actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M36.00S,2021-11-12T02:13:03.3Z,1,REGULAR,3pt,Jump Shot,[],202711,73.01248357424441,18.38235294117647,1610612762,6,3,2021-11-12T02:13:07Z,190000,-158.0,201.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
21,PT10M33.00S,2021-11-12T02:13:06.3Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,6,3,2021-11-12T02:13:07Z,200000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M24.00S,2021-11-12T02:13:15.6Z,1,REGULAR,3pt,Jump Shot,[],1627763,13.485545335085414,3.6764705882352944,1610612754,6,6,2021-11-12T02:13:22Z,210000,232.0,74.0,1,left,M. Brogdon 24' 3PT pullup (3 PTS),[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,24.32,Made,,,,,3.0,,,,,,,,,,,,,
23,PT10M01.00S,2021-11-12T02:13:38.1Z,1,REGULAR,2pt,Jump Shot,[],1628378,77.61169513797634,51.470588235294116,1610612762,8,6,2021-11-12T02:13:43Z,220000,7.0,158.0,1,right,D. Mitchell 15' pullup Jump Shot (5 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,15.82,Made,,,,,5.0,,,,,,,,,,,,,
24,PT09M43.00S,2021-11-12T02:13:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,11.12023653088042,37.745098039215684,1610612754,8,8,2021-11-12T02:36:30Z,230000,61.0,52.0,1,left,M. Turner 8' driving floating Jump Shot (2 PTS) (M. Brogdon 1 AST),"[1626167, 1627763]",1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,8.04,Made,,,,,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,
26,PT09M31.00S,2021-11-12T02:14:07.2Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,8,8,2021-11-12T02:14:13Z,250000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1626167]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1.0,Turner,1626167.0,,
27,PT09M31.00S,2021-11-12T02:14:07.2Z,1,REGULAR,steal,,[],1626167,,,1610612754,8,8,2021-11-12T02:14:08Z,260000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M26.00S,2021-11-12T02:14:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,5.206964520367937,54.166666666666664,1610612754,8,10,2021-11-12T02:14:25Z,270000,-21.0,-4.0,1,left,C. Duarte Layup (2 PTS) (D. Sabonis 2 AST),"[1630537, 1627734]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,2.11,Made,,,,,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
30,PT09M06.00S,2021-11-12T02:14:32.6Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612762,8,10,2021-11-12T02:14:37Z,290000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 203200]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,Holiday,203200.0,,
31,PT09M06.00S,2021-11-12T02:14:32.6Z,1,REGULAR,steal,,[],203200,,,1610612754,8,10,2021-11-12T02:14:34Z,300000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2021-11-12T02:14:35.2Z,1,REGULAR,foul,personal,[],201144,,,1610612754,8,10,2021-11-12T02:14:57Z,310000,,,0,,M. Conley take personal FOUL (1 PF),"[201144, 1627763]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,2530.0,1.0,0.0,Brogdon,1627763.0,,,,,
34,PT08M57.00S,2021-11-12T02:14:59.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203200,26.10052562417871,80.14705882352942,1610612754,8,10,2021-11-12T02:15:11Z,330000,-151.0,193.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
35,PT08M54.00S,2021-11-12T02:15:02.6Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,8,10,2021-11-12T02:15:11Z,340000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M41.00S,2021-11-12T02:15:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.85479632063075,54.90196078431373,1610612762,10,10,2021-11-12T02:15:20Z,350000,25.0,15.0,1,right,R. Gobert cutting Layup (2 PTS) (D. Mitchell 2 AST),"[203497, 1628378]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.86,Made,,,,,2.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,
39,PT08M28.00S,2021-11-12T02:15:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.783837056504599,44.6078431372549,1610612754,10,12,2021-11-12T02:36:40Z,380000,27.0,11.0,1,left,M. Brogdon driving Layup (5 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.93,Made,,,,,5.0,,,,,,,,,,,,,
40,PT08M21.00S,2021-11-12T02:15:37.2Z,1,REGULAR,foul,personal,[],1627734,,,1610612762,10,12,2021-11-12T02:15:42Z,390000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 201144]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,204059.0,2.0,0.0,Conley,201144.0,,,,,
42,PT08M21.00S,2021-11-12T02:15:53.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612762,10,12,2021-11-12T02:15:59Z,410000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M21.00S,2021-11-12T02:15:53.5Z,1,REGULAR,substitution,in,[],1628470,,,1610612762,10,12,2021-11-12T02:15:59Z,420000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2021-11-12T02:16:15.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,46.07843137254902,1610612762,12,12,2021-11-12T02:16:19Z,430000,-20.0,20.0,1,right,R. Gobert alley-oop DUNK (4 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.77,Made,,,,,4.0,M. Conley,201144.0,1.0,,,,,,,,,,
46,PT07M55.00S,2021-11-12T02:16:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.966491458607096,56.372549019607845,1610612754,12,12,2021-11-12T02:16:33Z,450000,-32.0,22.0,1,left,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,3.9,Missed,,,,,,,,,,,,,,,,,,
47,PT07M53.00S,2021-11-12T02:16:30.5Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,12,12,2021-11-12T02:16:30Z,460000,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M50.00S,2021-11-12T02:16:34.0Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,12,12,2021-11-12T02:16:40Z,470000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1626220]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,
49,PT07M50.00S,2021-11-12T02:16:34.0Z,1,REGULAR,steal,,[],1626220,,,1610612762,12,12,2021-11-12T02:16:36Z,480000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M43.00S,2021-11-12T02:16:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,73.66951379763469,80.14705882352942,1610612762,15,12,2021-11-12T02:16:47Z,490000,151.0,195.0,1,right,D. Mitchell 24' 3PT step back (8 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,24.64,Made,,,,,8.0,,,,,,,,,,,,,
51,PT07M27.00S,2021-11-12T02:16:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.389618922470433,53.92156862745098,1610612754,15,14,2021-11-12T02:17:01Z,500000,-20.0,8.0,1,left,M. Brogdon reverse Layup (7 PTS),[1627763],1610612754.0,IND,reverse,,,Brogdon,M. Brogdon,,,,,2.1,Made,,,,,7.0,,,,,,,,,,,,,
52,PT07M05.00S,2021-11-12T02:17:19.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,63.81406044678055,22.058823529411764,1610612762,18,14,2021-11-12T02:17:25Z,510000,-140.0,288.0,1,right,D. Mitchell 31' 3PT pullup (11 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,31.97,Made,,,,,11.0,,,,,,,,,,,,,
53,PT06M51.00S,2021-11-12T02:17:32.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.61957950065703,32.35294117647059,1610612754,18,14,2021-11-12T02:17:38Z,520000,88.0,245.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
54,PT06M48.00S,2021-11-12T02:17:36.0Z,1,REGULAR,rebound,offensive,[],1627763,,,1610612754,18,14,2021-11-12T02:17:36Z,530000,,,0,,M. Brogdon REBOUND (Off:1 Def:0),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,,
55,PT06M38.00S,2021-11-12T02:17:48.7Z,1,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,18,14,2021-11-12T02:51:32Z,540000,,,0,,T. Craig bad pass out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,bad pass,,,Craig,T. Craig,,,,,,,,,,,,,,,204059.0,,,,,1.0,,,,
56,PT06M38.00S,2021-11-12T02:17:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,18,14,2021-11-12T02:17:56Z,550000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,out,[],201144,,,1610612762,18,14,2021-11-12T02:20:49Z,560000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,out,[],203497,,,1610612762,18,14,2021-11-12T02:20:49Z,570000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,out,[],1630537,,,1610612762,18,14,2021-11-12T02:20:49Z,580000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,in,[],204060,,,1610612762,18,14,2021-11-12T02:20:49Z,590000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,in,[],202355,,,1610612762,18,14,2021-11-12T02:20:49Z,600000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2021-11-12T02:20:28.5Z,1,REGULAR,substitution,in,[],204456,,,1610612762,18,14,2021-11-12T02:20:49Z,610000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2021-11-12T02:21:10.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,69.07030223390277,79.65686274509804,1610612762,18,14,2021-11-12T02:21:16Z,620000,148.0,238.0,1,right,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,
64,PT06M13.00S,2021-11-12T02:21:14.7Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,18,14,2021-11-12T02:21:16Z,630000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT05M54.00S,2021-11-12T02:21:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,10.463206307490145,50.245098039215684,1610612754,18,14,2021-11-12T02:36:50Z,640000,-1.0,46.0,1,left,MISS M. Brogdon driving floating Shot - blocked,"[1627763, 202355]",1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,4.59,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
66,PT05M54.00S,2021-11-12T02:21:32.7Z,1,REGULAR,block,,[],202355,,,1610612754,18,14,2021-11-12T02:21:34Z,650000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M52.00S,2021-11-12T02:21:34.7Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,18,14,2021-11-12T02:21:38Z,660000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M48.00S,2021-11-12T02:21:38.9Z,1,REGULAR,3pt,Jump Shot,[],204060,69.16680354796321,68.65042892156863,1610612762,18,14,2021-11-12T02:22:04Z,670000,93.0,237.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
69,PT05M45.00S,2021-11-12T02:21:41.9Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,18,14,2021-11-12T02:21:49Z,680000,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT05M39.00S,2021-11-12T02:21:48.7Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612754,18,14,2021-11-12T02:21:56Z,690000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1628378]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
71,PT05M39.00S,2021-11-12T02:21:48.7Z,1,REGULAR,steal,,[],1628378,,,1610612762,18,14,2021-11-12T02:21:50Z,700000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M39.00S,2021-11-12T02:21:55.2Z,1,REGULAR,foul,personal,[],203200,,,1610612762,18,14,2021-11-12T02:33:14Z,710000,,,0,,J. Holiday take personal FOUL (1 PF),"[203200, 204060]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Ingles,204060.0,,,,,
74,PT05M39.00S,2021-11-12T02:22:05.5Z,1,REGULAR,substitution,out,[],1627763,,,1610612762,18,14,2021-11-12T02:22:14Z,730000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M39.00S,2021-11-12T02:22:05.5Z,1,REGULAR,substitution,out,[],203200,,,1610612762,18,14,2021-11-12T02:22:14Z,740000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M39.00S,2021-11-12T02:22:05.5Z,1,REGULAR,substitution,in,[],1629103,,,1610612762,18,14,2021-11-12T02:22:14Z,750000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2021-11-12T02:22:05.5Z,1,REGULAR,substitution,in,[],203087,,,1610612762,18,14,2021-11-12T02:22:14Z,760000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2021-11-12T02:22:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202355,91.93495400788436,54.65686274509803,1610612762,18,14,2021-11-12T02:22:43Z,770000,23.0,23.0,1,right,MISS H. Whiteside Layup,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,
80,PT05M23.00S,2021-11-12T02:22:32.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,18,14,2021-11-12T02:22:43Z,790000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2021-11-12T02:22:58.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202355,92.72339027595268,50.0,1610612762,20,14,2021-11-12T02:23:02Z,800000,0.0,16.0,1,right,H. Whiteside DUNK (2 PTS) (J. Ingles 1 AST),"[202355, 204060]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.59,Made,,,,,2.0,J. Ingles,204060.0,1.0,,,,,,,,,,
83,PT04M53.00S,2021-11-12T02:23:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,10.85742444152431,50.98039215686274,1610612754,20,14,2021-11-12T02:23:31Z,820000,-5.0,50.0,1,left,MISS T. Craig cutting Layup,[1628470],1610612754.0,IND,cutting,,,Craig,T. Craig,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,
84,PT04M50.00S,2021-11-12T02:23:29.6Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612754,20,14,2021-11-12T02:23:31Z,830000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,,,,,,,
85,PT04M50.00S,2021-11-12T02:23:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,5.590000152587891,50.0,1610612754,20,16,2021-11-12T02:23:28Z,840000,0.0,0.0,1,left,T. Craig tip Layup (2 PTS),[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
86,PT04M39.00S,2021-11-12T02:23:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,86.94152431011827,39.21568627450981,1610612762,20,16,2021-11-12T02:23:46Z,850000,-54.0,70.0,1,right,MISS B. Bogdanovic 8' turnaround Shot - blocked,"[202711, 203087]",1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,8.85,Missed,,,,,,,,,,,,,,,,,Lamb,203087.0
87,PT04M39.00S,2021-11-12T02:23:40.1Z,1,REGULAR,block,,[],203087,,,1610612762,20,16,2021-11-12T02:23:42Z,860000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M34.00S,2021-11-12T02:23:45.1Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,20,16,2021-11-12T02:26:03Z,870000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
89,PT04M32.00S,2021-11-12T02:23:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629103,7.440867279894875,47.549019607843135,1610612754,20,16,2021-11-12T02:23:56Z,880000,12.0,17.0,1,left,MISS K. Martin running Layup - blocked,"[1629103, 1626220]",1610612754.0,IND,running,,,Martin,K. Martin,,,,,2.13,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0
90,PT04M32.00S,2021-11-12T02:23:46.1Z,1,REGULAR,block,,[],1626220,,,1610612754,20,16,2021-11-12T02:26:30Z,890000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M27.00S,2021-11-12T02:23:51.1Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,20,16,2021-11-12T02:34:28Z,900000,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,
92,PT04M26.00S,2021-11-12T02:23:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,6.783837056504599,45.83333333333333,1610612754,20,18,2021-11-12T02:24:02Z,910000,21.0,11.0,1,left,T. Craig Layup (4 PTS) (T. McConnell 1 AST),"[1628470, 204456]",1610612754.0,IND,,,,Craig,T. Craig,,,,,2.37,Made,,,,,4.0,T. McConnell,204456.0,1.0,,,,,,,,,,
