actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
94,PT05M02.00S,2021-11-19T02:21:53.0Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,17,19,2021-11-19T02:22:00Z,930000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2021-11-19T02:22:09.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627832,,,1610612761,17,20,2021-11-19T02:22:09Z,940000,,,0,,F. VanVleet Free Throw 2 of 2 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
96,PT04M45.00S,2021-11-19T02:22:29.4Z,1,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,17,20,2021-11-19T02:22:37Z,950000,,,0,,B. Bogdanovic step out-of-bounds TURNOVER (2 TO),[202711],1610612762.0,UTA,step,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,2.0,,,1627541.0,,,,
97,PT04M31.00S,2021-11-19T02:22:50.9Z,1,REGULAR,turnover,bad pass,[],1630625,,,1610612761,17,20,2021-11-19T02:22:55Z,960000,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1628378]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,
98,PT04M31.00S,2021-11-19T02:22:50.9Z,1,REGULAR,steal,,[],1628378,,,1610612762,17,20,2021-11-19T02:22:52Z,970000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2021-11-19T02:22:58.0Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,17,20,2021-11-19T02:23:05Z,980000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,3.0,,,1830.0,,,,
100,PT04M22.00S,2021-11-19T02:23:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,28.597240473061763,21.568627450980394,1610612761,17,23,2021-11-19T02:23:23Z,990000,142.0,216.0,1,left,G. Trent Jr. 25' 3PT step back (8 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.89,Made,,,,,,,8.0,,,,,,,,,,,
101,PT04M06.00S,2021-11-19T02:23:38.2Z,1,REGULAR,foul,personal,[],1627832,,,1610612762,17,23,2021-11-19T02:23:59Z,1000000,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1628378]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Mitchell,1628378.0
103,PT04M06.00S,2021-11-19T02:23:43.4Z,1,REGULAR,substitution,out,[],202711,,,1610612762,17,23,2021-11-19T02:23:48Z,1020000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M06.00S,2021-11-19T02:23:43.4Z,1,REGULAR,substitution,in,[],203903,,,1610612762,17,23,2021-11-19T02:23:48Z,1030000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M56.00S,2021-11-19T02:24:04.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,92.32917214191852,53.67647058823529,1610612762,19,23,2021-11-19T02:24:08Z,1040000,18.0,20.0,1,right,H. Whiteside DUNK (4 PTS) (J. Ingles 1 AST),"[202355, 204060]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.69,Made,,,,,,,4.0,J. Ingles,204060.0,1.0,,,,,,,,
107,PT03M47.00S,2021-11-19T02:24:13.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,27.020367936925098,21.323529411764707,1610612761,19,23,2021-11-19T02:24:19Z,1060000,143.0,201.0,1,left,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2021-11-19T02:24:16.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,19,23,2021-11-19T02:24:19Z,1070000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M42.00S,2021-11-19T02:24:19.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,81.2910643889619,5.637254901960785,1610612762,22,23,2021-11-19T02:24:35Z,1080000,-222.0,123.0,1,right,J. Clarkson 25' 3PT step back (3 PTS) (D. Mitchell 1 AST),"[203903, 1628378]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,25.38,Made,,,,,,,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,
111,PT03M14.00S,2021-11-19T02:24:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,19.92444152431012,58.333333333333336,1610612761,22,23,2021-11-19T02:24:51Z,1100000,-42.0,135.0,1,left,MISS F. VanVleet 14' turnaround fadeaway Shot,[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,14.11,Missed,,,,,,,,,,,,,,,,,,
112,PT03M11.00S,2021-11-19T02:24:48.5Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,22,23,2021-11-19T02:24:48Z,1110000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
113,PT03M09.00S,2021-11-19T02:24:50.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,19.92444152431012,33.088235294117645,1610612761,22,25,2021-11-19T02:27:35Z,1120000,85.0,135.0,1,left,S. Barnes 15' pullup Jump Shot (4 PTS) (C. Boucher 1 AST),"[1630567, 1628449]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,15.91,Made,,,,,,,4.0,C. Boucher,1628449.0,1.0,,,,,,,,
115,PT02M59.00S,2021-11-19T02:25:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.03745072273325,43.38235294117647,1610612762,22,25,2021-11-19T02:28:12Z,1140000,-33.0,4.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2021-11-19T02:25:03.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,22,25,2021-11-19T02:33:26Z,1150000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,115.0,2.0,1.0,1.0,,,,,,,,,,,,,,
117,PT02M49.00S,2021-11-19T02:25:10.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,5.338370565045992,49.50980392156863,1610612761,22,25,2021-11-19T02:25:29Z,1160000,2.0,-2.0,1,left,MISS C. Boucher DUNK - blocked,"[1628449, 202355]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,0.34,Missed,,,,,Whiteside,202355.0,,,,,,,,,,,,
118,PT02M49.00S,2021-11-19T02:25:10.8Z,1,REGULAR,block,,[],202355,,,1610612761,22,25,2021-11-19T02:25:14Z,1170000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M45.00S,2021-11-19T02:25:14.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,22,25,2021-11-19T02:25:17Z,1180000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
120,PT02M43.00S,2021-11-19T02:25:17.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626220,92.72339027595268,48.03921568627451,1610612762,24,25,2021-11-19T02:35:22Z,1190000,-10.0,16.0,1,right,R. O'Neale running finger roll Layup (8 PTS),[1626220],1610612762.0,UTA,running finger roll,,,O'Neale,R. O'Neale,,,,,1.87,Made,,,,,,,8.0,,,,,,,,,,,
121,PT02M29.00S,2021-11-19T02:25:35.1Z,1,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,24,25,2021-11-19T02:25:42Z,1200000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (1 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1.0,,,1830.0,,,,
122,PT02M29.00S,2021-11-19T02:25:39.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,24,25,2021-11-19T02:25:39Z,1210000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,out,[],202355,,,1610612762,24,25,2021-11-19T02:28:18Z,1220000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,24,25,2021-11-19T02:28:18Z,1230000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,24,25,2021-11-19T02:28:18Z,1240000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612762,24,25,2021-11-19T02:28:18Z,1250000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,out,[],1627832,,,1610612762,24,25,2021-11-19T02:28:18Z,1260000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,in,[],200752,,,1610612762,24,25,2021-11-19T02:28:18Z,1270000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,in,[],203497,,,1610612762,24,25,2021-11-19T02:28:18Z,1280000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,in,[],201144,,,1610612762,24,25,2021-11-19T02:28:18Z,1290000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,in,[],1627783,,,1610612762,24,25,2021-11-19T02:28:18Z,1300000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M29.00S,2021-11-19T02:27:53.0Z,1,REGULAR,substitution,in,[],1629004,,,1610612762,24,25,2021-11-19T02:28:18Z,1310000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M09.00S,2021-11-19T02:28:49.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204060,89.27398160315374,65.68627450980392,1610612762,26,25,2021-11-19T02:32:18Z,1320000,78.0,48.0,1,right,J. Ingles 9' driving floating Jump Shot (2 PTS) (R. Gay 1 AST),"[204060, 200752]",1610612762.0,UTA,driving floating,,,Ingles,J. Ingles,,,,,9.21,Made,,,,,,,2.0,R. Gay,200752.0,1.0,,,,,,,,
135,PT01M56.00S,2021-11-19T02:29:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,7.835085413929041,37.745098039215684,1610612761,26,27,2021-11-19T02:33:24Z,1340000,61.0,21.0,1,left,C. Boucher 6' fadeaway Jump Shot (2 PTS) (G. Trent Jr. 3 AST),"[1628449, 1629018]",1610612761.0,TOR,fadeaway,,,Boucher,C. Boucher,,,,,6.48,Made,,,,,,,2.0,G. Trent Jr.,1629018.0,3.0,,,,,,,,
137,PT01M41.00S,2021-11-19T02:29:17.6Z,1,REGULAR,3pt,Jump Shot,[],203903,74.72076215505913,12.745098039215685,1610612762,29,27,2021-11-19T02:29:22Z,1360000,-186.0,185.0,1,right,J. Clarkson 26' 3PT  (6 PTS) (J. Ingles 2 AST),"[203903, 204060]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.26,Made,,,,,,,6.0,J. Ingles,204060.0,2.0,,,,,,,,
139,PT01M24.00S,2021-11-19T02:29:34.2Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,29,27,2021-11-19T02:29:37Z,1380000,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 204060]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,2.0,Ingles,204060.0,,,,,
140,PT01M24.00S,2021-11-19T02:29:34.2Z,1,REGULAR,steal,,[],204060,,,1610612762,29,27,2021-11-19T02:29:35Z,1390000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M18.00S,2021-11-19T02:29:42.2Z,1,REGULAR,turnover,traveling,[],200752,,,1610612762,29,27,2021-11-19T02:29:48Z,1400000,,,0,,R. Gay traveling TURNOVER (1 TO),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,1.0,,,203592.0,,,,
142,PT01M18.00S,2021-11-19T02:29:55.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,29,27,2021-11-19T02:30:03Z,1410000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M18.00S,2021-11-19T02:29:55.3Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,29,27,2021-11-19T02:30:03Z,1420000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M04.00S,2021-11-19T02:30:24.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,31.35676741130092,37.745098039215684,1610612761,29,27,2021-11-19T02:30:29Z,1430000,61.0,242.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
145,PT01M01.00S,2021-11-19T02:30:27.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,29,27,2021-11-19T02:30:29Z,1440000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,144.0,3.0,3.0,0.0,,,,,,,,,,,,,,
146,PT00M50.40S,2021-11-19T02:30:38.3Z,1,REGULAR,3pt,Jump Shot,[],200752,94.03745072273325,96.56862745098039,1610612762,32,27,2021-11-19T02:30:43Z,1450000,233.0,4.0,1,right,R. Gay 3PT  (3 PTS) (J. Ingles 3 AST),"[200752, 204060]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,23.28,Made,,,,,,,3.0,J. Ingles,204060.0,3.0,,,,,,,,
148,PT00M29.30S,2021-11-19T02:31:02.8Z,1,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612761,32,27,2021-11-19T02:31:16Z,1470000,,,0,,D. Banton bad pass out-of-bounds TURNOVER (2 TO),[1630625],1610612761.0,TOR,bad pass,,,Banton,D. Banton,,,,,,,,,,,,,,,,,2.0,,,1830.0,,,,
149,PT00M23.50S,2021-11-19T02:31:13.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,32,27,2021-11-19T02:31:13Z,1480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M13.70S,2021-11-19T02:31:40.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],200752,86.5473061760841,96.07843137254902,1610612762,32,27,2021-11-19T02:31:45Z,1490000,230.0,74.0,1,right,MISS R. Gay 24' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
151,PT00M10.90S,2021-11-19T02:31:43.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,32,27,2021-11-19T02:31:43Z,1500000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,150.0,3.0,2.0,1.0,,,,,,,,,,,,,,
152,PT00M05.40S,2021-11-19T02:31:48.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628449,7.5722733245729295,54.65686274509803,1610612761,32,27,2021-11-19T02:31:55Z,1510000,-23.0,19.0,1,left,MISS C. Boucher driving DUNK - blocked,"[1628449, 203497]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,2.99,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
153,PT00M05.40S,2021-11-19T02:31:48.7Z,1,REGULAR,block,,[],203497,,,1610612761,32,27,2021-11-19T02:31:51Z,1520000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M02.30S,2021-11-19T02:31:51.8Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,32,27,2021-11-19T02:31:51Z,1530000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT00M00.00S,2021-11-19T02:31:54.3Z,1,REGULAR,3pt,Jump Shot,[],204060,71.04139290407359,22.794117647058822,1610612762,32,27,2021-11-19T02:32:00Z,1540000,-136.0,220.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2021-11-19T02:31:56.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,32,27,2021-11-19T02:31:56Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-11-19T02:31:58.4Z,1,REGULAR,period,end,[],0,,,1610612762,32,27,2021-11-19T02:31:58Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-19T02:34:37.1Z,2,REGULAR,period,start,[],0,,,1610612761,32,27,2021-11-19T02:34:37Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M44.00S,2021-11-19T02:34:52.3Z,2,REGULAR,2pt,Jump Shot,[],1627783,23.603810775295663,40.19607843137255,1610612761,32,29,2021-11-19T02:34:58Z,1580000,49.0,169.0,1,left,P. Siakam 17' Jump Shot (2 PTS) (S. Mykhailiuk 1 AST),"[1627783, 1629004]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,17.63,Made,,,,,,,2.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,,
161,PT11M27.00S,2021-11-19T02:35:09.2Z,2,REGULAR,3pt,Jump Shot,[],200752,71.04139290407359,23.03921568627451,1610612762,35,29,2021-11-19T02:35:14Z,1600000,-135.0,220.0,1,right,R. Gay 25' 3PT  (6 PTS) (M. Conley 3 AST),"[200752, 201144]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.78,Made,,,,,,,6.0,M. Conley,201144.0,3.0,,,,,,,,
163,PT11M12.00S,2021-11-19T02:35:23.7Z,2,REGULAR,3pt,Jump Shot,[],1627783,32.14520367936925,54.65686274509803,1610612761,35,29,2021-11-19T02:35:28Z,1620000,-23.0,250.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
164,PT11M10.00S,2021-11-19T02:35:25.7Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,35,29,2021-11-19T02:35:28Z,1630000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT10M57.00S,2021-11-19T02:35:39.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,91.80354796320631,47.30392156862745,1610612762,37,29,2021-11-19T02:35:45Z,1640000,-13.0,25.0,1,right,R. Gobert cutting DUNK (6 PTS) (J. Ingles 4 AST),"[203497, 204060]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.8,Made,,,,,,,6.0,J. Ingles,204060.0,4.0,,,,,,,,
167,PT10M44.00S,2021-11-19T02:35:52.1Z,2,REGULAR,2pt,Jump Shot,[],1630201,6.258212877792378,71.56862745098039,1610612761,37,31,2021-11-19T02:36:00Z,1660000,-108.0,6.0,1,left,M. Flynn 10' driving floating Jump Shot (2 PTS) (P. Siakam 2 AST),"[1630201, 1627783]",1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,10.8,Made,,,,,,,2.0,P. Siakam,1627783.0,2.0,,,,,,,,
169,PT10M33.00S,2021-11-19T02:36:06.7Z,2,REGULAR,foul,personal,[],1630201,,,1610612762,37,31,2021-11-19T02:36:14Z,1680000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 203903]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Clarkson,203903.0
171,PT10M24.00S,2021-11-19T02:36:33.1Z,2,REGULAR,3pt,Jump Shot,[],204060,68.28186596583443,28.186274509803923,1610612762,37,31,2021-11-19T02:36:39Z,1700000,-109.0,246.0,1,right,MISS J. Ingles 26' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
172,PT10M19.00S,2021-11-19T02:36:38.1Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,37,31,2021-11-19T02:36:39Z,1710000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT10M11.00S,2021-11-19T02:36:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,7.440867279894875,45.09803921568628,1610612761,37,31,2021-11-19T02:36:49Z,1720000,25.0,17.0,1,left,MISS C. Boucher Layup,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,
174,PT10M10.00S,2021-11-19T02:36:46.3Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,37,31,2021-11-19T02:36:49Z,1730000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT09M50.00S,2021-11-19T02:37:06.4Z,2,REGULAR,3pt,Jump Shot,[],200752,68.80749014454665,64.2156862745098,1610612762,40,31,2021-11-19T02:40:54Z,1740000,71.0,241.0,1,right,R. Gay 25' 3PT pullup (9 PTS) (M. Conley 4 AST),"[200752, 201144]",1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,25.1,Made,,,,,,,9.0,M. Conley,201144.0,4.0,,,,,,,,
177,PT09M29.00S,2021-11-19T02:37:27.1Z,2,REGULAR,3pt,Jump Shot,[],1629004,25.837713534822605,82.84313725490196,1610612761,40,31,2021-11-19T02:37:31Z,1760000,-164.0,190.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
178,PT09M27.00S,2021-11-19T02:37:29.1Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,40,31,2021-11-19T02:37:31Z,1770000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT09M18.00S,2021-11-19T02:37:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204060,91.5407358738502,41.17647058823529,1610612762,42,31,2021-11-19T02:50:43Z,1780000,-44.0,27.0,1,right,J. Ingles driving finger roll Layup (4 PTS),[204060],1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,5.17,Made,,,,,,,4.0,,,,,,,,,,,
180,PT09M09.00S,2021-11-19T02:37:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.389618922470433,54.65686274509803,1610612761,42,33,2021-11-19T02:42:09Z,1790000,-23.0,8.0,1,left,D. Banton driving finger roll Layup (2 PTS),[1630625],1610612761.0,TOR,driving finger roll,,,Banton,D. Banton,,,,,2.45,Made,,,,,,,2.0,,,,,,,,,,,
181,PT08M46.00S,2021-11-19T02:38:09.2Z,2,REGULAR,3pt,Jump Shot,[],203903,68.41327201051249,76.47058823529412,1610612762,42,33,2021-11-19T02:38:14Z,1800000,132.0,244.0,1,right,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,
182,PT08M45.00S,2021-11-19T02:38:10.2Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,42,33,2021-11-19T02:38:14Z,1810000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,
