actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M25.00S,2021-12-16T03:18:30.5Z,1,REGULAR,rebound,offensive,[],201144,,,1610612762,5,4,2021-12-16T03:18:31Z,180000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,
19,PT10M25.00S,2021-12-16T03:18:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,5.590000152587891,50.0,1610612762,5,4,2021-12-16T03:18:30Z,190000,0.0,0.0,1,left,MISS M. Conley tip Layup,[201144],1610612762.0,UTA,tip,,,Conley,M. Conley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
20,PT10M24.00S,2021-12-16T03:18:31.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,4,2021-12-16T03:18:31Z,200000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M17.00S,2021-12-16T03:18:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,85.3646517739816,42.40196078431372,1610612746,5,6,2021-12-16T03:18:44Z,210000,-38.0,85.0,1,right,M. Morris Sr. 9' turnaround fadeaway Jump Shot (3 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,9.32,Made,3.0,,,,,,,,,,,,,,,,,
22,PT10M01.00S,2021-12-16T03:18:54.7Z,1,REGULAR,3pt,Jump Shot,[],201144,29.122864651773984,72.79411764705883,1610612762,5,6,2021-12-16T03:19:57Z,220000,-114.0,221.0,1,left,MISS M. Conley 24' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
23,PT09M59.00S,2021-12-16T03:18:56.7Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,5,6,2021-12-16T03:18:59Z,230000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT09M51.00S,2021-12-16T03:19:05.2Z,1,REGULAR,2pt,Jump Shot,[],202704,82.86793692509855,66.66666666666666,1610612746,5,6,2021-12-16T03:20:42Z,240000,83.0,109.0,1,right,MISS R. Jackson 13' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,13.68,Missed,,,,,,,,,,,,,,,,,,
25,PT09M50.00S,2021-12-16T03:19:06.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,5,6,2021-12-16T03:19:11Z,250000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
26,PT09M50.00S,2021-12-16T03:19:10.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,5,6,2021-12-16T03:19:10Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2021-12-16T03:19:27.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,5,6,2021-12-16T03:19:27Z,270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2021-12-16T03:19:46.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202704,79.84559789750328,33.33333333333333,1610612746,5,8,2021-12-16T03:19:51Z,280000,-83.0,137.0,1,right,R. Jackson 16' driving floating Jump Shot (2 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,16.03,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M27.00S,2021-12-16T03:20:03.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.995400788436268,52.94117647058824,1610612762,7,8,2021-12-16T03:20:10Z,290000,-15.0,4.0,1,left,R. Gobert alley-oop DUNK (2 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,1.52,Made,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
31,PT09M10.00S,2021-12-16T03:20:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,80.1084099868594,48.03921568627451,1610612746,7,8,2021-12-16T03:20:25Z,310000,-10.0,134.0,1,right,MISS R. Jackson 13' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,13.49,Missed,,,,,,,,,,,,,,,,,,
32,PT09M07.00S,2021-12-16T03:20:22.4Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,7,8,2021-12-16T03:20:25Z,320000,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,31.0,1.0,0.0,1.0,,,,,
33,PT09M05.00S,2021-12-16T03:20:25.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,92.32917214191852,2.696078431372549,1610612746,7,8,2021-12-16T03:20:29Z,330000,-237.0,20.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,
34,PT09M02.00S,2021-12-16T03:20:28.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,7,8,2021-12-16T03:20:29Z,340000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT08M54.00S,2021-12-16T03:20:35.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,28.07161629434954,20.098039215686274,1610612762,7,8,2021-12-16T03:20:41Z,350000,150.0,211.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
36,PT08M50.00S,2021-12-16T03:20:39.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,8,2021-12-16T03:20:41Z,360000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,
37,PT08M42.00S,2021-12-16T03:20:47.5Z,1,REGULAR,turnover,lost ball,[],202694,,,1610612746,7,8,2021-12-16T03:20:51Z,370000,,,0,,M. Morris Sr. lost ball TURNOVER (1 TO),"[202694, 1628378]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
38,PT08M42.00S,2021-12-16T03:20:47.5Z,1,REGULAR,steal,,[],1628378,,,1610612762,7,8,2021-12-16T03:20:49Z,380000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M34.00S,2021-12-16T03:20:57.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,5.601182654402102,44.85294117647059,1610612762,9,8,2021-12-16T03:21:03Z,390000,26.0,0.0,1,left,R. Gobert DUNK (4 PTS) (R. O'Neale 1 AST),"[203497, 1626220]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.57,Made,4.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
41,PT08M34.00S,2021-12-16T03:21:04.1Z,1,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612762,9,8,2021-12-16T03:21:13Z,410000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Gobert 1 FT),"[1628379, 203497]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,1628159.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
43,PT08M34.00S,2021-12-16T03:21:26.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203497,,,1610612762,9,8,2021-12-16T03:21:30Z,430000,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M31.00S,2021-12-16T03:21:29.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,9,8,2021-12-16T03:21:30Z,440000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,
45,PT08M25.00S,2021-12-16T03:21:35.0Z,1,REGULAR,3pt,Jump Shot,[],202694,66.83639947437582,56.61764705882353,1610612746,9,11,2021-12-16T03:21:40Z,450000,33.0,259.0,1,right,M. Morris Sr. 26' 3PT  (6 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,26.13,Made,6.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,
47,PT08M10.00S,2021-12-16T03:21:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.995400788436268,43.627450980392155,1610612762,11,11,2021-12-16T03:21:54Z,470000,32.0,4.0,1,left,R. Gobert Layup (6 PTS) (B. Bogdanovic 1 AST),"[203497, 202711]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.21,Made,6.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
49,PT07M55.00S,2021-12-16T03:22:04.9Z,1,REGULAR,2pt,Jump Shot,[],202704,93.11760840998686,70.09803921568627,1610612746,11,11,2021-12-16T03:22:11Z,490000,100.0,12.0,1,right,MISS R. Jackson 10' turnaround Shot,[202704],1610612746.0,LAC,turnaround,,,Jackson,R. Jackson,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2021-12-16T03:22:07.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,11,11,2021-12-16T03:22:11Z,500000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,
51,PT07M47.00S,2021-12-16T03:22:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201144,5.995400788436268,54.166666666666664,1610612762,13,11,2021-12-16T03:24:06Z,510000,-21.0,4.0,1,left,M. Conley driving Layup (2 PTS) (R. O'Neale 2 AST),"[201144, 1626220]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,2.12,Made,2.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,
53,PT07M47.00S,2021-12-16T03:22:17.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,11,2021-12-16T03:22:17Z,530000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M47.00S,2021-12-16T03:24:27.9Z,1,REGULAR,substitution,out,[],201144,,,1610612746,13,11,2021-12-16T03:25:36Z,540000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M47.00S,2021-12-16T03:24:27.9Z,1,REGULAR,substitution,out,[],202704,,,1610612746,13,11,2021-12-16T03:25:36Z,550000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2021-12-16T03:24:27.9Z,1,REGULAR,substitution,in,[],204060,,,1610612746,13,11,2021-12-16T03:25:36Z,560000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M47.00S,2021-12-16T03:24:27.9Z,1,REGULAR,substitution,in,[],202339,,,1610612746,13,11,2021-12-16T03:25:36Z,570000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M26.00S,2021-12-16T03:26:02.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.22667542706965,53.92156862745098,1610612746,13,11,2021-12-16T03:26:30Z,580000,20.0,39.0,1,right,MISS I. Zubac Hook - blocked,"[1627826, 203497]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,4.4,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
59,PT07M26.00S,2021-12-16T03:26:02.1Z,1,REGULAR,block,,[],203497,,,1610612746,13,11,2021-12-16T03:26:05Z,590000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M22.00S,2021-12-16T03:26:06.1Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,13,11,2021-12-16T03:26:08Z,600000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,58.0,3.0,2.0,1.0,,,,,
61,PT07M21.00S,2021-12-16T03:26:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,91.40932982917214,49.50980392156863,1610612746,13,11,2021-12-16T03:26:12Z,610000,-2.0,28.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,
62,PT07M20.00S,2021-12-16T03:26:07.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,13,11,2021-12-16T03:26:12Z,620000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,
63,PT07M14.00S,2021-12-16T03:26:14.0Z,1,REGULAR,3pt,Jump Shot,[],204060,6.521024967148489,4.166666666666666,1610612762,16,11,2021-12-16T03:26:19Z,630000,229.0,9.0,1,left,J. Ingles 3PT  (3 PTS) (D. Mitchell 1 AST),"[204060, 1628378]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.94,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
65,PT06M55.00S,2021-12-16T03:26:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,86.41590013140605,47.549019607843135,1610612746,16,13,2021-12-16T03:26:36Z,650000,-12.0,75.0,1,right,M. Morris Sr. 7' floating Jump Shot (8 PTS),[202694],1610612746.0,LAC,floating,,,Morris Sr.,M. Morris Sr.,,,,,7.62,Made,8.0,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2021-12-16T03:26:46.3Z,1,REGULAR,foul,personal,[],202339,,,1610612762,16,13,2021-12-16T03:26:58Z,660000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 1628378]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,2882.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
68,PT06M44.00S,2021-12-16T03:26:51.4Z,1,REGULAR,substitution,out,[],203497,,,1610612762,16,13,2021-12-16T03:26:54Z,680000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M44.00S,2021-12-16T03:26:51.4Z,1,REGULAR,substitution,in,[],202355,,,1610612762,16,13,2021-12-16T03:26:54Z,690000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2021-12-16T03:27:12.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,26.62614980289093,17.15686274509804,1610612762,16,13,2021-12-16T03:27:16Z,700000,164.0,198.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2021-12-16T03:27:14.0Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,16,13,2021-12-16T03:27:16Z,710000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,
72,PT06M30.00S,2021-12-16T03:27:20.0Z,1,REGULAR,3pt,Jump Shot,[],1628379,67.23061760840999,42.64705882352941,1610612746,16,13,2021-12-16T03:28:05Z,720000,-37.0,256.0,1,right,MISS L. Kennard 25' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
73,PT06M28.00S,2021-12-16T03:27:22.0Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,16,13,2021-12-16T03:27:24Z,730000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,
74,PT06M09.00S,2021-12-16T03:27:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,10.068988173455978,36.029411764705884,1610612762,18,13,2021-12-16T03:27:46Z,740000,70.0,42.0,1,left,D. Mitchell 8' driving floating bank Jump Shot (4 PTS),[1628378],1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,8.16,Made,4.0,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2021-12-16T03:27:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,86.41590013140605,48.529411764705884,1610612746,18,15,2021-12-16T03:28:02Z,750000,-7.0,75.0,1,right,E. Bledsoe 7' pullup Jump Shot (2 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,7.56,Made,2.0,,,,,,,,,,,,,,,,,
76,PT05M41.00S,2021-12-16T03:28:09.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.178055190538765,46.81372549019608,1610612762,20,15,2021-12-16T03:28:15Z,760000,16.0,15.0,1,left,H. Whiteside cutting DUNK (2 PTS) (J. Ingles 1 AST),"[202355, 204060]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,2.19,Made,2.0,J. Ingles,204060.0,1.0,,,,,,,,,,,,,,
78,PT05M32.00S,2021-12-16T03:28:18.0Z,1,REGULAR,3pt,Jump Shot,[],202694,76.16622864651774,13.725490196078432,1610612746,20,18,2021-12-16T03:28:22Z,780000,-181.0,172.0,1,right,M. Morris Sr. 24' 3PT  (11 PTS) (E. Bledsoe 1 AST),"[202694, 202339]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.96,Made,11.0,E. Bledsoe,202339.0,1.0,,,,,,,,,,,,,,
80,PT05M16.00S,2021-12-16T03:28:33.4Z,1,REGULAR,3pt,Jump Shot,[],204060,26.231931668856767,17.401960784313726,1610612762,20,18,2021-12-16T03:28:38Z,800000,163.0,194.0,1,left,MISS J. Ingles 25' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2021-12-16T03:28:35.4Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,20,18,2021-12-16T03:28:38Z,810000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,80.0,3.0,3.0,0.0,,,,,
82,PT04M59.00S,2021-12-16T03:28:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.32917214191852,42.40196078431372,1610612746,20,20,2021-12-16T03:28:56Z,820000,-38.0,20.0,1,right,L. Kennard driving Layup (5 PTS),[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,4.28,Made,5.0,,,,,,,,,,,,,,,,,
83,PT04M40.00S,2021-12-16T03:29:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612762,20,20,2021-12-16T03:29:24Z,830000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1627826, 1628378]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,1628159.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
85,PT04M40.00S,2021-12-16T03:29:45.3Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,21,20,2021-12-16T03:29:45Z,850000,,,0,,D. Mitchell Free Throw 1 of 2 (5 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
86,PT04M40.00S,2021-12-16T03:29:46.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612762,21,20,2021-12-16T03:29:48Z,860000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M40.00S,2021-12-16T03:29:46.0Z,1,REGULAR,substitution,in,[],1628392,,,1610612762,21,20,2021-12-16T03:29:48Z,870000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M40.00S,2021-12-16T03:30:09.0Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,22,20,2021-12-16T03:30:09Z,880000,,,0,,D. Mitchell Free Throw 2 of 2 (6 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
89,PT04M23.00S,2021-12-16T03:30:30.0Z,1,REGULAR,2pt,Jump Shot,[],202694,89.17542706964521,68.13725490196079,1610612746,22,20,2021-12-16T03:30:35Z,890000,91.0,49.0,1,right,MISS M. Morris Sr. 10' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,10.32,Missed,,,,,,,,,,,,,,,,,,
