actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT11M00.00S,2026-03-08T01:41:43.9Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,3,0,2026-03-08T01:41:45Z,160000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M49.00S,2026-03-08T01:41:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630198,96.27135348226018,4.166666666666666,1610612760,6,0,2026-03-08T01:41:58Z,170000,False,-229.0,-17.0,1,right,I. Joe 3PT  (3 PTS) (J. Williams 2 AST),"[1630198, 1631119]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,22.99,Made,3.0,J. Williams,1631119.0,2.0,,,,,,,,,,,
19,PT10M29.00S,2026-03-08T01:42:13.5Z,1,REGULAR,3pt,Jump Shot,[],203110,18.873193166885677,93.13725490196079,1610612744,6,3,2026-03-08T01:42:17Z,190000,False,-216.0,125.0,1,left,D. Green 24' 3PT  (3 PTS) (G. Santos 1 AST),"[203110, 1630611]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,24.93,Made,3.0,G. Santos,1630611.0,1.0,,,,,,,,,,,
21,PT10M15.00S,2026-03-08T01:42:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,46.07843137254902,1610612760,8,3,2026-03-08T01:42:31Z,210000,False,-20.0,11.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,2.25,Made,2.0,,,,,,,,,,,,,,
22,PT10M07.00S,2026-03-08T01:42:38.8Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,8,3,2026-03-08T01:42:44Z,220000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,202053.0,,,,,,
23,PT09M57.00S,2026-03-08T01:42:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.9862023653088,34.55882352941176,1610612760,8,3,2026-03-08T01:42:56Z,230000,False,-77.0,13.0,1,right,MISS S. Gilgeous-Alexander 7' driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,7.84,Missed,,,,,,,,,,,,,,,
24,PT09M56.00S,2026-03-08T01:42:53.0Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,8,3,2026-03-08T01:42:56Z,240000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M45.00S,2026-03-08T01:43:04.1Z,1,REGULAR,3pt,Jump Shot,[],203110,6.1268068331143235,3.6764705882352944,1610612744,8,6,2026-03-08T01:43:10Z,250000,False,232.0,5.0,1,left,D. Green 3PT  (6 PTS) (P. Spencer 1 AST),"[203110, 1630311]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,23.17,Made,6.0,P. Spencer,1630311.0,1.0,,,,,,,,,,,
27,PT09M31.00S,2026-03-08T01:43:17.6Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,8,6,2026-03-08T01:43:22Z,270000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1641764]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,1.0,Podziemski,1641764.0,,,,,,,,,,,,,,,,,
28,PT09M31.00S,2026-03-08T01:43:17.6Z,1,REGULAR,steal,,[],1641764,,,1610612744,8,6,2026-03-08T01:43:19Z,280000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
29,PT09M28.00S,2026-03-08T01:43:20.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,5.995400788436268,51.225490196078425,1610612744,8,8,2026-03-08T01:43:26Z,290000,False,-6.0,4.0,1,left,B. Podziemski running DUNK (2 PTS),[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,0.72,Made,2.0,,,,,,,,,,,,,,
30,PT09M15.00S,2026-03-08T01:43:33.7Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,8,8,2026-03-08T01:43:38Z,300000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 203110]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.0,Green,203110.0,,,,,,,,,,,,,,,,,
31,PT09M15.00S,2026-03-08T01:43:33.7Z,1,REGULAR,steal,,[],203110,,,1610612744,8,8,2026-03-08T01:43:35Z,310000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M10.00S,2026-03-08T01:43:39.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,29.25427069645204,78.18627450980392,1610612744,8,8,2026-03-08T01:43:52Z,320000,False,-141.0,222.0,1,left,MISS A. Horford 26' running 3PT,[201143],1610612744.0,GSW,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,26.34,Missed,,,,,,,,,,,,,,,
33,PT09M06.00S,2026-03-08T01:43:43.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,8,8,2026-03-08T01:43:52Z,330000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M00.00S,2026-03-08T01:43:48.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629652,78.13731931668858,47.794117647058826,1610612760,8,8,2026-03-08T01:44:19Z,340000,False,-11.0,153.0,1,right,MISS L. Dort 15' running pullup Shot,[1629652],1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Center,,,,15.34,Missed,,,,,,,,,,,,,,,
35,PT09M00.00S,2026-03-08T01:43:48.3Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,8,8,2026-03-08T01:43:54Z,350000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Center,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,,
36,PT08M48.00S,2026-03-08T01:44:01.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,27.020367936925098,19.607843137254903,1610612744,8,8,2026-03-08T01:44:05Z,360000,False,152.0,201.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,25.24,Missed,,,,,,,,,,,,,,,
37,PT08M44.00S,2026-03-08T01:44:05.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,8,8,2026-03-08T01:44:05Z,370000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,
38,PT08M40.00S,2026-03-08T01:44:13.8Z,1,REGULAR,foul,personal,['2freethrow'],1630311,,,1610612760,8,8,2026-03-08T01:46:00Z,380000,False,,,0,,P. Spencer flagrant-type-1 personal FOUL (1 PF) (Joe 2 FT),"[1630311, 1630198]",1610612744.0,GSW,flagrant-type-1,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Joe,1630198.0,,
41,PT08M40.00S,2026-03-08T01:46:22.1Z,1,REGULAR,substitution,out,[],1641764,,,1610612760,8,8,2026-03-08T01:46:29Z,410000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M40.00S,2026-03-08T01:46:22.1Z,1,REGULAR,substitution,out,[],1630611,,,1610612760,8,8,2026-03-08T01:46:29Z,420000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2026-03-08T01:46:22.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612760,8,8,2026-03-08T01:46:29Z,430000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2026-03-08T01:46:22.1Z,1,REGULAR,substitution,in,[],1643018,,,1610612760,8,8,2026-03-08T01:46:29Z,440000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2026-03-08T01:46:41.0Z,1,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,9,8,2026-03-08T01:46:59Z,450000,False,,,0,,I. Joe flagrant Free Throw 1 of 2 (4 PTS),[1630198],1610612760.0,OKC,flagrant,,,Joe,I. Joe,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
46,PT08M40.00S,2026-03-08T01:46:41.0Z,1,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,10,8,2026-03-08T01:46:59Z,460000,False,,,0,,I. Joe flagrant Free Throw 2 of 2 (5 PTS),[1630198],1610612760.0,OKC,flagrant,,,Joe,I. Joe,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
47,PT08M34.00S,2026-03-08T01:47:10.3Z,1,REGULAR,2pt,Jump Shot,[],1628983,94.82588699080158,21.568627450980394,1610612760,10,8,2026-03-08T01:47:22Z,470000,False,-142.0,-4.0,1,right,MISS S. Gilgeous-Alexander 14' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,14.23,Missed,,,,,,,,,,,,,,,
48,PT08M31.00S,2026-03-08T01:47:13.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,10,8,2026-03-08T01:47:14Z,480000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,
49,PT08M16.00S,2026-03-08T01:47:28.0Z,1,REGULAR,3pt,Jump Shot,[],203110,2.578843626806833,94.85294117647058,1610612744,10,8,2026-03-08T01:47:33Z,490000,False,-224.0,-28.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,22.61,Missed,,,,,,,,,,,,,,,
50,PT08M14.00S,2026-03-08T01:47:30.0Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,10,8,2026-03-08T01:47:33Z,500000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,
51,PT08M05.00S,2026-03-08T01:47:40.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,87.72996057818659,95.58823529411765,1610612760,13,8,2026-03-08T01:47:44Z,510000,False,228.0,63.0,1,right,J. Williams 3PT  (3 PTS) (I. Joe 1 AST),"[1631119, 1630198]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,23.64,Made,3.0,I. Joe,1630198.0,1.0,,,,,,,,,,,
53,PT07M45.00S,2026-03-08T01:47:59.1Z,1,REGULAR,3pt,Jump Shot,[],1643018,24.655059132720105,16.176470588235293,1610612744,13,11,2026-03-08T01:48:03Z,530000,False,169.0,179.0,1,left,L. Cryer 24' 3PT  (3 PTS) (D. Green 1 AST),"[1643018, 203110]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,,,,24.65,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,
55,PT07M31.00S,2026-03-08T01:48:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,70.38436268068331,77.45098039215686,1610612760,16,11,2026-03-08T01:48:18Z,550000,False,137.0,226.0,1,right,L. Dort 26' 3PT  (3 PTS) (C. Wallace 1 AST),"[1629652, 1641717]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,26.44,Made,3.0,C. Wallace,1641717.0,1.0,,,,,,,,,,,
57,PT07M11.00S,2026-03-08T01:48:33.4Z,1,REGULAR,3pt,Jump Shot,[],1627780,25.837713534822605,16.911764705882355,1610612744,16,11,2026-03-08T01:48:36Z,570000,False,165.0,190.0,1,left,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
58,PT07M08.00S,2026-03-08T01:48:36.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,16,11,2026-03-08T01:48:36Z,580000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,57.0,3.0,3.0,0.0,,,,,,,
59,PT07M03.00S,2026-03-08T01:48:43.6Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612760,16,11,2026-03-08T01:48:58Z,590000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[203110, 1628983]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
61,PT07M03.00S,2026-03-08T01:49:07.3Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,16,11,2026-03-08T01:49:07Z,610000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
62,PT07M03.00S,2026-03-08T01:49:07.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,16,11,2026-03-08T01:49:07Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,
63,PT07M03.00S,2026-03-08T01:49:07.8Z,1,REGULAR,substitution,out,[],201143,,,1610612760,16,11,2026-03-08T01:49:13Z,630000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M03.00S,2026-03-08T01:49:07.8Z,1,REGULAR,substitution,out,[],1630311,,,1610612760,16,11,2026-03-08T01:49:13Z,640000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M03.00S,2026-03-08T01:49:07.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612760,16,11,2026-03-08T01:49:13Z,650000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M03.00S,2026-03-08T01:49:07.8Z,1,REGULAR,substitution,in,[],204001,,,1610612760,16,11,2026-03-08T01:49:13Z,660000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M03.00S,2026-03-08T01:49:23.7Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,17,11,2026-03-08T01:49:23Z,670000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
68,PT06M48.00S,2026-03-08T01:49:40.0Z,1,REGULAR,3pt,Jump Shot,[],204001,32.40801576872536,69.36274509803921,1610612744,17,11,2026-03-08T01:49:45Z,680000,False,-97.0,252.0,1,left,MISS K. Porziņģis 27' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,27.0,Missed,,,,,,,,,,,,,,,
69,PT06M44.00S,2026-03-08T01:49:44.0Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,17,11,2026-03-08T01:49:45Z,690000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,68.0,4.0,4.0,0.0,,,,,,,
70,PT06M35.00S,2026-03-08T01:49:53.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,64.73390275952694,50.73529411764706,1610612760,17,11,2026-03-08T01:49:57Z,700000,False,4.0,279.0,1,right,MISS J. Williams 27' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,27.9,Missed,,,,,,,,,,,,,,,
71,PT06M32.00S,2026-03-08T01:49:56.1Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,17,11,2026-03-08T01:49:57Z,710000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,
72,PT06M24.00S,2026-03-08T01:50:03.4Z,1,REGULAR,turnover,lost ball,[],1641764,,,1610612744,17,11,2026-03-08T01:50:08Z,720000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1641717]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wallace,1641717.0,,,,,,,,,,,,,,,,,
73,PT06M24.00S,2026-03-08T01:50:03.4Z,1,REGULAR,steal,,[],1641717,,,1610612760,17,11,2026-03-08T01:50:05Z,730000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M22.00S,2026-03-08T01:50:08.4Z,1,REGULAR,foul,personal,[],1643018,,,1610612760,17,11,2026-03-08T01:50:19Z,740000,False,,,0,,L. Cryer personal FOUL (1 PF),"[1643018, 1630198]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Joe,1630198.0,,
76,PT06M22.00S,2026-03-08T01:50:17.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,11,2026-03-08T01:50:17Z,760000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M22.00S,2026-03-08T01:53:13.1Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,17,11,2026-03-08T01:53:25Z,770000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M22.00S,2026-03-08T01:53:13.1Z,1,REGULAR,substitution,in,[],1642272,,,1610612760,17,11,2026-03-08T01:53:25Z,780000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2026-03-08T01:53:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630198,93.38042049934296,47.549019607843135,1610612760,19,11,2026-03-08T01:54:03Z,790000,False,-12.0,10.0,1,right,I. Joe driving reverse Layup (7 PTS) (C. Wallace 2 AST),"[1630198, 1641717]",1610612760.0,OKC,driving reverse,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,1.57,Made,7.0,C. Wallace,1641717.0,2.0,,,,,,,,,,,
81,PT06M10.00S,2026-03-08T01:54:01.9Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612760,19,11,2026-03-08T01:54:08Z,810000,False,,,0,,K. Porziņģis shooting personal FOUL (1 PF) (Joe 1 FT),"[204001, 1630198]",1610612744.0,GSW,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Joe,1630198.0,,
83,PT06M10.00S,2026-03-08T01:54:23.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630198,,,1610612760,20,11,2026-03-08T01:54:23Z,830000,False,,,0,,I. Joe Free Throw 1 of 1 (8 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
84,PT05M57.00S,2026-03-08T01:54:37.2Z,1,REGULAR,3pt,Jump Shot,[],1643018,26.231931668856767,16.42156862745098,1610612744,20,11,2026-03-08T01:54:42Z,840000,False,168.0,194.0,1,left,MISS L. Cryer 25' 3PT,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,,,,25.66,Missed,,,,,,,,,,,,,,,
