actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT10M42.00S,2025-11-13T02:49:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,83.26215505913272,35.049019607843135,1610612747,0,2,2025-11-13T02:49:24Z,150000,False,-75.0,105.0,1,right,MISS R. Hachimura 12' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,12.88,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2025-11-13T02:49:22.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,0,2,2025-11-13T02:49:24Z,160000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,
17,PT10M32.00S,2025-11-13T02:49:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.873193166885677,58.82352941176471,1610612760,0,2,2025-11-13T02:51:48Z,170000,False,-44.0,125.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.25,Missed,,,,,,,,,,,,,,,,,,
18,PT10M29.00S,2025-11-13T02:49:32.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,0,2,2025-11-13T02:49:34Z,180000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,
19,PT10M22.00S,2025-11-13T02:49:39.4Z,1,REGULAR,2pt,Jump Shot,[],1629028,77.21747700394218,50.73529411764706,1610612747,0,4,2025-11-13T02:49:43Z,190000,False,4.0,162.0,1,right,D. Ayton 16' Jump Shot (2 PTS) (A. Reaves 1 AST),"[1629028, 1630559]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.17,Made,,,,,,,2.0,A. Reaves,1630559.0,1.0,,,,,,,,
21,PT10M10.00S,2025-11-13T02:49:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,4.812746386333772,43.872549019607845,1610612760,2,4,2025-11-13T02:49:57Z,210000,False,31.0,-7.0,1,left,A. Mitchell driving bank Jump Shot (2 PTS),[1642349],1610612760.0,OKC,driving bank,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,2.0,,,,,,,,,,,
22,PT09M45.00S,2025-11-13T02:50:16.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,81.68528252299606,2.941176470588235,1610612747,2,7,2025-11-13T02:50:20Z,220000,False,-235.0,120.0,1,right,R. Hachimura 26' 3PT  (3 PTS) (L. Dončić 1 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,,3.0,L. Dončić,1629029.0,1.0,,,,,,,,
24,PT09M33.00S,2025-11-13T02:50:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,5.338370565045992,50.98039215686274,1610612760,4,7,2025-11-13T02:50:33Z,240000,False,-5.0,-2.0,1,left,C. Wallace driving reverse Layup (2 PTS) (A. Mitchell 1 AST),"[1641717, 1642349]",1610612760.0,OKC,driving reverse,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,2.0,A. Mitchell,1642349.0,1.0,,,,,,,,
26,PT09M21.00S,2025-11-13T02:50:40.6Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,4,7,2025-11-13T02:50:45Z,260000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1628392]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,
27,PT09M21.00S,2025-11-13T02:50:40.6Z,1,REGULAR,steal,,[],1628392,,,1610612760,4,7,2025-11-13T02:55:22Z,270000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT09M18.00S,2025-11-13T02:50:44.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642349,5.338370565045992,49.26470588235294,1610612760,6,7,2025-11-13T02:56:08Z,280000,False,4.0,-2.0,1,left,A. Mitchell driving DUNK (4 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,4.0,,,,,,,,,,,
29,PT09M00.00S,2025-11-13T02:51:01.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,66.44218134034165,66.66666666666666,1610612747,6,10,2025-11-13T02:51:06Z,290000,False,83.0,263.0,1,right,L. Dončić 27' 3PT step back (5 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,27.58,Made,,,,,,,5.0,,,,,,,,,,,
30,PT08M48.00S,2025-11-13T02:51:14.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,10.068988173455978,96.56862745098039,1610612760,9,10,2025-11-13T02:51:18Z,300000,False,-233.0,42.0,1,left,S. Gilgeous-Alexander 3PT step back (3 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,,,3.0,,,,,,,,,,,
31,PT08M42.00S,2025-11-13T02:51:22.7Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,9,10,2025-11-13T02:51:32Z,310000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,1628480.0,,,,
32,PT08M34.00S,2025-11-13T02:51:35.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,23.73521681997372,47.549019607843135,1610612760,11,10,2025-11-13T02:57:18Z,320000,False,12.0,171.0,1,left,S. Gilgeous-Alexander 17' step back Jump Shot (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,17.1,Made,,,,,,,5.0,,,,,,,,,,,
33,PT08M21.00S,2025-11-13T02:51:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630559,65.39093298291722,49.01960784313725,1610612747,11,10,2025-11-13T02:51:52Z,330000,False,-5.0,273.0,1,right,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2025-11-13T02:51:49.5Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,11,10,2025-11-13T02:51:52Z,340000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT07M56.00S,2025-11-13T02:52:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,9.806176084099869,61.51960784313726,1610612760,13,10,2025-11-13T02:57:58Z,350000,False,-58.0,40.0,1,left,I. Hartenstein 7' driving floating Jump Shot (2 PTS) (C. Wallace 1 AST),"[1628392, 1641717]",1610612760.0,OKC,driving floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.0,Made,,,,,,,2.0,C. Wallace,1641717.0,1.0,,,,,,,,
37,PT07M39.00S,2025-11-13T02:52:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,70.51576872536137,16.911764705882355,1610612747,13,10,2025-11-13T02:52:37Z,370000,False,-165.0,225.0,1,right,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,27.9,Missed,,,,,,,,,,,,,,,,,,
38,PT07M36.00S,2025-11-13T02:52:32.4Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612747,13,10,2025-11-13T02:52:37Z,380000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,
39,PT07M31.00S,2025-11-13T02:52:37.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203935,72.35545335085413,80.88235294117648,1610612747,13,10,2025-11-13T02:52:44Z,390000,False,154.0,207.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
40,PT07M29.00S,2025-11-13T02:52:39.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,13,10,2025-11-13T02:52:44Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,39.0,,,,,,,,,,,,,,,
42,PT07M19.00S,2025-11-13T02:52:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,5.995400788436268,39.950980392156865,1610612760,15,10,2025-11-13T02:53:01Z,420000,False,50.0,4.0,1,left,S. Gilgeous-Alexander driving floating Jump Shot (7 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,,,,,,,7.0,,,,,,,,,,,
43,PT07M08.00S,2025-11-13T02:53:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.7365308804205,35.294117647058826,1610612747,15,10,2025-11-13T02:59:21Z,430000,False,-74.0,110.0,1,right,MISS L. Dončić 13' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,13.21,Missed,,,,,,,,,,,,,,,,,,
44,PT07M05.00S,2025-11-13T02:53:10.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,15,10,2025-11-13T02:53:14Z,440000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,
45,PT07M03.00S,2025-11-13T02:53:14.9Z,1,REGULAR,foul,personal,[],1629029,,,1610612760,15,10,2025-11-13T03:00:03Z,450000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 1628983]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Gilgeous-Alexander,1628983.0
47,PT06M57.00S,2025-11-13T02:53:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,6.258212877792378,64.70588235294117,1610612760,15,10,2025-11-13T02:53:55Z,470000,False,-74.0,6.0,1,left,MISS C. Wallace 7' driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
48,PT06M57.00S,2025-11-13T02:53:47.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,15,10,2025-11-13T02:53:55Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,47.0,,,,,,,,,,,,,,,
50,PT06M57.00S,2025-11-13T02:53:58.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,15,10,2025-11-13T02:53:58Z,500000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M48.00S,2025-11-13T02:57:25.7Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,15,10,2025-11-13T02:57:34Z,510000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1642349]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,Mitchell,1642349.0,,,,,
52,PT06M48.00S,2025-11-13T02:57:25.7Z,1,REGULAR,steal,,[],1642349,,,1610612760,15,10,2025-11-13T02:57:27Z,520000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
53,PT06M44.00S,2025-11-13T02:57:30.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641717,6.1268068331143235,95.34313725490196,1610612760,15,10,2025-11-13T03:01:59Z,530000,False,-227.0,5.0,1,left,MISS C. Wallace running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
54,PT06M41.00S,2025-11-13T02:57:33.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,15,10,2025-11-13T03:44:17Z,540000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,
56,PT06M29.00S,2025-11-13T02:57:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.02825229960578,64.4607843137255,1610612747,15,10,2025-11-13T02:58:01Z,560000,False,72.0,126.0,1,right,MISS A. Reaves 14' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,14.51,Missed,,,,,,,,,,,,,,,,,,
57,PT06M26.00S,2025-11-13T02:58:00.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,10,2025-11-13T02:58:01Z,570000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,
58,PT06M17.00S,2025-11-13T02:58:12.2Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612760,15,10,2025-11-13T02:58:18Z,580000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1629028, 1631096]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Holmgren,1631096.0
60,PT06M17.00S,2025-11-13T02:58:41.3Z,1,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,16,10,2025-11-13T02:58:41Z,600000,False,,,0,,C. Holmgren Free Throw 1 of 2 (1 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
61,PT06M17.00S,2025-11-13T02:59:00.7Z,1,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,17,10,2025-11-13T02:59:00Z,610000,False,,,0,,C. Holmgren Free Throw 2 of 2 (2 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
63,PT06M06.00S,2025-11-13T02:59:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.32917214191852,48.03921568627451,1610612747,17,12,2025-11-13T02:59:57Z,630000,False,-10.0,20.0,1,right,D. Ayton cutting Layup (4 PTS) (L. Dončić 2 AST),"[1629028, 1629029]",1610612747.0,LAL,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,4.0,L. Dončić,1629029.0,2.0,,,,,,,,
65,PT06M06.00S,2025-11-13T02:59:54.3Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612747,17,12,2025-11-13T03:00:20Z,650000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Ayton 1 FT),"[1628983, 1629028]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Ayton,1629028.0
67,PT06M06.00S,2025-11-13T03:00:30.7Z,1,REGULAR,substitution,out,[],203935,,,1610612747,17,12,2025-11-13T03:00:41Z,670000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M06.00S,2025-11-13T03:00:30.7Z,1,REGULAR,substitution,in,[],1631222,,,1610612747,17,12,2025-11-13T03:00:41Z,680000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M06.00S,2025-11-13T03:00:40.9Z,1,REGULAR,freethrow,1 of 1,[],1629028,,,1610612747,17,12,2025-11-13T03:00:44Z,690000,False,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT05M58.00S,2025-11-13T03:00:48.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,17,12,2025-11-13T03:00:44Z,700000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,
71,PT05M45.00S,2025-11-13T03:00:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,19.267411300919843,37.5,1610612760,19,12,2025-11-13T03:00:58Z,710000,False,62.0,129.0,1,left,A. Mitchell 14' pullup Jump Shot (6 PTS),[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,14.3,Made,,,,,,,6.0,,,,,,,,,,,
72,PT05M27.00S,2025-11-13T03:01:13.3Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612747,19,12,2025-11-13T03:01:17Z,720000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1641717]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Wallace,1641717.0,,,,,
73,PT05M27.00S,2025-11-13T03:01:13.3Z,1,REGULAR,steal,,[],1641717,,,1610612760,19,12,2025-11-13T03:01:15Z,730000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M19.00S,2025-11-13T03:01:21.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,3.3672798948751645,73.52941176470588,1610612760,19,12,2025-11-13T03:01:26Z,740000,False,-118.0,-21.0,1,left,MISS S. Gilgeous-Alexander 11' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,11.94,Missed,,,,,,,,,,,,,,,,,,
75,PT05M17.00S,2025-11-13T03:01:23.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,19,12,2025-11-13T03:01:26Z,750000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,
76,PT05M01.00S,2025-11-13T03:01:39.7Z,1,REGULAR,2pt,Jump Shot,[],1629029,72.7496714848883,50.73529411764706,1610612747,19,12,2025-11-13T03:01:44Z,760000,False,4.0,204.0,1,right,MISS L. Dončić 20' step back Shot,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,20.37,Missed,,,,,,,,,,,,,,,,,,
77,PT04M57.00S,2025-11-13T03:01:43.7Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,19,12,2025-11-13T03:01:44Z,770000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,
78,PT04M49.00S,2025-11-13T03:01:51.4Z,1,REGULAR,3pt,Jump Shot,[],1642349,31.882391590013142,36.76470588235294,1610612760,19,12,2025-11-13T03:07:52Z,780000,False,66.0,247.0,1,left,MISS A. Mitchell 25' pullup 3PT,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
79,PT04M46.00S,2025-11-13T03:01:54.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,19,12,2025-11-13T03:02:00Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,78.0,,,,,,,,,,,,,,,
81,PT04M46.00S,2025-11-13T03:02:02.8Z,1,REGULAR,substitution,out,[],1642349,,,1610612760,19,12,2025-11-13T03:02:15Z,810000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M46.00S,2025-11-13T03:02:02.8Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,19,12,2025-11-13T03:02:15Z,820000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
