actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT10M20.00S,2026-03-29T23:45:35.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,5,2,2026-03-29T23:45:37Z,200000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,
21,PT10M07.00S,2026-03-29T23:45:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.389618922470433,47.549019607843135,1610612760,7,2,2026-03-29T23:45:54Z,210000,False,12.0,8.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M51.00S,2026-03-29T23:46:04.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,91.01511169513797,23.52941176470588,1610612752,7,2,2026-03-29T23:46:08Z,220000,False,-132.0,32.0,1,right,MISS J. Brunson 13' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,13.62,Missed,,,,,,,,,,,,,,,,,,
23,PT09M49.00S,2026-03-29T23:46:06.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,7,2,2026-03-29T23:46:08Z,230000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,
24,PT09M43.00S,2026-03-29T23:46:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.338370565045992,46.568627450980394,1610612760,9,2,2026-03-29T23:47:15Z,240000,False,17.0,-2.0,1,left,C. Holmgren driving Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
26,PT09M30.00S,2026-03-29T23:46:26.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,83.78777923784494,49.50980392156863,1610612752,9,4,2026-03-29T23:46:32Z,260000,False,-2.0,100.0,1,right,M. Bridges 9' floating Jump Shot (2 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.99,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
28,PT09M13.00S,2026-03-29T23:46:42.7Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,9,4,2026-03-29T23:46:45Z,280000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1628969]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,
29,PT09M13.00S,2026-03-29T23:46:42.7Z,1,REGULAR,steal,,[],1628969,,,1610612752,9,4,2026-03-29T23:46:44Z,290000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2026-03-29T23:46:51.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,89.70105124835742,95.09803921568627,1610612752,9,4,2026-03-29T23:46:55Z,300000,False,225.0,44.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
31,PT09M02.00S,2026-03-29T23:46:54.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,4,2026-03-29T23:46:55Z,310000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,30.0,2.0,2.0,0.0,,
32,PT08M54.00S,2026-03-29T23:47:04.1Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,9,4,2026-03-29T23:47:14Z,320000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,,,,,1.0,,,,,,,,
33,PT08M41.00S,2026-03-29T23:47:22.9Z,1,REGULAR,foul,personal,[],1628392,,,1610612752,9,4,2026-03-29T23:47:33Z,330000,False,,,0,,I. Hartenstein personal FOUL (1 PF),"[1628392, 1628404]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2530.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
35,PT08M34.00S,2026-03-29T23:47:49.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628404,88.64980289093299,55.392156862745104,1610612752,9,4,2026-03-29T23:47:55Z,350000,False,27.0,54.0,1,right,MISS J. Hart 6' cutting Layup,[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
36,PT08M31.00S,2026-03-29T23:47:52.4Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,9,4,2026-03-29T23:47:55Z,360000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,35.0,1.0,0.0,1.0,,
37,PT08M28.00S,2026-03-29T23:47:54.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,96.7969776609724,3.1862745098039214,1610612752,9,7,2026-03-29T23:47:58Z,370000,False,-234.0,-22.0,1,right,J. Brunson 3PT  (3 PTS) (O. Anunoby 1 AST),"[1628973, 1628384]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.52,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
39,PT08M16.00S,2026-03-29T23:48:06.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,5.601182654402102,75.49019607843137,1610612760,9,7,2026-03-29T23:48:14Z,390000,False,-127.0,0.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.75,Missed,,,,,,,,,,,,,,,,,,
40,PT08M13.00S,2026-03-29T23:48:09.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,7,2026-03-29T23:48:14Z,400000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,39.0,2.0,2.0,0.0,,
41,PT08M07.00S,2026-03-29T23:48:16.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,94.69448094612353,59.55882352941176,1610612752,9,9,2026-03-29T23:50:52Z,410000,False,48.0,-3.0,1,right,M. Bridges running pullup Jump Shot (4 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
43,PT07M52.00S,2026-03-29T23:48:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,14.14257555847569,39.21568627450981,1610612760,9,9,2026-03-29T23:48:35Z,430000,False,54.0,80.0,1,left,MISS I. Hartenstein 9' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,9.68,Missed,,,,,,,,,,,,,,,,,,
44,PT07M50.00S,2026-03-29T23:48:32.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,9,2026-03-29T23:48:35Z,440000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,43.0,3.0,3.0,0.0,,
45,PT07M45.00S,2026-03-29T23:48:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.38042049934296,55.392156862745104,1610612752,9,9,2026-03-29T23:48:42Z,450000,False,27.0,10.0,1,right,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
46,PT07M43.00S,2026-03-29T23:48:40.5Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,9,9,2026-03-29T23:48:42Z,460000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,45.0,1.0,1.0,0.0,,
47,PT07M39.00S,2026-03-29T23:48:45.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628983,14.273981603153747,62.00980392156863,1610612760,9,9,2026-03-29T23:48:52Z,470000,False,-60.0,82.0,1,left,MISS S. Gilgeous-Alexander 10' running pullup Shot,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,10.14,Missed,,,,,,,,,,,,,,,,,,
48,PT07M35.00S,2026-03-29T23:48:49.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,9,9,2026-03-29T23:48:52Z,480000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,
49,PT07M26.00S,2026-03-29T23:48:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,91.93495400788436,52.20588235294118,1610612752,9,9,2026-03-29T23:49:01Z,490000,False,11.0,23.0,1,right,MISS O. Anunoby driving bank Shot,[1628384],1610612752.0,NYK,driving bank,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2026-03-29T23:48:59.0Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,9,2026-03-29T23:49:01Z,500000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,49.0,3.0,3.0,0.0,,
51,PT07M21.00S,2026-03-29T23:49:04.4Z,1,REGULAR,foul,personal,[],1628969,,,1610612760,9,9,2026-03-29T23:49:29Z,510000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1628983]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628168.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
53,PT07M21.00S,2026-03-29T23:49:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,9,2026-03-29T23:49:22Z,530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2026-03-29T23:52:15.6Z,1,REGULAR,substitution,out,[],1628969,,,1610612760,9,9,2026-03-29T23:52:32Z,540000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2026-03-29T23:52:15.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612760,9,9,2026-03-29T23:52:32Z,550000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2026-03-29T23:53:01.5Z,1,REGULAR,2pt,Jump Shot,[],1628983,17.427726675427067,68.38235294117648,1610612760,9,9,2026-03-29T23:53:08Z,560000,False,-92.0,111.0,1,left,MISS S. Gilgeous-Alexander 14' pullup Shot - blocked,"[1628983, 1630540]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,14.43,Missed,,,,,,,,,,,,,,,,,McBride,1630540.0
93,PT07M09.00S,2026-03-29T23:53:01.5Z,1,REGULAR,block,,[],1630540,,,1610612760,9,9,2026-03-29T23:58:56Z,565000,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
57,PT07M04.00S,2026-03-29T23:53:06.5Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,9,9,2026-03-29T23:53:08Z,570000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,
58,PT06M56.00S,2026-03-29T23:53:14.8Z,1,REGULAR,3pt,Jump Shot,[],1628404,67.88764783180025,63.23529411764706,1610612752,9,9,2026-03-29T23:54:56Z,580000,False,66.0,249.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
59,PT06M52.00S,2026-03-29T23:53:18.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,9,2026-03-29T23:53:20Z,590000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,58.0,4.0,4.0,0.0,,
60,PT06M43.00S,2026-03-29T23:53:27.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,30.305519053876477,22.794117647058822,1610612760,12,9,2026-03-29T23:53:30Z,600000,False,136.0,232.0,1,left,L. Dort 26' 3PT  (6 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.93,Made,6.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,,
62,PT06M13.00S,2026-03-29T23:53:57.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,72.22404730617609,79.16666666666666,1610612752,12,9,2026-03-29T23:54:01Z,620000,False,146.0,209.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2026-03-29T23:54:00.0Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,12,9,2026-03-29T23:53:59Z,630000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,62.0,4.0,3.0,1.0,,
64,PT06M08.00S,2026-03-29T23:54:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612752,12,9,2026-03-29T23:54:14Z,640000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1628392, 1628384]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1628168.0,2.0,0.0,Anunoby,1628384.0,,,,,,,,,
66,PT06M08.00S,2026-03-29T23:54:39.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612752,12,10,2026-03-29T23:54:39Z,660000,False,,,0,,O. Anunoby Free Throw 1 of 2 (1 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
67,PT06M08.00S,2026-03-29T23:54:40.5Z,1,REGULAR,substitution,out,[],1631114,,,1610612752,12,10,2026-03-29T23:54:46Z,670000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M08.00S,2026-03-29T23:54:40.5Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,12,10,2026-03-29T23:54:46Z,680000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M08.00S,2026-03-29T23:54:40.5Z,1,REGULAR,substitution,in,[],1642272,,,1610612752,12,10,2026-03-29T23:54:46Z,690000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M08.00S,2026-03-29T23:54:40.5Z,1,REGULAR,substitution,in,[],1641717,,,1610612752,12,10,2026-03-29T23:54:46Z,700000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M08.00S,2026-03-29T23:55:02.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612752,12,11,2026-03-29T23:55:02Z,710000,False,,,0,,O. Anunoby Free Throw 2 of 2 (2 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2026-03-29T23:55:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612760,12,11,2026-03-29T23:55:29Z,720000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1628384, 1628983]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628168.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
74,PT05M53.00S,2026-03-29T23:55:48.5Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,13,11,2026-03-29T23:55:48Z,740000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2026-03-29T23:56:05.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,14,11,2026-03-29T23:56:05Z,750000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2026-03-29T23:56:40.6Z,1,REGULAR,3pt,Jump Shot,[],1630540,93.24901445466492,94.36274509803921,1610612752,14,11,2026-03-29T23:56:46Z,770000,False,222.0,11.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,22.21,Missed,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2026-03-29T23:56:44.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,14,11,2026-03-29T23:56:46Z,780000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,77.0,2.0,2.0,0.0,,
79,PT05M27.00S,2026-03-29T23:56:51.5Z,1,REGULAR,2pt,Jump Shot,[],1628983,5.732588699080158,26.96078431372549,1610612760,14,11,2026-03-29T23:56:55Z,790000,False,115.0,1.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,11.52,Missed,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2026-03-29T23:56:54.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,14,11,2026-03-29T23:56:55Z,800000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,79.0,5.0,4.0,1.0,,
81,PT05M21.00S,2026-03-29T23:56:58.6Z,1,REGULAR,foul,personal,['2freethrow'],1642272,,,1610612752,14,11,2026-03-29T23:57:09Z,810000,False,,,0,,J. McCain shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1642272, 1628384]",1610612760.0,OKC,shooting,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,1628168.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,
