actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
40,PT09M04.00S,2026-01-26T00:15:57.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,66.5735873850197,41.911764705882355,1610612760,3,7,2026-01-26T00:25:50Z,400000,False,-40.0,262.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2026-01-26T00:16:01.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,7,2026-01-26T00:16:03Z,410000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
42,PT08M54.00S,2026-01-26T00:16:07.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629628,6.652431011826544,59.80392156862745,1610612761,3,7,2026-01-26T00:18:56Z,420000,False,-49.0,10.0,1,left,MISS R. Barrett running pullup Shot,[1629628],1610612761.0,TOR,running pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
43,PT08M52.00S,2026-01-26T00:16:09.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,3,7,2026-01-26T00:16:14Z,430000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,
44,PT08M40.00S,2026-01-26T00:16:21.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,95.6143232588699,3.431372549019608,1610612760,6,7,2026-01-26T00:16:26Z,440000,False,-233.0,-11.0,1,right,L. Dort 3PT  (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.31,Made,,,,,,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
46,PT08M24.00S,2026-01-26T00:16:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,29.517082785808146,69.85294117647058,1610612761,6,7,2026-01-26T00:16:41Z,460000,False,-99.0,225.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
47,PT08M24.00S,2026-01-26T00:16:36.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,6,7,2026-01-26T00:16:41Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,46.0,,,,,,,,,,,,,,,,,
49,PT08M14.00S,2026-01-26T00:16:56.9Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,6,7,2026-01-26T00:17:00Z,490000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1630572]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Mamukelashvili,1630572.0
50,PT08M14.00S,2026-01-26T00:16:56.9Z,1,REGULAR,steal,,[],1630572,,,1610612761,6,7,2026-01-26T00:16:58Z,500000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
51,PT08M08.00S,2026-01-26T00:17:02.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1627742,18.2161629434954,33.82352941176471,1610612761,6,7,2026-01-26T00:20:33Z,510000,False,81.0,119.0,1,left,MISS B. Ingram 14' running pullup Shot,[1627742],1610612761.0,TOR,running pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,14.36,Missed,,,,,,,,,,,,,,,,,,
52,PT08M05.00S,2026-01-26T00:17:05.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,6,7,2026-01-26T00:17:06Z,520000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M51.00S,2026-01-26T00:17:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.67214191852825,50.0,1610612760,8,7,2026-01-26T00:17:31Z,530000,False,0.0,26.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,,2.0,,,,,,,,
54,PT07M51.00S,2026-01-26T00:17:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,8,7,2026-01-26T00:17:23Z,540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M51.00S,2026-01-26T00:19:45.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,8,7,2026-01-26T00:20:21Z,550000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M51.00S,2026-01-26T00:19:45.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,8,7,2026-01-26T00:20:21Z,560000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M51.00S,2026-01-26T00:19:45.6Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,8,7,2026-01-26T00:20:21Z,570000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M51.00S,2026-01-26T00:19:45.6Z,1,REGULAR,substitution,in,[],1642266,,,1610612761,8,7,2026-01-26T00:20:21Z,580000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M37.00S,2026-01-26T00:20:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,4.02431011826544,56.127450980392155,1610612761,8,7,2026-01-26T00:21:49Z,590000,False,-31.0,-15.0,1,left,MISS S. Mamukelashvili cutting Layup - blocked,"[1630572, 1628983]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,3.39,Missed,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,
60,PT07M37.00S,2026-01-26T00:20:46.3Z,1,REGULAR,block,,[],1628983,,,1610612761,8,7,2026-01-26T00:20:48Z,600000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M37.00S,2026-01-26T00:20:46.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,8,7,2026-01-26T00:20:50Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,,,,,,,,,,,,,,,,,
63,PT07M30.00S,2026-01-26T00:21:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642347,9.937582128777924,41.42156862745098,1610612761,8,9,2026-01-26T00:22:25Z,630000,False,43.0,41.0,1,left,J. Shead driving floating Jump Shot (2 PTS),[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,5.93,Made,,,,,,,,,,2.0,,,,,,,,
64,PT07M10.00S,2026-01-26T00:21:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,84.70762155059133,51.225490196078425,1610612760,10,9,2026-01-26T00:22:49Z,640000,False,6.0,91.0,1,right,C. Holmgren 9' turnaround fadeaway Jump Shot (2 PTS),[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,9.14,Made,,,,,,,,,,2.0,,,,,,,,
65,PT07M00.00S,2026-01-26T00:21:41.6Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612761,10,9,2026-01-26T00:21:49Z,650000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1631119, 1630572]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,
67,PT07M00.00S,2026-01-26T00:22:10.6Z,1,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,10,9,2026-01-26T00:22:33Z,670000,False,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT07M00.00S,2026-01-26T00:22:10.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,10,9,2026-01-26T00:22:33Z,680000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
69,PT07M00.00S,2026-01-26T00:22:11.2Z,1,REGULAR,substitution,out,[],1628983,,,1610612761,10,9,2026-01-26T00:22:21Z,690000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2026-01-26T00:22:11.2Z,1,REGULAR,substitution,in,[],1630598,,,1610612761,10,9,2026-01-26T00:22:21Z,700000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M00.00S,2026-01-26T00:22:10.6Z,1,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,10,9,2026-01-26T00:22:33Z,710000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M58.00S,2026-01-26T00:22:12.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,9,2026-01-26T00:22:33Z,720000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,71.0,3.0,3.0,0.0,,,,,,,,,,,,,,
73,PT06M44.00S,2026-01-26T00:22:47.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,74.98357424441524,11.519607843137255,1610612760,10,9,2026-01-26T00:22:51Z,730000,False,-192.0,183.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
74,PT06M40.00S,2026-01-26T00:22:51.1Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,10,9,2026-01-26T00:22:51Z,740000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT06M33.00S,2026-01-26T00:22:57.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,25.04927726675427,15.686274509803921,1610612761,10,12,2026-01-26T00:26:55Z,750000,False,172.0,183.0,1,left,I. Quickley 25' 3PT running pullup (8 PTS) (S. Mamukelashvili 1 AST),"[1630193, 1630572]",1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.09,Made,,,,,,,,,,8.0,S. Mamukelashvili,1630572.0,1.0,,,,,
77,PT06M20.00S,2026-01-26T00:23:10.3Z,1,REGULAR,3pt,Jump Shot,[],1630598,91.01511169513797,2.450980392156863,1610612760,10,12,2026-01-26T00:23:14Z,770000,False,-238.0,32.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2026-01-26T00:23:14.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,10,12,2026-01-26T00:23:14Z,780000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT06M07.00S,2026-01-26T00:23:26.1Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612761,10,12,2026-01-26T00:23:31Z,790000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Quickley 2 FT),"[1641717, 1630193]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
81,PT06M07.00S,2026-01-26T00:23:53.9Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,10,13,2026-01-26T00:24:28Z,810000,False,,,0,,I. Quickley Free Throw 1 of 2 (9 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
82,PT06M07.00S,2026-01-26T00:24:03.9Z,1,REGULAR,substitution,out,[],1631119,,,1610612761,10,13,2026-01-26T00:24:08Z,820000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M07.00S,2026-01-26T00:24:03.9Z,1,REGULAR,substitution,in,[],1631172,,,1610612761,10,13,2026-01-26T00:24:08Z,830000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M07.00S,2026-01-26T00:23:53.9Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,10,13,2026-01-26T00:24:28Z,840000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT06M05.00S,2026-01-26T00:23:55.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,13,2026-01-26T00:24:28Z,850000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,84.0,4.0,4.0,0.0,,,,,,,,,,,,,,
