actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
29,PT09M54.00S,2025-12-11T00:44:37.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,7,2,2025-12-11T00:45:53Z,228750,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,
23,PT09M50.00S,2025-12-11T00:44:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,7,2,2025-12-11T00:44:59Z,230000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Williams 2 FT),"[1628415, 1631114]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Williams,1631114.0
25,PT09M50.00S,2025-12-11T00:45:20.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631114,,,1610612760,8,2,2025-12-11T00:48:14Z,250000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
26,PT09M50.00S,2025-12-11T00:45:20.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631114,,,1610612760,9,2,2025-12-11T00:48:14Z,260000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
30,PT09M35.00S,2025-12-11T00:45:53.6Z,1,REGULAR,turnover,bad pass,[],1626220,,,1610612756,9,2,2025-12-11T00:50:02Z,270000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1641717]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wallace,1641717.0,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2025-12-11T00:45:53.6Z,1,REGULAR,steal,,[],1641717,,,1610612760,9,2,2025-12-11T00:45:55Z,280000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M26.00S,2025-12-11T00:46:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,9,2,2025-12-11T00:46:12Z,290000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628415, 1628983]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0
34,PT09M26.00S,2025-12-11T00:46:33.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,10,2,2025-12-11T00:46:33Z,310000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
35,PT09M26.00S,2025-12-11T00:46:48.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,11,2,2025-12-11T00:46:48Z,320000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
36,PT09M16.00S,2025-12-11T00:47:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,65.91655716162943,47.549019607843135,1610612756,11,5,2025-12-11T00:47:04Z,330000,False,-12.0,268.0,1,right,G. Allen 26' 3PT pullup (3 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,26.82,Made,3.0,,,,,,,,,,,,,,
37,PT09M06.00S,2025-12-11T00:47:09.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,29.6484888304862,74.26470588235294,1610612760,14,5,2025-12-11T00:47:13Z,340000,False,-121.0,226.0,1,left,C. Holmgren 25' 3PT  (3 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,25.67,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,
39,PT08M53.00S,2025-12-11T00:47:21.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,91.14651773981603,3.6764705882352944,1610612756,14,5,2025-12-11T00:47:26Z,360000,False,-232.0,31.0,1,right,MISS R. O'Neale pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,23.36,Missed,,,,,,,,,,,,,,,
40,PT08M51.00S,2025-12-11T00:47:23.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,14,5,2025-12-11T00:47:26Z,370000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,
41,PT08M42.00S,2025-12-11T00:47:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,14.011169513797633,47.05882352941176,1610612760,14,5,2025-12-11T00:47:38Z,380000,False,15.0,79.0,1,left,MISS C. Holmgren 8' fadeaway Shot,[1631096],1610612760.0,OKC,fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,8.06,Missed,,,,,,,,,,,,,,,
42,PT08M41.00S,2025-12-11T00:47:34.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,14,5,2025-12-11T00:47:38Z,390000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,
43,PT08M33.00S,2025-12-11T00:47:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,94.69448094612353,59.068627450980394,1610612756,14,5,2025-12-11T00:52:20Z,400000,False,45.0,-3.0,1,right,MISS D. Brooks driving floating bank Shot,[1628415],1610612756.0,PHX,driving floating bank,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,4.54,Missed,,,,,,,,,,,,,,,
44,PT08M30.00S,2025-12-11T00:47:45.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,5,2025-12-11T00:47:49Z,410000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,
45,PT08M18.00S,2025-12-11T00:47:56.6Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,14,5,2025-12-11T00:48:29Z,420000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1631221]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,1.0,Gillespie,1631221.0,,,,,,,,,,,,,,,,,
46,PT08M18.00S,2025-12-11T00:47:56.6Z,1,REGULAR,steal,,[],1631221,,,1610612756,14,5,2025-12-11T00:47:58Z,430000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2025-12-11T00:48:03.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,94.30026281208936,73.2843137254902,1610612756,14,7,2025-12-11T00:48:07Z,440000,False,116.0,1.0,1,right,D. Brooks 11' pullup Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1628415, 1631221]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,11.64,Made,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,
49,PT08M00.00S,2025-12-11T00:48:14.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,4.418528252299605,95.09803921568627,1610612760,17,7,2025-12-11T00:48:19Z,460000,False,-225.0,-11.0,1,left,C. Holmgren 3PT  (6 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,22.58,Made,6.0,J. Williams,1631114.0,2.0,,,,,,,,,,,
51,PT08M00.00S,2025-12-11T00:48:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,17,7,2025-12-11T00:48:21Z,480000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2025-12-11T00:52:03.7Z,1,REGULAR,foul,personal,[],1629652,,,1610612756,17,7,2025-12-11T00:52:10Z,490000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1626220]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,O'Neale,1626220.0
54,PT07M44.00S,2025-12-11T00:52:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631221,90.88370565045992,58.57843137254902,1610612756,17,7,2025-12-11T00:54:25Z,510000,False,43.0,33.0,1,right,MISS C. Gillespie driving floating Shot,[1631221],1610612756.0,PHX,driving floating,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Missed,,,,,,,,,,,,,,,
55,PT07M42.00S,2025-12-11T00:52:23.2Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,17,7,2025-12-11T00:52:31Z,520000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,,
56,PT07M41.00S,2025-12-11T00:52:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631221,92.9862023653088,46.32352941176471,1610612756,17,7,2025-12-11T00:52:33Z,530000,False,-18.0,13.0,1,right,MISS C. Gillespie putback Layup - blocked,"[1631221, 1631096]",1610612756.0,PHX,putback,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,Holmgren,1631096.0,,,,,
57,PT07M41.00S,2025-12-11T00:52:24.5Z,1,REGULAR,block,,[],1631096,,,1610612756,17,7,2025-12-11T00:52:26Z,540000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2025-12-11T00:52:26.5Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,17,7,2025-12-11T00:52:33Z,550000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,
59,PT07M31.00S,2025-12-11T00:52:34.6Z,1,REGULAR,3pt,Jump Shot,[],1631114,21.632720105124836,9.558823529411764,1610612760,17,7,2025-12-11T00:52:40Z,560000,False,202.0,151.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
60,PT07M27.00S,2025-12-11T00:52:38.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,17,7,2025-12-11T00:52:40Z,570000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,
61,PT07M15.00S,2025-12-11T00:52:49.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,94.95729303547962,3.9215686274509802,1610612756,17,10,2025-12-11T00:52:54Z,580000,False,-230.0,-5.0,1,right,G. Allen 3PT  (6 PTS) (D. Brooks 1 AST),"[1628960, 1628415]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,23.05,Made,6.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,
63,PT06M55.00S,2025-12-11T00:53:09.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,13.87976346911958,44.6078431372549,1610612760,19,10,2025-12-11T00:53:13Z,600000,False,27.0,78.0,1,left,C. Holmgren 8' Jump Shot (8 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,8.25,Made,8.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
65,PT06M43.00S,2025-12-11T00:53:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.11760840998686,55.63725490196079,1610612756,19,12,2025-12-11T00:53:27Z,620000,False,28.0,12.0,1,right,G. Allen driving Layup (8 PTS) (M. Williams 1 AST),"[1628960, 1631109]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,3.07,Made,8.0,M. Williams,1631109.0,1.0,,,,,,,,,,,
67,PT06M24.00S,2025-12-11T00:53:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629652,20.844283837056505,50.49019607843137,1610612760,19,12,2025-12-11T00:56:35Z,640000,False,-2.0,143.0,1,left,MISS L. Dort 14' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,8-16 Center,,,,14.34,Missed,,,,,,,,,,,,,,,
68,PT06M22.00S,2025-12-11T00:53:42.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,19,12,2025-12-11T00:53:44Z,650000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,
69,PT06M14.00S,2025-12-11T00:53:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.05059132720105,63.23529411764706,1610612756,19,12,2025-12-11T00:53:55Z,660000,False,66.0,97.0,1,right,MISS D. Brooks 11' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,11.78,Missed,,,,,,,,,,,,,,,
70,PT06M11.00S,2025-12-11T00:53:54.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,19,12,2025-12-11T00:53:55Z,670000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,
71,PT06M06.00S,2025-12-11T00:54:01.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,7.5722733245729295,29.901960784313726,1610612760,21,12,2025-12-11T00:54:07Z,680000,False,100.0,19.0,1,left,S. Gilgeous-Alexander 10' pullup bank Jump Shot (6 PTS) (J. Williams 3 AST),"[1628983, 1631114]",1610612760.0,OKC,pullup bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,10.22,Made,6.0,J. Williams,1631114.0,3.0,,,,,,,,,,,
73,PT06M06.00S,2025-12-11T00:54:06.3Z,1,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612760,21,12,2025-12-11T00:54:19Z,700000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1628960, 1628983]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Gilgeous-Alexander,1628983.0
75,PT06M06.00S,2025-12-11T00:54:16.3Z,1,REGULAR,substitution,out,[],1631221,,,1610612760,21,12,2025-12-11T00:54:25Z,720000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M06.00S,2025-12-11T00:54:16.3Z,1,REGULAR,substitution,in,[],1642346,,,1610612760,21,12,2025-12-11T00:54:25Z,730000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2025-12-11T00:54:29.5Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,22,12,2025-12-11T00:54:29Z,740000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
78,PT05M50.00S,2025-12-11T00:54:48.2Z,1,REGULAR,3pt,Jump Shot,[],1628415,71.69842312746385,17.15686274509804,1610612756,22,12,2025-12-11T00:54:53Z,750000,False,-164.0,214.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,26.93,Missed,,,,,,,,,,,,,,,
79,PT05M48.00S,2025-12-11T00:54:50.2Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,22,12,2025-12-11T00:54:53Z,760000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,
80,PT05M42.00S,2025-12-11T00:54:57.0Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,22,12,2025-12-11T00:55:02Z,770000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1626220]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2025-12-11T00:54:57.0Z,1,REGULAR,steal,,[],1626220,,,1610612756,22,12,2025-12-11T00:54:58Z,780000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
82,PT05M37.00S,2025-12-11T00:55:01.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642346,93.38042049934296,54.166666666666664,1610612756,22,14,2025-12-11T01:00:30Z,790000,False,21.0,10.0,1,right,R. Dunn running alley-oop Layup (2 PTS) (R. O'Neale 1 AST),"[1642346, 1626220]",1610612756.0,PHX,running alley-oop,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,2.3,Made,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,
