actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-12T00:10:20.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-12T00:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-12T00:10:22.3Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2026-01-12T00:10:22Z,40000,False,,,0,,Jump Ball B. Adebayo vs. C. Holmgren: Tip to T. Herro,"[1629639, 1628389, 1631096]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-01-12T00:10:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.46057818659659,40.68627450980392,1610612748,0,0,2026-01-12T00:10:58Z,70000,False,-47.0,18.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 1631096]",1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-01-12T00:10:40.7Z,1,REGULAR,block,,[],1631096,,,1610612748,0,0,2026-01-12T00:10:42Z,80000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2026-01-12T00:10:41.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,0,2026-01-12T00:10:46Z,90000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M28.00S,2026-01-12T00:10:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,4.812746386333772,49.01960784313725,1610612760,2,0,2026-01-12T00:10:54Z,100000,False,5.0,-7.0,1,left,J. Williams cutting Layup (2 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,2.0,C. Wallace,1641717.0,1.0,,,,,,,,
12,PT11M08.00S,2026-01-12T00:11:10.9Z,1,REGULAR,3pt,Jump Shot,[],203952,69.99014454664915,72.54901960784314,1610612748,2,3,2026-01-12T00:11:15Z,120000,False,113.0,230.0,1,right,A. Wiggins 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[203952, 1630558]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,
14,PT10M52.00S,2026-01-12T00:11:26.9Z,1,REGULAR,3pt,Jump Shot,[],1631096,21.23850197109067,88.72549019607843,1610612760,2,3,2026-01-12T00:11:30Z,140000,False,-194.0,147.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.31,Missed,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2026-01-12T00:11:29.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,2,3,2026-01-12T00:11:30Z,150000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,
16,PT10M37.00S,2026-01-12T00:11:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.77463863337714,54.90196078431373,1610612748,2,5,2026-01-12T00:12:11Z,160000,False,25.0,6.0,1,right,T. Herro driving finger roll Layup (2 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,
18,PT10M25.00S,2026-01-12T00:11:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.347568988173457,35.049019607843135,1610612760,2,5,2026-01-12T00:11:58Z,180000,False,75.0,120.0,1,left,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,14.14,Missed,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2026-01-12T00:11:55.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,5,2026-01-12T00:11:58Z,190000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M16.00S,2026-01-12T00:12:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.89027595269383,46.07843137254902,1610612748,2,5,2026-01-12T00:13:01Z,200000,False,-20.0,80.0,1,right,MISS B. Adebayo 8' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2026-01-12T00:12:07.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,5,2026-01-12T00:12:08Z,210000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,
22,PT10M08.00S,2026-01-12T00:12:14.4Z,1,REGULAR,foul,personal,[],1629639,,,1610612760,2,5,2026-01-12T00:12:21Z,220000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1641717]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1148.0,1.0,0.0,Wallace,1641717.0,,,
24,PT10M01.00S,2026-01-12T00:12:36.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,19.793035479632064,71.81372549019608,1610612760,2,5,2026-01-12T00:12:39Z,240000,False,-109.0,134.0,1,left,MISS S. Gilgeous-Alexander 17' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,17.25,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2026-01-12T00:12:39.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,5,2026-01-12T00:12:39Z,250000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,
26,PT09M50.00S,2026-01-12T00:12:47.2Z,1,REGULAR,3pt,Jump Shot,[],203952,96.00854139290408,3.1862745098039214,1610612748,2,8,2026-01-12T00:12:50Z,260000,False,-234.0,-15.0,1,right,A. Wiggins 3PT  (6 PTS) (B. Adebayo 2 AST),"[203952, 1628389]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.46,Made,,,,,,,6.0,B. Adebayo,1628389.0,2.0,,,,,,,,
28,PT09M38.00S,2026-01-12T00:12:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.750985545335087,46.32352941176471,1610612760,2,8,2026-01-12T00:13:04Z,280000,False,18.0,246.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2026-01-12T00:13:01.9Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,2,8,2026-01-12T00:13:04Z,290000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,
30,PT09M35.00S,2026-01-12T00:13:02.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,3.7614980289093296,49.26470588235294,1610612760,4,8,2026-01-12T00:13:05Z,300000,False,4.0,-17.0,1,left,C. Holmgren putback Layup (2 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,1.75,Made,,,,,,,2.0,,,,,,,,,,,
32,PT09M20.00S,2026-01-12T00:13:34.3Z,1,REGULAR,2pt,Jump Shot,[],1629639,97.7168199737188,87.00980392156863,1610612748,4,8,2026-01-12T00:13:39Z,320000,False,185.0,-31.0,1,right,MISS T. Herro 18' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,18.76,Missed,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2026-01-12T00:13:38.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,4,8,2026-01-12T00:13:39Z,330000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,
34,PT09M10.00S,2026-01-12T00:13:45.5Z,1,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,4,8,2026-01-12T00:13:55Z,340000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203593.0,,,,,1.0,,
35,PT08M58.00S,2026-01-12T00:13:59.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,72.22404730617609,79.65686274509804,1610612748,4,11,2026-01-12T00:14:04Z,350000,False,148.0,209.0,1,right,D. Mitchell 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1630558, 203952]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,,,,
37,PT08M46.00S,2026-01-12T00:14:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,6.521024967148489,52.20588235294118,1610612760,4,11,2026-01-12T00:15:32Z,370000,False,-11.0,9.0,1,left,MISS C. Wallace driving floating bank Shot - blocked,"[1641717, 1641796]",1610612760.0,OKC,driving floating bank,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.41,Missed,Larsson,1641796.0,,,,,,,,,,,,,,,,
93,PT08M46.00S,2026-01-12T00:14:11.8Z,1,REGULAR,block,,[],1641796,,,1610612760,4,11,2026-01-12T01:41:31Z,375000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M45.00S,2026-01-12T00:14:12.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,4,11,2026-01-12T00:14:16Z,380000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,,,
39,PT08M41.00S,2026-01-12T00:14:17.0Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,4,11,2026-01-12T00:14:19Z,390000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1631114]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Williams,1631114.0
40,PT08M41.00S,2026-01-12T00:14:17.0Z,1,REGULAR,steal,,[],1631114,,,1610612760,4,11,2026-01-12T00:25:58Z,400000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2026-01-12T00:14:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612760,4,11,2026-01-12T00:14:48Z,410000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Wallace 2 FT),"[1628389, 1641717]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202901.0,1.0,0.0,Wallace,1641717.0,,,
43,PT08M40.00S,2026-01-12T00:14:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,4,11,2026-01-12T00:14:52Z,430000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2026-01-12T00:17:43.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641717,,,1610612760,4,11,2026-01-12T00:17:43Z,450000,False,,,0,,MISS C. Wallace Free Throw 1 of 2,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M40.00S,2026-01-12T00:17:43.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,4,11,2026-01-12T00:17:44Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,
47,PT08M40.00S,2026-01-12T00:17:43.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641717,,,1610612760,5,11,2026-01-12T00:53:06Z,470000,False,,,0,,C. Wallace Free Throw 2 of 2 (1 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
