actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-28T00:10:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-28T00:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-28T00:10:57.1Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612741,0,0,2026-03-28T00:10:57Z,40000,False,,,0,,Jump Ball M. Buzelis vs. I. Hartenstein: Tip to T. Jones,"[1630200, 1641824, 1628392]",1610612741.0,CHI,startperiod,T. Jones,1630200.0,Jones,T. Jones,Buzelis,1641824.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-28T00:11:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.338370565045992,52.20588235294118,1610612741,0,2,2026-03-28T00:11:20Z,70000,False,-11.0,-2.0,1,left,I. Okoro driving Layup (2 PTS) (J. Giddey 1 AST),"[1630171, 1630581]",1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.12,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-03-28T00:11:25.7Z,1,REGULAR,3pt,Jump Shot,[],1641717,65.39093298291722,51.71568627450981,1610612760,3,2,2026-03-28T00:11:30Z,90000,False,9.0,273.0,1,right,C. Wallace 27' 3PT  (3 PTS) (J. Williams 1 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,27.29,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
11,PT11M17.00S,2026-03-28T00:11:38.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,2.8416557161629434,94.36274509803921,1610612741,3,5,2026-03-28T00:11:42Z,110000,False,-222.0,-26.0,1,left,I. Okoro 3PT  (5 PTS) (T. Jones 1 AST),"[1630171, 1630200]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,22.33,Made,5.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
13,PT11M05.00S,2026-03-28T00:11:49.3Z,1,REGULAR,3pt,Jump Shot,[],1641717,76.82325886990802,9.803921568627452,1610612760,3,5,2026-03-28T00:11:53Z,130000,False,-201.0,165.0,1,right,MISS C. Wallace 26' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2026-03-28T00:11:52.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,3,5,2026-03-28T00:11:53Z,140000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M45.00S,2026-03-28T00:12:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630581,33.722076215505915,53.67647058823529,1610612741,3,5,2026-03-28T00:12:16Z,150000,False,-18.0,264.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2026-03-28T00:12:13.9Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,3,5,2026-03-28T00:12:16Z,160000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M32.00S,2026-03-28T00:12:24.5Z,1,REGULAR,foul,personal,[],1630581,,,1610612760,3,5,2026-03-28T00:12:32Z,170000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1629652]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202058.0,1.0,0.0,Dort,1629652.0,,,,,
