actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-09T23:43:01.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-09T23:43:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-09T23:43:03.3Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2026-03-09T23:43:03Z,40000,False,,,0,,Jump Ball N. Jokić vs. J. Williams: Tip to A. Gordon,"[203932, 203999, 1631119]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokić,203999.0,Williams,1631119.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-09T23:43:16.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.908672798948752,36.76470588235294,1610612743,0,2,2026-03-09T23:52:32Z,70000,False,66.0,59.0,1,left,N. Jokić 8' floating Jump Shot (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,8.89,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2026-03-09T23:43:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,68.9388961892247,71.56862745098039,1610612760,0,2,2026-03-09T23:43:35Z,90000,False,108.0,239.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2026-03-09T23:43:34.1Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,0,2,2026-03-09T23:43:35Z,100000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M18.00S,2026-03-09T23:43:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.783837056504599,49.50980392156863,1610612743,0,4,2026-03-09T23:44:13Z,110000,False,2.0,11.0,1,left,N. Jokić cutting Layup (4 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
13,PT11M06.00S,2026-03-09T23:43:54.3Z,1,REGULAR,2pt,Jump Shot,[],1628983,80.50262812089356,32.84313725490196,1610612760,2,4,2026-03-09T23:43:57Z,130000,False,-86.0,131.0,1,right,S. Gilgeous-Alexander 15' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,15.64,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2026-03-09T23:44:10.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,6.258212877792378,4.6568627450980395,1610612743,2,4,2026-03-09T23:44:17Z,140000,False,227.0,6.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2026-03-09T23:44:13.9Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,2,4,2026-03-09T23:44:17Z,150000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M45.00S,2026-03-09T23:44:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.732588699080158,50.0,1610612743,2,4,2026-03-09T23:44:23Z,160000,False,0.0,1.0,1,left,MISS A. Gordon putback Layup,[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.14,Missed,,,,,,,,,,,,,,,,,,
17,PT10M42.00S,2026-03-09T23:44:17.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,2,4,2026-03-09T23:44:23Z,170000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M36.00S,2026-03-09T23:44:23.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631119,66.04796320630749,47.05882352941176,1610612760,5,4,2026-03-09T23:45:50Z,180000,False,-15.0,267.0,1,right,J. Williams 26' 3PT running (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1631119, 1628983]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.7,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
20,PT10M22.00S,2026-03-09T23:44:42.4Z,1,REGULAR,foul,personal,['3freethrow'],1641717,,,1610612743,5,4,2026-03-09T23:45:19Z,200000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Gordon 3 FT),"[1641717, 203932]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,,,,,,,,,202901.0,1.0,0.0,Gordon,203932.0,,,,,
22,PT10M22.00S,2026-03-09T23:45:21.4Z,1,REGULAR,freethrow,1 of 3,[],203932,,,1610612743,5,4,2026-03-09T23:45:21Z,220000,False,,,0,,MISS A. Gordon Free Throw 1 of 3,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M22.00S,2026-03-09T23:45:21.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,5,4,2026-03-09T23:45:21Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,
24,PT10M22.00S,2026-03-09T23:45:39.7Z,1,REGULAR,freethrow,2 of 3,[],203932,,,1610612743,5,5,2026-03-09T23:45:39Z,240000,False,,,0,,A. Gordon Free Throw 2 of 3 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
25,PT10M22.00S,2026-03-09T23:45:53.0Z,1,REGULAR,freethrow,3 of 3,[],203932,,,1610612743,5,6,2026-03-09T23:45:53Z,250000,False,,,0,,A. Gordon Free Throw 3 of 3 (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
26,PT10M15.00S,2026-03-09T23:46:00.4Z,1,REGULAR,3pt,Jump Shot,[],1630198,67.88764783180025,71.07843137254902,1610612760,5,6,2026-03-09T23:46:04Z,260000,False,105.0,249.0,1,right,MISS I. Joe 27' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2026-03-09T23:46:03.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,5,6,2026-03-09T23:46:04Z,270000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT10M05.00S,2026-03-09T23:46:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.652431011826544,51.71568627450981,1610612743,5,8,2026-03-09T23:47:01Z,280000,False,-9.0,10.0,1,left,A. Gordon driving Layup (4 PTS) (N. Jokić 1 AST),"[203932, 203999]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.32,Made,4.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
29,PT10M05.00S,2026-03-09T23:46:23.5Z,1,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612743,5,8,2026-03-09T23:46:29Z,290000,False,,,0,,C. Wallace shooting personal FOUL (2 PF) (Gordon 1 FT),"[1641717, 203932]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,Gordon,203932.0,,,,,
32,PT10M05.00S,2026-03-09T23:46:44.2Z,1,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,5,9,2026-03-09T23:46:44Z,310000,False,,,0,,A. Gordon Free Throw 1 of 1 (5 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
34,PT09M49.00S,2026-03-09T23:47:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.34231274638634,65.19607843137256,1610612760,7,9,2026-03-09T23:47:21Z,330000,False,76.0,113.0,1,right,S. Gilgeous-Alexander 13' pullup Jump Shot (4 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,13.66,Made,4.0,,,,,,,,,,,,,,,,,
35,PT09M49.00S,2026-03-09T23:47:20.2Z,1,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612760,7,9,2026-03-09T23:47:25Z,340000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1631128, 1628983]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1830.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
