actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M12.00S,2025-10-31T00:11:12.0Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,0,2,2025-10-31T00:11:24Z,150000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT11M02.00S,2025-10-31T00:11:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,26.888961892247043,21.568627450980394,1610612760,0,2,2025-10-31T00:11:26Z,160000,False,142.0,200.0,1,left,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2025-10-31T00:11:22.3Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,0,2,2025-10-31T00:11:26Z,170000,False,,,0,,L. Dort REBOUND (Off:2 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,16.0,2.0,0.0,2.0,,,,,,,,,,,,,,
18,PT10M50.00S,2025-10-31T00:11:34.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,2.447437582128778,76.22549019607843,1610612760,2,2,2025-10-31T00:11:39Z,180000,False,-131.0,-29.0,1,left,S. Gilgeous-Alexander 13' step back Jump Shot (2 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,13.44,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M37.00S,2025-10-31T00:11:46.5Z,1,REGULAR,3pt,Jump Shot,[],203114,65.65374507227332,51.225490196078425,1610612764,2,2,2025-10-31T00:11:50Z,190000,False,6.0,270.0,1,right,MISS K. Middleton 27' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2025-10-31T00:11:49.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,2,2,2025-10-31T00:11:50Z,200000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M22.00S,2025-10-31T00:12:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,6.521024967148489,41.66666666666667,1610612760,2,2,2025-10-31T00:16:20Z,210000,False,42.0,9.0,1,left,MISS C. Wallace driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
23,PT10M19.00S,2025-10-31T00:12:04.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,2,2,2025-10-31T00:12:06Z,230000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M15.00S,2025-10-31T00:12:09.3Z,1,REGULAR,3pt,Jump Shot,[],1642273,96.00854139290408,2.2058823529411766,1610612764,2,5,2025-10-31T00:12:15Z,240000,False,-239.0,-15.0,1,right,K. George 3PT  (3 PTS) (B. Coulibaly 1 AST),"[1642273, 1641731]",1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.95,Made,,,,,3.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,
26,PT10M01.00S,2025-10-31T00:12:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,15.719448094612352,42.8921568627451,1610612760,2,5,2025-10-31T00:12:26Z,260000,False,36.0,95.0,1,left,MISS I. Hartenstein 10' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2025-10-31T00:12:25.2Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,2,5,2025-10-31T00:12:26Z,270000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,2.0,0.0,2.0,,,,,,,,,,,,,,
28,PT09M48.00S,2025-10-31T00:12:37.9Z,1,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,2,5,2025-10-31T00:12:43Z,280000,False,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,step,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627526.0,1.0,,,,,,,,
29,PT09M38.00S,2025-10-31T00:13:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,94.30026281208936,52.450980392156865,1610612764,2,7,2025-10-31T00:13:06Z,290000,False,12.0,1.0,1,right,K. Middleton cutting Layup (4 PTS) (A. Sarr 1 AST),"[203114, 1642259]",1610612764.0,WAS,cutting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,A. Sarr,1642259.0,1.0,,,,,,,,,,
31,PT09M18.00S,2025-10-31T00:13:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.258212877792378,54.90196078431373,1610612760,2,7,2025-10-31T00:13:30Z,310000,False,-25.0,6.0,1,left,MISS I. Hartenstein Layup,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2025-10-31T00:13:22.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,2,7,2025-10-31T00:13:30Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,31.0,,,,,,,,,,,,,,,,,
35,PT09M16.00S,2025-10-31T00:13:40.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,11.251642575558476,4.901960784313726,1610612760,2,7,2025-10-31T00:13:44Z,350000,False,225.0,53.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2025-10-31T00:13:44.5Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,2,7,2025-10-31T00:13:44Z,360000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M08.00S,2025-10-31T00:13:47.5Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,2,7,2025-10-31T00:13:51Z,370000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1642273, 1629652]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,
38,PT09M08.00S,2025-10-31T00:13:47.5Z,1,REGULAR,steal,,[],1629652,,,1610612760,2,7,2025-10-31T00:13:49Z,380000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M58.00S,2025-10-31T00:13:57.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628392,6.389618922470433,50.0,1610612760,4,7,2025-10-31T00:14:01Z,390000,False,0.0,8.0,1,left,I. Hartenstein cutting DUNK (2 PTS) (C. Wallace 1 AST),"[1628392, 1641717]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,2.0,C. Wallace,1641717.0,1.0,,,,,,,,,,
41,PT08M42.00S,2025-10-31T00:14:13.4Z,1,REGULAR,3pt,Jump Shot,[],1641731,71.82982917214193,18.137254901960784,1610612764,4,7,2025-10-31T00:14:16Z,410000,False,-159.0,212.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
42,PT08M41.00S,2025-10-31T00:14:14.4Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,4,7,2025-10-31T00:14:16Z,420000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,41.0,3.0,1.0,2.0,,,,,,,,,,,,,,
43,PT08M34.00S,2025-10-31T00:14:25.0Z,1,REGULAR,foul,personal,[],203114,,,1610612760,4,7,2025-10-31T00:14:34Z,430000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1641717]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,,,,1.0,0.0,Wallace,1641717.0,,
45,PT08M21.00S,2025-10-31T00:14:54.3Z,1,REGULAR,foul,personal,['2freethrow'],203114,,,1610612760,4,7,2025-10-31T00:15:16Z,450000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Wiggins 2 FT),"[203114, 1630598]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,200832.0,,,,2.0,0.0,Wiggins,1630598.0,,
47,PT08M21.00S,2025-10-31T00:15:21.7Z,1,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,5,7,2025-10-31T00:15:21Z,470000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
48,PT08M21.00S,2025-10-31T00:15:36.1Z,1,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,6,7,2025-10-31T00:15:36Z,480000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
49,PT08M12.00S,2025-10-31T00:15:47.1Z,1,REGULAR,3pt,Jump Shot,[],1642273,68.80749014454665,75.73529411764706,1610612764,6,7,2025-10-31T00:15:52Z,490000,False,129.0,241.0,1,right,MISS K. George 27' step back 3PT,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,27.29,Missed,,,,,,,,,,,,,,,,,,
50,PT08M08.00S,2025-10-31T00:15:51.1Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,6,7,2025-10-31T00:15:52Z,500000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M55.00S,2025-10-31T00:16:03.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,7.835085413929041,49.01960784313725,1610612760,6,7,2025-10-31T00:16:09Z,510000,False,5.0,21.0,1,left,MISS I. Hartenstein Hook - blocked,"[1628392, 1642259]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Sarr,1642259.0
52,PT07M55.00S,2025-10-31T00:16:03.9Z,1,REGULAR,block,,[],1642259,,,1610612760,6,7,2025-10-31T00:16:06Z,520000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M52.00S,2025-10-31T00:16:06.9Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,6,7,2025-10-31T00:16:09Z,530000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M47.00S,2025-10-31T00:16:14.2Z,1,REGULAR,2pt,Jump Shot,[],1642259,72.1419185282523,68.44362745098039,1610612764,6,7,2025-10-31T00:26:12Z,540000,False,92.0,209.0,1,right,MISS A. Sarr 22' floating Shot,[1642259],1610612764.0,WAS,floating,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,22.88,Missed,,,,,,,,,,,,,,,,,,
55,PT07M46.00S,2025-10-31T00:16:15.2Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,6,7,2025-10-31T00:26:12Z,550000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT07M45.00S,2025-10-31T00:16:17.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642259,94.40999984741211,50.0,1610612764,6,7,2025-10-31T00:26:29Z,560000,False,0.0,0.0,1,right,MISS A. Sarr tip Layup,[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
57,PT07M44.00S,2025-10-31T00:16:18.0Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,6,7,2025-10-31T00:26:29Z,570000,False,,,0,,A. Sarr REBOUND (Off:2 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,56.0,3.0,1.0,2.0,,,,,,,,,,,,,,
58,PT07M42.00S,2025-10-31T00:16:19.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642259,94.40999984741211,50.0,1610612764,6,7,2025-10-31T00:26:44Z,580000,False,0.0,0.0,1,right,MISS A. Sarr tip Layup - blocked,"[1642259, 1641717]",1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Wallace,1641717.0
59,PT07M42.00S,2025-10-31T00:16:19.3Z,1,REGULAR,block,,[],1641717,,,1610612764,6,7,2025-10-31T00:19:17Z,590000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M41.00S,2025-10-31T00:16:20.3Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,6,7,2025-10-31T00:26:44Z,600000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT07M28.00S,2025-10-31T00:16:33.1Z,1,REGULAR,turnover,backcourt,[],1628392,,,1610612760,6,7,2025-10-31T00:16:38Z,610000,False,,,0,,I. Hartenstein backcourt TURNOVER (1 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200832.0,1.0,,,,,,,,
62,PT07M17.00S,2025-10-31T00:16:58.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,69.99014454664915,23.284313725490197,1610612764,6,7,2025-10-31T00:17:02Z,620000,False,-134.0,230.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
63,PT07M13.00S,2025-10-31T00:17:02.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,6,7,2025-10-31T00:17:02Z,630000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT07M08.00S,2025-10-31T00:17:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630598,6.258212877792378,46.07843137254902,1610612760,6,7,2025-10-31T00:17:13Z,640000,False,20.0,6.0,1,left,MISS A. Wiggins running Layup - blocked,"[1630598, 1641731]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
65,PT07M08.00S,2025-10-31T00:17:06.5Z,1,REGULAR,block,,[],1641731,,,1610612760,6,7,2025-10-31T00:17:09Z,650000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M06.00S,2025-10-31T00:17:08.5Z,1,REGULAR,rebound,defensive,[],203468,,,1610612764,6,7,2025-10-31T00:17:13Z,660000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT07M05.00S,2025-10-31T00:17:11.9Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612764,6,7,2025-10-31T00:17:17Z,670000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (McCollum 2 FT),"[1641717, 203468]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,,,,1.0,0.0,McCollum,203468.0,,
69,PT07M05.00S,2025-10-31T00:17:42.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203468,,,1610612764,6,8,2025-10-31T00:27:41Z,690000,False,,,0,,C. McCollum Free Throw 1 of 2 (1 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
70,PT07M05.00S,2025-10-31T00:17:42.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203468,,,1610612764,6,9,2025-10-31T00:27:41Z,700000,False,,,0,,C. McCollum Free Throw 2 of 2 (2 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
71,PT06M51.00S,2025-10-31T00:18:13.3Z,1,REGULAR,3pt,Jump Shot,[],1630598,26.231931668856767,81.37254901960785,1610612760,6,9,2025-10-31T00:18:17Z,710000,False,-157.0,194.0,1,left,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
72,PT06M47.00S,2025-10-31T00:18:17.3Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,6,9,2025-10-31T00:18:17Z,720000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT06M46.00S,2025-10-31T00:18:19.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641731,91.80354796320631,50.73529411764706,1610612764,6,11,2025-10-31T00:28:27Z,730000,False,4.0,25.0,1,right,B. Coulibaly running DUNK (2 PTS),[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,2.0,,,,,,,,,,,,,
74,PT06M46.00S,2025-10-31T00:18:22.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,6,11,2025-10-31T00:18:22Z,740000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M46.00S,2025-10-31T00:21:04.3Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,6,11,2025-10-31T00:21:11Z,750000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M46.00S,2025-10-31T00:21:04.3Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,6,11,2025-10-31T00:21:11Z,760000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M29.00S,2025-10-31T00:21:34.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,15.325229960578188,4.411764705882353,1610612760,9,11,2025-10-31T00:29:18Z,770000,False,228.0,92.0,1,left,L. Dort 24' 3PT step back (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right,24.56,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
79,PT06M02.00S,2025-10-31T00:22:01.0Z,1,REGULAR,turnover,lost ball,[],1642259,,,1610612764,9,11,2025-10-31T00:22:04Z,790000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1631119]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Williams,1631119.0,,,,,,
80,PT06M02.00S,2025-10-31T00:22:01.0Z,1,REGULAR,steal,,[],1631119,,,1610612760,9,11,2025-10-31T00:22:02Z,800000,False,,,0,,J. Williams STEAL (1 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
