actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-31T01:42:52.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-31T01:42:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-31T01:42:54.8Z,1,REGULAR,jumpball,recovered,[],1642349,,,1610612760,0,0,2026-03-31T01:42:54Z,40000,False,,,0,,Jump Ball C. Holmgren vs. P. Reed: Tip to A. Mitchell,"[1642349, 1631096, 1630194]",1610612760.0,OKC,startperiod,A. Mitchell,1642349.0,Mitchell,A. Mitchell,Holmgren,1631096.0,Reed,1630194.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-03-31T01:43:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,5.601182654402102,56.372549019607845,1610612760,2,0,2026-03-31T01:43:10Z,70000,False,-32.0,0.0,1,left,C. Wallace driving Layup (2 PTS),[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.19,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M21.00S,2026-03-31T01:43:30.3Z,1,REGULAR,2pt,Jump Shot,[],1642450,97.19119579500656,75.98039215686273,1610612765,2,0,2026-03-31T01:43:54Z,80000,False,130.0,-26.0,1,right,MISS D. Jenkins 13' step back Shot,[1642450],1610612765.0,DET,step back,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Right,13.25,Missed,,,,,,,,,,,,,,,,,,
9,PT11M16.00S,2026-03-31T01:43:35.3Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,2,0,2026-03-31T01:43:37Z,90000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,8.0,1.0,0.0,1.0,,,,,,,,,,,,,
10,PT11M14.00S,2026-03-31T01:43:37.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642450,73.40670170827858,14.460784313725492,1610612765,2,0,2026-03-31T01:43:43Z,100000,False,-178.0,197.0,1,right,MISS D. Jenkins 26' 3PT,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2026-03-31T01:43:39.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,2,0,2026-03-31T01:43:43Z,110000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,10.0,,,,,,,,,,,,,,,,
13,PT11M01.00S,2026-03-31T01:43:57.9Z,1,REGULAR,3pt,Jump Shot,[],1641717,6.1268068331143235,4.166666666666666,1610612760,5,0,2026-03-31T01:44:08Z,130000,False,229.0,5.0,1,left,C. Wallace 3PT  (5 PTS) (L. Dort 1 AST),"[1641717, 1629652]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,22.93,Made,5.0,,,,,L. Dort,1629652.0,1.0,,,,,,,,,,
15,PT10M45.00S,2026-03-31T01:44:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.85479632063075,49.50980392156863,1610612765,5,0,2026-03-31T01:44:20Z,150000,False,-2.0,15.0,1,right,MISS K. Huerter reverse Layup,[1628989],1610612765.0,DET,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2026-03-31T01:44:17.1Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,5,0,2026-03-31T01:44:20Z,160000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M33.00S,2026-03-31T01:44:24.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,26.888961892247043,16.666666666666664,1610612760,5,0,2026-03-31T01:45:23Z,180000,False,167.0,200.0,1,left,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2026-03-31T01:44:26.9Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612765,5,0,2026-03-31T01:44:26Z,190000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT10M22.00S,2026-03-31T01:44:35.9Z,1,REGULAR,2pt,Jump Shot,[],1641709,87.20433639947439,23.774509803921568,1610612765,5,0,2026-03-31T01:44:46Z,200000,False,-131.0,68.0,1,right,MISS A. Thompson 14' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,14.76,Missed,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2026-03-31T01:44:38.6Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612765,5,0,2026-03-31T01:44:38Z,210000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,
22,PT10M19.00S,2026-03-31T01:44:39.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629750,93.38042049934296,56.127450980392155,1610612765,5,2,2026-03-31T01:46:02Z,220000,False,31.0,10.0,1,right,J. Green driving floating bank Jump Shot (2 PTS),[1629750],1610612765.0,DET,driving floating bank,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.21,Made,2.0,,,,,,,,,,,,,,,,,
