actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M50.00S,2026-01-28T01:11:55.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.225361366622867,60.78431372549019,1610612760,0,2,2026-01-28T01:12:00Z,160000,False,-54.0,241.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.7,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2026-01-28T01:11:58.4Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,2,2026-01-28T01:12:00Z,170000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M41.00S,2026-01-28T01:12:04.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,65.39093298291722,48.28431372549019,1610612740,0,2,2026-01-28T01:13:24Z,180000,False,-9.0,273.0,1,right,MISS T. Murphy III 27' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
19,PT10M38.00S,2026-01-28T01:12:07.0Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612740,0,2,2026-01-28T01:12:07Z,190000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M37.00S,2026-01-28T01:12:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,92.59198423127464,49.26470588235294,1610612740,0,2,2026-01-28T01:12:12Z,200000,False,-4.0,17.0,1,right,MISS S. Bey putback Layup - blocked,"[1630180, 1631096]",1610612740.0,NOP,putback,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,Holmgren,1631096.0,,,,,,,,,,,,
21,PT10M37.00S,2026-01-28T01:12:08.0Z,1,REGULAR,block,,[],1631096,,,1610612740,0,2,2026-01-28T01:12:10Z,210000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M37.00S,2026-01-28T01:12:08.0Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612740,0,2,2026-01-28T01:12:12Z,220000,False,,,0,,S. Bey REBOUND (Off:2 Def:0),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,20.0,2.0,0.0,2.0,,,,,,,,,,,,,,
23,PT10M30.00S,2026-01-28T01:12:15.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,68.15045992115637,72.30392156862744,1610612740,0,2,2026-01-28T01:12:19Z,230000,False,112.0,247.0,1,right,MISS S. Bey 27' pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
24,PT10M28.00S,2026-01-28T01:12:17.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,2,2026-01-28T01:12:19Z,240000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M18.00S,2026-01-28T01:12:27.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,27.677398160315374,75.98039215686273,1610612760,0,2,2026-01-28T01:12:31Z,250000,False,-130.0,208.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
26,PT10M15.00S,2026-01-28T01:12:30.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,2,2026-01-28T01:12:31Z,260000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,25.0,3.0,3.0,0.0,,,,,,,,,,,,,,
27,PT10M07.00S,2026-01-28T01:12:39.3Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,0,2,2026-01-28T01:12:43Z,270000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1629652]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,
28,PT10M07.00S,2026-01-28T01:12:39.3Z,1,REGULAR,steal,,[],1629652,,,1610612760,0,2,2026-01-28T01:12:41Z,280000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT10M01.00S,2026-01-28T01:12:47.1Z,1,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612760,0,2,2026-01-28T01:12:52Z,290000,False,,,0,,D. Queen shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1642852, 1628983]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0
31,PT10M01.00S,2026-01-28T01:13:10.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,1,2,2026-01-28T01:13:10Z,310000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
32,PT10M01.00S,2026-01-28T01:13:24.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,2,2,2026-01-28T01:13:24Z,320000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
33,PT09M40.00S,2026-01-28T01:13:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,95.0886990801577,61.029411764705884,1610612740,2,2,2026-01-28T01:13:54Z,330000,False,55.0,-6.0,1,right,MISS T. Murphy III pullup bank Shot,[1630530],1610612740.0,NOP,pullup bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
34,PT09M38.00S,2026-01-28T01:13:50.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,2,2026-01-28T01:13:54Z,340000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M27.00S,2026-01-28T01:14:01.6Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,2,2,2026-01-28T01:14:04Z,350000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1630529]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,
36,PT09M27.00S,2026-01-28T01:14:01.6Z,1,REGULAR,steal,,[],1630529,,,1610612740,2,2,2026-01-28T01:14:03Z,360000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M23.00S,2026-01-28T01:14:06.0Z,1,REGULAR,foul,personal,['3freethrow'],1631119,,,1610612740,2,2,2026-01-28T01:14:17Z,380000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Bey 3 FT),"[1631119, 1630180]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Bey,1630180.0
40,PT09M23.00S,2026-01-28T01:14:44.7Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1630180,,,1610612740,2,3,2026-01-28T01:14:44Z,400000,False,,,0,,S. Bey Free Throw 1 of 3 (1 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
41,PT09M23.00S,2026-01-28T01:14:58.1Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1630180,,,1610612740,2,4,2026-01-28T01:14:58Z,410000,False,,,0,,S. Bey Free Throw 2 of 3 (2 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
42,PT09M23.00S,2026-01-28T01:15:20.2Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1630180,,,1610612740,2,5,2026-01-28T01:15:20Z,420000,False,,,0,,S. Bey Free Throw 3 of 3 (3 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
43,PT09M17.00S,2026-01-28T01:15:31.5Z,1,REGULAR,foul,personal,[],1630530,,,1610612760,2,5,2026-01-28T01:15:37Z,430000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 1630598]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wiggins,1630598.0
45,PT09M07.00S,2026-01-28T01:15:55.9Z,1,REGULAR,3pt,Jump Shot,[],1631119,29.911300919842315,26.225490196078432,1610612760,2,5,2026-01-28T01:16:03Z,450000,False,119.0,229.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
46,PT09M04.00S,2026-01-28T01:15:58.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,2,5,2026-01-28T01:16:03Z,460000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,45.0,,,,,,,,,,,,,,,,,
48,PT08M57.00S,2026-01-28T01:16:15.4Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612740,2,5,2026-01-28T01:16:27Z,480000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Jones 2 FT),"[1628983, 1630529]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Jones,1630529.0
50,PT08M57.00S,2026-01-28T01:16:35.6Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,2,6,2026-01-28T01:16:35Z,500000,False,,,0,,H. Jones Free Throw 1 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
51,PT08M57.00S,2026-01-28T01:16:52.0Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,2,7,2026-01-28T01:16:52Z,510000,False,,,0,,H. Jones Free Throw 2 of 2 (2 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
52,PT08M46.00S,2026-01-28T01:17:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.601182654402102,48.03921568627451,1610612760,2,7,2026-01-28T01:20:49Z,520000,False,10.0,0.0,1,left,MISS S. Gilgeous-Alexander cutting Layup,[1628983],1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
53,PT08M44.00S,2026-01-28T01:17:07.1Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,2,7,2026-01-28T01:17:10Z,530000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT08M36.00S,2026-01-28T01:17:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,85.89027595269383,64.70588235294117,1610612740,2,7,2026-01-28T01:17:19Z,540000,False,74.0,80.0,1,right,MISS S. Bey 10' Jump Shot,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Right,10.87,Missed,,,,,,,,,,,,,,,,,,
55,PT08M33.00S,2026-01-28T01:17:17.9Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,2,7,2026-01-28T01:17:19Z,550000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT08M18.00S,2026-01-28T01:17:32.4Z,1,REGULAR,3pt,Jump Shot,[],1630598,27.151773981603156,79.16666666666666,1610612760,2,7,2026-01-28T01:17:39Z,560000,False,-146.0,203.0,1,left,MISS A. Wiggins 24' step back 3PT,[1630598],1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
57,PT08M15.00S,2026-01-28T01:17:35.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,2,7,2026-01-28T01:17:39Z,570000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,56.0,3.0,1.0,2.0,,,,,,,,,,,,,,
58,PT08M13.00S,2026-01-28T01:17:37.6Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612740,2,7,2026-01-28T01:17:41Z,580000,False,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1630598]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Wiggins,1630598.0,,,,,
59,PT08M13.00S,2026-01-28T01:17:37.6Z,1,REGULAR,steal,,[],1630598,,,1610612760,2,7,2026-01-28T01:17:39Z,590000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
60,PT08M08.00S,2026-01-28T01:17:42.2Z,1,REGULAR,turnover,lost ball,[],1630598,,,1610612760,2,7,2026-01-28T01:17:46Z,600000,False,,,0,,A. Wiggins lost ball TURNOVER (2 TO),"[1630598, 1630180]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Bey,1630180.0,,,,,
61,PT08M08.00S,2026-01-28T01:17:42.2Z,1,REGULAR,steal,,[],1630180,,,1610612740,2,7,2026-01-28T02:24:08Z,610000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M49.00S,2026-01-28T01:18:01.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642852,79.97700394218134,36.76470588235294,1610612740,2,7,2026-01-28T01:18:06Z,620000,False,-66.0,136.0,1,right,MISS D. Queen 15' fadeaway Shot,[1642852],1610612740.0,NOP,fadeaway,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,15.1,Missed,,,,,,,,,,,,,,,,,,
63,PT07M47.00S,2026-01-28T01:18:03.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,2,7,2026-01-28T01:18:06Z,630000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT07M39.00S,2026-01-28T01:18:18.9Z,1,REGULAR,foul,personal,[],1630529,,,1610612760,2,7,2026-01-28T01:18:25Z,640000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1628983]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Gilgeous-Alexander,1628983.0
66,PT07M33.00S,2026-01-28T01:18:43.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,26.757555847568987,81.86274509803921,1610612760,2,7,2026-01-28T01:18:47Z,660000,False,-159.0,199.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
67,PT07M30.00S,2026-01-28T01:18:46.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,2,7,2026-01-28T01:18:47Z,670000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,66.0,4.0,2.0,2.0,,,,,,,,,,,,,,
68,PT07M25.00S,2026-01-28T01:18:52.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,69.59592641261499,69.85294117647058,1610612740,2,7,2026-01-28T01:26:22Z,680000,False,99.0,233.0,1,right,MISS T. Murphy III 25' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
69,PT07M21.00S,2026-01-28T01:18:56.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,2,7,2026-01-28T01:18:59Z,690000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,68.0,,,,,,,,,,,,,,,,,
71,PT07M08.00S,2026-01-28T01:19:15.9Z,1,REGULAR,3pt,Jump Shot,[],1630598,2.7102496714848883,95.34313725490196,1610612760,5,7,2026-01-28T01:19:20Z,710000,False,-227.0,-27.0,1,left,A. Wiggins 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.83,Made,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,
73,PT06M53.00S,2026-01-28T01:19:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,90.3580814717477,46.568627450980394,1610612740,5,9,2026-01-28T01:31:38Z,730000,False,-17.0,38.0,1,right,D. Queen driving floating bank Jump Shot (4 PTS),[1642852],1610612740.0,NOP,driving floating bank,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,4.0,,,,,,,,,,,
74,PT06M43.00S,2026-01-28T01:19:40.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,29.38567674113009,25.735294117647058,1610612760,5,9,2026-01-28T01:32:23Z,740000,False,121.0,224.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2026-01-28T01:19:42.1Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,5,9,2026-01-28T01:19:46Z,750000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT06M23.00S,2026-01-28T01:20:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,91.40932982917214,51.9607843137255,1610612740,5,9,2026-01-28T01:32:54Z,760000,False,10.0,28.0,1,right,MISS S. Bey driving finger roll Layup,[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
77,PT06M21.00S,2026-01-28T01:20:03.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,5,9,2026-01-28T01:20:05Z,770000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,
78,PT06M13.00S,2026-01-28T01:20:11.2Z,1,REGULAR,2pt,Jump Shot,[],1631096,7.5722733245729295,23.284313725490197,1610612760,5,9,2026-01-28T01:33:10Z,780000,False,134.0,19.0,1,left,MISS C. Holmgren 13' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,13.49,Missed,,,,,,,,,,,,,,,,,,
79,PT06M09.00S,2026-01-28T01:20:15.2Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,5,9,2026-01-28T01:20:15Z,790000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
