actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-03-15T17:10:58.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-15T17:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-15T17:11:00.8Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2026-03-15T17:11:00Z,40000,False,,,0,,Jump Ball R. Gobert vs. C. Holmgren: Tip to J. Randle,"[203944, 203497, 1631096]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Gobert,203497.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-03-15T17:11:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,31.882391590013142,64.2156862745098,1610612750,0,0,2026-03-15T17:11:23Z,70000,False,-71.0,247.0,1,left,MISS J. McDaniels 25' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-03-15T17:11:19.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,0,0,2026-03-15T17:11:23Z,80000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2026-03-15T17:11:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,88.25558475689881,43.13725490196079,1610612760,0,0,2026-03-15T17:11:33Z,90000,False,-34.0,58.0,1,right,MISS I. Hartenstein 6' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2026-03-15T17:11:30.7Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,0,0,2026-03-15T17:11:30Z,100000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11,PT11M20.00S,2026-03-15T17:11:38.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,82.07950065703022,64.2156862745098,1610612760,0,0,2026-03-15T17:12:11Z,110000,False,71.0,116.0,1,right,MISS S. Gilgeous-Alexander 13' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,13.61,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2026-03-15T17:11:42.9Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,0,0,2026-03-15T17:11:43Z,120000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,11.0,3.0,1.0,2.0,,,,,,,,,,,,,,
13,PT11M14.00S,2026-03-15T17:11:43.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,74.19513797634691,12.990196078431374,1610612760,3,0,2026-03-15T17:11:48Z,130000,False,-185.0,190.0,1,right,C. Holmgren 26' 3PT  (3 PTS) (A. Mitchell 1 AST),"[1631096, 1642349]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.53,Made,,,,,3.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,
15,PT11M05.00S,2026-03-15T17:11:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,17.95335085413929,57.84313725490197,1610612750,3,0,2026-03-15T17:11:58Z,150000,False,-39.0,116.0,1,left,MISS J. Randle 12' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
