actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-06T01:10:29.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-06T01:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-06T01:10:34.0Z,1,REGULAR,jumpball,recovered,[],1630598,,,1610612760,0,0,2026-01-06T01:10:34Z,40000,False,,,0,,Jump Ball C. Holmgren vs. M. Diabaté: Tip to A. Wiggins,"[1630598, 1631096, 1631217]",1610612760.0,OKC,startperiod,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Holmgren,1631096.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-01-06T01:10:42.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,93.38042049934296,51.470588235294116,1610612760,2,0,2026-01-06T01:10:47Z,70000,False,7.0,10.0,1,right,C. Holmgren cutting DUNK (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-01-06T01:11:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,5.469776609724048,52.450980392156865,1610612766,2,2,2026-01-06T01:11:04Z,90000,False,-12.0,-1.0,1,left,K. Knueppel driving finger roll Layup (2 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
11,PT11M07.00S,2026-01-06T01:11:21.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,85.10183968462549,96.07843137254902,1610612760,5,2,2026-01-06T01:11:25Z,110000,False,230.0,88.0,1,right,L. Dort 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,24.65,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
13,PT10M54.00S,2026-01-06T01:11:35.3Z,1,REGULAR,turnover,bad pass,[],1642851,,,1610612766,5,2,2026-01-06T01:11:38Z,130000,False,,,0,,K. Knueppel bad pass TURNOVER (1 TO),"[1642851, 1630598]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Wiggins,1630598.0,,,,,,,,,,,
14,PT10M54.00S,2026-01-06T01:11:35.3Z,1,REGULAR,steal,,[],1630598,,,1610612760,5,2,2026-01-06T01:11:36Z,140000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2026-01-06T01:11:40.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629652,86.81011826544021,95.58823529411765,1610612760,5,2,2026-01-06T01:11:48Z,150000,False,228.0,71.0,1,right,MISS L. Dort running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.89,Missed,,,,,,,,,,,,,,,,,,
16,PT10M45.00S,2026-01-06T01:11:44.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,5,2,2026-01-06T01:11:48Z,160000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M36.00S,2026-01-06T01:11:52.5Z,1,REGULAR,2pt,Jump Shot,[],1641706,24.129434954007884,41.42156862745098,1610612766,5,2,2026-01-06T01:12:53Z,170000,False,43.0,174.0,1,left,MISS B. Miller 17' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,17.95,Missed,,,,,,,,,,,,,,,,,,
18,PT10M34.00S,2026-01-06T01:11:54.5Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,5,2,2026-01-06T01:11:57Z,180000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Center,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,
19,PT10M32.00S,2026-01-06T01:11:56.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,29.77989487516426,70.34313725490196,1610612766,5,2,2026-01-06T01:12:03Z,190000,False,-102.0,227.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2026-01-06T01:11:59.8Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,5,2,2026-01-06T01:12:03Z,200000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,
21,PT10M27.00S,2026-01-06T01:12:02.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642851,3.235873850197109,96.81372549019608,1610612766,5,5,2026-01-06T01:12:05Z,210000,False,-234.0,-22.0,1,left,K. Knueppel 3PT  (5 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,23.51,Made,5.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
23,PT10M03.00S,2026-01-06T01:12:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,82.47371879106439,43.872549019607845,1610612760,7,5,2026-01-06T01:12:29Z,230000,False,-31.0,112.0,1,right,C. Holmgren 11' Jump Shot (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.63,Made,4.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
25,PT09M54.00S,2026-01-06T01:12:35.0Z,1,REGULAR,3pt,Jump Shot,[],1641706,2.447437582128778,94.85294117647058,1610612766,7,8,2026-01-06T01:12:39Z,250000,False,-224.0,-29.0,1,left,B. Miller 3PT  (3 PTS) (K. Knueppel 1 AST),"[1641706, 1642851]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,22.62,Made,3.0,K. Knueppel,1642851.0,1.0,,,,,,,,,,,,,,
27,PT09M32.00S,2026-01-06T01:12:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,89.30683311432325,40.19607843137255,1610612760,7,8,2026-01-06T01:13:43Z,270000,False,-49.0,48.0,1,right,MISS C. Holmgren 6' turnaround Shot,[1631096],1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
28,PT09M31.00S,2026-01-06T01:12:58.0Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,7,8,2026-01-06T01:13:03Z,280000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:0),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,
30,PT09M23.00S,2026-01-06T01:13:30.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,82.07950065703022,39.950980392156865,1610612760,7,8,2026-01-06T01:13:35Z,300000,False,-50.0,116.0,1,right,MISS S. Gilgeous-Alexander 12' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.64,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2026-01-06T01:13:34.8Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,7,8,2026-01-06T01:13:35Z,310000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,
32,PT09M09.00S,2026-01-06T01:13:44.4Z,1,REGULAR,3pt,Jump Shot,[],1641706,18.2161629434954,92.64705882352942,1610612766,7,11,2026-01-06T01:13:49Z,320000,False,-213.0,119.0,1,left,B. Miller 24' 3PT  (6 PTS) (K. Knueppel 2 AST),"[1641706, 1642851]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,24.4,Made,6.0,K. Knueppel,1642851.0,2.0,,,,,,,,,,,,,,
34,PT08M56.00S,2026-01-06T01:13:57.0Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,7,11,2026-01-06T01:14:01Z,340000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1641706]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Miller,1641706.0,,,,,,,,,,,
35,PT08M56.00S,2026-01-06T01:13:57.0Z,1,REGULAR,steal,,[],1641706,,,1610612766,7,11,2026-01-06T01:13:58Z,350000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
36,PT08M54.00S,2026-01-06T01:14:01.4Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612766,7,11,2026-01-06T01:14:10Z,360000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Miller 2 FT),"[1630598, 1641706]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629178.0,1.0,0.0,Miller,1641706.0,,
38,PT08M54.00S,2026-01-06T01:14:25.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641706,,,1610612766,7,12,2026-01-06T01:15:02Z,380000,False,,,0,,B. Miller Free Throw 1 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
39,PT08M54.00S,2026-01-06T01:14:25.4Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641706,,,1610612766,7,13,2026-01-06T01:15:02Z,390000,False,,,0,,B. Miller Free Throw 2 of 2 (8 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
40,PT08M34.00S,2026-01-06T01:15:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,95.48291721419186,63.48039215686274,1610612760,7,13,2026-01-06T01:15:13Z,400000,False,67.0,-10.0,1,right,MISS S. Gilgeous-Alexander 6' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
41,PT08M31.00S,2026-01-06T01:15:09.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,13,2026-01-06T01:15:13Z,410000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,
42,PT08M25.00S,2026-01-06T01:15:15.4Z,1,REGULAR,3pt,Jump Shot,[],1642851,30.831143232588698,33.33333333333333,1610612766,7,16,2026-01-06T01:15:19Z,420000,False,83.0,237.0,1,left,K. Knueppel 25' 3PT pullup (8 PTS),[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,25.15,Made,8.0,,,,,,,,,,,,,,,,,
