actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M01.00S,2026-01-24T01:23:36.0Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,17,19,2026-01-24T01:23:40Z,810000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,85.0,3.0,2.0,1.0,,,,,,,,,
87,PT05M01.00S,2026-01-24T01:23:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,5.590000152587891,50.0,1610612754,17,19,2026-01-24T01:23:35Z,820000,False,0.0,0.0,1,left,MISS A. Nesmith putback Layup,[1630174],1610612754.0,IND,putback,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
88,PT05M01.00S,2026-01-24T01:23:36.5Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612754,17,19,2026-01-24T01:23:36Z,830000,False,,,0,,M. Potter REBOUND (Off:1 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Mid-Range,8-16 Left,,,,,,,,87.0,2.0,1.0,1.0,,,,,,,,,
89,PT05M00.00S,2026-01-24T01:23:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630695,7.5722733245729295,46.07843137254902,1610612754,17,21,2026-01-24T01:23:43Z,840000,False,20.0,19.0,1,left,M. Potter putback Layup (2 PTS),[1630695],1610612754.0,IND,putback,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,2.71,Made,2.0,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2026-01-24T01:23:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,92.85479632063075,45.83333333333333,1610612760,17,21,2026-01-24T01:23:51Z,850000,False,-21.0,15.0,1,right,MISS C. Wallace driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
91,PT04M48.00S,2026-01-24T01:23:48.8Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,17,21,2026-01-24T01:23:48Z,860000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,
92,PT04M44.00S,2026-01-24T01:23:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,24.917871222076215,86.02941176470588,1610612754,17,24,2026-01-24T01:23:59Z,870000,False,-180.0,182.0,1,left,A. Nesmith 25' 3PT running (5 PTS) (A. Nembhard 3 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,25.58,Made,5.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
94,PT04M43.00S,2026-01-24T01:23:57.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,24,2026-01-24T01:23:57Z,890000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,17,24,2026-01-24T01:26:23Z,900000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,17,24,2026-01-24T01:26:23Z,910000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,out,[],1629614,,,1610612760,17,24,2026-01-24T01:26:23Z,920000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,17,24,2026-01-24T01:26:23Z,930000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,17,24,2026-01-24T01:26:23Z,940000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M43.00S,2026-01-24T01:26:05.5Z,1,REGULAR,substitution,in,[],204456,,,1610612760,17,24,2026-01-24T01:26:23Z,950000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M30.00S,2026-01-24T01:27:02.1Z,1,REGULAR,turnover,lost ball,[],1630198,,,1610612760,17,24,2026-01-24T01:27:05Z,960000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 1642277]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Furphy,1642277.0,,,,,,
102,PT04M30.00S,2026-01-24T01:27:02.1Z,1,REGULAR,steal,,[],1642277,,,1610612754,17,24,2026-01-24T01:27:03Z,970000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2026-01-24T01:27:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642277,5.469776609724048,44.85294117647059,1610612754,17,24,2026-01-24T01:27:18Z,980000,False,26.0,-1.0,1,left,MISS J. Furphy running Layup,[1642277],1610612754.0,IND,running,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2026-01-24T01:27:09.4Z,1,REGULAR,rebound,offensive,[],1642277,,,1610612754,17,24,2026-01-24T01:27:09Z,990000,False,,,0,,J. Furphy REBOUND (Off:2 Def:0),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,,,,,103.0,2.0,0.0,2.0,,,,,,,,,
105,PT04M15.00S,2026-01-24T01:27:16.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641767,30.305519053876477,28.186274509803923,1610612754,17,27,2026-01-24T01:27:21Z,1000000,False,109.0,232.0,1,left,B. Sheppard 25' 3PT  (6 PTS) (J. Furphy 1 AST),"[1641767, 1642277]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.67,Made,6.0,J. Furphy,1642277.0,1.0,,,,,,,,,,,,,,
107,PT04M03.00S,2026-01-24T01:27:31.8Z,1,REGULAR,violation,kicked ball,[],1642277,,,1610612760,17,27,2026-01-24T01:27:39Z,1020000,False,,,0,,J. Furphy kicked ball VIOLATION,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,
108,PT04M00.00S,2026-01-24T01:27:48.9Z,1,REGULAR,2pt,Jump Shot,[],1630198,93.11760840998686,78.67647058823529,1610612760,19,27,2026-01-24T01:27:54Z,1030000,False,143.0,12.0,1,right,I. Joe 14' Jump Shot (4 PTS) (C. Holmgren 1 AST),"[1630198, 1631096]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,14.39,Made,4.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,,
110,PT03M45.00S,2026-01-24T01:28:03.7Z,1,REGULAR,3pt,Jump Shot,[],204456,32.802233902759525,56.86274509803921,1610612754,19,27,2026-01-24T01:28:08Z,1050000,False,-34.0,256.0,1,left,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2026-01-24T01:28:07.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,19,27,2026-01-24T01:28:08Z,1060000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,110.0,3.0,3.0,0.0,,,,,,,,,
112,PT03M34.00S,2026-01-24T01:28:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630198,68.9388961892247,33.82352941176471,1610612760,19,27,2026-01-24T01:29:03Z,1070000,False,-81.0,239.0,1,right,MISS I. Joe 25' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
113,PT03M30.00S,2026-01-24T01:28:18.1Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,19,27,2026-01-24T01:28:19Z,1080000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,
114,PT03M13.00S,2026-01-24T01:28:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,5.338370565045992,60.049019607843135,1610612754,19,27,2026-01-24T01:28:42Z,1090000,False,-50.0,-2.0,1,left,MISS A. Nesmith driving Layup - blocked,"[1630174, 1631119]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,Williams,1631119.0
115,PT03M13.00S,2026-01-24T01:28:34.3Z,1,REGULAR,block,,[],1631119,,,1610612754,19,27,2026-01-24T01:28:36Z,1100000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M10.00S,2026-01-24T01:28:37.3Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,19,27,2026-01-24T01:28:42Z,1110000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,
117,PT03M09.00S,2026-01-24T01:28:38.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631172,73.01248357424441,18.137254901960784,1610612760,22,27,2026-01-24T01:28:54Z,1120000,False,-159.0,201.0,1,right,O. Dieng 25' 3PT running (3 PTS) (K. Williams 1 AST),"[1631172, 1629026]",1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,25.66,Made,3.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,
119,PT03M08.00S,2026-01-24T01:28:43.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,22,27,2026-01-24T01:28:43Z,1140000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,out,[],1630198,,,1610612754,22,27,2026-01-24T01:30:09Z,1150000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,out,[],1642277,,,1610612754,22,27,2026-01-24T01:30:09Z,1160000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,22,27,2026-01-24T01:30:09Z,1170000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,in,[],1629652,,,1610612754,22,27,2026-01-24T01:30:09Z,1180000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,22,27,2026-01-24T01:30:09Z,1190000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M08.00S,2026-01-24T01:29:52.3Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,22,27,2026-01-24T01:30:09Z,1200000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2026-01-24T01:30:38.1Z,1,REGULAR,3pt,Jump Shot,[],1641716,28.33442838370565,76.47058823529412,1610612754,22,27,2026-01-24T01:30:45Z,1210000,False,-132.0,214.0,1,left,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2026-01-24T01:30:42.1Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612754,22,27,2026-01-24T01:30:45Z,1220000,False,,,0,,M. Potter REBOUND (Off:2 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,,,,,,126.0,3.0,1.0,2.0,,,,,,,,,
128,PT02M38.00S,2026-01-24T01:30:50.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,4.812746386333772,19.362745098039216,1610612754,22,27,2026-01-24T01:30:57Z,1230000,False,153.0,-7.0,1,left,MISS P. Siakam 15' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,15.34,Missed,,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2026-01-24T01:30:55.7Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,22,27,2026-01-24T01:30:57Z,1240000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,
130,PT02M27.00S,2026-01-24T01:31:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,83.52496714848883,46.81372549019608,1610612760,24,27,2026-01-24T01:31:06Z,1250000,False,-16.0,102.0,1,right,K. Williams 10' floating Jump Shot (2 PTS) (C. Holmgren 2 AST),"[1629026, 1631096]",1610612760.0,OKC,floating,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,2.0,C. Holmgren,1631096.0,2.0,,,,,,,,,,,,,,
132,PT02M15.00S,2026-01-24T01:31:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,6.389618922470433,42.15686274509804,1610612754,24,27,2026-01-24T01:31:17Z,1270000,False,39.0,8.0,1,left,MISS J. Walker driving finger roll Layup,[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2026-01-24T01:31:16.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,24,27,2026-01-24T01:31:17Z,1280000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,132.0,4.0,4.0,0.0,,,,,,,,,
134,PT02M07.00S,2026-01-24T01:31:21.7Z,1,REGULAR,turnover,lost ball,[],1631119,,,1610612760,24,27,2026-01-24T01:31:26Z,1290000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631119, 1641716]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Walker,1641716.0,,,,,,
135,PT02M07.00S,2026-01-24T01:31:21.7Z,1,REGULAR,steal,,[],1641716,,,1610612754,24,27,2026-01-24T01:33:57Z,1300000,False,,,0,,J. Walker STEAL (2 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
136,PT02M04.00S,2026-01-24T01:31:25.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641716,24.392247043363994,15.686274509803921,1610612754,24,30,2026-01-24T01:31:32Z,1310000,False,172.0,177.0,1,left,J. Walker 24' 3PT running (3 PTS) (P. Siakam 2 AST),"[1641716, 1627783]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,24.64,Made,3.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
140,PT01M37.00S,2026-01-24T01:31:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,82.21090670170827,38.970588235294116,1610612760,24,30,2026-01-24T03:39:24Z,1350000,False,-55.0,115.0,1,right,MISS O. Dieng 12' pullup Shot,[1631172],1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
141,PT01M34.00S,2026-01-24T01:31:54.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,24,30,2026-01-24T01:31:57Z,1360000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,
142,PT01M22.00S,2026-01-24T01:32:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.507884362680684,37.00980392156863,1610612754,24,32,2026-01-24T01:32:10Z,1370000,False,65.0,103.0,1,left,T. McConnell 12' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,12.15,Made,2.0,,,,,,,,,,,,,,,,,
143,PT01M08.00S,2026-01-24T01:32:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,86.02168199737189,54.41176470588235,1610612760,24,32,2026-01-24T01:35:08Z,1380000,False,22.0,79.0,1,right,MISS L. Dort 8' driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
144,PT01M08.00S,2026-01-24T01:32:20.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,24,32,2026-01-24T01:32:32Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,143.0,,,,,,,,,,,,
145,PT01M08.00S,2026-01-24T01:32:25.6Z,1,REGULAR,foul,personal,[],1629652,,,1610612754,24,32,2026-01-24T01:32:30Z,1400000,False,,,0,,L. Dort loose ball personal FOUL (1 PF),"[1629652, 1641716]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,Mid-Range,8-16 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Walker,1641716.0,,
147,PT01M08.00S,2026-01-24T01:32:32.9Z,1,REGULAR,substitution,out,[],1631096,,,1610612754,24,32,2026-01-24T01:32:39Z,1420000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M08.00S,2026-01-24T01:32:32.9Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,24,32,2026-01-24T01:32:39Z,1430000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M08.00S,2026-01-24T01:32:32.9Z,1,REGULAR,substitution,in,[],1628983,,,1610612754,24,32,2026-01-24T01:32:39Z,1440000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M08.00S,2026-01-24T01:32:32.9Z,1,REGULAR,substitution,in,[],1629614,,,1610612754,24,32,2026-01-24T01:32:39Z,1450000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M00.00S,2026-01-24T01:32:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.206964520367937,53.92156862745098,1610612754,24,32,2026-01-24T01:33:01Z,1460000,False,-20.0,-4.0,1,left,MISS T. McConnell reverse Layup - blocked,"[204456, 1631172]",1610612754.0,IND,reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,Dieng,1631172.0
152,PT01M00.00S,2026-01-24T01:32:54.0Z,1,REGULAR,block,,[],1631172,,,1610612754,24,32,2026-01-24T01:32:55Z,1470000,False,,,0,,O. Dieng BLOCK (1 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT01M00.00S,2026-01-24T01:32:54.0Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,24,32,2026-01-24T01:33:43Z,1480000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,151.0,1.0,0.0,1.0,,,,,,,,,
154,PT00M58.70S,2026-01-24T01:32:59.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641716,8.09789750328515,94.85294117647058,1610612754,24,35,2026-01-24T01:33:02Z,1490000,False,-224.0,24.0,1,left,J. Walker 3PT  (6 PTS) (T. McConnell 1 AST),"[1641716, 204456]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,22.55,Made,6.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
156,PT00M50.10S,2026-01-24T01:33:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,44.6078431372549,1610612760,26,35,2026-01-24T01:33:14Z,1510000,False,-27.0,10.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (8 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.87,Made,8.0,,,,,,,,,,,,,,,,,
157,PT00M39.50S,2026-01-24T01:33:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,5.995400788436268,58.08823529411765,1610612754,26,37,2026-01-24T01:33:36Z,1520000,False,-40.0,4.0,1,left,J. Walker driving finger roll Layup (8 PTS) (P. Siakam 3 AST),"[1641716, 1627783]",1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.06,Made,8.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
158,PT00M28.90S,2026-01-24T01:33:37.8Z,1,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,26,37,2026-01-24T01:33:48Z,1530000,False,,,0,,L. Dort lost ball out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,,,,,,,201638.0,,,,,1.0,,,,,,,,
159,PT00M17.90S,2026-01-24T01:33:58.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,24.392247043363994,16.666666666666664,1610612754,26,37,2026-01-24T01:34:04Z,1540000,False,167.0,177.0,1,left,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,24.3,Missed,,,,,,,,,,,,,,,,,,
160,PT00M14.80S,2026-01-24T01:34:01.6Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,26,37,2026-01-24T01:34:01Z,1550000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,
162,PT00M08.30S,2026-01-24T01:34:09.2Z,1,REGULAR,foul,personal,[],1629614,,,1610612760,26,37,2026-01-24T01:34:17Z,1560000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1628983]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
164,PT00M08.30S,2026-01-24T01:34:20.0Z,1,REGULAR,substitution,out,[],1631172,,,1610612760,26,37,2026-01-24T01:34:27Z,1580000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M08.30S,2026-01-24T01:34:20.0Z,1,REGULAR,substitution,out,[],1629614,,,1610612760,26,37,2026-01-24T01:34:27Z,1590000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M08.30S,2026-01-24T01:34:20.0Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,26,37,2026-01-24T01:34:27Z,1600000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M08.30S,2026-01-24T01:34:20.0Z,1,REGULAR,substitution,in,[],1641767,,,1610612760,26,37,2026-01-24T01:34:27Z,1610000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
