actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT09M51.00S,2025-12-25T19:47:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,14.931011826544022,54.90196078431373,1610612760,8,7,2025-12-25T19:47:25Z,220000,False,-25.0,88.0,1,left,C. Holmgren 9' turnaround fadeaway Jump Shot (4 PTS) (I. Hartenstein 1 AST),"[1631096, 1628392]",1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,4.0,,,,,,,,,,I. Hartenstein,1628392.0,1.0,,,,,
24,PT09M38.00S,2025-12-25T19:47:34.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,75.3777923784494,14.460784313725492,1610612759,8,10,2025-12-25T19:47:38Z,240000,False,-178.0,179.0,1,right,D. Fox 25' 3PT step back (5 PTS) (S. Castle 1 AST),"[1628368, 1642264]",1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.22,Made,5.0,,,,,,,,,,S. Castle,1642264.0,1.0,,,,,
26,PT09M25.00S,2025-12-25T19:47:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,30.042706964520367,33.088235294117645,1610612760,11,10,2025-12-25T19:47:50Z,260000,False,85.0,230.0,1,left,S. Gilgeous-Alexander 24' 3PT pullup (3 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,24.5,Made,3.0,,,,,,,,,,,,,,,,,
27,PT09M13.00S,2025-12-25T19:47:59.4Z,1,REGULAR,3pt,Jump Shot,[],203084,71.43561103810775,79.41176470588235,1610612759,11,10,2025-12-25T19:48:04Z,270000,False,147.0,216.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
28,PT09M10.00S,2025-12-25T19:48:02.4Z,1,REGULAR,rebound,offensive,[],1642264,,,1610612759,11,10,2025-12-25T19:48:04Z,280000,False,,,0,,S. Castle REBOUND (Off:1 Def:0),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,
29,PT09M09.00S,2025-12-25T19:48:03.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,92.85479632063075,47.794117647058826,1610612759,11,12,2025-12-25T19:48:06Z,290000,False,-11.0,15.0,1,right,S. Castle tip Layup (4 PTS),[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,,,,,,,,,,,,,,,,,
30,PT09M01.00S,2025-12-25T19:48:11.6Z,1,REGULAR,3pt,Jump Shot,[],1631114,25.837713534822605,16.666666666666664,1610612760,14,12,2025-12-25T19:48:16Z,300000,False,167.0,190.0,1,left,J. Williams 25' 3PT pullup (7 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.31,Made,7.0,,,,,,,,,,,,,,,,,
31,PT08M49.00S,2025-12-25T19:48:23.8Z,1,REGULAR,3pt,Jump Shot,[],1642264,68.54467805519053,68.87254901960785,1610612759,14,12,2025-12-25T19:48:30Z,310000,False,94.0,243.0,1,right,MISS S. Castle 26' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
32,PT08M47.00S,2025-12-25T19:48:25.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,14,12,2025-12-25T19:48:30Z,320000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,
33,PT08M40.00S,2025-12-25T19:48:36.7Z,1,REGULAR,foul,personal,[],1628368,,,1610612760,14,12,2025-12-25T19:48:42Z,330000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1631114]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,1146.0,1.0,0.0,Williams,1631114.0,,,,,,,,
35,PT08M32.00S,2025-12-25T19:48:59.8Z,1,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612760,14,12,2025-12-25T19:49:05Z,350000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1642264, 1628983]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1146.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
37,PT08M32.00S,2025-12-25T19:49:28.7Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,15,12,2025-12-25T19:49:28Z,370000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
38,PT08M32.00S,2025-12-25T19:49:47.8Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,16,12,2025-12-25T19:49:47Z,380000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
39,PT08M25.00S,2025-12-25T19:50:01.1Z,1,REGULAR,foul,offensive,[],1628436,,,1610612759,16,12,2025-12-25T19:50:11Z,390000,False,,,0,,L. Kornet offensive FOUL (1 PF),"[1628436, 1629652]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,,201246.0,1.0,0.0,Dort,1629652.0,,,,,,,,
41,PT08M25.00S,2025-12-25T19:50:01.1Z,1,REGULAR,turnover,offensive foul,[],1628436,,,1610612759,16,12,2025-12-25T19:50:01Z,410000,False,,,0,,L. Kornet offensive foul TURNOVER (1 TO),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,,201246.0,,,,,,,,1.0,,,,
42,PT08M11.00S,2025-12-25T19:50:28.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628392,6.258212877792378,50.0,1610612760,18,12,2025-12-25T19:50:34Z,420000,False,0.0,6.0,1,left,I. Hartenstein alley-oop DUNK (2 PTS) (J. Williams 1 AST),"[1628392, 1631114]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,,,,,,,,,,J. Williams,1631114.0,1.0,,,,,
44,PT08M10.00S,2025-12-25T19:50:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,18,12,2025-12-25T19:50:33Z,440000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M54.00S,2025-12-25T19:54:35.4Z,1,REGULAR,foul,personal,['3freethrow'],1631114,,,1610612759,18,12,2025-12-25T19:54:46Z,450000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Vassell 3 FT),"[1631114, 1630170]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,1628171.0,2.0,0.0,Vassell,1630170.0,,,,,,,,
47,PT07M54.00S,2025-12-25T19:54:57.9Z,1,REGULAR,freethrow,1 of 3,[],1630170,,,1610612759,18,13,2025-12-25T19:55:33Z,470000,False,,,0,,D. Vassell Free Throw 1 of 3 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2025-12-25T19:54:57.9Z,1,REGULAR,freethrow,2 of 3,[],1630170,,,1610612759,18,14,2025-12-25T19:55:33Z,480000,False,,,0,,D. Vassell Free Throw 2 of 3 (2 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M54.00S,2025-12-25T19:54:57.9Z,1,REGULAR,freethrow,3 of 3,[],1630170,,,1610612759,18,14,2025-12-25T19:55:33Z,490000,False,,,0,,MISS D. Vassell Free Throw 3 of 3,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2025-12-25T19:54:59.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,18,14,2025-12-25T19:55:33Z,500000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,
51,PT07M38.00S,2025-12-25T19:55:46.7Z,1,REGULAR,2pt,Jump Shot,[],1631096,14.668199737187912,10.294117647058822,1610612760,18,14,2025-12-25T19:55:51Z,510000,False,199.0,85.0,1,left,MISS C. Holmgren 21' Jump Shot,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right,21.61,Missed,,,,,,,,,,,,,,,,,,
52,PT07M36.00S,2025-12-25T19:55:48.5Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,18,14,2025-12-25T19:55:48Z,520000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right,,,,51.0,4.0,3.0,1.0,,,,,,,,,,,,,
53,PT07M35.00S,2025-12-25T19:55:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,29.38567674113009,70.34313725490196,1610612760,21,14,2025-12-25T19:55:54Z,530000,False,-102.0,224.0,1,left,L. Dort 24' 3PT  (3 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.57,Made,3.0,,,,,,,,,,J. Williams,1631114.0,2.0,,,,,
55,PT07M15.00S,2025-12-25T19:56:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,76.5604467805519,89.95098039215686,1610612759,21,17,2025-12-25T19:56:12Z,550000,False,200.0,168.0,1,right,D. Fox 26' 3PT  (8 PTS) (S. Castle 2 AST),"[1628368, 1642264]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.09,Made,8.0,,,,,,,,,,S. Castle,1642264.0,2.0,,,,,
57,PT07M03.00S,2025-12-25T19:56:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.046649145860711,49.754901960784316,1610612760,21,17,2025-12-25T19:56:28Z,570000,False,1.0,14.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1628436]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
61,PT07M03.00S,2025-12-25T19:56:21.3Z,1,REGULAR,block,,[],1628436,,,1610612760,21,17,2025-12-25T19:56:54Z,575000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2025-12-25T19:56:25.3Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,21,17,2025-12-25T19:56:36Z,580000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,
59,PT06M58.00S,2025-12-25T19:56:26.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,23.99802890932983,13.970588235294118,1610612760,24,17,2025-12-25T19:56:30Z,590000,False,180.0,173.0,1,left,L. Dort 24' 3PT  (6 PTS) (J. Williams 3 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.98,Made,6.0,,,,,,,,,,J. Williams,1631114.0,3.0,,,,,
62,PT06M43.00S,2025-12-25T19:56:41.2Z,1,REGULAR,2pt,Jump Shot,[],1642264,96.00854139290408,70.34313725490196,1610612759,24,19,2025-12-25T19:56:45Z,610000,False,102.0,-15.0,1,right,S. Castle 10' step back Jump Shot (6 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,10.28,Made,6.0,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2025-12-25T19:57:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,14.011169513797633,39.950980392156865,1610612760,26,19,2025-12-25T19:58:53Z,620000,False,50.0,79.0,1,left,I. Hartenstein 9' floating Jump Shot (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,9.38,Made,4.0,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
65,PT06M06.00S,2025-12-25T19:57:18.0Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,26,19,2025-12-25T19:57:21Z,640000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1628392]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,
66,PT06M06.00S,2025-12-25T19:57:18.0Z,1,REGULAR,steal,,[],1628392,,,1610612760,26,19,2025-12-25T19:57:19Z,650000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT05M57.00S,2025-12-25T19:57:27.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,29.6484888304862,21.813725490196077,1610612760,26,19,2025-12-25T19:57:32Z,660000,False,141.0,226.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2025-12-25T19:57:31.9Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,26,19,2025-12-25T19:57:32Z,670000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,
69,PT05M48.00S,2025-12-25T19:57:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,93.11760840998686,47.549019607843135,1610612759,26,21,2025-12-25T19:57:41Z,680000,False,-12.0,12.0,1,right,S. Castle running Layup (8 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,,,,,,,,,,D. Vassell,1630170.0,1.0,,,,,
71,PT05M34.00S,2025-12-25T19:57:50.1Z,1,REGULAR,2pt,Jump Shot,[],1631114,24.129434954007884,55.88235294117647,1610612760,28,21,2025-12-25T19:57:53Z,700000,False,-29.0,174.0,1,left,J. Williams 17' step back Jump Shot (9 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,17.68,Made,9.0,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2025-12-25T19:57:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.12417871222075,35.049019607843135,1610612759,28,21,2025-12-25T20:00:29Z,710000,False,-75.0,59.0,1,right,MISS D. Fox 9' turnaround fadeaway Shot,[1628368],1610612759.0,SAS,turnaround fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,9.53,Missed,,,,,,,,,,,,,,,,,,
73,PT05M23.00S,2025-12-25T19:58:01.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,28,21,2025-12-25T19:58:03Z,720000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
74,PT05M09.00S,2025-12-25T19:58:14.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,20.318659658344284,73.77450980392157,1610612760,28,21,2025-12-25T19:58:18Z,730000,False,-119.0,138.0,1,left,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,18.25,Missed,,,,,,,,,,,,,,,,,,
75,PT05M08.00S,2025-12-25T19:58:15.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,28,21,2025-12-25T19:58:18Z,740000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,
76,PT04M59.00S,2025-12-25T19:58:25.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,73.01248357424441,17.15686274509804,1610612759,28,24,2025-12-25T19:58:31Z,750000,False,-164.0,201.0,1,right,D. Fox 25' 3PT step back (11 PTS) (S. Castle 3 AST),"[1628368, 1642264]",1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.97,Made,11.0,,,,,,,,,,S. Castle,1642264.0,3.0,,,,,
78,PT04M57.00S,2025-12-25T19:58:30.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,28,24,2025-12-25T19:58:30Z,770000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,28,24,2025-12-25T20:02:04Z,780000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,28,24,2025-12-25T20:02:04Z,790000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,28,24,2025-12-25T20:02:04Z,800000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],203084,,,1610612760,28,24,2025-12-25T20:02:04Z,810000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612760,28,24,2025-12-25T20:02:04Z,820000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M57.00S,2025-12-25T19:58:45.3Z,1,REGULAR,substitution,out,[],1628436,,,1610612760,28,24,2025-12-25T20:02:04Z,830000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
