actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
29,PT10M05.00S,2025-11-24T00:13:04.4Z,1,REGULAR,3pt,Jump Shot,[],203924,88.12417871222075,95.34313725490196,1610612757,4,3,2025-11-24T01:14:23Z,290000,False,227.0,59.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2025-11-24T00:13:07.4Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,4,3,2025-11-24T00:13:20Z,300000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,
31,PT10M01.00S,2025-11-24T00:13:10.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641739,94.40999984741211,50.0,1610612757,4,5,2025-11-24T01:14:23Z,310000,False,0.0,0.0,1,right,T. Camara tip DUNK (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
32,PT09M51.00S,2025-11-24T00:13:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,16.63929040735874,51.225490196078425,1610612760,4,5,2025-11-24T00:13:23Z,320000,False,-6.0,104.0,1,left,MISS I. Hartenstein 10' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
33,PT09M47.00S,2025-11-24T00:13:22.2Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,4,5,2025-11-24T00:13:23Z,330000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M31.00S,2025-11-24T00:13:37.9Z,1,REGULAR,3pt,Jump Shot,[],1642270,74.58935611038108,13.480392156862745,1610612757,4,8,2025-11-24T00:13:41Z,340000,False,-183.0,186.0,1,right,D. Clingan 26' 3PT  (3 PTS) (S. Cissoko 1 AST),"[1642270, 1631321]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,26.09,Made,3.0,S. Cissoko,1631321.0,1.0,,,,,,,,,,,,,,
36,PT09M14.00S,2025-11-24T00:13:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,21.632720105124836,88.97058823529412,1610612760,7,8,2025-11-24T00:13:59Z,360000,False,-195.0,151.0,1,left,L. Dort 24' 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1629652, 1628392]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.64,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
38,PT08M53.00S,2025-11-24T00:14:21.2Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,7,8,2025-11-24T00:14:27Z,380000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (1 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,203591.0,,,,,,
39,PT08M42.00S,2025-11-24T00:14:32.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,5.601182654402102,31.862745098039213,1610612760,9,8,2025-11-24T00:14:38Z,390000,False,91.0,0.0,1,left,S. Gilgeous-Alexander 9' step back Jump Shot (2 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,9.07,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2025-11-24T00:14:49.0Z,1,REGULAR,foul,personal,[],1629652,,,1610612757,9,8,2025-11-24T00:15:10Z,400000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1630166]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1626301.0,2.0,0.0,Avdija,1630166.0,,
42,PT08M29.00S,2025-11-24T00:15:11.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,8,2025-11-24T00:15:11Z,420000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M24.00S,2025-11-24T00:18:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630166,76.16622864651774,12.5,1610612757,9,8,2025-11-24T00:18:20Z,430000,False,-188.0,172.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
44,PT08M19.00S,2025-11-24T00:18:19.1Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,9,8,2025-11-24T00:18:20Z,440000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,
47,PT08M12.00S,2025-11-24T00:18:25.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,71.43561103810775,76.7156862745098,1610612757,9,8,2025-11-24T00:18:30Z,470000,False,134.0,216.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
48,PT08M08.00S,2025-11-24T00:18:29.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,9,8,2025-11-24T00:18:30Z,480000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,47.0,3.0,1.0,2.0,,,,,,,
49,PT07M47.00S,2025-11-24T00:18:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612760,9,8,2025-11-24T00:28:16Z,482500,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1642270, 1628983]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1626301.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
51,PT07M47.00S,2025-11-24T00:19:20.7Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,10,8,2025-11-24T00:28:27Z,484375,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
103,PT07M47.00S,2025-11-24T00:19:39.0Z,1,REGULAR,substitution,out,[],1631321,,,1610612760,10,8,2025-11-24T00:29:04Z,484531,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT07M47.00S,2025-11-24T00:19:39.0Z,1,REGULAR,substitution,out,[],203924,,,1610612760,10,8,2025-11-24T00:29:04Z,484609,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT07M47.00S,2025-11-24T00:19:39.0Z,1,REGULAR,substitution,in,[],1631126,,,1610612760,10,8,2025-11-24T00:29:04Z,484648,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT07M47.00S,2025-11-24T00:19:39.0Z,1,REGULAR,substitution,in,[],1631200,,,1610612760,10,8,2025-11-24T00:29:04Z,484667,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2025-11-24T00:19:20.7Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,11,8,2025-11-24T00:28:27Z,484687,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
57,PT07M35.00S,2025-11-24T00:19:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,73.9323258869908,16.666666666666664,1610612757,11,8,2025-11-24T01:33:05Z,570000,False,-167.0,193.0,1,right,MISS D. Avdija 25' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
58,PT07M32.00S,2025-11-24T00:20:00.4Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,11,8,2025-11-24T00:20:03Z,580000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,
59,PT07M26.00S,2025-11-24T00:20:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.652431011826544,51.71568627450981,1610612760,11,8,2025-11-24T01:33:42Z,590000,False,-9.0,10.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
60,PT07M24.00S,2025-11-24T00:20:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,11,8,2025-11-24T00:20:13Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,59.0,,,,,,,,,,
62,PT07M17.00S,2025-11-24T00:20:36.2Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612760,11,8,2025-11-24T00:20:47Z,620000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630166, 1628983]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628485.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
64,PT07M17.00S,2025-11-24T00:20:59.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,12,8,2025-11-24T00:20:59Z,640000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
65,PT07M17.00S,2025-11-24T00:21:13.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,13,8,2025-11-24T00:21:13Z,650000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
66,PT07M06.00S,2025-11-24T00:21:24.8Z,1,REGULAR,turnover,bad pass,[],1631126,,,1610612757,13,8,2025-11-24T00:21:29Z,660000,False,,,0,,C. Love bad pass TURNOVER (1 TO),"[1631126, 1628983]",1610612757.0,POR,,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
67,PT07M06.00S,2025-11-24T00:21:24.8Z,1,REGULAR,steal,,[],1628983,,,1610612760,13,8,2025-11-24T00:21:26Z,670000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M58.00S,2025-11-24T00:21:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,4.5499342969776615,52.94117647058824,1610612760,15,8,2025-11-24T01:34:33Z,680000,False,-15.0,-10.0,1,left,S. Gilgeous-Alexander driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.76,Made,8.0,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2025-11-24T00:21:37.6Z,1,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612760,15,8,2025-11-24T00:21:49Z,690000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1641739, 1628983]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
71,PT06M58.00S,2025-11-24T00:22:07.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,16,8,2025-11-24T00:22:07Z,710000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2025-11-24T00:22:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,92.06636005256242,46.07843137254902,1610612757,16,8,2025-11-24T01:35:27Z,720000,False,-20.0,22.0,1,right,MISS D. Clingan Layup - blocked,"[1642270, 1631096]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
73,PT06M45.00S,2025-11-24T00:22:20.6Z,1,REGULAR,block,,[],1631096,,,1610612757,16,8,2025-11-24T00:22:22Z,730000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M45.00S,2025-11-24T00:22:20.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,16,8,2025-11-24T00:22:28Z,740000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,72.0,,,,,,,,,,
76,PT06M27.00S,2025-11-24T00:22:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.652431011826544,41.911764705882355,1610612760,18,8,2025-11-24T00:22:47Z,760000,False,40.0,10.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (11 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.16,Made,11.0,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2025-11-24T00:22:53.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641739,92.9862023653088,54.166666666666664,1610612757,18,10,2025-11-24T01:45:58Z,780000,False,21.0,13.0,1,right,T. Camara driving Hook (4 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.47,Made,4.0,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2025-11-24T00:23:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,23.866622864651774,9.558823529411764,1610612760,18,10,2025-11-24T00:23:14Z,790000,False,202.0,172.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2025-11-24T00:23:11.0Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,18,10,2025-11-24T00:23:11Z,800000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,79.0,1.0,0.0,1.0,,,,,,,
81,PT05M53.00S,2025-11-24T00:23:18.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,5.601182654402102,46.07843137254902,1610612760,20,10,2025-11-24T00:23:22Z,810000,False,20.0,0.0,1,left,S. Gilgeous-Alexander driving Layup (13 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.96,Made,13.0,,,,,,,,,,,,,,,,,
82,PT05M53.00S,2025-11-24T00:23:20.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,20,10,2025-11-24T00:23:20Z,820000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M53.00S,2025-11-24T00:25:51.9Z,1,REGULAR,substitution,out,[],1641717,,,1610612757,20,10,2025-11-24T00:26:01Z,830000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M53.00S,2025-11-24T00:25:51.9Z,1,REGULAR,substitution,out,[],1628392,,,1610612757,20,10,2025-11-24T00:26:01Z,840000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M53.00S,2025-11-24T00:25:51.9Z,1,REGULAR,substitution,in,[],1631119,,,1610612757,20,10,2025-11-24T00:26:01Z,850000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M53.00S,2025-11-24T00:25:51.9Z,1,REGULAR,substitution,in,[],1630198,,,1610612757,20,10,2025-11-24T00:26:01Z,860000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M42.00S,2025-11-24T00:26:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,89.83245729303549,48.28431372549019,1610612757,20,12,2025-11-24T01:46:46Z,870000,False,-9.0,43.0,1,right,D. Avdija driving floating Jump Shot (2 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.39,Made,2.0,,,,,,,,,,,,,,,,,
