actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M14.00S,2025-11-20T01:12:30.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,5,2,2025-11-20T01:12:31Z,170000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT09M53.00S,2025-11-20T01:12:51.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,28.465834428383708,75.98039215686273,1610612760,5,2,2025-11-20T01:12:59Z,180000,False,-130.0,215.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
19,PT09M52.00S,2025-11-20T01:12:52.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,5,2,2025-11-20T01:12:59Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,18.0,,,,,,,,,,,,,,,,
20,PT09M52.00S,2025-11-20T01:12:58.3Z,1,REGULAR,foul,personal,[],201942,,,1610612760,5,2,2025-11-20T01:13:09Z,200000,False,,,0,,D. DeRozan loose ball personal FOUL (1 PF),"[201942, 1628392]",1610612758.0,SAC,loose ball,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Hartenstein,1628392.0,,,,,
22,PT09M43.00S,2025-11-20T01:13:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,24.129434954007884,12.990196078431374,1610612760,5,2,2025-11-20T01:13:27Z,220000,False,185.0,174.0,1,left,MISS C. Holmgren 25' step back 3PT,[1631096],1610612760.0,OKC,step back,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
23,PT09M40.00S,2025-11-20T01:13:26.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,5,2,2025-11-20T01:13:27Z,230000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,
24,PT09M37.00S,2025-11-20T01:13:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629234,92.32917214191852,46.32352941176471,1610612758,5,4,2025-11-20T01:13:36Z,240000,False,-18.0,20.0,1,right,D. Eubanks running Layup (2 PTS) (R. Westbrook 1 AST),"[1629234, 201566]",1610612758.0,SAC,running,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,,,,,R. Westbrook,201566.0,1.0,,,,,,,,,,
26,PT09M27.00S,2025-11-20T01:13:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.5722733245729295,44.11764705882353,1610612760,7,4,2025-11-20T01:15:25Z,260000,False,29.0,19.0,1,left,S. Gilgeous-Alexander driving reverse Layup (2 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.48,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M06.00S,2025-11-20T01:14:00.0Z,1,REGULAR,2pt,Jump Shot,[],203897,90.22667542706965,76.22549019607843,1610612758,7,6,2025-11-20T01:14:09Z,270000,False,131.0,39.0,1,right,Z. LaVine 13' step back Jump Shot (2 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,13.69,Made,2.0,,,,,,,,,,,,,,,,,
28,PT08M51.00S,2025-11-20T01:14:16.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.469776609724048,46.568627450980394,1610612760,9,6,2025-11-20T01:14:20Z,280000,False,17.0,-1.0,1,left,C. Holmgren driving DUNK (4 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.72,Made,4.0,,,,,,,,,,,,,,,,,
29,PT08M37.00S,2025-11-20T01:14:31.5Z,1,REGULAR,foul,personal,[],1628392,,,1610612758,9,6,2025-11-20T01:14:43Z,290000,False,,,0,,I. Hartenstein personal FOUL (1 PF),"[1628392, 1629234]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202035.0,1.0,0.0,Eubanks,1629234.0,,,,,
31,PT08M32.00S,2025-11-20T01:14:54.9Z,1,REGULAR,2pt,Jump Shot,[],201942,76.69185282522996,30.14705882352941,1610612758,9,6,2025-11-20T01:14:58Z,310000,False,-99.0,167.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.39,Missed,,,,,,,,,,,,,,,,,,
32,PT08M30.00S,2025-11-20T01:14:56.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,9,6,2025-11-20T01:14:58Z,320000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT08M24.00S,2025-11-20T01:15:04.1Z,1,REGULAR,foul,personal,[],1630173,,,1610612760,9,6,2025-11-20T01:15:14Z,330000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 1628392]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,1.0,0.0,Hartenstein,1628392.0,,,,,
35,PT08M20.00S,2025-11-20T01:15:33.0Z,1,REGULAR,turnover,bad pass,[],1628392,,,1610612760,9,6,2025-11-20T01:15:38Z,350000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 201566]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,
36,PT08M20.00S,2025-11-20T01:15:33.0Z,1,REGULAR,steal,,[],201566,,,1610612758,9,6,2025-11-20T01:15:34Z,360000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
37,PT08M17.00S,2025-11-20T01:15:36.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,93.24901445466492,49.754901960784316,1610612758,9,8,2025-11-20T01:15:42Z,370000,False,-1.0,11.0,1,right,Z. LaVine running DUNK (4 PTS) (R. Westbrook 2 AST),"[203897, 201566]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.11,Made,4.0,,,,,R. Westbrook,201566.0,2.0,,,,,,,,,,
39,PT08M00.00S,2025-11-20T01:15:53.1Z,1,REGULAR,turnover,bad pass,[],1631096,,,1610612760,9,8,2025-11-20T01:15:56Z,390000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 201566]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,
40,PT08M00.00S,2025-11-20T01:15:53.1Z,1,REGULAR,steal,,[],201566,,,1610612758,9,8,2025-11-20T01:15:54Z,400000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
41,PT07M54.00S,2025-11-20T01:15:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,92.06636005256242,53.431372549019606,1610612758,9,8,2025-11-20T01:16:06Z,410000,False,17.0,22.0,1,right,MISS Z. LaVine running Layup,[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
42,PT07M49.00S,2025-11-20T01:16:03.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,9,8,2025-11-20T01:16:03Z,420000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,
43,PT07M49.00S,2025-11-20T01:16:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,94.40999984741211,50.0,1610612758,9,10,2025-11-20T01:16:03Z,430000,False,0.0,0.0,1,right,P. Achiuwa tip Layup (4 PTS),[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2025-11-20T01:16:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,10.5946123521682,49.26470588235294,1610612760,9,10,2025-11-20T01:16:14Z,440000,False,4.0,47.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
45,PT07M40.00S,2025-11-20T01:16:12.7Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612758,9,10,2025-11-20T01:16:14Z,450000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,
46,PT07M35.00S,2025-11-20T01:16:18.3Z,1,REGULAR,3pt,Jump Shot,[],201566,71.96123521681997,78.92156862745098,1610612758,9,10,2025-11-20T01:16:25Z,460000,False,145.0,211.0,1,right,MISS R. Westbrook 25' pullup 3PT,[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
47,PT07M31.00S,2025-11-20T01:16:22.3Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,9,10,2025-11-20T01:16:25Z,470000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,
48,PT07M19.00S,2025-11-20T01:16:35.6Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612760,9,10,2025-11-20T01:16:44Z,480000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[203897, 1628983]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
50,PT07M19.00S,2025-11-20T01:16:58.9Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,10,10,2025-11-20T01:16:58Z,500000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
51,PT07M19.00S,2025-11-20T01:17:13.5Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,11,10,2025-11-20T01:17:13Z,510000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
52,PT06M56.00S,2025-11-20T01:17:38.5Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612758,11,10,2025-11-20T01:17:45Z,520000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1628983]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
53,PT06M56.00S,2025-11-20T01:17:38.5Z,1,REGULAR,steal,,[],1628983,,,1610612760,11,10,2025-11-20T01:25:15Z,530000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
54,PT06M51.00S,2025-11-20T01:17:43.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,6.521024967148489,44.36274509803921,1610612760,11,10,2025-11-20T01:17:49Z,540000,False,28.0,9.0,1,left,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
55,PT06M47.00S,2025-11-20T01:17:47.8Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,11,10,2025-11-20T01:17:49Z,550000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,
56,PT06M47.00S,2025-11-20T01:17:47.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631096,5.590000152587891,50.0,1610612760,13,10,2025-11-20T01:22:03Z,560000,False,0.0,0.0,1,left,C. Holmgren tip DUNK (6 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
57,PT06M31.00S,2025-11-20T01:18:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,94.56307490144546,55.392156862745104,1610612758,13,10,2025-11-20T01:18:09Z,570000,False,27.0,-1.0,1,right,MISS D. Eubanks Layup - blocked,"[1629234, 1631096]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
58,PT06M31.00S,2025-11-20T01:18:03.7Z,1,REGULAR,block,,[],1631096,,,1610612758,13,10,2025-11-20T01:18:05Z,580000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M29.00S,2025-11-20T01:18:05.7Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612758,13,10,2025-11-20T01:18:09Z,590000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,
60,PT06M28.00S,2025-11-20T01:18:07.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629234,91.14651773981603,81.12745098039215,1610612758,13,10,2025-11-20T01:18:20Z,600000,False,156.0,31.0,1,right,MISS D. Eubanks 15' Jump Shot,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,15.86,Missed,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2025-11-20T01:18:07.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,13,10,2025-11-20T01:18:13Z,610000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,
62,PT06M18.00S,2025-11-20T01:18:17.6Z,1,REGULAR,3pt,Jump Shot,[],1641717,4.681340341655716,95.83333333333334,1610612760,13,10,2025-11-20T01:18:22Z,620000,False,-229.0,-8.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2025-11-20T01:18:17.6Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,13,10,2025-11-20T01:18:22Z,630000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,62.0,3.0,2.0,1.0,,,,,,,,,,,,,
64,PT06M08.00S,2025-11-20T01:18:27.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,15.062417871222076,57.84313725490197,1610612760,13,10,2025-11-20T01:18:32Z,640000,False,-39.0,89.0,1,left,MISS S. Gilgeous-Alexander 9' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.73,Missed,,,,,,,,,,,,,,,,,,
65,PT06M06.00S,2025-11-20T01:18:29.6Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,13,10,2025-11-20T01:18:32Z,650000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,,
66,PT06M01.00S,2025-11-20T01:18:33.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629234,93.51182654402102,50.98039215686274,1610612758,13,12,2025-11-20T01:25:50Z,660000,False,5.0,8.0,1,right,D. Eubanks running DUNK (4 PTS) (D. DeRozan 1 AST),"[1629234, 201942]",1610612758.0,SAC,running,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,D. DeRozan,201942.0,1.0,,,,,,,,,,
68,PT05M50.00S,2025-11-20T01:18:47.0Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,13,12,2025-11-20T01:18:58Z,680000,False,,,0,,C. Holmgren offensive FOUL (1 PF),"[1631096, 1629234]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Eubanks,1629234.0,,,,,
70,PT05M50.00S,2025-11-20T01:18:47.0Z,1,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,13,12,2025-11-20T01:18:47Z,700000,False,,,0,,C. Holmgren offensive foul TURNOVER (2 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,,,,,2.0,,,,
71,PT05M50.00S,2025-11-20T01:19:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,12,2025-11-20T01:19:00Z,710000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,out,[],1641717,,,1610612758,13,12,2025-11-20T01:21:40Z,720000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,out,[],1630173,,,1610612758,13,12,2025-11-20T01:21:40Z,730000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,out,[],201942,,,1610612758,13,12,2025-11-20T01:21:40Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,out,[],1629234,,,1610612758,13,12,2025-11-20T01:21:40Z,750000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,in,[],1630198,,,1610612758,13,12,2025-11-20T01:21:40Z,760000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,in,[],1642363,,,1610612758,13,12,2025-11-20T01:21:40Z,770000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,in,[],1642875,,,1610612758,13,12,2025-11-20T01:21:40Z,780000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M50.00S,2025-11-20T01:21:25.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,13,12,2025-11-20T01:21:40Z,790000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
