actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-19T01:10:45.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-19T01:10:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-12-19T01:10:46.3Z,1,REGULAR,jumpball,recovered,[],1641717,,,1610612760,0,0,2025-12-19T01:10:46Z,40000,False,,,0,,Jump Ball C. Holmgren vs. I. Zubac: Tip to C. Wallace,"[1641717, 1631096, 1627826]",1610612760.0,OKC,startperiod,C. Wallace,1641717.0,Wallace,C. Wallace,Holmgren,1631096.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-12-19T01:11:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,88.38699080157687,60.5392156862745,1610612760,0,0,2025-12-19T01:11:11Z,70000,False,53.0,57.0,1,right,MISS C. Wallace 7' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-19T01:11:06.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,0,0,2025-12-19T01:11:06Z,80000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-12-19T01:11:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,4.681340341655716,51.470588235294116,1610612746,0,2,2025-12-19T01:11:19Z,90000,False,-7.0,-8.0,1,left,J. Collins driving reverse Layup (2 PTS) (K. Dunn 1 AST),"[1628381, 1627739]",1610612746.0,LAC,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
11,PT11M07.00S,2025-12-19T01:11:35.5Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,0,2,2025-12-19T01:13:20Z,110000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 202695]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Leonard,202695.0,,,,,,,
12,PT11M07.00S,2025-12-19T01:11:35.5Z,1,REGULAR,steal,,[],202695,,,1610612746,0,2,2025-12-19T01:13:20Z,120000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2025-12-19T01:11:38.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,16.770696452036795,28.186274509803923,1610612746,0,4,2025-12-19T01:14:49Z,130000,False,109.0,105.0,1,left,K. Leonard 15' Jump Shot (2 PTS) (J. Collins 1 AST),"[202695, 1628381]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.15,Made,,,,,2.0,J. Collins,1628381.0,1.0,,,,,,,,,,
15,PT10M48.00S,2025-12-19T01:11:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,93.11760840998686,52.450980392156865,1610612760,2,4,2025-12-19T01:11:59Z,150000,False,12.0,12.0,1,right,C. Holmgren driving Layup (2 PTS) (L. Dort 1 AST),"[1631096, 1629652]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,
17,PT10M26.00S,2025-12-19T01:12:17.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,24.129434954007884,15.441176470588236,1610612746,2,7,2025-12-19T01:12:22Z,170000,False,173.0,174.0,1,left,J. Collins 24' 3PT  (5 PTS) (I. Zubac 1 AST),"[1628381, 1627826]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.54,Made,,,,,5.0,I. Zubac,1627826.0,1.0,,,,,,,,,,
