actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-11T02:11:46.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-11T02:11:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-11T02:11:48.2Z,1,REGULAR,jumpball,recovered,[],1641739,,,1610612757,0,0,2026-03-11T02:11:48Z,40000,False,,,0,,Jump Ball D. Clingan vs. M. Diabaté: Tip to T. Camara,"[1641739, 1642270, 1631217]",1610612757.0,POR,startperiod,T. Camara,1641739.0,Camara,T. Camara,Clingan,1642270.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-11T02:12:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,13.222733245729303,50.98039215686274,1610612757,0,0,2026-03-11T02:16:53Z,70000,False,-5.0,72.0,1,left,MISS D. Avdija 7' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-03-11T02:12:04.4Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,0,0,2026-03-11T02:12:17Z,80000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2026-03-11T02:12:13.7Z,1,REGULAR,3pt,Jump Shot,[],1642851,73.01248357424441,12.990196078431374,1610612766,0,3,2026-03-11T02:12:20Z,90000,False,-185.0,201.0,1,right,K. Knueppel 27' 3PT  (3 PTS) (L. Ball 1 AST),"[1642851, 1630163]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,27.33,Made,,,,,3.0,L. Ball,1630163.0,1.0,,,,,,,,,,
12,PT11M22.00S,2026-03-11T02:12:23.7Z,1,REGULAR,turnover,bad pass,[],1641739,,,1610612757,0,3,2026-03-11T02:12:31Z,120000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1641706]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,Miller,1641706.0,,,,,,,
13,PT11M22.00S,2026-03-11T02:12:23.7Z,1,REGULAR,steal,,[],1641706,,,1610612766,0,3,2026-03-11T02:12:27Z,130000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2026-03-11T02:12:42.1Z,1,REGULAR,2pt,Hook,['fromturnover'],1630163,90.62089356110381,66.91176470588235,1610612766,0,3,2026-03-11T02:12:51Z,140000,False,85.0,36.0,1,right,MISS L. Ball 9' driving Hook,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,9.18,Missed,,,,,,,,,,,,,,,,,,
15,PT11M03.00S,2026-03-11T02:12:42.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,0,3,2026-03-11T02:12:51Z,150000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M57.00S,2026-03-11T02:12:48.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630166,7.703679369250986,59.55882352941176,1610612757,2,3,2026-03-11T02:21:04Z,160000,False,-48.0,20.0,1,left,D. Avdija running reverse Layup (2 PTS),[1630166],1610612757.0,POR,running reverse,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,2.0,,,,,,,,,,,,,
