actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-30T23:12:00.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-30T23:12:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-30T23:12:03.5Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2025-11-30T23:12:03Z,40000,False,,,0,,Jump Ball C. Holmgren vs. J. Grant: Tip to S. Gilgeous-Alexander,"[1628983, 1631096, 203924]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Holmgren,1631096.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-11-30T23:12:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,84.44480946123521,47.794117647058826,1610612760,0,0,2025-12-01T01:46:37Z,70000,False,-11.0,94.0,1,right,MISS C. Holmgren 9' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,9.43,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-11-30T23:12:15.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,0,0,2025-11-30T23:12:17Z,80000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2025-11-30T23:12:21.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631321,21.107095926412615,8.088235294117647,1610612757,0,0,2025-11-30T23:12:51Z,90000,False,210.0,146.0,1,left,MISS S. Cissoko 25' running 3PT,[1631321],1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
10,PT11M35.00S,2025-11-30T23:12:23.9Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,0,2025-11-30T23:12:27Z,100000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2025-11-30T23:12:33.4Z,1,REGULAR,3pt,Jump Shot,[],1641717,65.65374507227332,56.61764705882353,1610612760,0,0,2025-11-30T23:12:38Z,110000,False,33.0,270.0,1,right,MISS C. Wallace 27' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2025-11-30T23:12:38.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,0,0,2025-11-30T23:12:38Z,120000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M16.00S,2025-11-30T23:12:43.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203924,30.436925098554536,23.52941176470588,1610612757,3,0,2025-11-30T23:12:48Z,130000,False,132.0,234.0,1,left,J. Grant 26' 3PT running (3 PTS) (D. Avdija 1 AST),"[203924, 1630166]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.85,Made,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
15,PT11M05.00S,2025-11-30T23:12:53.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,76.03482260183968,87.99019607843137,1610612760,3,3,2025-11-30T23:12:59Z,150000,False,190.0,173.0,1,right,L. Dort 25' 3PT  (3 PTS) (C. Wallace 1 AST),"[1629652, 1641717]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,3.0,C. Wallace,1641717.0,1.0,,,,,,,,,,
