actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-23T03:11:49.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-23T03:11:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-23T03:11:51.9Z,1,REGULAR,jumpball,recovered,[],1641709,,,1610612765,0,0,2025-12-23T03:11:51Z,40000,False,,,0,,Jump Ball J. Duren vs. D. Clingan: Tip to A. Thompson,"[1641709, 1631105, 1642270]",1610612765.0,DET,startperiod,A. Thompson,1641709.0,Thompson,A. Thompson,Duren,1631105.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-12-23T03:12:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.835085413929041,52.94117647058824,1610612765,0,0,2025-12-23T03:12:16Z,70000,False,-15.0,21.0,1,left,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-23T03:12:12.0Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,0,0,2025-12-23T05:40:11Z,80000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
363,PT11M35.00S,2025-12-23T03:12:13.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,6.8823915900131425,50.98039215686275,1610612765,0,0,2025-12-23T05:40:20Z,85000,False,-5.0,12.0,1,left,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
364,PT11M34.00S,2025-12-23T03:12:14.5Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,0,0,2025-12-23T05:40:20Z,87500,False,,,0,,A. Thompson REBOUND (Off:2 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,363.0,2.0,0.0,2.0,,,,,,,,,,,,,,
9,PT11M32.00S,2025-12-23T03:12:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202699,7.703679369250986,3.9215686274509802,1610612765,0,0,2025-12-23T04:25:49Z,90000,False,230.0,20.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2025-12-23T03:12:18.9Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,0,0,2025-12-23T03:12:18Z,100000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2025-12-23T03:12:37.7Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,0,0,2025-12-23T03:12:43Z,110000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1630595]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,,
12,PT11M10.00S,2025-12-23T03:12:37.7Z,1,REGULAR,steal,,[],1630595,,,1610612765,0,0,2025-12-23T03:12:39Z,120000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
