actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
20,PT10M22.00S,2026-02-25T03:15:50.7Z,1,REGULAR,foul,personal,[],1641739,,,1610612750,2,0,2026-02-25T03:16:00Z,200000,False,,,0,,T. Camara loose ball personal FOUL (1 PF),"[1641739, 1628978]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,DiVincenzo,1628978.0,,,,,
22,PT10M13.00S,2026-02-25T03:16:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,62.76281208935611,24.264705882352942,1610612750,2,0,2026-02-25T03:16:14Z,220000,False,-129.0,298.0,1,right,MISS D. DiVincenzo 32' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,32.41,Missed,,,,,,,,,,,,,,,,,,
23,PT10M11.00S,2026-02-25T03:16:13.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,2,0,2026-02-25T03:16:13Z,230000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT10M07.00S,2026-02-25T03:16:16.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,65.91655716162943,49.26470588235294,1610612750,2,3,2026-02-25T03:16:24Z,240000,False,-4.0,268.0,1,right,D. DiVincenzo 26' 3PT pullup (3 PTS) (J. McDaniels 1 AST),"[1628978, 1630183]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.79,Made,,,,,,,,3.0,,,,,,J. McDaniels,1630183.0,1.0,,
26,PT09M58.00S,2026-02-25T03:16:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,6.389618922470433,52.94117647058824,1610612757,4,3,2026-02-25T03:16:35Z,260000,False,-15.0,8.0,1,left,K. Murray cutting Layup (4 PTS) (T. Camara 1 AST),"[1631200, 1641739]",1610612757.0,POR,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,4.0,,,,,,T. Camara,1641739.0,1.0,,
28,PT09M58.00S,2026-02-25T03:16:30.4Z,1,REGULAR,foul,personal,['1freethrow'],203944,,,1610612757,4,3,2026-02-25T03:16:36Z,280000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Murray 1 FT),"[203944, 1631200]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,Murray,1631200.0,,,,,
30,PT09M58.00S,2026-02-25T03:16:50.0Z,1,REGULAR,freethrow,1 of 1,[],1631200,,,1610612757,4,3,2026-02-25T03:16:52Z,300000,False,,,0,,MISS K. Murray Free Throw 1 of 1,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M56.00S,2026-02-25T03:16:52.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,4,3,2026-02-25T03:16:52Z,310000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M45.00S,2026-02-25T03:17:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,72.22404730617609,83.33333333333334,1610612750,4,6,2026-02-25T03:17:18Z,330000,False,167.0,209.0,1,right,A. Edwards 26' 3PT step back (3 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.7,Made,,,,,,,,3.0,,,,,,,,,,
34,PT09M31.00S,2026-02-25T03:17:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,7.178055190538765,50.0,1610612757,4,6,2026-02-25T03:17:32Z,340000,False,0.0,15.0,1,left,MISS K. Murray driving Layup - blocked,"[1631200, 1630183]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
35,PT09M31.00S,2026-02-25T03:17:28.0Z,1,REGULAR,block,,[],1630183,,,1610612757,4,6,2026-02-25T03:17:30Z,350000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M29.00S,2026-02-25T03:17:30.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,6,2026-02-25T03:17:32Z,360000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT09M20.00S,2026-02-25T03:17:39.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,86.15308804204993,94.85294117647058,1610612750,4,6,2026-02-25T03:17:43Z,370000,False,224.0,78.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
38,PT09M17.00S,2026-02-25T03:17:42.8Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,4,6,2026-02-25T03:17:43Z,380000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,,
39,PT09M14.00S,2026-02-25T03:17:45.3Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612750,4,6,2026-02-25T03:17:49Z,390000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1642270]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Clingan,1642270.0,,,,,,,,,,,
40,PT09M14.00S,2026-02-25T03:17:45.3Z,1,REGULAR,steal,,[],1642270,,,1610612757,4,6,2026-02-25T03:17:47Z,400000,False,,,0,,D. Clingan STEAL (2 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M07.00S,2026-02-25T03:17:51.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641739,7.046649145860711,55.88235294117647,1610612757,4,6,2026-02-25T03:21:52Z,410000,False,-29.0,14.0,1,left,MISS T. Camara running Layup,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
42,PT09M06.00S,2026-02-25T03:17:52.5Z,1,REGULAR,rebound,offensive,[],201950,,,1610612757,4,6,2026-02-25T03:18:45Z,420000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT09M03.00S,2026-02-25T03:17:55.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,24.129434954007884,87.5,1610612757,7,6,2026-02-25T03:18:02Z,430000,False,-188.0,174.0,1,left,J. Grant 25' 3PT  (3 PTS) (J. Holiday 1 AST),"[203924, 201950]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.6,Made,,,,,,,,3.0,,,,,,J. Holiday,201950.0,1.0,,
45,PT08M45.00S,2026-02-25T03:18:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.96780551905388,49.26470588235294,1610612750,7,6,2026-02-25T03:18:17Z,450000,False,-4.0,258.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
46,PT08M42.00S,2026-02-25T03:18:17.1Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,7,6,2026-02-25T03:18:17Z,460000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M35.00S,2026-02-25T03:18:23.8Z,1,REGULAR,3pt,Jump Shot,[],1642270,33.85348226018397,34.068627450980394,1610612757,7,6,2026-02-25T03:18:28Z,470000,False,80.0,266.0,1,left,MISS D. Clingan 27' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,27.74,Missed,,,,,,,,,,,,,,,,,,
48,PT08M33.00S,2026-02-25T03:18:25.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,6,2026-02-25T03:18:28Z,480000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT08M27.00S,2026-02-25T03:18:32.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628978,93.11760840998686,54.65686274509803,1610612750,7,8,2026-02-25T03:23:17Z,490000,False,23.0,12.0,1,right,D. DiVincenzo running Layup (5 PTS) (A. Edwards 1 AST),"[1628978, 1630162]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,5.0,,,,,,A. Edwards,1630162.0,1.0,,
52,PT08M08.00S,2026-02-25T03:18:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.389618922470433,47.05882352941176,1610612757,7,8,2026-02-25T03:24:20Z,520000,False,15.0,8.0,1,left,MISS T. Camara cutting finger roll Layup,[1641739],1610612757.0,POR,cutting finger roll,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
53,PT08M08.00S,2026-02-25T03:18:58.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,7,8,2026-02-25T03:24:20Z,530000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT08M00.00S,2026-02-25T03:19:06.1Z,1,REGULAR,3pt,Jump Shot,[],1630183,92.85479632063075,94.6078431372549,1610612750,7,11,2026-02-25T03:19:10Z,540000,False,223.0,15.0,1,right,J. McDaniels 3PT  (3 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.35,Made,,,,,,,,3.0,,,,,,A. Edwards,1630162.0,2.0,,
56,PT07M47.00S,2026-02-25T03:19:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,15.456636005256241,52.20588235294118,1610612757,7,11,2026-02-25T03:25:04Z,560000,False,-11.0,93.0,1,left,MISS J. Holiday 9' driving floating Shot,[201950],1610612757.0,POR,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,9.34,Missed,,,,,,,,,,,,,,,,,,
57,PT07M45.00S,2026-02-25T03:19:20.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,11,2026-02-25T03:19:27Z,570000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,
58,PT07M30.00S,2026-02-25T03:19:35.6Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,7,11,2026-02-25T03:19:40Z,580000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 201950]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Holiday,201950.0,,,,,,,,,,,
59,PT07M30.00S,2026-02-25T03:19:35.6Z,1,REGULAR,steal,,[],201950,,,1610612757,7,11,2026-02-25T03:28:56Z,590000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2026-02-25T03:19:42.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631200,9.017739816031538,3.9215686274509802,1610612757,10,11,2026-02-25T03:19:54Z,600000,False,230.0,32.0,1,left,K. Murray 3PT running (7 PTS) (T. Camara 2 AST),"[1631200, 1641739]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.27,Made,,,,,,,,7.0,,,,,,T. Camara,1641739.0,2.0,,
62,PT06M56.00S,2026-02-25T03:20:09.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,94.03745072273325,50.73529411764706,1610612750,10,11,2026-02-25T03:20:13Z,620000,False,4.0,4.0,1,right,MISS R. Gobert DUNK - blocked,"[203497, 1642270]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,Clingan,1642270.0
63,PT06M56.00S,2026-02-25T03:20:09.1Z,1,REGULAR,block,,[],1642270,,,1610612750,10,11,2026-02-25T03:20:10Z,630000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2026-02-25T03:20:11.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,10,11,2026-02-25T03:20:13Z,640000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,62.0,5.0,3.0,2.0,,,,,,,,,,,,,,
65,PT06M52.00S,2026-02-25T03:20:13.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,91.14651773981603,94.85294117647058,1610612750,10,11,2026-02-25T03:28:25Z,650000,False,224.0,31.0,1,right,MISS A. Edwards pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,22.64,Missed,,,,,,,,,,,,,,,,,,
66,PT06M49.00S,2026-02-25T03:20:16.7Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,10,11,2026-02-25T03:20:17Z,660000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
67,PT06M42.00S,2026-02-25T03:20:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,7.440867279894875,49.01960784313725,1610612757,12,11,2026-02-25T03:20:29Z,670000,False,5.0,17.0,1,left,J. Holiday driving floating Jump Shot (2 PTS),[201950],1610612757.0,POR,driving floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,,2.0,,,,,,,,,,
68,PT06M33.00S,2026-02-25T03:20:33.6Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,12,11,2026-02-25T03:20:54Z,680000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,,,,,,,,,,,,,
69,PT06M33.00S,2026-02-25T03:20:40.1Z,1,REGULAR,foul,personal,[],1630183,,,1610612757,12,11,2026-02-25T03:20:47Z,690000,False,,,0,,J. McDaniels loose ball personal FOUL (1 PF),"[1630183, 1631200]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,1.0,0.0,Murray,1631200.0,,,,,
71,PT06M33.00S,2026-02-25T03:20:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,12,11,2026-02-25T03:20:51Z,710000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2026-02-25T03:22:56.2Z,1,REGULAR,substitution,out,[],1631200,,,1610612757,12,11,2026-02-25T03:24:01Z,720000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2026-02-25T03:22:56.2Z,1,REGULAR,substitution,out,[],203944,,,1610612757,12,11,2026-02-25T03:24:01Z,730000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2026-02-25T03:22:56.2Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,12,11,2026-02-25T03:24:01Z,740000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M33.00S,2026-02-25T03:22:56.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612757,12,11,2026-02-25T03:24:01Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2026-02-25T03:24:33.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641739,14.536793692509855,35.78431372549019,1610612757,12,11,2026-02-25T03:24:38Z,760000,False,71.0,84.0,1,left,MISS T. Camara 11' driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,11.01,Missed,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2026-02-25T03:24:35.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,12,11,2026-02-25T03:24:38Z,770000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT05M49.00S,2026-02-25T03:25:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,65.78515111695138,46.07843137254902,1610612750,12,14,2026-02-25T03:25:15Z,790000,False,-20.0,269.0,1,right,A. Edwards 26' 3PT pullup (6 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.98,Made,,,,,,,,6.0,,,,,,R. Gobert,203497.0,1.0,,
81,PT05M34.00S,2026-02-25T03:25:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,12.040078843626807,52.450980392156865,1610612757,14,14,2026-02-25T03:30:52Z,810000,False,-12.0,61.0,1,left,S. Henderson 6' driving floating Jump Shot (2 PTS) (J. Holiday 2 AST),"[1630703, 201950]",1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,,2.0,,,,,,J. Holiday,201950.0,2.0,,
83,PT05M10.00S,2026-02-25T03:25:50.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,91.5407358738502,11.27450980392157,1610612750,14,16,2026-02-25T03:31:22Z,830000,False,-194.0,27.0,1,right,A. Edwards 19' pullup Jump Shot (8 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,19.55,Made,,,,,,,,8.0,,,,,,,,,,
84,PT05M03.00S,2026-02-25T03:25:58.4Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,14,16,2026-02-25T03:26:03Z,840000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630183]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
