actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
91,PT05M41.00S,2026-01-23T03:25:46.0Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,23,19,2026-01-23T03:25:50Z,900000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1626181]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,Powell,1626181.0,,,,,,
92,PT05M41.00S,2026-01-23T03:25:46.0Z,1,REGULAR,steal,,[],1626181,,,1610612748,23,19,2026-01-23T03:32:30Z,910000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
93,PT05M38.00S,2026-01-23T03:25:49.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,8.360709592641262,50.98039215686274,1610612748,23,21,2026-01-23T03:25:58Z,920000,False,-5.0,26.0,1,left,N. Powell running DUNK (2 PTS),[1626181],1610612748.0,MIA,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.66,Made,,,,,,,,,,,,,2.0,,,,,
94,PT05M28.00S,2026-01-23T03:26:00.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,91.27792378449409,50.73529411764706,1610612757,25,21,2026-01-23T03:26:05Z,930000,False,4.0,29.0,1,right,T. Camara cutting DUNK (7 PTS) (C. Love 1 AST),"[1641739, 1631126]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,,,7.0,C. Love,1631126.0,1.0,,
96,PT05M28.00S,2026-01-23T03:26:10.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,21,2026-01-23T03:26:10Z,950000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,out,[],1630166,,,1610612748,25,21,2026-01-23T03:28:59Z,960000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612748,25,21,2026-01-23T03:28:59Z,970000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,out,[],1642857,,,1610612748,25,21,2026-01-23T03:28:59Z,980000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,in,[],203924,,,1610612748,25,21,2026-01-23T03:28:59Z,990000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,in,[],1629057,,,1610612748,25,21,2026-01-23T03:28:59Z,1000000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M28.00S,2026-01-23T03:27:06.1Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,25,21,2026-01-23T03:28:59Z,1010000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M10.00S,2026-01-23T03:29:23.2Z,1,REGULAR,2pt,Jump Shot,[],1626181,12.040078843626807,67.15686274509804,1610612748,25,21,2026-01-23T03:33:14Z,1020000,False,-86.0,61.0,1,left,MISS N. Powell 10' driving floating Shot - blocked,"[1626181, 1629057]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,10.51,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
105,PT05M10.00S,2026-01-23T03:29:23.2Z,1,REGULAR,block,,[],1629057,,,1610612748,25,21,2026-01-23T03:29:26Z,1030000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
106,PT05M08.00S,2026-01-23T03:29:25.2Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,25,21,2026-01-23T03:29:27Z,1040000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT05M02.00S,2026-01-23T03:29:32.2Z,1,REGULAR,3pt,Jump Shot,[],203924,90.09526938239159,2.941176470588235,1610612757,25,21,2026-01-23T03:29:37Z,1050000,False,-235.0,41.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
108,PT04M58.00S,2026-01-23T03:29:36.2Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,25,21,2026-01-23T03:29:39Z,1060000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT04M48.00S,2026-01-23T03:29:45.0Z,1,REGULAR,2pt,Jump Shot,[],1626181,18.478975032851512,66.42156862745098,1610612748,25,23,2026-01-23T03:29:49Z,1070000,False,-82.0,121.0,1,left,N. Powell 14' pullup Jump Shot (4 PTS) (A. Wiggins 1 AST),"[1626181, 203952]",1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,14.64,Made,,,,,,,,,,,,,4.0,A. Wiggins,203952.0,1.0,,
111,PT04M31.00S,2026-01-23T03:30:02.2Z,1,REGULAR,3pt,Jump Shot,[],1631101,66.96780551905388,45.34313725490196,1610612757,25,23,2026-01-23T03:30:07Z,1090000,False,-23.0,258.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
112,PT04M27.00S,2026-01-23T03:30:06.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,25,23,2026-01-23T03:30:07Z,1100000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT04M15.00S,2026-01-23T03:30:17.5Z,1,REGULAR,3pt,Jump Shot,[],203952,33.196452036793694,40.931372549019606,1610612748,25,23,2026-01-23T03:30:21Z,1110000,False,45.0,260.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
114,PT04M12.00S,2026-01-23T03:30:20.5Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,25,23,2026-01-23T03:30:21Z,1120000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,113.0,3.0,3.0,0.0,,,,,,,,,,,,,,
115,PT04M07.00S,2026-01-23T03:30:25.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,91.01511169513797,63.970588235294116,1610612757,25,23,2026-01-23T03:36:44Z,1130000,False,70.0,32.0,1,right,MISS S. Sharpe 7' running Layup,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
116,PT04M07.00S,2026-01-23T03:30:25.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,25,23,2026-01-23T03:30:35Z,1140000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,115.0,,,,,,,,,,,,,,,,,
118,PT04M07.00S,2026-01-23T03:30:34.1Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,25,23,2026-01-23T03:30:40Z,1160000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M07.00S,2026-01-23T03:30:34.1Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,25,23,2026-01-23T03:30:40Z,1170000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M07.00S,2026-01-23T03:30:58.0Z,1,REGULAR,turnover,traveling,[],1630696,,,1610612748,25,23,2026-01-23T03:31:08Z,1180000,False,,,0,,D. Smith traveling TURNOVER (1 TO),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Right,,,,,,,1628480.0,,,,,1.0,,,,,,,,
121,PT04M07.00S,2026-01-23T03:31:06.9Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,25,23,2026-01-23T03:31:13Z,1190000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M07.00S,2026-01-23T03:31:06.9Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,25,23,2026-01-23T03:31:13Z,1200000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M57.00S,2026-01-23T03:31:26.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631126,74.72076215505913,12.745098039215685,1610612757,25,23,2026-01-23T03:31:32Z,1210000,False,-186.0,185.0,1,right,MISS C. Love 26' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
124,PT03M54.00S,2026-01-23T03:31:30.9Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,25,23,2026-01-23T03:31:30Z,1220000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,123.0,2.0,0.0,2.0,,,,,,,,,,,,,,
125,PT03M48.00S,2026-01-23T03:31:36.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641739,90.3580814717477,3.6764705882352944,1610612757,25,23,2026-01-23T03:31:41Z,1230000,False,-232.0,38.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
126,PT03M45.00S,2026-01-23T03:31:39.1Z,1,REGULAR,rebound,offensive,[],1631126,,,1610612757,25,23,2026-01-23T03:34:24Z,1240000,False,,,0,,C. Love REBOUND (Off:1 Def:1),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Left Corner 3,24+ Left,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT03M43.00S,2026-01-23T03:31:40.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631126,72.22404730617609,20.098039215686274,1610612757,28,23,2026-01-23T03:31:44Z,1250000,False,-150.0,209.0,1,right,C. Love 25' 3PT  (3 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,,,,,3.0,,,,,
130,PT03M25.00S,2026-01-23T03:31:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,10.5946123521682,50.73529411764706,1610612748,28,23,2026-01-23T03:39:04Z,1280000,False,-4.0,47.0,1,left,MISS J. Jaquez Jr. driving finger roll Layup - blocked,"[1631170, 1629057]",1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
131,PT03M25.00S,2026-01-23T03:31:58.7Z,1,REGULAR,block,,[],1629057,,,1610612748,28,23,2026-01-23T03:32:00Z,1290000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT03M22.00S,2026-01-23T03:32:01.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,28,23,2026-01-23T03:32:04Z,1300000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,3.0,1.0,2.0,,,,,,,,,,,,,,
133,PT03M13.00S,2026-01-23T03:32:10.5Z,1,REGULAR,3pt,Jump Shot,[],1631321,88.38699080157687,94.36274509803921,1610612757,31,23,2026-01-23T03:32:15Z,1310000,False,222.0,57.0,1,right,S. Cissoko 3PT  (3 PTS) (T. Camara 2 AST),"[1631321, 1641739]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,22.89,Made,,,,,,,,,,,,,3.0,T. Camara,1641739.0,2.0,,
135,PT03M06.00S,2026-01-23T03:32:21.1Z,1,REGULAR,substitution,out,[],203952,,,1610612748,31,23,2026-01-23T03:32:29Z,1330000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M06.00S,2026-01-23T03:32:21.1Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,31,23,2026-01-23T03:32:29Z,1340000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M01.00S,2026-01-23T03:32:43.4Z,1,REGULAR,3pt,Jump Shot,[],1630696,11.514454664914586,5.637254901960785,1610612748,31,23,2026-01-23T03:32:49Z,1350000,False,222.0,56.0,1,left,MISS D. Smith 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
138,PT02M58.00S,2026-01-23T03:32:46.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,31,23,2026-01-23T03:32:49Z,1360000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,
139,PT02M55.00S,2026-01-23T03:32:49.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631126,92.72339027595268,45.83333333333333,1610612757,31,23,2026-01-23T03:32:56Z,1370000,False,-21.0,16.0,1,right,MISS C. Love running Layup,[1631126],1610612757.0,POR,running,,,Love,C. Love,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
140,PT02M53.00S,2026-01-23T03:32:51.8Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,31,23,2026-01-23T03:32:56Z,1380000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT02M50.00S,2026-01-23T03:32:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631107,29.517082785808146,27.696078431372552,1610612748,31,23,2026-01-23T03:33:03Z,1390000,False,112.0,225.0,1,left,MISS N. Jović 25' running pullup 3PT,[1631107],1610612748.0,MIA,running pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
142,PT02M46.00S,2026-01-23T03:32:58.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,31,23,2026-01-23T03:33:03Z,1400000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,141.0,3.0,3.0,0.0,,,,,,,,,,,,,,
143,PT02M36.00S,2026-01-23T03:33:08.6Z,1,REGULAR,3pt,Jump Shot,[],1641739,70.12155059132719,73.0392156862745,1610612757,31,23,2026-01-23T03:33:14Z,1410000,False,115.0,228.0,1,right,MISS T. Camara 25' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
144,PT02M33.00S,2026-01-23T03:33:11.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,31,23,2026-01-23T03:33:14Z,1420000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT02M26.00S,2026-01-23T03:33:18.6Z,1,REGULAR,3pt,Jump Shot,[],1631107,31.61957950065703,65.68627450980392,1610612748,31,26,2026-01-23T03:33:22Z,1430000,False,-78.0,245.0,1,left,N. Jović 25' 3PT  (3 PTS) (S. Fontecchio 1 AST),"[1631107, 1631323]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.7,Made,,,,,,,,,,,,,3.0,S. Fontecchio,1631323.0,1.0,,
147,PT02M04.00S,2026-01-23T03:33:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.14651773981603,63.48039215686274,1610612757,33,26,2026-01-23T03:33:46Z,1450000,False,67.0,31.0,1,right,J. Grant 7' driving Layup (2 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,,,,,,,,,2.0,,,,,
148,PT01M50.00S,2026-01-23T03:33:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628389,30.17411300919842,68.62745098039215,1610612748,33,26,2026-01-23T03:33:58Z,1460000,False,-93.0,231.0,1,left,MISS B. Adebayo 24' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
149,PT01M46.00S,2026-01-23T03:33:58.1Z,1,REGULAR,rebound,offensive,[],1630696,,,1610612748,33,26,2026-01-23T03:33:58Z,1470000,False,,,0,,D. Smith REBOUND (Off:1 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,148.0,2.0,1.0,1.0,,,,,,,,,,,,,,
150,PT01M45.00S,2026-01-23T03:33:59.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,30.042706964520367,23.03921568627451,1610612748,33,26,2026-01-23T03:34:07Z,1480000,False,135.0,230.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
151,PT01M40.00S,2026-01-23T03:34:04.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,33,26,2026-01-23T03:34:07Z,1490000,False,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,150.0,4.0,4.0,0.0,,,,,,,,,,,,,,
152,PT01M29.00S,2026-01-23T03:34:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,90.75229960578186,50.73529411764706,1610612757,35,26,2026-01-23T03:34:20Z,1500000,False,4.0,34.0,1,right,J. Grant driving finger roll Layup (4 PTS) (T. Camara 3 AST),"[203924, 1641739]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,,,4.0,T. Camara,1641739.0,3.0,,
153,PT01M17.00S,2026-01-23T03:34:27.3Z,1,REGULAR,3pt,Jump Shot,[],1631323,7.966491458607096,4.901960784313726,1610612748,35,29,2026-01-23T03:34:36Z,1510000,False,225.0,22.0,1,left,S. Fontecchio 3PT  (3 PTS) (N. Jović 1 AST),"[1631323, 1631107]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,22.66,Made,,,,,,,,,,,,,3.0,N. Jović,1631107.0,1.0,,
155,PT01M00.00S,2026-01-23T03:34:43.5Z,1,REGULAR,3pt,Jump Shot,[],1631126,68.41327201051249,69.85294117647058,1610612757,35,29,2026-01-23T03:34:53Z,1530000,False,99.0,244.0,1,right,MISS C. Love 26' step back 3PT,[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
156,PT00M57.80S,2026-01-23T03:34:45.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,35,29,2026-01-23T03:34:53Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,155.0,,,,,,,,,,,,,,,,,
158,PT00M57.80S,2026-01-23T03:34:53.4Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,35,29,2026-01-23T03:34:58Z,1560000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M57.80S,2026-01-23T03:34:53.4Z,1,REGULAR,substitution,in,[],1630166,,,1610612757,35,29,2026-01-23T03:34:58Z,1570000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M53.50S,2026-01-23T03:35:14.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629057,71.04139290407359,23.284313725490197,1610612757,35,29,2026-01-23T03:35:18Z,1580000,False,-134.0,220.0,1,right,MISS R. Williams III 25' 3PT,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
161,PT00M50.50S,2026-01-23T03:35:17.4Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,35,29,2026-01-23T03:35:18Z,1590000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,,,
294,PT00M40.60S,2026-01-23T03:35:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,13.32128777923785,44.36274509803921,1610612748,35,29,2026-01-23T03:58:57Z,1595000,False,28.0,73.0,1,left,MISS J. Jaquez Jr. 7' driving Layup - blocked,"[1631170, 203924]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
295,PT00M40.60S,2026-01-23T03:35:21.9Z,1,REGULAR,block,,[],203924,,,1610612748,35,29,2026-01-23T03:58:57Z,1597500,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT00M38.60S,2026-01-23T03:35:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,35,29,2026-01-23T03:59:08Z,1598750,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,294.0,,,,,,,,,,,,,,,,,
162,PT00M38.60S,2026-01-23T03:35:29.4Z,1,REGULAR,turnover,traveling,[],1631170,,,1610612748,35,29,2026-01-23T03:35:37Z,1600000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (1 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,,1.0,,,,,,,,
164,PT00M31.60S,2026-01-23T03:35:45.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,66.96780551905388,51.71568627450981,1610612757,38,29,2026-01-23T03:35:52Z,1610000,False,9.0,258.0,1,right,D. Avdija 25' 3PT pullup (9 PTS),[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.81,Made,,,,,,,,,,,,,9.0,,,,,
165,PT00M12.00S,2026-01-23T03:36:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,8.623521681997373,45.34313725490196,1610612748,38,31,2026-01-23T03:36:14Z,1620000,False,23.0,29.0,1,left,J. Jaquez Jr. driving floating bank Jump Shot (2 PTS) (D. Smith 1 AST),"[1631170, 1630696]",1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,,,,,2.0,D. Smith,1630696.0,1.0,,
167,PT00M03.00S,2026-01-23T03:36:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.80354796320631,55.63725490196079,1610612757,38,31,2026-01-23T03:36:30Z,1640000,False,28.0,25.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
168,PT00M01.00S,2026-01-23T03:36:25.9Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,38,31,2026-01-23T03:46:54Z,1650000,False,,,0,,N. Jović REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,167.0,3.0,3.0,0.0,,,,,,,,,,,,,,
169,PT00M00.30S,2026-01-23T03:36:27.8Z,1,REGULAR,heave,,[],0,,,1610612748,38,31,2026-01-23T03:36:59Z,1660000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,48.9,,,,,,,,,,,,,,,,,,,
