actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M16.00S,2026-02-02T02:13:50.6Z,1,REGULAR,3pt,Jump Shot,[],1629731,90.09526938239159,94.6078431372549,1610612739,2,3,2026-02-02T02:13:55Z,170000,False,223.0,41.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
18,PT10M14.00S,2026-02-02T02:13:52.6Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,2,3,2026-02-02T02:13:55Z,180000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,
19,PT09M57.00S,2026-02-02T02:14:10.4Z,1,REGULAR,3pt,Jump Shot,[],1641739,23.209592641261498,85.5392156862745,1610612757,2,3,2026-02-02T02:14:16Z,190000,False,-178.0,166.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
20,PT09M53.00S,2026-02-02T02:14:14.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,3,2026-02-02T02:14:16Z,200000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT09M46.00S,2026-02-02T02:14:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,87.07293035479631,35.78431372549019,1610612739,2,3,2026-02-02T02:14:26Z,210000,False,-71.0,69.0,1,right,MISS J. Tyson 9' driving floating bank Shot,[1642281],1610612739.0,CLE,driving floating bank,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Left,9.91,Missed,,,,,,,,,,,,,,,,,,
22,PT09M43.00S,2026-02-02T02:14:24.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,2,3,2026-02-02T02:14:26Z,220000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,
23,PT09M43.00S,2026-02-02T02:14:24.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,2,5,2026-02-02T02:14:24Z,230000,False,0.0,0.0,1,right,J. Allen tip DUNK (2 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M28.00S,2026-02-02T02:14:39.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642270,10.988830486202366,44.85294117647059,1610612757,2,5,2026-02-02T02:15:32Z,240000,False,26.0,51.0,1,left,MISS D. Clingan turnaround Hook,[1642270],1610612757.0,POR,turnaround,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
25,PT09M26.00S,2026-02-02T02:14:41.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,5,2026-02-02T02:14:41Z,250000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,
26,PT09M20.00S,2026-02-02T02:14:48.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,90.09526938239159,50.0,1610612739,2,5,2026-02-02T02:16:02Z,260000,False,0.0,41.0,1,right,MISS J. Allen turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2026-02-02T02:14:50.0Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,5,2026-02-02T02:14:54Z,270000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,
28,PT09M11.00S,2026-02-02T02:14:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,13.485545335085414,50.0,1610612757,4,5,2026-02-02T02:18:59Z,280000,False,0.0,74.0,1,left,T. Camara 7' driving floating Jump Shot (2 PTS),[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,2.0,,,,,,,,,,,,,,,,,
29,PT08M58.00S,2026-02-02T02:15:11.3Z,1,REGULAR,foul,offensive,[],1630241,,,1610612739,4,5,2026-02-02T02:15:21Z,290000,False,,,0,,S. Merrill offensive FOUL (1 PF),"[1630241, 1641739]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628953.0,1.0,0.0,Camara,1641739.0,,,,,
31,PT08M58.00S,2026-02-02T02:15:11.3Z,1,REGULAR,turnover,offensive foul,[],1630241,,,1610612739,4,5,2026-02-02T02:15:11Z,310000,False,,,0,,S. Merrill offensive foul TURNOVER (1 TO),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628953.0,,,,,1.0,,,,
32,PT08M42.00S,2026-02-02T02:15:40.3Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,4,5,2026-02-02T02:15:45Z,320000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1628386]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
33,PT08M42.00S,2026-02-02T02:15:40.3Z,1,REGULAR,steal,,[],1628386,,,1610612739,4,5,2026-02-02T02:21:14Z,330000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M38.00S,2026-02-02T02:15:44.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,68.41327201051249,66.42156862745098,1610612739,4,5,2026-02-02T02:15:56Z,340000,False,82.0,244.0,1,right,MISS D. Mitchell 25' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2026-02-02T02:15:46.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,4,5,2026-02-02T02:15:56Z,350000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,34.0,,,,,,,,,,,,,,,,
37,PT08M26.00S,2026-02-02T02:16:01.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,7.440867279894875,52.69607843137255,1610612757,6,5,2026-02-02T02:16:05Z,370000,False,-13.0,17.0,1,left,T. Camara cutting DUNK (4 PTS) (D. Clingan 1 AST),"[1641739, 1642270]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.2,Made,4.0,,,,,D. Clingan,1642270.0,1.0,,,,,,,,,,
39,PT08M09.00S,2026-02-02T02:16:18.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.30683311432325,48.77450980392157,1610612739,6,7,2026-02-02T02:22:08Z,390000,False,-6.0,48.0,1,right,J. Allen turnaround Hook (4 PTS) (J. Tyson 1 AST),"[1628386, 1642281]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,4.0,,,,,J. Tyson,1642281.0,1.0,,,,,,,,,,
41,PT08M03.00S,2026-02-02T02:16:26.9Z,1,REGULAR,foul,personal,[],1630241,,,1610612757,6,7,2026-02-02T02:16:36Z,410000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 203924]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,2.0,0.0,Grant,203924.0,,,,,
43,PT08M03.00S,2026-02-02T02:16:37.8Z,1,REGULAR,substitution,out,[],203924,,,1610612757,6,7,2026-02-02T02:16:45Z,430000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M03.00S,2026-02-02T02:16:37.8Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,6,7,2026-02-02T02:16:45Z,440000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2026-02-02T02:16:55.7Z,1,REGULAR,2pt,Jump Shot,[],1631101,21.632720105124836,69.85294117647058,1610612757,6,7,2026-02-02T02:17:01Z,450000,False,-99.0,151.0,1,left,MISS S. Sharpe 18' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,18.06,Missed,,,,,,,,,,,,,,,,,,
46,PT07M55.00S,2026-02-02T02:16:57.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,6,7,2026-02-02T02:17:01Z,460000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left Center,,,,45.0,,,,,,,,,,,,,,,,
48,PT07M45.00S,2026-02-02T02:17:22.7Z,1,REGULAR,foul,personal,[],1641739,,,1610612739,6,7,2026-02-02T02:17:32Z,480000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1628378]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628953.0,1.0,0.0,Mitchell,1628378.0,,,,,
50,PT07M43.00S,2026-02-02T02:17:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630241,84.44480946123521,93.87254901960785,1610612739,6,10,2026-02-02T02:17:46Z,500000,False,219.0,94.0,1,right,S. Merrill 3PT  (6 PTS) (D. Mitchell 2 AST),"[1630241, 1628378]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right,23.86,Made,6.0,,,,,D. Mitchell,1628378.0,2.0,,,,,,,,,,
52,PT07M23.00S,2026-02-02T02:18:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,7.835085413929041,52.94117647058824,1610612757,6,10,2026-02-02T02:18:05Z,520000,False,-15.0,21.0,1,left,MISS D. Clingan cutting Layup,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2026-02-02T02:18:01.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,10,2026-02-02T02:18:05Z,530000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,52.0,4.0,3.0,1.0,,,,,,,,,,,,,
54,PT07M17.00S,2026-02-02T02:18:07.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628386,90.88370565045992,49.50980392156863,1610612739,6,12,2026-02-02T02:24:38Z,540000,False,-2.0,33.0,1,right,J. Allen running DUNK (6 PTS) (J. Tyson 2 AST),"[1628386, 1642281]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.33,Made,6.0,,,,,J. Tyson,1642281.0,2.0,,,,,,,,,,
56,PT07M17.00S,2026-02-02T02:18:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,6,12,2026-02-02T02:18:11Z,560000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M17.00S,2026-02-02T02:19:25.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612757,6,12,2026-02-02T02:21:03Z,570000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M17.00S,2026-02-02T02:19:25.4Z,1,REGULAR,substitution,in,[],1641854,,,1610612757,6,12,2026-02-02T02:21:03Z,580000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M17.00S,2026-02-02T02:19:25.4Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,6,12,2026-02-02T02:21:17Z,590000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M17.00S,2026-02-02T02:19:25.4Z,1,REGULAR,substitution,in,[],1631126,,,1610612757,6,12,2026-02-02T02:21:17Z,600000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2026-02-02T02:21:26.7Z,1,REGULAR,2pt,Jump Shot,[],1631126,9.017739816031538,67.15686274509804,1610612757,6,12,2026-02-02T02:21:31Z,610000,False,-86.0,32.0,1,left,MISS C. Love 9' driving floating Shot - blocked,"[1631126, 1628386]",1610612757.0,POR,driving floating,,,Love,C. Love,,,,,Mid-Range,8-16 Left,9.17,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
62,PT07M00.00S,2026-02-02T02:21:26.7Z,1,REGULAR,block,,[],1628386,,,1610612757,6,12,2026-02-02T02:21:29Z,620000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
63,PT06M55.00S,2026-02-02T02:21:31.7Z,1,REGULAR,rebound,offensive,[],1631321,,,1610612757,6,12,2026-02-02T02:21:31Z,630000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Left,,,,61.0,1.0,0.0,1.0,,,,,,,,,,,,,
64,PT06M55.00S,2026-02-02T02:21:31.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631321,26.757555847568987,77.69607843137256,1610612757,6,12,2026-02-02T02:21:33Z,640000,False,-138.0,199.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,24.25,Missed,,,,,,,,,,,,,,,,,,
65,PT06M53.00S,2026-02-02T02:21:33.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,12,2026-02-02T02:21:33Z,650000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,64.0,5.0,4.0,1.0,,,,,,,,,,,,,
66,PT06M43.00S,2026-02-02T02:21:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,81.42247043363994,45.588235294117645,1610612739,6,14,2026-02-02T02:21:49Z,660000,False,-22.0,122.0,1,right,J. Allen 12' floating Jump Shot (8 PTS) (J. Tyson 3 AST),"[1628386, 1642281]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,12.41,Made,8.0,,,,,J. Tyson,1642281.0,3.0,,,,,,,,,,
68,PT06M25.00S,2026-02-02T02:22:01.1Z,1,REGULAR,3pt,Jump Shot,[],1641712,9.280551905387648,96.81372549019608,1610612757,6,14,2026-02-02T02:22:06Z,680000,False,-234.0,35.0,1,left,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2026-02-02T02:22:04.1Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,6,14,2026-02-02T02:22:06Z,690000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,,68.0,3.0,2.0,1.0,,,,,,,,,,,,,
70,PT06M21.00S,2026-02-02T02:22:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,7.046649145860711,56.127450980392155,1610612757,6,14,2026-02-02T02:22:12Z,700000,False,-31.0,14.0,1,left,MISS D. Clingan putback Layup - blocked,"[1642270, 1628386]",1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
71,PT06M21.00S,2026-02-02T02:22:04.8Z,1,REGULAR,block,,[],1628386,,,1610612757,6,14,2026-02-02T02:22:07Z,710000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2026-02-02T02:22:04.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,6,14,2026-02-02T02:22:12Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,70.0,,,,,,,,,,,,,,,,
74,PT06M18.00S,2026-02-02T02:22:19.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642270,27.808804204993432,78.18627450980392,1610612757,6,14,2026-02-02T02:22:22Z,740000,False,-141.0,209.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
75,PT06M15.00S,2026-02-02T02:22:22.0Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,6,14,2026-02-02T02:22:22Z,750000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,
76,PT06M08.00S,2026-02-02T02:22:29.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,91.80354796320631,50.0,1610612739,6,16,2026-02-02T02:22:33Z,760000,False,0.0,25.0,1,right,J. Allen cutting DUNK (10 PTS) (J. Tyson 4 AST),"[1628386, 1642281]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.45,Made,10.0,,,,,J. Tyson,1642281.0,4.0,,,,,,,,,,
78,PT05M53.00S,2026-02-02T02:22:43.7Z,1,REGULAR,3pt,Jump Shot,[],1631321,28.465834428383708,24.509803921568626,1610612757,9,16,2026-02-02T02:22:48Z,780000,False,127.0,215.0,1,left,S. Cissoko 25' 3PT  (3 PTS) (S. Sharpe 1 AST),"[1631321, 1631101]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,25.0,Made,3.0,,,,,S. Sharpe,1631101.0,1.0,,,,,,,,,,
80,PT05M37.00S,2026-02-02T02:22:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.19776609724047,50.73529411764706,1610612739,9,18,2026-02-02T02:23:04Z,800000,False,4.0,21.0,1,right,J. Allen cutting Layup (12 PTS) (C. Porter Jr. 1 AST),"[1628386, 1641854]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.11,Made,12.0,,,,,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,
82,PT05M28.00S,2026-02-02T02:23:09.0Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,9,18,2026-02-02T02:23:14Z,820000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1629731]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Wade,1629731.0,,
83,PT05M28.00S,2026-02-02T02:23:09.0Z,1,REGULAR,steal,,[],1629731,,,1610612739,9,18,2026-02-02T02:23:11Z,830000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2026-02-02T02:23:13.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628386,92.32917214191852,50.49019607843137,1610612739,9,20,2026-02-02T02:23:17Z,840000,False,2.0,20.0,1,right,J. Allen running DUNK (14 PTS) (C. Porter Jr. 2 AST),"[1628386, 1641854]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.98,Made,14.0,,,,,C. Porter Jr.,1641854.0,2.0,,,,,,,,,,
86,PT05M10.00S,2026-02-02T02:23:26.8Z,1,REGULAR,3pt,Jump Shot,[],1631321,12.040078843626807,3.6764705882352944,1610612757,12,20,2026-02-02T02:23:31Z,860000,False,232.0,61.0,1,left,S. Cissoko 3PT  (6 PTS) (S. Sharpe 2 AST),"[1631321, 1631101]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,23.94,Made,6.0,,,,,S. Sharpe,1631101.0,2.0,,,,,,,,,,
88,PT04M55.00S,2026-02-02T02:23:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.19776609724047,44.85294117647059,1610612739,12,22,2026-02-02T02:23:48Z,880000,False,-26.0,21.0,1,right,J. Allen driving Layup (16 PTS) (C. Porter Jr. 3 AST),"[1628386, 1641854]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.31,Made,16.0,,,,,C. Porter Jr.,1641854.0,3.0,,,,,,,,,,
