actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-20T03:11:33.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-20T03:11:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-20T03:11:35.3Z,1,REGULAR,jumpball,recovered,[],1631321,,,1610612757,0,0,2025-11-20T03:11:35Z,40000,False,,,0,,Jump Ball D. Clingan vs. N. Vučević: Tip to S. Cissoko,"[1631321, 1642270, 202696]",1610612757.0,POR,startperiod,S. Cissoko,1631321.0,Cissoko,S. Cissoko,Clingan,1642270.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-11-20T03:11:46.7Z,1,REGULAR,turnover,bad pass,[],1631321,,,1610612757,0,0,2025-11-20T03:11:52Z,70000,False,,,0,,S. Cissoko bad pass TURNOVER (1 TO),"[1631321, 1630581]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,1.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2025-11-20T03:11:46.7Z,1,REGULAR,steal,,[],1630581,,,1610612741,0,0,2025-11-20T03:11:48Z,80000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2025-11-20T03:11:56.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202696,85.75886990801577,18.627450980392158,1610612741,0,2,2025-11-20T03:12:01Z,90000,False,-157.0,81.0,1,right,N. Vučević 17' Jump Shot (2 PTS) (M. Buzelis 1 AST),"[202696, 1641824]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left,,,,17.68,Made,2.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,
11,PT11M20.00S,2025-11-20T03:12:12.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,5.995400788436268,52.20588235294118,1610612757,2,2,2025-11-20T03:12:17Z,110000,False,-11.0,4.0,1,left,D. Clingan alley-oop Layup (2 PTS) (D. Avdija 1 AST),"[1642270, 1630166]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,1.17,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,
13,PT11M08.00S,2025-11-20T03:12:24.9Z,1,REGULAR,turnover,bad pass,[],1641824,,,1610612741,2,2,2025-11-20T03:12:30Z,130000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1631321]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,1.0,Cissoko,1631321.0,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2025-11-20T03:12:24.9Z,1,REGULAR,steal,,[],1631321,,,1610612757,2,2,2025-11-20T03:12:26Z,140000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2025-11-20T03:12:32.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642270,31.882391590013142,40.68627450980392,1610612757,5,2,2025-11-20T03:12:37Z,150000,False,47.0,247.0,1,left,D. Clingan 25' 3PT  (5 PTS) (T. Camara 1 AST),"[1642270, 1641739]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,25.16,Made,5.0,T. Camara,1641739.0,1.0,,,,,,,,,,,
17,PT10M41.00S,2025-11-20T03:12:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.62089356110381,64.2156862745098,1610612741,5,2,2025-11-20T03:12:57Z,170000,False,71.0,36.0,1,right,MISS J. Giddey 7' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,7.96,Missed,,,,,,,,,,,,,,,
