actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
44,PT07M48.00S,2026-03-28T02:18:19.6Z,1,REGULAR,block,,[],1631108,,,1610612757,9,8,2026-03-28T02:18:36Z,440000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2026-03-28T02:18:21.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,9,8,2026-03-28T02:21:56Z,450000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M35.00S,2026-03-28T02:18:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.1268068331143235,56.372549019607845,1610612742,9,8,2026-03-28T02:18:37Z,460000,False,-32.0,5.0,1,left,MISS D. Powell cutting Layup,[203939],1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
47,PT07M33.00S,2026-03-28T02:18:33.4Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,9,8,2026-03-28T02:18:34Z,470000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M28.00S,2026-03-28T02:18:38.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630166,90.22667542706965,52.69607843137255,1610612757,9,8,2026-03-28T02:18:46Z,480000,False,13.0,39.0,1,right,MISS D. Avdija running pullup Shot,[1630166],1610612757.0,POR,running pullup,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
49,PT07M27.00S,2026-03-28T02:18:39.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,9,8,2026-03-28T02:18:46Z,490000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M18.00S,2026-03-28T02:18:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.440867279894875,46.81372549019608,1610612742,9,10,2026-03-28T02:18:52Z,500000,False,16.0,17.0,1,left,N. Marshall driving Layup (2 PTS),[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,2.0,,,,,,,,,,,,,
51,PT07M02.00S,2026-03-28T02:19:04.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,73.27529566360053,15.686274509803921,1610612757,9,10,2026-03-28T02:19:08Z,510000,False,-172.0,199.0,1,right,MISS D. Avdija 26' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2026-03-28T02:19:06.2Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,9,10,2026-03-28T02:19:08Z,520000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT06M56.00S,2026-03-28T02:19:10.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,95.22010512483574,3.431372549019608,1610612757,12,10,2026-03-28T02:19:15Z,530000,False,-233.0,-8.0,1,right,T. Camara 3PT  (3 PTS) (J. Holiday 1 AST),"[1641739, 201950]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,
55,PT06M31.00S,2026-03-28T02:19:37.8Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612742,12,10,2026-03-28T02:19:53Z,550000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Marshall 2 FT),"[1630166, 1630230]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627539.0,,1.0,0.0,Marshall,1630230.0,,,,
57,PT06M31.00S,2026-03-28T02:19:55.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,12,10,2026-03-28T02:19:55Z,570000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M31.00S,2026-03-28T02:20:58.7Z,1,REGULAR,substitution,out,[],201950,,,1610612742,12,10,2026-03-28T02:22:31Z,580000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M31.00S,2026-03-28T02:20:58.7Z,1,REGULAR,substitution,out,[],203939,,,1610612742,12,10,2026-03-28T02:22:31Z,590000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M31.00S,2026-03-28T02:20:58.7Z,1,REGULAR,substitution,in,[],1630703,,,1610612742,12,10,2026-03-28T02:22:31Z,600000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2026-03-28T02:20:58.7Z,1,REGULAR,substitution,in,[],1628963,,,1610612742,12,10,2026-03-28T02:22:31Z,610000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2026-03-28T02:22:48.8Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,12,11,2026-03-28T02:22:48Z,620000,False,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
64,PT06M31.00S,2026-03-28T02:23:01.0Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,12,12,2026-03-28T02:23:01Z,630000,False,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
65,PT06M20.00S,2026-03-28T02:23:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.51182654402102,50.49019607843137,1610612757,14,12,2026-03-28T02:23:18Z,640000,False,2.0,8.0,1,right,D. Avdija driving finger roll Layup (3 PTS) (S. Henderson 1 AST),"[1630166, 1630703]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,3.0,S. Henderson,1630703.0,1.0,,,,,,,,,,
67,PT06M05.00S,2026-03-28T02:23:29.1Z,1,REGULAR,3pt,Jump Shot,[],1628963,33.065045992115635,44.11764705882353,1610612742,14,12,2026-03-28T02:23:33Z,660000,False,29.0,258.0,1,left,MISS M. Bagley III 26' 3PT,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2026-03-28T02:23:34.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,14,12,2026-03-28T02:23:33Z,670000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M53.00S,2026-03-28T02:23:40.1Z,1,REGULAR,3pt,Jump Shot,[],1641739,69.59592641261499,15.196078431372548,1610612757,14,12,2026-03-28T02:23:44Z,680000,False,-174.0,233.0,1,right,MISS T. Camara 29' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,29.1,Missed,,,,,,,,,,,,,,,,,,
70,PT05M51.00S,2026-03-28T02:23:42.1Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,14,12,2026-03-28T02:23:44Z,690000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M39.00S,2026-03-28T02:23:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,5.469776609724048,48.03921568627451,1610612742,14,14,2026-03-28T02:23:59Z,700000,False,10.0,-1.0,1,left,C. Flagg driving finger roll Layup (8 PTS) (N. Marshall 2 AST),"[1642843, 1630230]",1610612742.0,DAL,driving finger roll,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,8.0,N. Marshall,1630230.0,2.0,,,,,,,,,,
72,PT05M18.00S,2026-03-28T02:24:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,90.88370565045992,46.81372549019608,1610612757,14,14,2026-03-28T02:29:50Z,710000,False,-16.0,33.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2026-03-28T02:24:19.5Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,14,14,2026-03-28T02:26:53Z,720000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,72.0,4.0,2.0,2.0,,,,,,,,,,,,,,
74,PT05M16.00S,2026-03-28T02:24:20.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,14,14,2026-03-28T02:26:48Z,730000,False,0.0,0.0,1,right,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
75,PT05M15.00S,2026-03-28T02:24:21.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,14,14,2026-03-28T02:26:48Z,740000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT05M06.00S,2026-03-28T02:24:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,16.113666228646515,39.46078431372549,1610612742,14,14,2026-03-28T02:24:32Z,750000,False,53.0,99.0,1,left,MISS P. Washington 11' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,,
77,PT05M03.00S,2026-03-28T02:24:30.4Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,14,14,2026-03-28T02:24:30Z,760000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,76.0,3.0,2.0,1.0,,,,,,,,,,,,,,
78,PT04M53.00S,2026-03-28T02:24:40.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628963,9.543363994743759,46.568627450980394,1610612742,14,16,2026-03-28T02:24:45Z,770000,False,17.0,37.0,1,left,M. Bagley III floating Jump Shot (2 PTS) (C. Flagg 1 AST),"[1628963, 1642843]",1610612742.0,DAL,floating,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,2.0,C. Flagg,1642843.0,1.0,,,,,,,,,,
81,PT04M47.00S,2026-03-28T02:24:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,95.0886990801577,52.20588235294118,1610612757,14,16,2026-03-28T02:25:27Z,800000,False,11.0,-6.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 1631108]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,Christie,1631108.0,,
89,PT04M47.00S,2026-03-28T02:24:51.8Z,1,REGULAR,block,,[],1631108,,,1610612757,14,16,2026-03-28T02:26:13Z,810000,False,,,0,,M. Christie BLOCK (2 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M47.00S,2026-03-28T02:24:51.8Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,14,16,2026-03-28T02:28:41Z,820000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,
85,PT04M39.00S,2026-03-28T02:25:37.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630703,84.70762155059133,78.92156862745098,1610612757,16,16,2026-03-28T02:25:42Z,830000,False,145.0,91.0,1,right,S. Henderson 17' pullup Jump Shot (2 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right,17.1,Made,,,,,2.0,,,,,,,,,,,,,
