actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
32,PT08M36.00S,2026-04-13T00:46:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,8.09789750328515,54.41176470588235,1610612758,14,10,2026-04-13T00:50:14Z,320000,False,-22.0,24.0,1,left,N. Clifford driving Layup (2 PTS) (M. Raynaud 1 AST),"[1642363, 1642875]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,2.0,M. Raynaud,1642875.0,1.0,,,,,,,,
34,PT08M26.00S,2026-04-13T00:47:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.36202365308804,51.225490196078425,1610612757,14,10,2026-04-13T00:47:05Z,340000,False,6.0,254.0,1,right,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
35,PT08M24.00S,2026-04-13T00:47:02.7Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,14,10,2026-04-13T00:47:05Z,350000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT08M19.00S,2026-04-13T00:47:07.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642875,5.075558475689881,53.18627450980392,1610612758,14,12,2026-04-13T00:47:13Z,360000,False,-16.0,-5.0,1,left,M. Raynaud running alley-oop Layup (5 PTS) (D. Carter 2 AST),"[1642875, 1642269]",1610612758.0,SAC,running alley-oop,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,5.0,D. Carter,1642269.0,2.0,,,,,,,,
38,PT08M17.00S,2026-04-13T00:47:13.7Z,1,REGULAR,turnover,inbound,[],1630166,,,1610612757,14,12,2026-04-13T00:47:25Z,380000,False,,,0,,D. Avdija inbound TURNOVER (1 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204059.0,1.0,,,,,,
39,PT08M06.00S,2026-04-13T00:47:45.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642875,25.57490144546649,85.04901960784314,1610612758,14,15,2026-04-13T00:47:49Z,390000,False,-175.0,188.0,1,left,M. Raynaud 25' 3PT  (8 PTS) (D. Carter 3 AST),"[1642875, 1642269]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,25.69,Made,,,,,,,8.0,D. Carter,1642269.0,3.0,,,,,,,,
41,PT08M05.00S,2026-04-13T00:47:51.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,14,15,2026-04-13T00:47:51Z,410000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M53.00S,2026-04-13T00:50:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.38042049934296,50.98039215686274,1610612757,14,15,2026-04-13T00:53:54Z,420000,False,5.0,10.0,1,right,MISS D. Avdija driving finger roll Layup,[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
43,PT07M50.00S,2026-04-13T00:50:56.4Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,14,15,2026-04-13T00:53:54Z,430000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,42.0,4.0,2.0,2.0,,,,,,,,,,,,
44,PT07M50.00S,2026-04-13T00:50:56.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,16,15,2026-04-13T00:54:26Z,440000,False,0.0,0.0,1,right,D. Clingan tip Layup (7 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,7.0,,,,,,,,,,,
45,PT07M34.00S,2026-04-13T00:51:10.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,5.075558475689881,96.07843137254902,1610612758,16,15,2026-04-13T00:51:16Z,450000,False,-230.0,-5.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
46,PT07M30.00S,2026-04-13T00:51:14.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,16,15,2026-04-13T00:51:16Z,460000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,
47,PT07M13.00S,2026-04-13T00:51:31.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,94.95729303547962,3.6764705882352944,1610612757,16,15,2026-04-13T00:51:36Z,470000,False,-232.0,-5.0,1,right,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
48,PT07M10.00S,2026-04-13T00:51:34.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,16,15,2026-04-13T00:55:55Z,480000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,
49,PT07M04.00S,2026-04-13T00:51:40.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631342,24.26084099868594,87.00980392156863,1610612758,16,15,2026-04-13T00:56:26Z,490000,False,-185.0,176.0,1,left,MISS D. Plowden 25' running pullup 3PT,[1631342],1610612758.0,SAC,running pullup,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
50,PT07M02.00S,2026-04-13T00:51:42.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,16,15,2026-04-13T00:51:43Z,500000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,
51,PT06M55.00S,2026-04-13T00:51:49.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,69.85873850197109,25.735294117647058,1610612757,19,15,2026-04-13T00:58:40Z,510000,False,-121.0,231.0,1,right,D. Avdija 26' 3PT running (8 PTS) (J. Holiday 1 AST),"[1630166, 201950]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.07,Made,,,,,,,8.0,J. Holiday,201950.0,1.0,,,,,,,,
53,PT06M40.00S,2026-04-13T00:52:04.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,12.302890932982917,48.77450980392157,1610612758,19,17,2026-04-13T00:52:09Z,530000,False,6.0,63.0,1,left,P. Achiuwa 6' driving Hook (4 PTS),[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.34,Made,,,,,,,4.0,,,,,,,,,,,
54,PT06M26.00S,2026-04-13T00:52:18.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,75.1149802890933,88.48039215686273,1610612757,19,17,2026-04-13T00:59:31Z,540000,False,192.0,181.0,1,right,MISS S. Henderson 26' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
55,PT06M24.00S,2026-04-13T00:52:20.1Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,19,17,2026-04-13T00:52:27Z,550000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,
56,PT06M22.00S,2026-04-13T00:52:22.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,66.83639947437582,32.84313725490196,1610612757,22,17,2026-04-13T00:52:26Z,560000,False,-86.0,259.0,1,right,D. Avdija 27' 3PT  (11 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,27.3,Made,,,,,,,11.0,T. Camara,1641739.0,1.0,,,,,,,,
58,PT06M03.00S,2026-04-13T00:52:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,19.267411300919843,37.99019607843137,1610612758,22,17,2026-04-13T01:01:09Z,580000,False,60.0,129.0,1,left,MISS P. Achiuwa 14' driving floating Shot,[1630173],1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
59,PT06M01.00S,2026-04-13T00:52:46.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,22,17,2026-04-13T01:01:09Z,590000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,
60,PT06M01.00S,2026-04-13T00:52:53.0Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612758,22,17,2026-04-13T00:52:57Z,600000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1642270, 1630173]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,1.0,0.0,Achiuwa,1630173.0,,
62,PT06M01.00S,2026-04-13T00:53:17.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612758,22,18,2026-04-13T00:53:17Z,620000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (5 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
63,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,out,[],201950,,,1610612758,22,18,2026-04-13T00:53:36Z,630000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,out,[],1630703,,,1610612758,22,18,2026-04-13T00:53:36Z,640000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,out,[],1631342,,,1610612758,22,18,2026-04-13T00:53:36Z,650000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,in,[],1629680,,,1610612758,22,18,2026-04-13T00:53:36Z,660000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,in,[],1631101,,,1610612758,22,18,2026-04-13T00:53:36Z,670000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M01.00S,2026-04-13T00:53:18.4Z,1,REGULAR,substitution,in,[],203926,,,1610612758,22,18,2026-04-13T00:53:36Z,680000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M01.00S,2026-04-13T00:53:38.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612758,22,19,2026-04-13T00:53:38Z,690000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (6 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
70,PT05M48.00S,2026-04-13T00:53:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,92.32917214191852,52.450980392156865,1610612757,24,19,2026-04-13T00:53:57Z,700000,False,12.0,20.0,1,right,D. Clingan cutting Layup (9 PTS) (D. Avdija 2 AST),"[1642270, 1630166]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,9.0,D. Avdija,1630166.0,2.0,,,,,,,,
73,PT05M35.00S,2026-04-13T00:54:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612758,24,19,2026-04-13T00:54:15Z,730000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1642270, 1630173]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,2.0,0.0,Achiuwa,1630173.0,,
75,PT05M35.00S,2026-04-13T00:54:40.7Z,1,REGULAR,freethrow,1 of 2,[],1630173,,,1610612758,24,20,2026-04-13T00:54:40Z,750000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (7 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
76,PT05M35.00S,2026-04-13T00:54:41.2Z,1,REGULAR,substitution,out,[],1642270,,,1610612758,24,20,2026-04-13T00:54:44Z,760000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2026-04-13T00:54:41.2Z,1,REGULAR,substitution,in,[],1629057,,,1610612758,24,20,2026-04-13T00:54:44Z,770000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2026-04-13T00:54:59.1Z,1,REGULAR,freethrow,2 of 2,[],1630173,,,1610612758,24,21,2026-04-13T00:54:59Z,780000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (8 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
79,PT05M25.00S,2026-04-13T00:55:13.7Z,1,REGULAR,foul,personal,[],203926,,,1610612757,24,21,2026-04-13T00:55:21Z,790000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 1630166]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1201.0,,1.0,0.0,Avdija,1630166.0,,
81,PT05M25.00S,2026-04-13T00:55:18.6Z,1,REGULAR,substitution,out,[],1630173,,,1610612757,24,21,2026-04-13T00:55:21Z,810000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M25.00S,2026-04-13T00:55:18.6Z,1,REGULAR,substitution,in,[],1642928,,,1610612757,24,21,2026-04-13T00:55:21Z,820000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2026-04-13T00:55:25.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,24,21,2026-04-13T00:55:30Z,830000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,
84,PT05M17.00S,2026-04-13T00:55:43.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,69.72733245729303,25.735294117647058,1610612757,24,21,2026-04-13T00:55:47Z,840000,False,-121.0,232.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
85,PT05M15.00S,2026-04-13T00:55:45.4Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,24,21,2026-04-13T01:03:36Z,850000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,84.0,2.0,0.0,2.0,,,,,,,,,,,,
86,PT05M15.00S,2026-04-13T00:55:47.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641739,94.40999984741211,50.0,1610612757,24,21,2026-04-13T01:03:42Z,860000,False,0.0,0.0,1,right,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
