actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M35.00S,2025-12-19T03:13:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.72339027595268,42.40196078431372,1610612757,2,2,2025-12-19T03:13:52Z,170000,False,-38.0,16.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1631099]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,Murray,1631099.0,,,,,
18,PT10M35.00S,2025-12-19T03:13:41.8Z,1,REGULAR,block,,[],1631099,,,1610612757,2,2,2025-12-19T03:13:45Z,180000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M35.00S,2025-12-19T03:13:41.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,2,2,2025-12-19T03:13:52Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,17.0,,,,,,,,,,,,,,,,,
21,PT10M30.00S,2025-12-19T03:14:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,92.59198423127464,52.450980392156865,1610612757,4,2,2025-12-19T03:14:07Z,210000,False,12.0,17.0,1,right,D. Avdija driving Layup (2 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,2.0,,,,,,,,,,
22,PT10M07.00S,2025-12-19T03:14:25.2Z,1,REGULAR,2pt,Jump Shot,[],201942,22.28975032851511,31.61764705882353,1610612758,4,4,2025-12-19T03:14:30Z,220000,False,92.0,157.0,1,left,D. DeRozan 18' pullup Jump Shot (2 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.19,Made,,,,,,,,2.0,,,,,,,,,,
23,PT09M58.00S,2025-12-19T03:14:34.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,77.61169513797634,89.95098039215686,1610612757,7,4,2025-12-19T03:15:24Z,230000,False,200.0,158.0,1,right,S. Sharpe 25' 3PT pullup (3 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,,3.0,,,,,,,,,,
24,PT09M37.00S,2025-12-19T03:14:55.6Z,1,REGULAR,2pt,Hook,[],1642875,13.354139290407357,33.82352941176471,1610612758,7,4,2025-12-19T03:15:02Z,240000,False,81.0,73.0,1,left,MISS M. Raynaud 10' turnaround Hook,[1642875],1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,10.9,Missed,,,,,,,,,,,,,,,,,,
25,PT09M34.00S,2025-12-19T03:14:58.6Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,7,4,2025-12-19T03:15:02Z,250000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT09M34.00S,2025-12-19T03:14:59.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,11.908672798948752,48.529411764705884,1610612758,7,4,2025-12-19T03:15:04Z,260000,False,7.0,59.0,1,left,MISS P. Achiuwa floating Shot - blocked,"[1630173, 1642270]",1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,Clingan,1642270.0,,,,,
27,PT09M34.00S,2025-12-19T03:14:59.2Z,1,REGULAR,block,,[],1642270,,,1610612758,7,4,2025-12-19T03:15:01Z,270000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2025-12-19T03:14:59.2Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,7,4,2025-12-19T03:15:04Z,280000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,0.0,2.0,,,,,,,,,,,,,,
29,PT09M26.00S,2025-12-19T03:15:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631099,8.229303547963205,62.745098039215684,1610612758,7,6,2025-12-19T03:16:12Z,290000,False,-64.0,25.0,1,left,K. Murray 6' pullup bank Jump Shot (2 PTS) (P. Achiuwa 1 AST),"[1631099, 1630173]",1610612758.0,SAC,pullup bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,,,,,,,,2.0,P. Achiuwa,1630173.0,1.0,,,,,,,
31,PT09M16.00S,2025-12-19T03:15:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,78.13731931668858,89.70588235294117,1610612757,10,6,2025-12-19T03:15:34Z,310000,False,199.0,153.0,1,right,D. Avdija 25' 3PT  (5 PTS) (S. Sharpe 1 AST),"[1630166, 1631101]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,,,,5.0,S. Sharpe,1631101.0,1.0,,,,,,,
33,PT09M05.00S,2025-12-19T03:15:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.046649145860711,55.88235294117647,1610612758,10,8,2025-12-19T03:16:41Z,330000,False,-29.0,14.0,1,left,K. Murray driving Layup (4 PTS) (R. Westbrook 2 AST),"[1631099, 201566]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,,4.0,R. Westbrook,201566.0,2.0,,,,,,,
35,PT08M51.00S,2025-12-19T03:15:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.72339027595268,53.92156862745098,1610612757,10,8,2025-12-19T03:16:02Z,350000,False,20.0,16.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
36,PT08M51.00S,2025-12-19T03:15:41.8Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,10,8,2025-12-19T03:16:02Z,360000,False,,,0,,D. Clingan REBOUND (Off:1 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT08M50.00S,2025-12-19T03:16:00.0Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612757,10,8,2025-12-19T03:16:06Z,380000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Clingan 2 FT),"[1630173, 1642270]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Clingan,1642270.0
40,PT08M50.00S,2025-12-19T03:16:14.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642270,,,1610612757,10,8,2025-12-19T03:16:14Z,400000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M50.00S,2025-12-19T03:16:14.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,10,8,2025-12-19T03:16:14Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,
42,PT08M50.00S,2025-12-19T03:16:28.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642270,,,1610612757,11,8,2025-12-19T03:16:28Z,420000,False,,,0,,D. Clingan Free Throw 2 of 2 (3 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
43,PT08M39.00S,2025-12-19T03:16:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,13.354139290407357,42.15686274509804,1610612758,11,10,2025-12-19T03:16:52Z,430000,False,39.0,73.0,1,left,R. Westbrook 8' turnaround fadeaway Jump Shot (2 PTS),[201566],1610612758.0,SAC,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,8.29,Made,,,,,,,,2.0,,,,,,,,,,
44,PT08M27.00S,2025-12-19T03:16:59.2Z,1,REGULAR,3pt,Jump Shot,[],203924,81.15965834428384,94.11764705882352,1610612757,11,10,2025-12-19T03:17:06Z,440000,False,221.0,125.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
45,PT08M23.00S,2025-12-19T03:17:03.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,11,10,2025-12-19T03:17:06Z,450000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M20.00S,2025-12-19T03:17:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,7.703679369250986,52.94117647058824,1610612758,11,10,2025-12-19T03:17:12Z,460000,False,-15.0,20.0,1,left,MISS P. Achiuwa running Layup,[1630173],1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2025-12-19T03:17:08.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,11,10,2025-12-19T03:17:08Z,470000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M14.00S,2025-12-19T03:17:12.3Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,11,10,2025-12-19T03:17:21Z,480000,False,,,0,,J. Grant bad pass out-of-bounds TURNOVER (1 TO),[203924],1610612757.0,POR,bad pass,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,1628480.0,,,,
49,PT08M00.00S,2025-12-19T03:17:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642875,33.722076215505915,37.254901960784316,1610612758,11,13,2025-12-19T03:17:44Z,490000,False,64.0,264.0,1,left,M. Raynaud 27' 3PT  (5 PTS) (K. Murray 1 AST),"[1642875, 1631099]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,,5.0,K. Murray,1631099.0,1.0,,,,,,,
51,PT07M42.00S,2025-12-19T03:17:59.1Z,1,REGULAR,3pt,Jump Shot,[],1642270,67.23061760840999,55.88235294117647,1610612757,14,13,2025-12-19T03:21:50Z,510000,False,29.0,256.0,1,right,D. Clingan 25' 3PT  (6 PTS) (T. Camara 1 AST),"[1642270, 1641739]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.72,Made,,,,,,,,6.0,T. Camara,1641739.0,1.0,,,,,,,
53,PT07M26.00S,2025-12-19T03:18:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,15.456636005256241,47.05882352941176,1610612758,14,15,2025-12-19T03:18:23Z,530000,False,15.0,93.0,1,left,K. Murray 9' turnaround Jump Shot (6 PTS) (R. Westbrook 3 AST),"[1631099, 201566]",1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.4,Made,,,,,,,,6.0,R. Westbrook,201566.0,3.0,,,,,,,
55,PT07M14.00S,2025-12-19T03:18:27.0Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,14,15,2025-12-19T03:18:33Z,550000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 201942]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,
56,PT07M14.00S,2025-12-19T03:18:27.0Z,1,REGULAR,steal,,[],201942,,,1610612758,14,15,2025-12-19T03:18:29Z,560000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2025-12-19T03:18:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,7.30946123521682,48.77450980392157,1610612758,14,15,2025-12-19T03:18:36Z,570000,False,6.0,16.0,1,left,MISS P. Achiuwa running Layup,[1630173],1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2025-12-19T03:18:33.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,14,15,2025-12-19T03:18:36Z,580000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT07M02.00S,2025-12-19T03:18:38.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,91.5407358738502,50.49019607843137,1610612757,16,15,2025-12-19T03:20:42Z,590000,False,2.0,27.0,1,right,S. Sharpe running Layup (5 PTS) (J. Grant 1 AST),"[1631101, 203924]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,5.0,J. Grant,203924.0,1.0,,,,,,,
61,PT06M44.00S,2025-12-19T03:18:58.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,12.434296977660972,53.92156862745098,1610612758,16,17,2025-12-19T03:21:13Z,610000,False,-20.0,64.0,1,left,M. Raynaud 6' driving Hook (7 PTS) (K. Murray 2 AST),"[1642875, 1631099]",1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,,,,7.0,K. Murray,1631099.0,2.0,,,,,,,
63,PT06M44.00S,2025-12-19T03:19:01.4Z,1,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612758,16,17,2025-12-19T03:19:16Z,630000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Raynaud 1 FT),"[1642270, 1642875]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Raynaud,1642875.0
65,PT06M44.00S,2025-12-19T03:19:20.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,16,17,2025-12-19T03:19:20Z,650000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2025-12-19T03:20:41.0Z,1,REGULAR,substitution,out,[],203924,,,1610612758,16,17,2025-12-19T03:22:06Z,660000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M44.00S,2025-12-19T03:20:41.0Z,1,REGULAR,substitution,in,[],1631321,,,1610612758,16,17,2025-12-19T03:22:06Z,670000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M44.00S,2025-12-19T03:22:21.9Z,1,REGULAR,freethrow,1 of 1,[],1642875,,,1610612758,16,18,2025-12-19T03:22:21Z,680000,False,,,0,,M. Raynaud Free Throw 1 of 1 (8 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
69,PT06M33.00S,2025-12-19T03:22:35.3Z,1,REGULAR,3pt,Jump Shot,[],1641739,89.83245729303549,3.6764705882352944,1610612757,19,18,2025-12-19T03:22:39Z,690000,False,-232.0,43.0,1,right,T. Camara 3PT  (3 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,,,,3.0,D. Avdija,1630166.0,2.0,,,,,,,
71,PT06M10.00S,2025-12-19T03:22:58.5Z,1,REGULAR,2pt,Jump Shot,[],201566,22.683968462549277,53.67647058823529,1610612758,19,18,2025-12-19T03:23:04Z,710000,False,-18.0,161.0,1,left,MISS R. Westbrook 16' pullup Shot,[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,16.17,Missed,,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2025-12-19T03:23:02.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,19,18,2025-12-19T03:23:04Z,720000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Center,,,71.0,,,,,,,,,,,,,,,,,
74,PT05M55.00S,2025-12-19T03:23:20.8Z,1,REGULAR,3pt,Jump Shot,[],1641739,90.48948751642575,1.2254901960784315,1610612757,19,18,2025-12-19T03:23:25Z,740000,False,-244.0,37.0,1,right,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,24.67,Missed,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2025-12-19T03:23:23.8Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,19,18,2025-12-19T03:23:25Z,750000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Left Corner 3,24+ Left,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M45.00S,2025-12-19T03:23:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.610381077529567,47.794117647058826,1610612758,19,20,2025-12-19T03:23:34Z,760000,False,11.0,122.0,1,left,D. DeRozan 12' pullup Jump Shot (4 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.29,Made,,,,,,,,4.0,,,,,,,,,,
78,PT05M29.00S,2025-12-19T03:23:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631101,65.52233902759527,37.99019607843137,1610612757,22,20,2025-12-19T03:23:51Z,770000,False,-60.0,272.0,1,right,S. Sharpe 27' 3PT step back (8 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.81,Made,,,,,,,,8.0,,,,,,,,,,
79,PT05M18.00S,2025-12-19T03:23:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,18.873193166885677,46.81372549019608,1610612758,22,22,2025-12-19T03:25:00Z,780000,False,16.0,125.0,1,left,R. Westbrook 12' step back Jump Shot (4 PTS),[201566],1610612758.0,SAC,step back,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,,,,,,,,4.0,,,,,,,,,,
80,PT05M02.00S,2025-12-19T03:24:14.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,65.91655716162943,59.80392156862745,1610612757,25,22,2025-12-19T03:24:18Z,790000,False,49.0,268.0,1,right,S. Sharpe 27' 3PT step back (11 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.23,Made,,,,,,,,11.0,,,,,,,,,,
81,PT04M41.00S,2025-12-19T03:24:35.2Z,1,REGULAR,2pt,Jump Shot,[],201942,22.683968462549277,27.450980392156865,1610612758,25,22,2025-12-19T03:24:41Z,800000,False,113.0,161.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,19.63,Missed,,,,,,,,,,,,,,,,,,
82,PT04M35.00S,2025-12-19T03:24:41.2Z,1,REGULAR,rebound,offensive,[],1642875,,,1610612758,25,22,2025-12-19T03:24:41Z,810000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,
83,PT04M35.00S,2025-12-19T03:24:40.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642875,5.590000152587891,50.0,1610612758,25,24,2025-12-19T03:24:40Z,820000,False,0.0,0.0,1,left,M. Raynaud tip DUNK (10 PTS),[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,10.0,,,,,,,,,,
84,PT04M29.00S,2025-12-19T03:24:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.9862023653088,43.13725490196079,1610612757,27,24,2025-12-19T03:24:52Z,830000,False,-34.0,13.0,1,right,S. Sharpe driving Layup (13 PTS) (D. Avdija 3 AST),"[1631101, 1630166]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,,13.0,D. Avdija,1630166.0,3.0,,,,,,,
