actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M42.00S,2025-10-25T02:14:09.8Z,1,REGULAR,3pt,Jump Shot,[],203110,93.38042049934296,2.941176470588235,1610612744,2,3,2025-10-25T02:14:13Z,160000,False,-235.0,10.0,1,right,D. Green 3PT  (3 PTS) (J. Kuminga 1 AST),"[203110, 1630228]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.55,Made,3.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
18,PT10M35.00S,2025-10-25T02:14:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,5.601182654402102,49.26470588235294,1610612757,4,3,2025-10-25T02:14:22Z,180000,False,4.0,0.0,1,left,D. Clingan cutting Layup (2 PTS) (J. Holiday 1 AST),"[1642270, 201950]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
20,PT10M24.00S,2025-10-25T02:14:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.1688567674113,51.470588235294116,1610612744,4,5,2025-10-25T02:14:30Z,200000,False,7.0,2.0,1,right,S. Curry cutting Layup (2 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
22,PT10M03.00S,2025-10-25T02:14:49.4Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,4,5,2025-10-25T02:14:52Z,220000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630228]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Kuminga,1630228.0,,,,,,
23,PT10M03.00S,2025-10-25T02:14:49.4Z,1,REGULAR,steal,,[],1630228,,,1610612744,4,5,2025-10-25T02:14:50Z,230000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2025-10-25T02:14:57.0Z,1,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,4,5,2025-10-25T02:15:00Z,240000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (1 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,1.0,,,,,,,,,,,,
25,PT09M48.00S,2025-10-25T02:15:16.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,21.23850197109067,29.411764705882355,1610612757,4,5,2025-10-25T02:15:30Z,250000,False,103.0,147.0,1,left,MISS S. Sharpe 17' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,17.95,Missed,,,,,,,,,,,,,,,,,,
26,PT09M46.00S,2025-10-25T02:15:18.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,4,5,2025-10-25T02:15:22Z,260000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M27.00S,2025-10-25T02:15:37.5Z,1,REGULAR,3pt,Jump Shot,[],201939,67.23061760840999,57.84313725490197,1610612744,4,8,2025-10-25T02:15:41Z,270000,False,39.0,256.0,1,right,S. Curry 25' 3PT pullup (5 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.85,Made,5.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
29,PT09M15.00S,2025-10-25T02:15:48.5Z,1,REGULAR,3pt,Jump Shot,[],1641739,20.18725361366623,91.66666666666666,1610612757,4,8,2025-10-25T02:15:52Z,290000,False,-208.0,137.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
30,PT09M14.00S,2025-10-25T02:15:51.2Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,4,8,2025-10-25T02:15:51Z,300000,False,,,0,,D. Clingan REBOUND (Off:1 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,,
31,PT09M09.00S,2025-10-25T02:15:56.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,31.750985545335087,64.70588235294117,1610612757,4,8,2025-10-25T02:16:01Z,310000,False,-74.0,246.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2025-10-25T02:16:01.2Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,4,8,2025-10-25T02:16:01Z,320000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,
33,PT09M02.00S,2025-10-25T02:16:03.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,30.17411300919842,30.14705882352941,1610612757,4,8,2025-10-25T02:16:07Z,330000,False,99.0,231.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
34,PT08M59.00S,2025-10-25T02:16:06.5Z,1,REGULAR,rebound,offensive,[],201950,,,1610612757,4,8,2025-10-25T02:16:07Z,340000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,
35,PT08M45.00S,2025-10-25T02:16:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,7.703679369250986,95.34313725490196,1610612757,4,8,2025-10-25T02:16:24Z,350000,False,-227.0,20.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,
36,PT08M41.00S,2025-10-25T02:16:24.4Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,4,8,2025-10-25T02:16:24Z,360000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT08M30.00S,2025-10-25T02:16:34.2Z,1,REGULAR,2pt,Jump Shot,[],1642366,80.3712220762155,82.59803921568627,1610612744,4,8,2025-10-25T02:16:38Z,370000,False,163.0,132.0,1,right,MISS Q. Post 20' pullup Shot,[1642366],1610612744.0,GSW,pullup,,,Post,Q. Post,,,,,Mid-Range,16-24 Right Center,20.97,Missed,,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2025-10-25T02:16:36.2Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,4,8,2025-10-25T02:16:38Z,380000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,
39,PT08M20.00S,2025-10-25T02:16:44.4Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,4,8,2025-10-25T02:16:47Z,390000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630228]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Kuminga,1630228.0,,,,,,
40,PT08M20.00S,2025-10-25T02:16:44.4Z,1,REGULAR,steal,,[],1630228,,,1610612744,4,8,2025-10-25T02:16:45Z,400000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
41,PT08M13.00S,2025-10-25T02:16:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,94.1688567674113,44.11764705882353,1610612744,4,10,2025-10-25T02:17:01Z,410000,False,-29.0,2.0,1,right,J. Butler III driving Layup (2 PTS) (D. Green 3 AST),"[202710, 203110]",1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.95,Made,2.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
43,PT08M01.00S,2025-10-25T02:17:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.835085413929041,50.0,1610612757,4,10,2025-10-25T02:17:06Z,430000,False,0.0,21.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
44,PT07M59.00S,2025-10-25T02:17:05.2Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,4,10,2025-10-25T02:17:06Z,440000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
45,PT07M57.00S,2025-10-25T02:17:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612744,4,10,2025-10-25T02:17:17Z,450000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Butler III 2 FT),"[1642270, 202710]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,1.0,0.0,Butler III,202710.0,,
47,PT07M57.00S,2025-10-25T02:17:57.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612744,4,11,2025-10-25T02:17:57Z,470000,False,,,0,,J. Butler III Free Throw 1 of 2 (3 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2025-10-25T02:18:07.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,4,11,2025-10-25T02:18:07Z,480000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2025-10-25T02:19:24.5Z,1,REGULAR,substitution,out,[],1631101,,,1610612744,4,11,2025-10-25T02:20:35Z,490000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M57.00S,2025-10-25T02:19:24.5Z,1,REGULAR,substitution,in,[],203924,,,1610612744,4,11,2025-10-25T02:20:35Z,500000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M57.00S,2025-10-25T02:21:10.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612744,4,12,2025-10-25T02:21:10Z,510000,False,,,0,,J. Butler III Free Throw 2 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2025-10-25T02:21:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.225361366622867,30.88235294117647,1610612757,7,12,2025-10-25T02:21:30Z,520000,False,96.0,241.0,1,left,D. Avdija 25' 3PT step back (5 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.93,Made,5.0,,,,,,,,,,,,,,,,,
53,PT07M18.00S,2025-10-25T02:21:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.51182654402102,51.470588235294116,1610612744,7,12,2025-10-25T02:22:31Z,530000,False,7.0,8.0,1,right,MISS J. Kuminga cutting Layup - blocked,"[1630228, 1642270]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,Clingan,1642270.0
54,PT07M18.00S,2025-10-25T02:21:51.1Z,1,REGULAR,block,,[],1642270,,,1610612744,7,12,2025-10-25T02:21:53Z,540000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2025-10-25T02:21:58.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,7,12,2025-10-25T02:22:31Z,550000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,53.0,,,,,,,,,,,
55,PT07M11.00S,2025-10-25T02:22:26.9Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,7,12,2025-10-25T02:22:26Z,560000,False,,,0,,Jump Ball D. Clingan vs. J. Kuminga: Tip to D. Avdija,"[1630166, 1642270, 1630228]",1610612757.0,POR,lodgedball,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,,,,,,
59,PT07M01.00S,2025-10-25T02:22:37.8Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,7,12,2025-10-25T02:22:43Z,590000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 202710]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,Butler III,202710.0,,,,,,
60,PT07M01.00S,2025-10-25T02:22:37.8Z,1,REGULAR,steal,,[],202710,,,1610612744,7,12,2025-10-25T02:22:39Z,600000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2025-10-25T02:22:42.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,61.711563731931676,30.88235294117647,1610612744,7,12,2025-10-25T02:22:58Z,610000,False,-96.0,307.0,1,right,MISS S. Curry 32' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,32.19,Missed,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2025-10-25T02:22:46.3Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,7,12,2025-10-25T02:22:46Z,620000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,61.0,3.0,2.0,1.0,,,,,,,,
63,PT06M45.00S,2025-10-25T02:22:52.8Z,1,REGULAR,3pt,Jump Shot,[],1642270,30.042706964520367,22.794117647058822,1610612757,7,12,2025-10-25T02:23:01Z,630000,False,136.0,230.0,1,left,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2025-10-25T02:22:55.9Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,7,12,2025-10-25T02:22:55Z,640000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,63.0,4.0,2.0,2.0,,,,,,,,
65,PT06M45.00S,2025-10-25T02:22:57.7Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612757,7,12,2025-10-25T02:23:04Z,650000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Camara 2 FT),"[203110, 1641739]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,1.0,0.0,Camara,1641739.0,,
67,PT06M45.00S,2025-10-25T02:23:20.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,8,12,2025-10-25T02:23:20Z,670000,False,,,0,,T. Camara Free Throw 1 of 2 (1 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
68,PT06M45.00S,2025-10-25T02:23:25.1Z,1,REGULAR,substitution,out,[],202710,,,1610612757,8,12,2025-10-25T02:23:31Z,680000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2025-10-25T02:23:25.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612757,8,12,2025-10-25T02:23:31Z,690000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2025-10-25T02:23:39.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,9,12,2025-10-25T02:23:39Z,700000,False,,,0,,T. Camara Free Throw 2 of 2 (2 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M34.00S,2025-10-25T02:23:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612744,9,12,2025-10-25T02:24:04Z,710000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1642270, 1630228]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,2.0,0.0,Kuminga,1630228.0,,
73,PT06M34.00S,2025-10-25T02:24:23.5Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,9,13,2025-10-25T02:24:23Z,730000,False,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2025-10-25T02:24:24.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612744,9,13,2025-10-25T02:24:32Z,740000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M34.00S,2025-10-25T02:24:24.1Z,1,REGULAR,substitution,out,[],203110,,,1610612744,9,13,2025-10-25T02:24:32Z,750000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M34.00S,2025-10-25T02:24:24.1Z,1,REGULAR,substitution,in,[],1642905,,,1610612744,9,13,2025-10-25T02:24:32Z,760000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M34.00S,2025-10-25T02:24:24.1Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,9,13,2025-10-25T02:24:32Z,770000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M34.00S,2025-10-25T02:24:43.7Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,9,14,2025-10-25T02:24:43Z,780000,False,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
79,PT06M25.00S,2025-10-25T02:24:54.8Z,1,REGULAR,2pt,Jump Shot,[],1642905,7.835085413929041,80.14705882352942,1610612757,9,14,2025-10-25T02:24:59Z,790000,False,-151.0,21.0,1,left,MISS Yang 15' Jump Shot,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Mid-Range,8-16 Left,15.22,Missed,,,,,,,,,,,,,,,,,,
80,PT06M21.00S,2025-10-25T02:24:58.8Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,9,14,2025-10-25T02:24:59Z,800000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,
81,PT06M21.00S,2025-10-25T02:24:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,5.590000152587891,50.0,1610612757,9,14,2025-10-25T02:24:58Z,810000,False,0.0,0.0,1,left,MISS D. Avdija tip Layup,[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
82,PT06M20.00S,2025-10-25T02:24:59.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,9,14,2025-10-25T02:24:59Z,820000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,
83,PT06M11.00S,2025-10-25T02:25:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,68.54467805519053,22.54901960784314,1610612744,9,14,2025-10-25T02:25:11Z,830000,False,-137.0,243.0,1,right,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
