actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-08T03:12:19.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-08T03:12:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-08T03:12:22.8Z,1,REGULAR,jumpball,recovered,[],1641739,,,1610612757,0,0,2026-01-08T03:12:22Z,40000,False,,,0,,Jump Ball D. Clingan vs. S. Adams: Tip to T. Camara,"[1641739, 1642270, 203500]",1610612757.0,POR,startperiod,T. Camara,1641739.0,Camara,T. Camara,Clingan,1642270.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-01-08T03:12:38.9Z,1,REGULAR,3pt,Jump Shot,[],1642270,18.2161629434954,92.64705882352942,1610612757,0,0,2026-01-08T03:12:43Z,70000,False,-213.0,119.0,1,left,MISS D. Clingan 24' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-01-08T03:12:40.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,0,0,2026-01-08T03:12:43Z,80000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2026-01-08T03:12:52.6Z,1,REGULAR,3pt,Jump Shot,[],1641708,90.09526938239159,94.11764705882352,1610612745,0,0,2026-01-08T03:12:58Z,90000,False,221.0,41.0,1,right,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2026-01-08T03:12:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,0,2026-01-08T03:12:58Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M20.00S,2026-01-08T03:13:13.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,75.90341655716163,30.392156862745097,1610612745,0,2,2026-01-08T03:13:18Z,120000,False,-98.0,174.0,1,right,K. Durant 19' Jump Shot (2 PTS) (A. Thompson 1 AST),"[201142, 1641708]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,19.97,Made,,,,,2.0,A. Thompson,1641708.0,1.0,,,,,,,,,,
14,PT11M10.00S,2026-01-08T03:13:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.995400788436268,49.01960784313725,1610612757,2,2,2026-01-08T03:13:27Z,140000,False,5.0,4.0,1,left,D. Avdija driving Layup (2 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M53.00S,2026-01-08T03:13:40.2Z,1,REGULAR,2pt,Jump Shot,[],201142,74.58935611038108,61.274509803921575,1610612745,2,4,2026-01-08T03:13:45Z,150000,False,56.0,186.0,1,right,K. Durant 19' pullup Jump Shot (4 PTS) (S. Adams 1 AST),"[201142, 203500]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,19.47,Made,,,,,4.0,S. Adams,203500.0,1.0,,,,,,,,,,
18,PT10M35.00S,2026-01-08T03:14:19.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631321,7.046649145860711,48.28431372549019,1610612757,2,4,2026-01-08T03:14:24Z,180000,False,9.0,14.0,1,left,MISS S. Cissoko driving DUNK - blocked,"[1631321, 203500]",1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
