actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
87,PT05M01.00S,2025-11-01T02:25:51.0Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,11,18,2025-11-01T02:25:52Z,870000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,86.0,1.0,0.0,1.0,,,,,,,,,,,,,,
88,PT05M00.00S,2025-11-01T02:25:52.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631104,93.11760840998686,50.245098039215684,1610612757,11,18,2025-11-01T02:25:57Z,880000,False,1.0,12.0,1,right,MISS B. Wesley Jump Shot,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2025-11-01T02:25:54.3Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612743,11,18,2025-11-01T02:25:57Z,890000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT04M46.00S,2025-11-01T02:26:05.4Z,1,REGULAR,3pt,Jump Shot,[],1629661,10.33180026281209,3.9215686274509802,1610612743,11,18,2025-11-01T02:26:09Z,900000,False,230.0,45.0,1,left,MISS C. Johnson 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
91,PT04M44.00S,2025-11-01T02:26:07.4Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,11,18,2025-11-01T02:26:09Z,910000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M39.00S,2025-11-01T02:26:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612757,11,18,2025-11-01T02:26:23Z,930000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Wesley 2 FT),"[1631128, 1631104]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628481.0,2.0,0.0,Wesley,1631104.0,,,,,,,
95,PT04M39.00S,2025-11-01T02:26:37.3Z,1,REGULAR,freethrow,1 of 2,[],1631104,,,1610612757,11,18,2025-11-01T02:26:37Z,950000,False,,,0,,MISS B. Wesley Free Throw 1 of 2,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT04M39.00S,2025-11-01T02:26:37.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,11,18,2025-11-01T02:26:37Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,
97,PT04M39.00S,2025-11-01T02:26:38.1Z,1,REGULAR,substitution,out,[],1631128,,,1610612757,11,18,2025-11-01T02:26:44Z,970000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M39.00S,2025-11-01T02:26:38.1Z,1,REGULAR,substitution,in,[],1631212,,,1610612757,11,18,2025-11-01T02:26:44Z,980000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M39.00S,2025-11-01T02:26:59.7Z,1,REGULAR,freethrow,2 of 2,[],1631104,,,1610612757,12,18,2025-11-01T02:26:59Z,990000,False,,,0,,B. Wesley Free Throw 2 of 2 (1 PTS),[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
100,PT04M21.00S,2025-11-01T02:27:24.0Z,1,REGULAR,foul,personal,[],1631200,,,1610612743,12,18,2025-11-01T02:27:32Z,1000000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631200, 203501]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,1628481.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,
102,PT04M16.00S,2025-11-01T02:27:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612743,12,18,2025-11-01T02:27:54Z,1020000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1641739, 203501]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,2534.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,
104,PT04M16.00S,2025-11-01T02:28:11.6Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612743,12,19,2025-11-01T02:28:11Z,1040000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
105,PT04M16.00S,2025-11-01T02:28:27.5Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612743,12,20,2025-11-01T02:28:27Z,1050000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (5 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
106,PT04M01.00S,2025-11-01T02:28:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.46057818659659,51.225490196078425,1610612757,14,20,2025-11-01T02:28:48Z,1060000,False,6.0,18.0,1,right,J. Grant driving finger roll Layup (2 PTS) (T. Camara 2 AST),"[203924, 1641739]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,,,,2.0,T. Camara,1641739.0,2.0,,
108,PT03M45.00S,2025-11-01T02:28:59.5Z,1,REGULAR,2pt,Jump Shot,[],203932,13.222733245729303,88.97058823529412,1610612743,14,22,2025-11-01T02:29:06Z,1080000,False,-195.0,72.0,1,left,A. Gordon 20' step back Jump Shot (4 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left,20.77,Made,,,,,,,,,,,,,4.0,,,,,
109,PT03M34.00S,2025-11-01T02:29:10.2Z,1,REGULAR,3pt,Jump Shot,[],203924,74.06373193166885,81.86274509803921,1610612757,14,22,2025-11-01T02:29:14Z,1090000,False,159.0,191.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
110,PT03M31.00S,2025-11-01T02:29:13.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,22,2025-11-01T02:29:14Z,1100000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,109.0,4.0,4.0,0.0,,,,,,,,,,,,,,
111,PT03M22.00S,2025-11-01T02:29:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,8.886333771353483,51.470588235294116,1610612743,14,22,2025-11-01T02:29:26Z,1110000,False,-7.0,31.0,1,left,MISS C. Johnson cutting Layup - blocked,"[1629661, 1641739]",1610612743.0,DEN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,Camara,1641739.0,,,,,,,,,,,,
112,PT03M22.00S,2025-11-01T02:29:22.1Z,1,REGULAR,block,,[],1641739,,,1610612743,14,22,2025-11-01T02:29:24Z,1120000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M22.00S,2025-11-01T02:29:22.1Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,14,22,2025-11-01T02:29:26Z,1130000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT03M22.00S,2025-11-01T02:29:31.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612743,14,22,2025-11-01T02:29:38Z,1140000,False,,,0,,J. Grant personal FOUL (1 PF) (Watson 2 FT),"[203924, 1631212]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628159.0,1.0,0.0,Watson,1631212.0,,,,,,,
116,PT03M22.00S,2025-11-01T02:29:58.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631212,,,1610612743,14,22,2025-11-01T02:29:58Z,1160000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT03M22.00S,2025-11-01T02:29:58.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,14,22,2025-11-01T02:29:58Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,
118,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,out,[],1631104,,,1610612743,14,22,2025-11-01T02:30:09Z,1180000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,out,[],1641739,,,1610612743,14,22,2025-11-01T02:30:09Z,1190000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,out,[],1629057,,,1610612743,14,22,2025-11-01T02:30:09Z,1200000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,out,[],1629661,,,1610612743,14,22,2025-11-01T02:30:09Z,1210000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,in,[],1642270,,,1610612743,14,22,2025-11-01T02:30:09Z,1220000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,in,[],1641712,,,1610612743,14,22,2025-11-01T02:30:09Z,1230000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,in,[],201950,,,1610612743,14,22,2025-11-01T02:30:09Z,1240000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M22.00S,2025-11-01T02:29:59.2Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,14,22,2025-11-01T02:30:09Z,1250000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M22.00S,2025-11-01T02:29:58.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631212,,,1610612743,14,22,2025-11-01T02:30:27Z,1260000,False,,,0,,MISS P. Watson Free Throw 2 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT03M20.00S,2025-11-01T02:30:00.5Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,14,22,2025-11-01T02:30:27Z,1270000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,126.0,3.0,2.0,1.0,,,,,,,,,,,,,,
128,PT03M04.00S,2025-11-01T02:30:43.6Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,14,22,2025-11-01T02:30:49Z,1280000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628159.0,,,,,1.0,,,,,,
129,PT02M54.00S,2025-11-01T02:30:54.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203501,11.12023653088042,18.137254901960784,1610612743,14,22,2025-11-01T02:31:05Z,1290000,False,159.0,52.0,1,left,MISS T. Hardaway Jr. 16' Jump Shot,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,16.76,Missed,,,,,,,,,,,,,,,,,,
130,PT02M50.00S,2025-11-01T02:30:58.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,14,22,2025-11-01T02:31:05Z,1300000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,,
131,PT02M35.00S,2025-11-01T02:31:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.03745072273325,46.32352941176471,1610612757,14,22,2025-11-01T02:31:18Z,1310000,False,-18.0,4.0,1,right,MISS J. Holiday driving Layup - blocked,"[201950, 1631212]",1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,Watson,1631212.0,,,,,,,,,,,,
132,PT02M35.00S,2025-11-01T02:31:14.2Z,1,REGULAR,block,,[],1631212,,,1610612757,14,22,2025-11-01T02:31:16Z,1320000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT02M33.00S,2025-11-01T02:31:16.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,22,2025-11-01T02:31:18Z,1330000,False,,,0,,N. Jokić REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,131.0,5.0,5.0,0.0,,,,,,,,,,,,,,
158,PT02M30.00S,2025-11-01T02:31:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203501,6.225361366622863,48.0392156862745,1610612743,14,22,2025-11-01T02:36:36Z,1345000,False,10.0,6.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
159,PT02M29.00S,2025-11-01T02:31:21.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,14,22,2025-11-01T02:36:36Z,1352500,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M23.00S,2025-11-01T02:31:26.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631200,68.80749014454665,22.794117647058822,1610612757,14,22,2025-11-01T02:37:33Z,1360000,False,-136.0,241.0,1,right,MISS K. Murray 27' running 3PT,[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.65,Missed,,,,,,,,,,,,,,,,,,
137,PT02M18.00S,2025-11-01T02:31:31.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,22,2025-11-01T02:31:31Z,1370000,False,,,0,,N. Jokić REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,136.0,6.0,6.0,0.0,,,,,,,,,,,,,,
138,PT02M14.00S,2025-11-01T02:31:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631200,,,1610612743,14,22,2025-11-01T02:31:57Z,1380000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Watson 2 FT),"[1631200, 1631212]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,2.0,0.0,Watson,1631212.0,,,,,,,
140,PT02M14.00S,2025-11-01T02:32:00.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,22,2025-11-01T02:32:00Z,1400000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,out,[],203924,,,1610612743,14,22,2025-11-01T02:34:10Z,1410000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,out,[],203932,,,1610612743,14,22,2025-11-01T02:34:10Z,1420000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,in,[],1631101,,,1610612743,14,22,2025-11-01T02:34:10Z,1430000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,in,[],202685,,,1610612743,14,22,2025-11-01T02:34:10Z,1440000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,out,[],203999,,,1610612743,14,22,2025-11-01T02:35:08Z,1445000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M14.00S,2025-11-01T02:32:13.1Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,14,22,2025-11-01T02:35:08Z,1447500,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M14.00S,2025-11-01T02:34:41.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,14,23,2025-11-01T02:34:41Z,1450000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
146,PT02M14.00S,2025-11-01T02:34:41.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,14,24,2025-11-01T02:38:55Z,1460000,False,,,0,,P. Watson Free Throw 2 of 2 (2 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
151,PT02M06.00S,2025-11-01T02:35:27.9Z,1,REGULAR,foul,technical,['1freethrow'],202685,,,1610612757,14,24,2025-11-01T02:35:33Z,1490000,False,,,0,,J. Valančiūnas defensive-3-second technical FOUL (1 Tech),[202685],1610612743.0,DEN,defensive-3-second,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,0.0,1.0,,,,,,,,,
152,PT02M06.00S,2025-11-01T02:35:34.7Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612757,14,24,2025-11-01T02:35:34Z,1500000,False,,,0,,MISS J. Holiday technical Free Throw 1 of 1,[201950],1610612757.0,POR,technical,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT02M06.00S,2025-11-01T02:35:34.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,14,24,2025-11-01T02:35:34Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,
154,PT01M59.00S,2025-11-01T02:35:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,93.77463863337714,50.98039215686274,1610612757,16,24,2025-11-01T02:36:02Z,1520000,False,5.0,6.0,1,right,R. Rupert cutting Layup (2 PTS) (J. Holiday 2 AST),"[1641712, 201950]",1610612757.0,POR,cutting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,2.0,J. Holiday,201950.0,2.0,,
156,PT01M44.00S,2025-11-01T02:36:07.8Z,1,REGULAR,2pt,Jump Shot,[],202685,7.30946123521682,76.7156862745098,1610612743,16,24,2025-11-01T02:36:11Z,1540000,False,-134.0,16.0,1,left,MISS J. Valančiūnas 13' Jump Shot,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,13.46,Missed,,,,,,,,,,,,,,,,,,
157,PT01M41.00S,2025-11-01T02:36:10.8Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,16,24,2025-11-01T02:36:11Z,1550000,False,,,0,,P. Watson REBOUND (Off:2 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,156.0,2.0,0.0,2.0,,,,,,,,,,,,,,
160,PT01M27.00S,2025-11-01T02:36:24.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,13.485545335085414,51.470588235294116,1610612743,16,24,2025-11-01T02:41:27Z,1560000,False,-7.0,74.0,1,left,MISS J. Murray 7' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
161,PT01M25.00S,2025-11-01T02:36:26.2Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,16,24,2025-11-01T02:36:28Z,1570000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,160.0,4.0,3.0,1.0,,,,,,,,,,,,,,
162,PT01M11.00S,2025-11-01T02:36:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,82.9993429697766,50.245098039215684,1610612757,16,24,2025-11-01T02:36:46Z,1580000,False,1.0,107.0,1,right,MISS J. Holiday 10' pullup Shot,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,,
163,PT01M09.00S,2025-11-01T02:36:42.8Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,16,24,2025-11-01T02:36:42Z,1590000,False,,,0,,D. Clingan REBOUND (Off:2 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,162.0,5.0,3.0,2.0,,,,,,,,,,,,,,
164,PT01M08.00S,2025-11-01T02:36:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,92.46057818659659,51.225490196078425,1610612757,16,24,2025-11-01T02:36:50Z,1600000,False,6.0,18.0,1,right,MISS D. Clingan putback Layup - blocked,"[1642270, 202685]",1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,Valančiūnas,202685.0,,,,,,,,,,,,
165,PT01M08.00S,2025-11-01T02:36:43.9Z,1,REGULAR,block,,[],202685,,,1610612757,16,24,2025-11-01T02:36:45Z,1610000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT01M08.00S,2025-11-01T02:36:43.9Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,16,24,2025-11-01T02:36:50Z,1620000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,,
167,PT01M06.00S,2025-11-01T02:36:48.7Z,1,REGULAR,turnover,out-of-bounds,[],1631200,,,1610612757,16,24,2025-11-01T02:36:55Z,1630000,False,,,0,,K. Murray lost ball out-of-bounds TURNOVER (1 TO),[1631200],1610612757.0,POR,lost ball,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2534.0,,,,,1.0,,,,,,
168,PT00M51.70S,2025-11-01T02:37:12.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202685,8.886333771353483,45.588235294117645,1610612743,16,24,2025-11-01T02:37:15Z,1640000,False,22.0,31.0,1,left,MISS J. Valančiūnas turnaround Hook,[202685],1610612743.0,DEN,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
169,PT00M50.40S,2025-11-01T02:37:13.9Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,16,24,2025-11-01T02:37:15Z,1650000,False,,,0,,D. Clingan REBOUND (Off:2 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,168.0,6.0,4.0,2.0,,,,,,,,,,,,,,
170,PT00M43.30S,2025-11-01T02:37:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,91.40932982917214,51.9607843137255,1610612757,18,24,2025-11-01T02:43:38Z,1660000,False,10.0,28.0,1,right,S. Sharpe driving floating Jump Shot (4 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,,,,4.0,,,,,
