actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M50.00S,2026-03-09T01:26:41.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,17,18,2026-03-09T01:26:48Z,870000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M50.00S,2026-03-09T01:26:41.2Z,1,REGULAR,substitution,out,[],1641716,,,1610612754,17,18,2026-03-09T01:26:55Z,880000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M50.00S,2026-03-09T01:26:41.2Z,1,REGULAR,substitution,in,[],1641738,,,1610612754,17,18,2026-03-09T01:26:55Z,890000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M50.00S,2026-03-09T01:26:41.2Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,17,18,2026-03-09T01:27:02Z,900000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M50.00S,2026-03-09T01:26:41.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,17,18,2026-03-09T01:27:02Z,910000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M48.00S,2026-03-09T01:27:12.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630167,90.3580814717477,4.166666666666666,1610612754,17,18,2026-03-09T01:27:18Z,920000,False,-229.0,38.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
93,PT05M43.00S,2026-03-09T01:27:17.7Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,17,18,2026-03-09T01:27:18Z,930000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,
94,PT05M27.00S,2026-03-09T01:27:32.8Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612757,17,18,2026-03-09T01:27:37Z,940000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629614]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Nembhard,1629614.0
95,PT05M27.00S,2026-03-09T01:27:32.8Z,1,REGULAR,steal,,[],1629614,,,1610612754,17,18,2026-03-09T01:27:34Z,950000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2026-03-09T01:27:53.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,68.01905387647832,24.509803921568626,1610612754,17,18,2026-03-09T01:28:00Z,960000,False,-127.0,248.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,27.89,Missed,,,,,,,,,,,,,,,,,,
97,PT05M06.00S,2026-03-09T01:27:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,17,18,2026-03-09T01:28:00Z,970000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,96.0,,,,,,,,,,,
99,PT05M06.00S,2026-03-09T01:28:03.2Z,1,REGULAR,foul,personal,[],201950,,,1610612754,17,18,2026-03-09T01:28:10Z,990000,False,,,0,,J. Holiday loose ball personal FOUL (2 PF),"[201950, 1630167]",1610612757.0,POR,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627962.0,2.0,0.0,Toppin,1630167.0,,,
101,PT05M06.00S,2026-03-09T01:28:11.9Z,1,REGULAR,substitution,out,[],201950,,,1610612754,17,18,2026-03-09T01:28:19Z,1010000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M06.00S,2026-03-09T01:28:11.9Z,1,REGULAR,substitution,in,[],1630249,,,1610612754,17,18,2026-03-09T01:28:19Z,1020000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M56.00S,2026-03-09T01:28:35.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629614,67.62483574244416,27.696078431372552,1610612754,17,18,2026-03-09T01:28:39Z,1030000,False,-112.0,252.0,1,right,MISS A. Nembhard 27' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
104,PT04M54.00S,2026-03-09T01:28:37.7Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,17,18,2026-03-09T01:28:39Z,1040000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,
105,PT04M51.00S,2026-03-09T01:28:41.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629614,67.88764783180025,19.607843137254903,1610612754,17,21,2026-03-09T01:28:45Z,1050000,False,-152.0,249.0,1,right,A. Nembhard 29' 3PT  (5 PTS) (K. Brown 1 AST),"[1629614, 1641738]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,29.21,Made,5.0,K. Brown,1641738.0,1.0,,,,,,,,,,,,,,
107,PT04M41.00S,2026-03-09T01:28:53.3Z,1,REGULAR,foul,personal,[],1641767,,,1610612757,17,21,2026-03-09T01:29:02Z,1070000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 1630703]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Henderson,1630703.0,,,
109,PT04M35.00S,2026-03-09T01:29:22.3Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612757,17,21,2026-03-09T01:29:30Z,1090000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Grant 2 FT),"[1629614, 203924]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Grant,203924.0,,,
111,PT04M35.00S,2026-03-09T01:29:48.9Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,18,21,2026-03-09T01:29:48Z,1110000,False,,,0,,J. Grant Free Throw 1 of 2 (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
112,PT04M35.00S,2026-03-09T01:30:06.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,19,21,2026-03-09T01:30:06Z,1120000,False,,,0,,J. Grant Free Throw 2 of 2 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
113,PT04M22.00S,2026-03-09T01:30:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,87.33574244415243,55.14705882352941,1610612754,19,21,2026-03-09T01:30:29Z,1130000,False,26.0,67.0,1,right,MISS A. Nembhard 7' turnaround fadeaway bank Shot,[1629614],1610612754.0,IND,turnaround fadeaway bank,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
114,PT04M19.00S,2026-03-09T01:30:24.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,19,21,2026-03-09T01:30:29Z,1140000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,
115,PT04M06.00S,2026-03-09T01:30:37.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.652431011826544,51.71568627450981,1610612757,21,21,2026-03-09T01:30:42Z,1150000,False,-9.0,10.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (S. Henderson 1 AST),"[1629057, 1630703]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,S. Henderson,1630703.0,1.0,,,,,,,,,,,,,,
117,PT03M38.00S,2026-03-09T01:31:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,86.81011826544021,47.30392156862745,1610612754,21,21,2026-03-09T01:31:09Z,1170000,False,-13.0,71.0,1,right,MISS P. Siakam 7' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
118,PT03M37.00S,2026-03-09T01:31:06.2Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,21,21,2026-03-09T01:38:11Z,1180000,False,,,0,,O. Toppin REBOUND (Off:2 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,117.0,2.0,0.0,2.0,,,,,,,,
119,PT03M37.00S,2026-03-09T01:31:08.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630167,94.40999984741211,50.0,1610612754,21,23,2026-03-09T01:38:17Z,1190000,False,0.0,0.0,1,right,O. Toppin tip Layup (2 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
121,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,out,[],203924,,,1610612757,21,23,2026-03-09T01:31:37Z,1210000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,out,[],1629614,,,1610612757,21,23,2026-03-09T01:31:37Z,1220000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,out,[],1627783,,,1610612757,21,23,2026-03-09T01:31:37Z,1230000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,21,23,2026-03-09T01:31:37Z,1240000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,in,[],1641716,,,1610612757,21,23,2026-03-09T01:31:37Z,1250000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M22.00S,2026-03-09T01:31:24.1Z,1,REGULAR,substitution,in,[],204456,,,1610612757,21,23,2026-03-09T01:31:37Z,1260000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M13.00S,2026-03-09T01:32:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630249,31.488173455978973,24.509803921568626,1610612757,24,23,2026-03-09T01:39:25Z,1270000,False,127.0,243.0,1,left,V. Krejčí 27' 3PT pullup (3 PTS),[1630249],1610612757.0,POR,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,27.49,Made,3.0,,,,,,,,,,,,,,,,,
129,PT03M04.00S,2026-03-09T01:32:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,84.97043363994744,55.392156862745104,1610612754,24,25,2026-03-09T01:32:13Z,1280000,False,27.0,89.0,1,right,O. Toppin 9' Jump Shot (4 PTS) (J. Walker 1 AST),"[1630167, 1641716]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,4.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
131,PT02M46.00S,2026-03-09T01:32:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,6.1268068331143235,95.83333333333334,1610612757,24,25,2026-03-09T01:32:31Z,1300000,False,-229.0,5.0,1,left,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
132,PT02M44.00S,2026-03-09T01:32:30.0Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612754,24,25,2026-03-09T01:32:31Z,1310000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,
133,PT02M37.00S,2026-03-09T01:32:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641738,92.72339027595268,58.333333333333336,1610612754,24,25,2026-03-09T01:32:41Z,1320000,False,42.0,16.0,1,right,MISS K. Brown running Layup,[1641738],1610612754.0,IND,running,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
134,PT02M36.00S,2026-03-09T01:32:37.4Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612757,24,25,2026-03-09T01:32:41Z,1330000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,
135,PT02M32.00S,2026-03-09T01:32:41.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,31.488173455978973,28.431372549019606,1610612757,24,25,2026-03-09T01:32:50Z,1340000,False,108.0,243.0,1,left,MISS V. Krejčí 26' running pullup 3PT,[1630249],1610612757.0,POR,running pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
136,PT02M28.00S,2026-03-09T01:32:45.9Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612754,24,25,2026-03-09T01:32:50Z,1350000,False,,,0,,K. Brown REBOUND (Off:0 Def:2),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,
137,PT02M07.00S,2026-03-09T01:33:05.7Z,1,REGULAR,3pt,Jump Shot,[],1641738,68.80749014454665,23.03921568627451,1610612754,24,25,2026-03-09T01:33:10Z,1360000,False,-135.0,241.0,1,right,MISS K. Brown 27' 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
138,PT02M04.00S,2026-03-09T01:33:08.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,24,25,2026-03-09T01:33:10Z,1370000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,4.0,4.0,0.0,,,,,,,,
139,PT01M48.00S,2026-03-09T01:33:25.8Z,1,REGULAR,3pt,Jump Shot,[],1630249,13.748357424441524,3.9215686274509802,1610612757,24,25,2026-03-09T01:41:54Z,1380000,False,230.0,77.0,1,left,MISS V. Krejčí 24' 3PT,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2026-03-09T01:33:26.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,24,25,2026-03-09T01:41:54Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,139.0,,,,,,,,,,,
142,PT01M47.00S,2026-03-09T01:33:31.7Z,1,REGULAR,substitution,out,[],1641739,,,1610612754,24,25,2026-03-09T01:33:37Z,1410000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2026-03-09T01:33:31.7Z,1,REGULAR,substitution,in,[],1631200,,,1610612754,24,25,2026-03-09T01:33:37Z,1420000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M28.00S,2026-03-09T01:34:08.4Z,1,REGULAR,3pt,Jump Shot,[],1641738,92.59198423127464,3.9215686274509802,1610612754,24,28,2026-03-09T01:34:13Z,1430000,False,-230.0,17.0,1,right,K. Brown 3PT  (3 PTS) (T. McConnell 1 AST),"[1641738, 204456]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Left Corner 3,24+ Left,23.1,Made,3.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
146,PT01M11.00S,2026-03-09T01:34:46.5Z,1,REGULAR,violation,kicked ball,[],1641767,,,1610612757,24,28,2026-03-09T01:34:58Z,1450000,False,,,0,,B. Sheppard kicked ball VIOLATION,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
147,PT01M03.00S,2026-03-09T01:35:00.9Z,1,REGULAR,3pt,Jump Shot,[],1630703,35.29894875164258,47.30392156862745,1610612757,27,28,2026-03-09T01:42:47Z,1460000,False,13.0,279.0,1,left,S. Henderson 27' 3PT pullup (3 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,27.96,Made,3.0,,,,,,,,,,,,,,,,,
148,PT00M49.30S,2026-03-09T01:35:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630167,87.20433639947439,2.696078431372549,1610612754,27,28,2026-03-09T01:35:20Z,1470000,False,-237.0,68.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
149,PT00M47.90S,2026-03-09T01:35:16.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,27,28,2026-03-09T01:35:20Z,1480000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,
150,PT00M33.90S,2026-03-09T01:35:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,5.075558475689881,52.20588235294118,1610612757,29,28,2026-03-09T01:35:36Z,1490000,False,-11.0,-5.0,1,left,S. Henderson driving Layup (5 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.2,Made,5.0,,,,,,,,,,,,,,,,,
151,PT00M15.30S,2026-03-09T01:35:54.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612754,29,28,2026-03-09T01:36:05Z,1500000,False,,,0,,R. Williams III personal FOUL (1 PF) (McConnell 2 FT),"[1629057, 204456]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628159.0,1.0,0.0,McConnell,204456.0,,,
153,PT00M15.30S,2026-03-09T01:36:20.5Z,1,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,29,29,2026-03-09T01:36:20Z,1520000,False,,,0,,T. McConnell Free Throw 1 of 2 (1 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
154,PT00M15.30S,2026-03-09T01:36:21.1Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,29,29,2026-03-09T01:36:24Z,1530000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M15.30S,2026-03-09T01:36:21.1Z,1,REGULAR,substitution,in,[],1631245,,,1610612754,29,29,2026-03-09T01:36:24Z,1540000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M15.30S,2026-03-09T01:36:40.6Z,1,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,29,30,2026-03-09T01:36:40Z,1550000,False,,,0,,T. McConnell Free Throw 2 of 2 (2 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
157,PT00M04.70S,2026-03-09T01:36:55.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641738,,,1610612757,29,30,2026-03-09T01:37:00Z,1560000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Henderson 2 FT),"[1641738, 1630703]",1610612754.0,IND,shooting,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Henderson,1630703.0,,,
159,PT00M04.70S,2026-03-09T01:37:20.2Z,1,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,30,30,2026-03-09T01:37:20Z,1580000,False,,,0,,S. Henderson Free Throw 1 of 2 (6 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
160,PT00M04.70S,2026-03-09T01:37:20.2Z,1,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,30,30,2026-03-09T01:45:49Z,1590000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M01.20S,2026-03-09T01:37:23.7Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,30,30,2026-03-09T01:45:49Z,1600000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,
162,PT00M00.00S,2026-03-09T01:37:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,5.601182654402102,54.90196078431373,1610612757,30,30,2026-03-09T01:37:49Z,1610000,False,-25.0,0.0,1,left,MISS K. Murray Layup,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2026-03-09T01:37:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,30,2026-03-09T01:37:43Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,,,,,,,,,,,
164,PT00M00.00S,2026-03-09T01:37:44.3Z,1,REGULAR,period,end,[],0,,,1610612757,30,30,2026-03-09T01:37:44Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,30,30,2026-03-09T01:40:22Z,1640000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,30,30,2026-03-09T01:40:22Z,1650000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612757,30,30,2026-03-09T01:40:22Z,1660000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,out,['startperiod'],1641716,,,1610612757,30,30,2026-03-09T01:40:22Z,1670000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,30,30,2026-03-09T01:40:22Z,1680000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,30,30,2026-03-09T01:40:22Z,1690000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612757,30,30,2026-03-09T01:40:22Z,1700000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-09T01:40:05.0Z,2,REGULAR,substitution,in,['startperiod'],1630695,,,1610612757,30,30,2026-03-09T01:40:22Z,1710000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-09T01:40:30.4Z,2,REGULAR,period,start,[],0,,,1610612757,30,30,2026-03-09T01:40:30Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
