actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-23T02:16:45.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-23T02:16:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-10-23T02:16:48.4Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,0,0,2025-10-23T02:16:48Z,40000,False,,,0,,Jump Ball D. Clingan vs. R. Gobert: Tip to D. Avdija,"[1630166, 1642270, 203497]",1610612757.0,POR,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-10-23T02:17:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,12.828515111695138,52.94117647058824,1610612757,0,0,2025-10-23T02:17:09Z,70000,False,-15.0,68.0,1,left,MISS J. Holiday 6' driving floating Shot,[201950],1610612757.0,POR,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-10-23T02:17:07.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,0,0,2025-10-23T02:17:09Z,80000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-10-23T02:17:12.8Z,1,REGULAR,2pt,Jump Shot,[],203944,93.11760840998686,80.14705882352942,1610612750,0,0,2025-10-23T02:17:51Z,90000,False,151.0,12.0,1,right,MISS J. Randle 15' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,15.12,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2025-10-23T02:17:14.8Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,0,0,2025-10-23T02:23:39Z,100000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT11M28.00S,2025-10-23T02:17:17.9Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612757,0,0,2025-10-23T02:24:04Z,105000,False,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 203944]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Randle,203944.0,,,,,,,,,,,
54,PT11M28.00S,2025-10-23T02:17:17.9Z,1,REGULAR,steal,,[],203944,,,1610612750,0,0,2025-10-23T02:23:50Z,107500,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2025-10-23T02:17:23.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,67.7562417871222,35.78431372549019,1610612750,0,0,2025-10-23T02:23:50Z,110000,False,-71.0,251.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
12,PT11M22.00S,2025-10-23T02:17:25.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,0,0,2025-10-23T02:19:00Z,120000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M14.00S,2025-10-23T02:17:33.1Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612757,0,0,2025-10-23T02:17:42Z,130000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Avdija 2 FT),"[203944, 1630166]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,1.0,0.0,Avdija,1630166.0,,,,,,
15,PT11M14.00S,2025-10-23T02:17:56.5Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,1,0,2025-10-23T02:19:15Z,150000,False,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
16,PT11M14.00S,2025-10-23T02:17:56.5Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,2,0,2025-10-23T02:19:15Z,160000,False,,,0,,D. Avdija Free Throw 2 of 2 (2 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
17,PT10M58.00S,2025-10-23T02:18:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,77.21747700394218,10.294117647058822,1610612750,2,0,2025-10-23T02:18:33Z,170000,False,-199.0,162.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2025-10-23T02:18:32.3Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,2,0,2025-10-23T02:18:33Z,180000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M44.00S,2025-10-23T02:18:43.6Z,1,REGULAR,2pt,Jump Shot,[],1631101,21.107095926412615,53.67647058823529,1610612757,4,0,2025-10-23T02:18:47Z,190000,False,-18.0,146.0,1,left,S. Sharpe 14' driving floating Jump Shot (2 PTS) (T. Camara 1 AST),"[1631101, 1641739]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,14.71,Made,,,,,,,,,,,,,2.0,T. Camara,1641739.0,1.0,,
