actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-07T03:11:29.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-07T03:11:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-07T03:11:31.8Z,1,REGULAR,jumpball,recovered,[],1641739,,,1610612757,0,0,2026-02-07T03:11:31Z,40000,False,,,0,,Jump Ball D. Clingan vs. O. Prosper: Tip to T. Camara,"[1641739, 1642270, 1641765]",1610612757.0,POR,startperiod,T. Camara,1641739.0,Camara,T. Camara,Clingan,1642270.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2026-02-07T03:11:40.8Z,1,REGULAR,3pt,Jump Shot,[],203924,87.86136662286465,3.6764705882352944,1610612757,0,0,2026-02-07T03:11:45Z,70000,False,-232.0,62.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2026-02-07T03:11:42.8Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,0,0,2026-02-07T03:12:27Z,80000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2026-02-07T03:11:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,6.915243101182654,57.35294117647059,1610612763,0,0,2026-02-07T03:12:01Z,90000,False,-37.0,13.0,1,left,MISS G. Jackson driving Layup,[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2026-02-07T03:11:59.6Z,1,REGULAR,rebound,offensive,[],1641713,,,1610612763,0,0,2026-02-07T03:12:01Z,100000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M20.00S,2026-02-07T03:12:08.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,26.231931668856767,82.1078431372549,1610612763,0,0,2026-02-07T03:12:13Z,110000,False,-161.0,194.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2026-02-07T03:12:11.7Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,0,0,2026-02-07T03:12:13Z,120000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M03.00S,2026-02-07T03:12:26.6Z,1,REGULAR,2pt,Jump Shot,[],201950,86.5473061760841,27.450980392156865,1610612757,0,0,2026-02-07T03:12:33Z,130000,False,-113.0,74.0,1,right,MISS J. Holiday 13' turnaround bank Shot,[201950],1610612757.0,POR,turnaround bank,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,13.48,Missed,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2026-02-07T03:12:28.6Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,0,0,2026-02-07T03:13:57Z,140000,False,,,0,,D. Clingan REBOUND (Off:1 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
