actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M48.00S,2025-01-09T00:15:37.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612760,6,0,2025-01-09T00:16:31Z,180000,False,0.0,0.0,1,left,MISS I. Hartenstein putback Layup,[1628392],1610612760.0,OKC,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2025-01-09T00:15:38.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,6,0,2025-01-09T00:16:01Z,190000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M37.00S,2025-01-09T00:15:44.1Z,1,REGULAR,foul,personal,[],1628983,,,1610612739,6,0,2025-01-09T00:15:51Z,200000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1630596]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,Mobley,1630596.0,,,,,
22,PT10M28.00S,2025-01-09T00:16:10.4Z,1,REGULAR,2pt,Jump Shot,[],1628378,88.17345597897503,90.21905637254902,1610612739,6,0,2025-01-09T00:25:26Z,220000,False,201.0,59.0,1,right,MISS D. Mitchell 20' Jump Shot,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,20.95,Missed,,,,,,,,,,,,,,,,,,
23,PT10M25.00S,2025-01-09T00:16:13.4Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,6,0,2025-01-09T00:16:13Z,230000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M13.00S,2025-01-09T00:16:25.6Z,1,REGULAR,2pt,Jump Shot,[],1631114,8.360709592641262,67.40196078431373,1610612760,6,2,2025-01-09T00:16:32Z,240000,False,-87.0,26.0,1,left,J. Williams 9' fadeaway Jump Shot (2 PTS),[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,9.08,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2025-01-09T00:16:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,91.93495400788436,51.71568627450981,1610612739,6,2,2025-01-09T00:16:43Z,250000,False,9.0,23.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2025-01-09T00:16:38.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,6,2,2025-01-09T00:16:43Z,260000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
27,PT09M55.00S,2025-01-09T00:16:43.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,4.02431011826544,95.83333333333334,1610612760,6,5,2025-01-09T00:16:49Z,270000,False,-229.0,-15.0,1,left,L. Dort 3PT running (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.97,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
29,PT09M40.00S,2025-01-09T00:16:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,94.03745072273325,50.98039215686274,1610612739,8,5,2025-01-09T00:17:10Z,290000,False,5.0,4.0,1,right,D. Wade alley-oop Layup (5 PTS) (J. Allen 2 AST),"[1629731, 1628386]",1610612739.0,CLE,alley-oop,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.6,Made,5.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,
31,PT09M27.00S,2025-01-09T00:17:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,8.09789750328515,50.73529411764706,1610612760,8,5,2025-01-09T00:17:16Z,310000,False,-4.0,24.0,1,left,MISS I. Hartenstein alley-oop Layup,[1628392],1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2025-01-09T00:17:13.4Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,8,5,2025-01-09T00:17:13Z,320000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,
33,PT09M19.00S,2025-01-09T00:17:23.4Z,1,REGULAR,foul,personal,[],1629731,,,1610612760,8,5,2025-01-09T00:17:29Z,330000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1631114]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628480.0,1.0,0.0,Williams,1631114.0,,,,,
35,PT09M09.00S,2025-01-09T00:17:49.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,14.273981603153747,55.88235294117647,1610612760,8,7,2025-01-09T00:19:03Z,350000,False,-29.0,82.0,1,left,I. Hartenstein 8' floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 2 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,8.68,Made,2.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
37,PT08M54.00S,2025-01-09T00:18:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,79.84559789750328,50.0,1610612739,8,7,2025-01-09T00:18:10Z,370000,False,0.0,137.0,1,right,MISS D. Mitchell 13' turnaround Shot - blocked,"[1628378, 1629652]",1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,13.7,Missed,,,,,,,,,,,,,,Dort,1629652.0,,,
38,PT08M54.00S,2025-01-09T00:18:03.6Z,1,REGULAR,block,,[],1629652,,,1610612739,8,7,2025-01-09T00:18:06Z,380000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M54.00S,2025-01-09T00:18:03.6Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,8,7,2025-01-09T00:18:10Z,390000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M48.00S,2025-01-09T00:18:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,5.732588699080158,48.529411764705884,1610612760,8,9,2025-01-09T00:18:18Z,400000,False,7.0,1.0,1,left,J. Williams running Layup (4 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.75,Made,4.0,C. Wallace,1641717.0,1.0,,,,,,,,,,,,,,
42,PT08M34.00S,2025-01-09T00:18:23.8Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,8,9,2025-01-09T00:18:29Z,420000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1631114]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Williams,1631114.0
43,PT08M34.00S,2025-01-09T00:18:23.8Z,1,REGULAR,steal,,[],1631114,,,1610612760,8,9,2025-01-09T00:18:25Z,430000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2025-01-09T00:18:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,9.543363994743759,50.0,1610612760,8,9,2025-01-09T00:18:36Z,440000,False,0.0,37.0,1,left,MISS J. Williams running Layup,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
45,PT08M26.00S,2025-01-09T00:18:32.5Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,8,9,2025-01-09T00:18:36Z,450000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,
46,PT08M20.00S,2025-01-09T00:18:38.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,70.12155059132719,68.38235294117648,1610612739,8,9,2025-01-09T00:18:45Z,460000,False,92.0,228.0,1,right,MISS D. Mitchell 24' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
47,PT08M15.00S,2025-01-09T00:18:43.0Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,8,9,2025-01-09T00:18:45Z,470000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT08M09.00S,2025-01-09T00:18:48.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641717,7.178055190538765,50.49019607843137,1610612760,8,9,2025-01-09T00:20:34Z,480000,False,-2.0,15.0,1,left,MISS C. Wallace running Layup,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
49,PT08M07.00S,2025-01-09T00:18:50.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,9,2025-01-09T00:18:53Z,490000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT08M02.00S,2025-01-09T00:19:00.5Z,1,REGULAR,foul,personal,[],1631114,,,1610612739,8,9,2025-01-09T00:19:06Z,500000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1630596]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628480.0,1.0,0.0,Mobley,1630596.0,,,,,
52,PT07M50.00S,2025-01-09T00:19:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,74.98357424441524,9.313725490196079,1610612739,8,9,2025-01-09T00:21:10Z,520000,False,-203.0,183.0,1,right,MISS D. Garland 27' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
53,PT07M46.00S,2025-01-09T00:19:33.4Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,8,9,2025-01-09T00:19:34Z,530000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,
54,PT07M39.00S,2025-01-09T00:19:43.9Z,1,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,8,9,2025-01-09T00:19:52Z,540000,False,,,0,,L. Dort step out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,step,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left,,,,,,,,,,,101284.0,,,,,,,1.0,,
55,PT07M25.00S,2025-01-09T00:20:14.5Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612739,8,9,2025-01-09T00:20:24Z,550000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Allen 2 FT),"[1641717, 1628386]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,Allen,1628386.0,,,,,
57,PT07M25.00S,2025-01-09T00:20:35.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,9,9,2025-01-09T00:20:35Z,570000,False,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2025-01-09T00:20:36.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,9,9,2025-01-09T00:20:52Z,580000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M25.00S,2025-01-09T00:20:36.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,9,9,2025-01-09T00:20:52Z,590000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M25.00S,2025-01-09T00:20:36.5Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,9,9,2025-01-09T00:20:52Z,600000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2025-01-09T00:20:36.5Z,1,REGULAR,substitution,in,[],1629622,,,1610612739,9,9,2025-01-09T00:20:52Z,610000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2025-01-09T00:21:04.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,10,9,2025-01-09T00:21:04Z,620000,False,,,0,,J. Allen Free Throw 2 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2025-01-09T00:21:21.0Z,1,REGULAR,3pt,Jump Shot,[],1631114,4.02431011826544,96.81372549019608,1610612760,10,12,2025-01-09T00:21:25Z,630000,False,-234.0,-15.0,1,left,J. Williams 3PT  (7 PTS) (C. Wallace 2 AST),"[1631114, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.46,Made,7.0,C. Wallace,1641717.0,2.0,,,,,,,,,,,,,,
65,PT06M57.00S,2025-01-09T00:21:33.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,67.23061760840999,37.254901960784316,1610612739,10,12,2025-01-09T00:25:18Z,650000,False,-64.0,256.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
66,PT06M54.00S,2025-01-09T00:21:36.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,10,12,2025-01-09T00:21:37Z,660000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT06M44.00S,2025-01-09T00:21:46.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,14.4053876478318,67.8921568627451,1610612760,10,12,2025-01-09T00:21:53Z,670000,False,-89.0,83.0,1,left,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.2,Missed,,,,,,,,,,,,,,,,,,
68,PT06M42.00S,2025-01-09T00:21:48.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,10,12,2025-01-09T00:21:53Z,680000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT06M33.00S,2025-01-09T00:22:01.1Z,1,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,10,12,2025-01-09T00:22:08Z,690000,False,,,0,,M. Strus step out-of-bounds TURNOVER (1 TO),[1629622],1610612739.0,CLE,step,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1628480.0,,,,,,,1.0,,
70,PT06M33.00S,2025-01-09T00:22:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,12,2025-01-09T00:22:09Z,700000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M33.00S,2025-01-09T00:22:10.8Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,10,12,2025-01-09T00:25:08Z,710000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2025-01-09T00:22:10.8Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,10,12,2025-01-09T00:25:08Z,720000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-01-09T00:22:10.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,10,12,2025-01-09T00:25:08Z,730000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2025-01-09T00:22:10.8Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,10,12,2025-01-09T00:25:08Z,740000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M23.00S,2025-01-09T00:25:43.7Z,1,REGULAR,foul,personal,[],1627747,,,1610612760,10,12,2025-01-09T00:25:52Z,750000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1631114]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628480.0,1.0,0.0,Williams,1631114.0,,,,,
77,PT06M17.00S,2025-01-09T00:26:05.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,29.25427069645204,70.09803921568627,1610612760,10,12,2025-01-09T00:26:10Z,770000,False,-100.0,222.0,1,left,MISS J. Williams 24' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
78,PT06M13.00S,2025-01-09T00:26:09.3Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,10,12,2025-01-09T00:26:10Z,780000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,
79,PT06M07.00S,2025-01-09T00:26:14.3Z,1,REGULAR,3pt,Jump Shot,[],1627747,67.7562417871222,33.57843137254902,1610612739,10,12,2025-01-09T00:26:39Z,790000,False,-82.0,251.0,1,right,MISS C. LeVert 26' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2025-01-09T00:26:19.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,10,12,2025-01-09T00:26:19Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,79.0,,,,,,,,,,,,,
82,PT05M57.00S,2025-01-09T00:26:37.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,93.9060446780552,51.71568627450981,1610612739,12,12,2025-01-09T00:26:42Z,820000,False,9.0,5.0,1,right,J. Allen alley-oop DUNK (4 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
84,PT05M47.00S,2025-01-09T00:26:47.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,30.17411300919842,70.34313725490196,1610612760,12,12,2025-01-09T00:26:52Z,840000,False,-102.0,231.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
85,PT05M44.00S,2025-01-09T00:26:50.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,12,12,2025-01-09T00:26:52Z,850000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,
