actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT03M19.00S,2025-04-02T23:29:36.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,18,27,2025-04-02T23:29:39Z,870000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT03M02.00S,2025-04-02T23:29:54.5Z,1,REGULAR,2pt,Jump Shot,[],1630173,11.777266754270697,70.58823529411765,1610612752,18,27,2025-04-02T23:30:20Z,880000,False,-103.0,58.0,1,left,MISS P. Achiuwa 11' fadeaway Shot,[1630173],1610612752.0,NYK,fadeaway,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,11.82,Missed,,,,,,,,,,,,,,,,,,
89,PT02M59.00S,2025-04-02T23:29:57.5Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,18,27,2025-04-02T23:29:58Z,890000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Left,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT02M51.00S,2025-04-02T23:30:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,94.43166885676742,97.05882352941177,1610612739,21,27,2025-04-02T23:30:08Z,900000,False,235.0,0.0,1,right,D. Hunter 3PT  (6 PTS) (I. Okoro 1 AST),"[1629631, 1630171]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,,,,6.0,,I. Okoro,1630171.0,1.0,,,,
92,PT02M33.00S,2025-04-02T23:30:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,17.296320630749015,59.55882352941176,1610612752,21,29,2025-04-02T23:30:25Z,920000,False,-48.0,110.0,1,left,L. Shamet 12' pullup Jump Shot (2 PTS) (M. Bridges 3 AST),"[1629013, 1628969]",1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,12.0,Made,,,,,,,,,,2.0,,M. Bridges,1628969.0,3.0,,,,
94,PT02M20.00S,2025-04-02T23:30:35.3Z,1,REGULAR,2pt,Jump Shot,[],1629636,86.41590013140605,88.72549019607843,1610612739,21,29,2025-04-02T23:30:40Z,940000,False,194.0,75.0,1,right,MISS D. Garland 20' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,20.77,Missed,,,,,,,,,,,,,,,,,,
96,PT02M17.00S,2025-04-02T23:30:38.5Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,21,29,2025-04-02T23:30:38Z,950000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT02M15.00S,2025-04-02T23:30:51.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,29,2025-04-02T23:30:51Z,970000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M15.00S,2025-04-02T23:30:53.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,21,29,2025-04-02T23:34:01Z,980000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M15.00S,2025-04-02T23:30:53.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,21,29,2025-04-02T23:34:01Z,990000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M15.00S,2025-04-02T23:30:53.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,21,29,2025-04-02T23:34:01Z,1000000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M15.00S,2025-04-02T23:30:53.3Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,21,29,2025-04-02T23:34:01Z,1010000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M09.00S,2025-04-02T23:34:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,93.11760840998686,51.71568627450981,1610612739,21,29,2025-04-02T23:36:54Z,1020000,False,9.0,12.0,1,right,MISS D. Mitchell Layup,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
104,PT02M08.00S,2025-04-02T23:34:28.2Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,21,29,2025-04-02T23:36:54Z,1030000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,,,
105,PT02M06.00S,2025-04-02T23:34:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,93.38042049934296,43.627450980392155,1610612739,21,29,2025-04-02T23:37:25Z,1040000,False,-32.0,10.0,1,right,MISS D. Mitchell putback Layup,[1628378],1610612739.0,CLE,putback,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
106,PT02M04.00S,2025-04-02T23:34:37.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,21,29,2025-04-02T23:37:25Z,1050000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT01M43.00S,2025-04-02T23:34:51.5Z,1,REGULAR,3pt,Jump Shot,[],1628404,27.808804204993432,75.24509803921569,1610612752,21,32,2025-04-02T23:35:28Z,1060000,False,-126.0,209.0,1,left,J. Hart 24' 3PT pullup (10 PTS),[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.41,Made,,,,,,,,,,10.0,,,,,,,,
108,PT01M31.00S,2025-04-02T23:35:03.0Z,1,REGULAR,2pt,Jump Shot,[],1628378,74.58935611038108,40.44117647058824,1610612739,23,32,2025-04-02T23:35:08Z,1070000,False,-48.0,186.0,1,right,D. Mitchell 19' step back Jump Shot (7 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,19.24,Made,,,,,,,,,,7.0,,,,,,,,
109,PT01M06.00S,2025-04-02T23:35:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.1268068331143235,51.9607843137255,1610612752,23,34,2025-04-02T23:35:33Z,1080000,False,-10.0,5.0,1,left,P. Achiuwa driving Layup (2 PTS),[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,2.0,,,,,,,,
111,PT00M57.20S,2025-04-02T23:35:40.4Z,1,REGULAR,foul,personal,[],1628969,,,1610612739,23,34,2025-04-02T23:35:45Z,1100000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1628378]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
113,PT00M57.20S,2025-04-02T23:35:46.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612739,23,34,2025-04-02T23:36:02Z,1120000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT00M57.20S,2025-04-02T23:35:46.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612739,23,34,2025-04-02T23:36:02Z,1130000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT00M57.20S,2025-04-02T23:35:46.0Z,1,REGULAR,substitution,in,[],1626157,,,1610612739,23,34,2025-04-02T23:36:02Z,1140000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT00M57.20S,2025-04-02T23:35:46.0Z,1,REGULAR,substitution,in,[],1628384,,,1610612739,23,34,2025-04-02T23:36:02Z,1150000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT00M50.00S,2025-04-02T23:36:12.4Z,1,REGULAR,3pt,Jump Shot,[],1630241,77.7431011826544,88.97058823529412,1610612739,26,34,2025-04-02T23:36:40Z,1160000,False,195.0,157.0,1,right,S. Merrill 25' 3PT pullup (3 PTS) (D. Mitchell 1 AST),"[1630241, 1628378]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,,,,,,3.0,,D. Mitchell,1628378.0,1.0,,,,
119,PT00M35.70S,2025-04-02T23:36:29.5Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,26,34,2025-04-02T23:36:34Z,1180000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,,,,,,2.0,,,,,,,
120,PT00M28.10S,2025-04-02T23:36:59.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612739,26,34,2025-04-02T23:37:12Z,1190000,False,,,0,,O. Anunoby personal FOUL (2 PF) (Mitchell 2 FT),"[1628384, 1628378]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,
122,PT00M28.10S,2025-04-02T23:37:26.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,27,34,2025-04-02T23:37:26Z,1210000,False,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
123,PT00M28.10S,2025-04-02T23:37:36.7Z,1,REGULAR,substitution,out,[],1630173,,,1610612739,27,34,2025-04-02T23:37:46Z,1220000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M28.10S,2025-04-02T23:37:36.7Z,1,REGULAR,substitution,in,[],1628969,,,1610612739,27,34,2025-04-02T23:37:46Z,1230000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M28.10S,2025-04-02T23:38:02.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,28,34,2025-04-02T23:38:02Z,1240000,False,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
126,PT00M03.40S,2025-04-02T23:38:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,8.623521681997373,52.450980392156865,1610612752,28,34,2025-04-02T23:38:35Z,1250000,False,-12.0,29.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 1628378]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,Mitchell,1628378.0,,
295,PT00M03.40S,2025-04-02T23:38:30.0Z,1,REGULAR,block,,[],1628378,,,1610612752,28,34,2025-04-03T00:20:37Z,1260000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT00M03.40S,2025-04-02T23:38:30.0Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,28,34,2025-04-02T23:40:34Z,1270000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,126.0,3.0,2.0,1.0,,,,,,,,,,,,,,
131,PT00M00.00S,2025-04-02T23:38:50.6Z,1,REGULAR,period,end,[],0,,,1610612739,28,34,2025-04-02T23:38:50Z,1300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2025-04-02T23:39:06.5Z,2,REGULAR,substitution,out,['startperiod'],1626153,,,1610612739,28,34,2025-04-02T23:42:01Z,1310000,False,,,0,,SUB out: D. Wright,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2025-04-02T23:39:06.5Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612739,28,34,2025-04-02T23:42:01Z,1320000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2025-04-02T23:39:06.5Z,2,REGULAR,substitution,in,['startperiod'],1642278,,,1610612739,28,34,2025-04-02T23:42:01Z,1330000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2025-04-02T23:39:06.5Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612739,28,34,2025-04-02T23:42:01Z,1340000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2025-04-02T23:42:14.5Z,2,REGULAR,period,start,[],0,,,1610612752,28,34,2025-04-02T23:42:14Z,1350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT11M50.00S,2025-04-02T23:42:32.0Z,2,REGULAR,foul,personal,[],1630241,,,1610612752,28,34,2025-04-02T23:42:37Z,1360000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 1629013]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right Center,,,,,,,101284.0,1.0,0.0,Shamet,1629013.0,,,,,,,,,
139,PT11M45.00S,2025-04-02T23:42:47.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,28.991458607095925,75.24509803921569,1610612752,28,37,2025-04-02T23:42:51Z,1380000,False,-126.0,220.0,1,left,O. Anunoby 25' 3PT  (9 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,,,,,,9.0,,P. Achiuwa,1630173.0,1.0,,,,
141,PT11M32.00S,2025-04-02T23:42:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630171,88.78120893561103,95.58823529411765,1610612739,31,37,2025-04-02T23:43:03Z,1400000,False,228.0,53.0,1,right,I. Okoro 3PT  (3 PTS) (D. Mitchell 2 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.4,Made,,,,,,,,,,3.0,,D. Mitchell,1628378.0,2.0,,,,
143,PT11M16.00S,2025-04-02T23:43:20.0Z,2,REGULAR,foul,personal,[],1629631,,,1610612752,31,37,2025-04-02T23:43:24Z,1420000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1626157]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627963.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
145,PT11M05.00S,2025-04-02T23:43:49.4Z,2,REGULAR,2pt,Jump Shot,[],1628384,19.004599211563733,30.637254901960787,1610612752,31,39,2025-04-02T23:43:53Z,1440000,False,97.0,126.0,1,left,O. Anunoby 15' turnaround fadeaway Jump Shot (11 PTS),[1628384],1610612752.0,NYK,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,15.9,Made,,,,,,,,,,11.0,,,,,,,,
146,PT10M57.00S,2025-04-02T23:44:02.3Z,2,REGULAR,foul,personal,[],1629013,,,1610612739,31,39,2025-04-02T23:44:07Z,1450000,False,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1628378]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right Center,,,,,,,1627963.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
148,PT10M50.00S,2025-04-02T23:44:20.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,76.69185282522996,87.74509803921569,1610612739,31,39,2025-04-02T23:44:24Z,1470000,False,189.0,167.0,1,right,MISS D. Hunter 25' pullup 3PT,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
149,PT10M47.00S,2025-04-02T23:44:23.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,31,39,2025-04-02T23:44:24Z,1480000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,
150,PT10M41.00S,2025-04-02T23:44:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.075558475689881,43.38235294117647,1610612752,31,39,2025-04-02T23:44:51Z,1490000,False,33.0,-5.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 1628378]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,Mitchell,1628378.0,,
151,PT10M41.00S,2025-04-02T23:44:31.7Z,2,REGULAR,block,,[],1628378,,,1610612752,31,39,2025-04-02T23:44:37Z,1500000,False,,,0,,D. Mitchell BLOCK (2 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT10M41.00S,2025-04-02T23:44:31.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,31,39,2025-04-02T23:47:57Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,150.0,,,,,,,,,,,,,,,,,
154,PT10M34.00S,2025-04-02T23:44:51.0Z,2,REGULAR,2pt,Jump Shot,[],1630241,91.01511169513797,9.558823529411764,1610612739,33,39,2025-04-03T00:16:39Z,1530000,False,-202.0,32.0,1,right,S. Merrill 20' Jump Shot (5 PTS) (D. Mitchell 3 AST),"[1630241, 1628378]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Left,20.47,Made,,,,,,,,,,5.0,,D. Mitchell,1628378.0,3.0,,,,
156,PT10M14.00S,2025-04-02T23:45:03.9Z,2,REGULAR,3pt,Jump Shot,[],1626157,26.49474375821288,82.35294117647058,1610612752,33,39,2025-04-02T23:45:09Z,1550000,False,-162.0,197.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
157,PT10M14.00S,2025-04-02T23:45:03.9Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,33,39,2025-04-02T23:45:09Z,1560000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,156.0,4.0,3.0,1.0,,,,,,,,,,,,,,
158,PT10M12.00S,2025-04-02T23:45:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.258212877792378,48.03921568627451,1610612752,33,41,2025-04-03T00:17:04Z,1570000,False,10.0,6.0,1,left,P. Achiuwa putback Layup (4 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,4.0,,,,,,,,
159,PT10M02.00S,2025-04-02T23:45:21.4Z,2,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,33,41,2025-04-02T23:45:32Z,1580000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,lost ball,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,,203591.0,,,,,,1.0,,,,,,,
160,PT09M49.00S,2025-04-02T23:45:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,6.389618922470433,50.0,1610612752,33,43,2025-04-02T23:45:41Z,1590000,False,0.0,8.0,1,left,P. Achiuwa cutting Layup (6 PTS) (T. Kolek 1 AST),"[1630173, 1642278]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,,,,,,6.0,,T. Kolek,1642278.0,1.0,,,,
162,PT09M37.00S,2025-04-02T23:45:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,71.82982917214193,20.098039215686274,1610612739,33,43,2025-04-02T23:45:55Z,1610000,False,-150.0,212.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
163,PT09M34.00S,2025-04-02T23:45:51.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,33,43,2025-04-02T23:45:55Z,1620000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,162.0,3.0,3.0,0.0,,,,,,,,,,,,,,
164,PT09M16.00S,2025-04-02T23:46:10.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,14.4053876478318,44.36274509803921,1610612752,33,43,2025-04-02T23:46:16Z,1630000,False,28.0,83.0,1,left,MISS P. Achiuwa 8' turnaround Shot,[1630173],1610612752.0,NYK,turnaround,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,,,,
165,PT09M13.00S,2025-04-02T23:46:13.6Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,33,43,2025-04-02T23:46:16Z,1640000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT09M07.00S,2025-04-02T23:46:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.69448094612353,50.0,1610612739,33,43,2025-04-02T23:48:32Z,1650000,False,0.0,-3.0,1,right,MISS D. Mitchell driving reverse Layup,[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
167,PT09M03.00S,2025-04-02T23:46:24.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,33,43,2025-04-02T23:46:39Z,1660000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,166.0,4.0,4.0,0.0,,,,,,,,,,,,,,
168,PT08M58.00S,2025-04-02T23:46:28.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,21.895532194480946,90.19607843137256,1610612752,33,43,2025-04-02T23:49:03Z,1670000,False,-201.0,153.0,1,left,MISS L. Shamet 25' running pullup 3PT,[1629013],1610612752.0,NYK,running pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
169,PT08M55.00S,2025-04-02T23:46:31.5Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,33,43,2025-04-02T23:49:03Z,1680000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,168.0,2.0,1.0,1.0,,,,,,,,,,,,,,
170,PT08M54.00S,2025-04-02T23:46:31.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,19.92444152431012,92.64705882352942,1610612752,33,46,2025-04-02T23:46:35Z,1690000,False,-213.0,135.0,1,left,L. Shamet 25' 3PT  (5 PTS) (O. Anunoby 4 AST),"[1629013, 1628384]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,,,,,,5.0,,O. Anunoby,1628384.0,4.0,,,,
172,PT08M53.00S,2025-04-02T23:46:38.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,33,46,2025-04-02T23:46:38Z,1710000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M53.00S,2025-04-02T23:46:41.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612739,33,46,2025-04-02T23:49:37Z,1720000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M53.00S,2025-04-02T23:46:41.0Z,2,REGULAR,substitution,out,[],1630173,,,1610612739,33,46,2025-04-02T23:49:37Z,1730000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT08M53.00S,2025-04-02T23:46:41.0Z,2,REGULAR,substitution,in,[],1629750,,,1610612739,33,46,2025-04-02T23:49:37Z,1740000,False,,,0,,SUB in: J. Green,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
