actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT05M04.00S,2025-02-22T00:26:11.7Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,22,12,2025-02-22T00:29:33Z,800000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,80.0,4.0,1.0,3.0,,,,,,,,,,,,,
82,PT04M59.00S,2025-02-22T00:26:18.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,8.754927726675426,52.69607843137255,1610612752,22,12,2025-02-22T01:16:06Z,810000,False,-13.0,30.0,1,left,MISS P. Achiuwa turnaround Hook,[1630173],1610612752.0,NYK,turnaround,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2025-02-22T00:26:20.7Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,22,12,2025-02-22T00:35:53Z,820000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,
84,PT04M56.00S,2025-02-22T00:26:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,24.26084099868594,89.95098039215686,1610612752,22,12,2025-02-22T00:33:55Z,830000,False,-200.0,176.0,1,left,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
85,PT04M54.00S,2025-02-22T00:26:24.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,22,12,2025-02-22T00:33:55Z,840000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,
88,PT04M43.00S,2025-02-22T00:26:32.1Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,22,12,2025-02-22T00:26:38Z,870000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1630574]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Hukporti,1630574.0,,,,,,,,,
89,PT04M43.00S,2025-02-22T00:26:32.1Z,1,REGULAR,steal,,[],1630574,,,1610612752,22,12,2025-02-22T00:26:34Z,880000,False,,,0,,A. Hukporti STEAL (1 STL),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2025-02-22T00:26:38.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,16.770696452036795,62.745098039215684,1610612752,22,14,2025-02-22T00:26:44Z,890000,False,-64.0,105.0,1,left,M. Bridges 12' pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,12.29,Made,2.0,,,,,,,,,,,,,,,,,
91,PT04M29.00S,2025-02-22T00:26:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612739,22,14,2025-02-22T00:27:01Z,900000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Jerome 2 FT),"[1628973, 1629660]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202027.0,,,,,,,,,2.0,0.0,Jerome,1629660.0
93,PT04M29.00S,2025-02-22T00:27:15.0Z,1,REGULAR,freethrow,1 of 2,[],1629660,,,1610612739,22,14,2025-02-22T00:27:15Z,920000,False,,,0,,MISS T. Jerome Free Throw 1 of 2,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT04M29.00S,2025-02-22T00:27:15.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,22,14,2025-02-22T00:27:15Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,
95,PT04M29.00S,2025-02-22T00:27:16.0Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,22,14,2025-02-22T00:27:19Z,940000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M29.00S,2025-02-22T00:27:16.0Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,22,14,2025-02-22T00:27:19Z,950000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2025-02-22T00:27:33.6Z,1,REGULAR,freethrow,2 of 2,[],1629660,,,1610612739,23,14,2025-02-22T00:27:33Z,960000,False,,,0,,T. Jerome Free Throw 2 of 2 (1 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
98,PT04M09.00S,2025-02-22T00:27:54.8Z,1,REGULAR,2pt,Jump Shot,[],1630540,8.492115637319317,29.901960784313726,1610612752,23,16,2025-02-22T00:28:00Z,970000,False,100.0,27.0,1,left,M. McBride 10' pullup Jump Shot (2 PTS) (J. Brunson 1 AST),"[1630540, 1628973]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,10.41,Made,2.0,,,,,,,,,J. Brunson,1628973.0,1.0,,,,,,
100,PT03M58.00S,2025-02-22T00:28:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.38042049934296,48.529411764705884,1610612739,25,16,2025-02-22T00:28:11Z,990000,False,-7.0,10.0,1,right,J. Allen cutting Layup (8 PTS) (T. Jerome 1 AST),"[1628386, 1629660]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.22,Made,8.0,,,,,,,,,T. Jerome,1629660.0,1.0,,,,,,
102,PT03M46.00S,2025-02-22T00:28:17.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630574,6.652431011826544,49.50980392156863,1610612752,25,18,2025-02-22T00:28:21Z,1010000,False,2.0,10.0,1,left,A. Hukporti cutting DUNK (2 PTS) (J. Brunson 2 AST),"[1630574, 1628973]",1610612752.0,NYK,cutting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,,,,,,,,,J. Brunson,1628973.0,2.0,,,,,,
104,PT03M36.00S,2025-02-22T00:28:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.32917214191852,50.73529411764706,1610612739,25,18,2025-02-22T00:28:43Z,1030000,False,4.0,20.0,1,right,MISS J. Allen cutting Layup - blocked,"[1628386, 1630574]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,Hukporti,1630574.0,,,,
105,PT03M36.00S,2025-02-22T00:28:27.5Z,1,REGULAR,block,,[],1630574,,,1610612739,25,18,2025-02-22T00:28:31Z,1040000,False,,,0,,A. Hukporti BLOCK (1 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2025-02-22T00:28:28.5Z,1,REGULAR,rebound,defensive,[],1630574,,,1610612752,25,18,2025-02-22T00:28:43Z,1050000,False,,,0,,A. Hukporti REBOUND (Off:0 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
107,PT03M28.00S,2025-02-22T00:28:36.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628969,17.95335085413929,37.99019607843137,1610612752,25,18,2025-02-22T00:30:16Z,1060000,False,60.0,116.0,1,left,MISS M. Bridges 13' turnaround fadeaway Shot,[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,,,,,,,,
108,PT03M26.00S,2025-02-22T00:28:38.8Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,25,18,2025-02-22T00:28:48Z,1070000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,107.0,3.0,3.0,0.0,,,,,,,,,,,,,
109,PT03M19.00S,2025-02-22T00:28:45.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629636,87.59855453350855,56.127450980392155,1610612739,25,18,2025-02-22T00:30:38Z,1080000,False,31.0,64.0,1,right,MISS D. Garland 7' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,,
110,PT03M19.00S,2025-02-22T00:28:45.0Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,25,18,2025-02-22T00:40:12Z,1090000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,
111,PT03M13.00S,2025-02-22T00:28:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630540,6.389618922470433,49.26470588235294,1610612752,25,18,2025-02-22T00:28:58Z,1100000,False,4.0,8.0,1,left,MISS M. McBride running Layup,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2025-02-22T00:28:55.3Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,25,18,2025-02-22T00:40:41Z,1110000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,
113,PT03M09.00S,2025-02-22T00:28:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629660,92.9862023653088,49.754901960784316,1610612739,27,18,2025-02-22T00:29:05Z,1120000,False,-1.0,13.0,1,right,T. Jerome running Layup (3 PTS) (D. Hunter 1 AST),"[1629660, 1629631]",1610612739.0,CLE,running,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,1.35,Made,3.0,,,,,,,,,D. Hunter,1629631.0,1.0,,,,,,
114,PT03M09.00S,2025-02-22T00:29:07.8Z,1,REGULAR,foul,personal,['1freethrow'],1630574,,,1610612739,27,18,2025-02-22T00:29:42Z,1130000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Jerome 1 FT),"[1630574, 1629660]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,,,,,,,,,1.0,0.0,Jerome,1629660.0
116,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,27,18,2025-02-22T00:29:33Z,1150000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,27,18,2025-02-22T00:29:33Z,1160000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612739,27,18,2025-02-22T00:29:33Z,1170000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,27,18,2025-02-22T00:29:33Z,1180000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,27,18,2025-02-22T00:29:33Z,1190000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M09.00S,2025-02-22T00:29:19.0Z,1,REGULAR,substitution,in,[],1629013,,,1610612739,27,18,2025-02-22T00:29:33Z,1200000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2025-02-22T00:29:32.6Z,1,REGULAR,substitution,out,[],1630173,,,1610612739,27,18,2025-02-22T00:29:40Z,1210000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M09.00S,2025-02-22T00:29:32.6Z,1,REGULAR,substitution,in,[],1628384,,,1610612739,27,18,2025-02-22T00:29:40Z,1220000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M09.00S,2025-02-22T00:29:49.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629660,,,1610612739,28,18,2025-02-22T00:29:49Z,1230000,False,,,0,,T. Jerome Free Throw 1 of 1 (4 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
125,PT02M58.00S,2025-02-22T00:30:06.8Z,1,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612752,28,18,2025-02-22T00:30:14Z,1240000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629660, 1628973]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,,,,,,,,,1.0,0.0,Brunson,1628973.0
127,PT02M58.00S,2025-02-22T00:30:19.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,28,18,2025-02-22T00:30:19Z,1260000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M58.00S,2025-02-22T00:33:59.0Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,28,19,2025-02-22T00:33:59Z,1270000,False,,,0,,J. Brunson Free Throw 1 of 2 (10 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
131,PT02M58.00S,2025-02-22T00:34:17.4Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,28,20,2025-02-22T00:34:17Z,1280000,False,,,0,,J. Brunson Free Throw 2 of 2 (11 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
132,PT02M45.00S,2025-02-22T00:34:32.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,92.59198423127464,50.245098039215684,1610612739,30,20,2025-02-22T00:34:49Z,1290000,False,1.0,17.0,1,right,D. Hunter cutting DUNK (2 PTS),[1629631],1610612739.0,CLE,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,,,,,,,,,,,,,,,,,
134,PT02M24.00S,2025-02-22T00:34:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,6.652431011826544,2.450980392156863,1610612752,30,20,2025-02-22T00:34:58Z,1310000,False,238.0,10.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2025-02-22T00:34:58.6Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612739,30,20,2025-02-22T00:34:58Z,1320000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,
136,PT02M13.00S,2025-02-22T00:35:04.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,49.01960784313725,1610612739,32,20,2025-02-22T00:35:09Z,1330000,False,-5.0,11.0,1,right,E. Mobley alley-oop DUNK (8 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.2,Made,8.0,,,,,,,,,D. Mitchell,1628378.0,1.0,,,,,,
138,PT01M50.00S,2025-02-22T00:35:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612752,32,20,2025-02-22T00:35:38Z,1350000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Hukporti 2 FT),"[1628378, 1630574]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,,,,,,,,,2.0,0.0,Hukporti,1630574.0
140,PT01M50.00S,2025-02-22T00:35:54.0Z,1,REGULAR,freethrow,1 of 2,[],1630574,,,1610612752,32,20,2025-02-22T00:36:14Z,1370000,False,,,0,,MISS A. Hukporti Free Throw 1 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2025-02-22T00:35:54.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,32,20,2025-02-22T00:36:14Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,
142,PT01M50.00S,2025-02-22T00:35:54.0Z,1,REGULAR,freethrow,2 of 2,[],1630574,,,1610612752,32,20,2025-02-22T00:36:14Z,1390000,False,,,0,,MISS A. Hukporti Free Throw 2 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2025-02-22T00:35:57.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,32,20,2025-02-22T00:36:14Z,1400000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,
144,PT01M35.00S,2025-02-22T00:36:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612739,32,20,2025-02-22T00:36:33Z,1410000,False,,,0,,A. Hukporti shooting personal FOUL (2 PF) (Mobley 2 FT),"[1630574, 1630596]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,,,,,,,,,2.0,0.0,Mobley,1630596.0
146,PT01M35.00S,2025-02-22T00:36:54.3Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,33,20,2025-02-22T00:36:54Z,1430000,False,,,0,,E. Mobley Free Throw 1 of 2 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
147,PT01M35.00S,2025-02-22T00:36:56.7Z,1,REGULAR,substitution,out,[],1630574,,,1610612739,33,20,2025-02-22T00:37:02Z,1440000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M35.00S,2025-02-22T00:36:56.7Z,1,REGULAR,substitution,in,[],1626157,,,1610612739,33,20,2025-02-22T00:37:02Z,1450000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M35.00S,2025-02-22T00:37:21.3Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,34,20,2025-02-22T00:37:21Z,1460000,False,,,0,,E. Mobley Free Throw 2 of 2 (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
150,PT01M19.00S,2025-02-22T00:37:38.9Z,1,REGULAR,2pt,Hook,[],1626157,9.017739816031538,30.88235294117647,1610612752,34,22,2025-02-22T00:37:43Z,1470000,False,96.0,32.0,1,left,K. Towns 10' turnaround Hook (5 PTS),[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,10.09,Made,5.0,,,,,,,,,,,,,,,,,
151,PT01M05.00S,2025-02-22T00:37:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,91.27792378449409,62.745098039215684,1610612739,36,22,2025-02-22T00:37:59Z,1480000,False,64.0,29.0,1,right,T. Jerome 7' driving floating bank Jump Shot (6 PTS),[1629660],1610612739.0,CLE,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,6.0,,,,,,,,,,,,,,,,,
152,PT00M53.60S,2025-02-22T00:38:05.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,10.463206307490145,38.72549019607843,1610612752,36,24,2025-02-22T01:21:20Z,1490000,False,56.0,46.0,1,left,J. Brunson 7' turnaround Hook (13 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,13.0,,,,,,,,,,,,,,,,,
153,PT00M45.30S,2025-02-22T00:38:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,83.39356110381078,49.754901960784316,1610612739,38,24,2025-02-22T00:38:22Z,1500000,False,-1.0,104.0,1,right,T. Jerome 10' driving floating Jump Shot (8 PTS),[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,8.0,,,,,,,,,,,,,,,,,
154,PT00M30.00S,2025-02-22T00:38:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,9.411957950065702,53.431372549019606,1610612752,38,24,2025-02-22T00:38:38Z,1510000,False,-17.0,36.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
155,PT00M28.10S,2025-02-22T00:38:35.1Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,38,24,2025-02-22T00:38:38Z,1520000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,
156,PT00M28.10S,2025-02-22T00:38:37.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612752,38,26,2025-02-22T00:38:37Z,1530000,False,0.0,0.0,1,left,K. Towns tip Layup (7 PTS),[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
157,PT00M06.10S,2025-02-22T00:38:59.6Z,1,REGULAR,3pt,Jump Shot,[],1629631,95.3515111695138,2.2058823529411766,1610612739,41,26,2025-02-22T00:39:03Z,1540000,False,-239.0,-9.0,1,right,D. Hunter 3PT  (5 PTS) (D. Mitchell 2 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.92,Made,5.0,,,,,,,,,D. Mitchell,1628378.0,2.0,,,,,,
159,PT00M00.30S,2025-02-22T00:39:09.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,30.962549277266753,65.93137254901961,1610612752,41,29,2025-02-22T00:39:16Z,1560000,False,-80.0,239.0,1,left,J. Brunson 25' 3PT step back (16 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.15,Made,16.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-02-22T00:39:14.1Z,1,REGULAR,period,end,[],0,,,1610612739,41,29,2025-02-22T00:39:14Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-22T00:40:39.0Z,2,REGULAR,substitution,out,['startperiod'],1630241,,,1610612739,41,29,2025-02-22T00:42:41Z,1580000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-22T00:40:39.0Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612739,41,29,2025-02-22T00:42:41Z,1590000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-22T00:40:39.0Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,41,29,2025-02-22T00:42:41Z,1600000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-22T00:40:39.0Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612739,41,29,2025-02-22T00:42:41Z,1610000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-22T00:42:50.9Z,2,REGULAR,period,start,[],0,,,1610612739,41,29,2025-02-22T00:42:50Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M55.00S,2025-02-22T00:43:00.2Z,2,REGULAR,foul,offensive,[],1629631,,,1610612739,41,29,2025-02-22T00:43:07Z,1630000,False,,,0,,D. Hunter offensive FOUL (1 PF),"[1629631, 1630540]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,204059.0,,,,,,,,,1.0,0.0,McBride,1630540.0
