actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M09.00S,2025-02-02T20:42:43.2Z,1,REGULAR,steal,,[],1629636,,,1610612739,2,0,2025-02-02T20:42:45Z,160000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
17,PT10M59.00S,2025-02-02T20:42:53.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,93.24901445466492,50.49019607843137,1610612739,4,0,2025-02-02T20:42:58Z,170000,False,2.0,11.0,1,right,J. Allen DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,2.0,,,,D. Garland,1629636.0,1.0,,
19,PT10M42.00S,2025-02-02T20:43:10.1Z,1,REGULAR,3pt,Jump Shot,[],203957,11.908672798948752,97.05882352941177,1610612742,4,3,2025-02-02T20:43:15Z,190000,False,-235.0,59.0,1,left,D. Exum 24' 3PT  (3 PTS) (O. Prosper 1 AST),"[203957, 1641765]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,,,,,,3.0,,,,O. Prosper,1641765.0,1.0,,
21,PT10M27.00S,2025-02-02T20:43:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,89.17542706964521,59.068627450980394,1610612739,4,3,2025-02-02T20:43:37Z,210000,False,45.0,49.0,1,right,MISS D. Mitchell 6' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
22,PT10M25.00S,2025-02-02T20:43:27.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,4,3,2025-02-02T20:43:37Z,220000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M14.00S,2025-02-02T20:43:38.9Z,1,REGULAR,turnover,bad pass,[],1641765,,,1610612742,4,3,2025-02-02T20:43:44Z,230000,False,,,0,,O. Prosper bad pass TURNOVER (1 TO),"[1641765, 1629622]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Strus,1629622.0,,,,,
24,PT10M14.00S,2025-02-02T20:43:38.9Z,1,REGULAR,steal,,[],1629622,,,1610612739,4,3,2025-02-02T20:43:41Z,240000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT09M59.00S,2025-02-02T20:43:53.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,87.72996057818659,43.13725490196079,1610612739,6,3,2025-02-02T20:44:01Z,250000,False,-34.0,63.0,1,right,E. Mobley 7' turnaround fadeaway Jump Shot (2 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,,,,2.0,,,,,,,,
26,PT09M52.00S,2025-02-02T20:44:03.9Z,1,REGULAR,foul,personal,[],1630596,,,1610612742,6,3,2025-02-02T20:44:16Z,260000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 203915]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
28,PT09M43.00S,2025-02-02T20:44:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641765,9.937582128777924,39.950980392156865,1610612742,6,5,2025-02-02T20:44:35Z,280000,False,50.0,41.0,1,left,O. Prosper 6' pullup bank Jump Shot (2 PTS),[1641765],1610612742.0,DAL,pullup bank,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,,,,,,2.0,,,,,,,,
29,PT09M25.00S,2025-02-02T20:44:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,90.75229960578186,1.9607843137254901,1610612739,9,5,2025-02-02T20:44:53Z,290000,False,-240.0,34.0,1,right,D. Garland 24' 3PT step back (3 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,,,,,,3.0,,,,,,,,
30,PT09M10.00S,2025-02-02T20:45:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,6.389618922470433,50.245098039215684,1610612742,9,5,2025-02-02T20:46:00Z,300000,False,-1.0,8.0,1,left,MISS D. Exum driving reverse Layup,[203957],1610612742.0,DAL,driving reverse,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2025-02-02T20:45:05.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,9,5,2025-02-02T20:46:42Z,320000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M04.00S,2025-02-02T20:45:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.85479632063075,50.73529411764706,1610612739,9,5,2025-02-02T20:46:43Z,330000,False,4.0,15.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 203915]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,Dinwiddie,203915.0
34,PT09M04.00S,2025-02-02T20:45:10.3Z,1,REGULAR,block,,[],203915,,,1610612739,9,5,2025-02-02T20:45:13Z,340000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2025-02-02T20:45:10.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,9,5,2025-02-02T20:45:18Z,350000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,33.0,,,,,,,,,,,,,,,,,
37,PT08M51.00S,2025-02-02T20:45:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630283,6.1268068331143235,50.0,1610612742,9,7,2025-02-02T20:45:47Z,370000,False,0.0,5.0,1,left,K. Kelley alley-oop Layup (2 PTS) (D. Exum 1 AST),"[1630283, 203957]",1610612742.0,DAL,alley-oop,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,,,2.0,,,,D. Exum,203957.0,1.0,,
39,PT08M40.00S,2025-02-02T20:45:42.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,74.98357424441524,11.029411764705882,1610612739,12,7,2025-02-02T20:45:51Z,390000,False,-195.0,183.0,1,right,D. Garland 26' 3PT pullup (6 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,,,,6.0,,,,,,,,
40,PT08M25.00S,2025-02-02T20:45:57.5Z,1,REGULAR,3pt,Jump Shot,[],202691,24.78646517739816,85.7843137254902,1610612742,12,7,2025-02-02T20:47:43Z,400000,False,-179.0,180.0,1,left,MISS K. Thompson 25' step back 3PT,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
41,PT08M23.00S,2025-02-02T20:45:59.5Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,12,7,2025-02-02T20:46:08Z,410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M19.00S,2025-02-02T20:46:04.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,66.96780551905388,37.745098039215684,1610612739,15,7,2025-02-02T20:49:21Z,420000,False,-61.0,258.0,1,right,D. Garland 26' 3PT running pullup (9 PTS) (D. Mitchell 1 AST),"[1629636, 1628378]",1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.52,Made,,,,,,,,,,9.0,,,,D. Mitchell,1628378.0,1.0,,
44,PT08M18.00S,2025-02-02T20:46:14.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,7,2025-02-02T20:46:14Z,440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2025-02-02T20:46:31.5Z,1,REGULAR,substitution,out,[],1630283,,,1610612742,15,7,2025-02-02T20:48:55Z,450000,False,,,0,,SUB out: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M18.00S,2025-02-02T20:46:31.5Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,15,7,2025-02-02T20:48:55Z,460000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2025-02-02T20:49:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,16.113666228646515,43.872549019607845,1610612742,15,7,2025-02-02T20:49:53Z,470000,False,31.0,99.0,1,left,MISS S. Dinwiddie 10' pullup Shot,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,10.36,Missed,,,,,,,,,,,,,,,,,,
48,PT07M58.00S,2025-02-02T20:49:25.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,7,2025-02-02T20:49:27Z,480000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M51.00S,2025-02-02T20:49:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629622,93.38042049934296,95.34313725490196,1610612739,18,7,2025-02-02T20:49:36Z,490000,False,227.0,10.0,1,right,M. Strus 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629622, 1628378]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.69,Made,,,,,,,,,,3.0,,,,D. Mitchell,1628378.0,2.0,,
51,PT07M41.00S,2025-02-02T20:49:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,7.5722733245729295,49.50980392156863,1610612742,18,9,2025-02-02T20:50:50Z,510000,False,2.0,19.0,1,left,D. Exum driving reverse Layup (5 PTS),[203957],1610612742.0,DAL,driving reverse,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,,5.0,,,,,,,,
52,PT07M30.00S,2025-02-02T20:49:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.82588699080158,51.71568627450981,1610612739,18,9,2025-02-02T20:50:02Z,520000,False,9.0,-4.0,1,right,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,,,,,,,,,,,,,
53,PT07M28.00S,2025-02-02T20:49:55.2Z,1,REGULAR,rebound,defensive,[],203957,,,1610612742,18,9,2025-02-02T20:50:02Z,530000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M23.00S,2025-02-02T20:50:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630556,6.258212877792378,48.77450980392157,1610612742,18,9,2025-02-02T20:50:11Z,540000,False,6.0,6.0,1,left,MISS K. Edwards running Layup,[1630556],1610612742.0,DAL,running,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
55,PT07M23.00S,2025-02-02T20:50:00.0Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,18,9,2025-02-02T20:50:11Z,550000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M18.00S,2025-02-02T20:50:05.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,93.11760840998686,50.0,1610612739,20,9,2025-02-02T20:51:29Z,560000,False,0.0,12.0,1,right,D. Mitchell running finger roll Layup (4 PTS) (D. Garland 2 AST),"[1628378, 1629636]",1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,,,4.0,,,,D. Garland,1629636.0,2.0,,
58,PT07M09.00S,2025-02-02T20:50:13.6Z,1,REGULAR,3pt,Jump Shot,[],203915,26.62614980289093,79.16666666666666,1610612742,20,9,2025-02-02T20:51:54Z,580000,False,-146.0,198.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2025-02-02T20:50:13.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,9,2025-02-02T20:50:20Z,590000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M01.00S,2025-02-02T20:50:22.5Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,20,9,2025-02-02T20:50:27Z,600000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203957]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,Exum,203957.0,,,,,
61,PT07M01.00S,2025-02-02T20:50:22.5Z,1,REGULAR,steal,,[],203957,,,1610612742,20,9,2025-02-02T20:51:42Z,610000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2025-02-02T20:50:38.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202691,5.995400788436268,22.30392156862745,1610612742,20,9,2025-02-02T20:52:51Z,620000,False,138.0,4.0,1,left,MISS K. Thompson 13' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,13.86,Missed,,,,,,,,,,,,,,,,,,
63,PT06M41.00S,2025-02-02T20:50:42.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,9,2025-02-02T20:50:44Z,630000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M37.00S,2025-02-02T20:50:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,93.51182654402102,51.225490196078425,1610612739,22,9,2025-02-02T20:50:53Z,640000,False,6.0,8.0,1,right,D. Garland running Layup (11 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,11.0,,,,,,,,
65,PT06M27.00S,2025-02-02T20:50:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641765,10.200394218134035,37.00980392156863,1610612742,22,9,2025-02-02T20:53:09Z,650000,False,65.0,43.0,1,left,MISS O. Prosper 7' driving floating Shot - blocked,"[1641765, 1628386]",1610612742.0,DAL,driving floating,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
66,PT06M27.00S,2025-02-02T20:50:54.9Z,1,REGULAR,block,,[],1628386,,,1610612742,22,9,2025-02-02T20:50:57Z,660000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M24.00S,2025-02-02T20:50:57.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,22,9,2025-02-02T20:59:22Z,670000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT06M21.00S,2025-02-02T20:51:02.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,93.38042049934296,50.0,1610612739,24,9,2025-02-02T20:51:11Z,680000,False,0.0,10.0,1,right,J. Allen running DUNK (4 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,4.0,,,,E. Mobley,1630596.0,1.0,,
70,PT05M58.00S,2025-02-02T20:51:24.4Z,1,REGULAR,3pt,Jump Shot,[],1641765,4.5499342969776615,2.941176470588235,1610612742,24,9,2025-02-02T20:51:30Z,700000,False,235.0,-10.0,1,left,MISS O. Prosper 3PT,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2025-02-02T20:51:28.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,24,9,2025-02-02T20:51:30Z,710000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,70.0,3.0,3.0,0.0,,,,,,,,,,,,,,
72,PT05M46.00S,2025-02-02T20:51:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,71.96123521681997,20.833333333333336,1610612739,27,9,2025-02-02T20:51:45Z,720000,False,-146.0,211.0,1,right,E. Mobley 25' 3PT  (5 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,,5.0,,,,D. Garland,1629636.0,3.0,,
74,PT05M45.00S,2025-02-02T20:51:43.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,27,9,2025-02-02T20:51:43Z,740000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],1629622,,,1610612742,27,9,2025-02-02T20:54:42Z,750000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612742,27,9,2025-02-02T20:54:42Z,760000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612742,27,9,2025-02-02T20:54:42Z,770000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],203957,,,1610612742,27,9,2025-02-02T20:54:42Z,780000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],1641765,,,1610612742,27,9,2025-02-02T20:54:42Z,790000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,out,[],202691,,,1610612742,27,9,2025-02-02T20:54:42Z,800000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1629660,,,1610612742,27,9,2025-02-02T20:54:42Z,810000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1627747,,,1610612742,27,9,2025-02-02T20:54:42Z,820000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612742,27,9,2025-02-02T20:54:42Z,830000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
