actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT09M43.00S,2024-11-01T23:16:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,7.178055190538765,63.725490196078425,1610612753,8,4,2024-11-01T23:16:35Z,180000,False,-69.0,15.0,1,left,F. Wagner 7' driving floating bank Jump Shot (4 PTS),[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,4.0,,,,,,,,,,,,,,,,,
19,PT09M36.00S,2024-11-01T23:16:40.5Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,8,4,2024-11-01T23:16:46Z,190000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,1.0,,,,,,,,,,,,
20,PT09M21.00S,2024-11-01T23:17:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,3.7614980289093296,95.83333333333334,1610612753,8,4,2024-11-01T23:17:18Z,200000,False,-229.0,-17.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
21,PT09M19.00S,2024-11-01T23:17:09.2Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,8,4,2024-11-01T23:24:23Z,210000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,
58,PT09M19.00S,2024-11-01T23:17:12.1Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,8,4,2024-11-01T23:26:02Z,215000,False,,,0,,F. Wagner step out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,step,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,2003.0,1.0,,,,,,,,,,,,
23,PT09M09.00S,2024-11-01T23:17:32.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,66.96780551905388,47.794117647058826,1610612739,8,4,2024-11-01T23:25:03Z,230000,False,-11.0,258.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
24,PT09M03.00S,2024-11-01T23:17:38.4Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,8,4,2024-11-01T23:17:38Z,240000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,
25,PT09M03.00S,2024-11-01T23:17:37.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630596,94.40999984741211,50.0,1610612739,10,4,2024-11-01T23:25:03Z,250000,False,0.0,0.0,1,right,E. Mobley tip DUNK (4 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
26,PT08M48.00S,2024-11-01T23:17:52.4Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,10,4,2024-11-01T23:17:56Z,260000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1628386]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,Allen,1628386.0,,,,,,
27,PT08M48.00S,2024-11-01T23:17:52.4Z,1,REGULAR,steal,,[],1628386,,,1610612739,10,4,2024-11-01T23:17:54Z,270000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
28,PT08M45.00S,2024-11-01T23:17:59.8Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612739,10,4,2024-11-01T23:18:13Z,280000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1630532, 1628378]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,1.0,0.0,Mitchell,1628378.0,,
30,PT08M45.00S,2024-11-01T23:18:33.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612739,11,4,2024-11-01T23:18:33Z,300000,False,,,0,,D. Mitchell Free Throw 1 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
31,PT08M45.00S,2024-11-01T23:18:55.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628378,,,1610612739,12,4,2024-11-01T23:18:55Z,310000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
32,PT08M32.00S,2024-11-01T23:19:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.30946123521682,51.9607843137255,1610612753,12,4,2024-11-01T23:41:07Z,320000,False,-10.0,16.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1628386]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
33,PT08M32.00S,2024-11-01T23:19:11.5Z,1,REGULAR,block,,[],1628386,,,1610612753,12,4,2024-11-01T23:19:14Z,330000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M30.00S,2024-11-01T23:19:13.5Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,12,4,2024-11-01T23:41:07Z,340000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
35,PT08M17.00S,2024-11-01T23:19:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,71.82982917214193,19.11764705882353,1610612739,12,4,2024-11-01T23:19:29Z,350000,False,-154.0,212.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
36,PT08M16.00S,2024-11-01T23:19:24.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,12,4,2024-11-01T23:19:29Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,35.0,,,,,,,,,,,
38,PT08M10.00S,2024-11-01T23:19:49.0Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,12,4,2024-11-01T23:19:53Z,380000,False,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1630591]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,,,2.0,,,,,Suggs,1630591.0,,,,,,
39,PT08M10.00S,2024-11-01T23:19:49.0Z,1,REGULAR,steal,,[],1630591,,,1610612753,12,4,2024-11-01T23:19:51Z,390000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
40,PT08M05.00S,2024-11-01T23:19:53.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,6.652431011826544,51.470588235294116,1610612753,12,6,2024-11-01T23:19:59Z,400000,False,-7.0,10.0,1,left,M. Wagner running DUNK (2 PTS) (J. Suggs 2 AST),"[1629021, 1630591]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
42,PT07M46.00S,2024-11-01T23:20:13.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,72.7496714848883,14.950980392156863,1610612739,15,6,2024-11-01T23:20:17Z,420000,False,-175.0,204.0,1,right,D. Mitchell 26' 3PT pullup (11 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.87,Made,11.0,,,,,,,,,,,,,,,,,
43,PT07M28.00S,2024-11-01T23:20:31.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,6.389618922470433,49.50980392156863,1610612753,15,8,2024-11-01T23:20:37Z,430000,False,2.0,8.0,1,left,M. Wagner driving DUNK (4 PTS) (A. Black 1 AST),"[1629021, 1641710]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
45,PT07M09.00S,2024-11-01T23:20:50.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,84.1819973718791,44.11764705882353,1610612739,17,8,2024-11-01T23:20:56Z,450000,False,-29.0,96.0,1,right,E. Mobley 10' turnaround Hook (6 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.06,Made,6.0,,,,,,,,,,,,,,,,,
46,PT06M50.00S,2024-11-01T23:21:08.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,21.23850197109067,92.15686274509804,1610612753,17,8,2024-11-01T23:21:13Z,460000,False,-211.0,147.0,1,left,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
47,PT06M48.00S,2024-11-01T23:21:10.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,8,2024-11-01T23:21:13Z,470000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,
48,PT06M40.00S,2024-11-01T23:21:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.40932982917214,52.69607843137255,1610612739,17,8,2024-11-01T23:21:24Z,480000,False,13.0,28.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1630591]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
49,PT06M40.00S,2024-11-01T23:21:18.6Z,1,REGULAR,block,,[],1630591,,,1610612739,17,8,2024-11-01T23:21:21Z,490000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT06M37.00S,2024-11-01T23:21:21.6Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,17,8,2024-11-01T23:21:24Z,500000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,
51,PT06M34.00S,2024-11-01T23:21:25.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,5.601182654402102,50.73529411764706,1610612753,17,10,2024-11-01T23:21:54Z,510000,False,-4.0,0.0,1,left,J. Suggs running reverse Layup (2 PTS),[1630591],1610612753.0,ORL,running reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,,,,,,,,,,,,,,,,,
52,PT06M34.00S,2024-11-01T23:21:32.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,17,10,2024-11-01T23:21:32Z,520000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M34.00S,2024-11-01T23:23:35.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,17,10,2024-11-01T23:24:52Z,540000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M34.00S,2024-11-01T23:23:35.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,17,10,2024-11-01T23:24:52Z,550000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M34.00S,2024-11-01T23:23:35.0Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,17,10,2024-11-01T23:24:52Z,560000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2024-11-01T23:23:35.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,17,10,2024-11-01T23:24:52Z,570000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2024-11-01T23:25:09.4Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612739,17,10,2024-11-01T23:27:51Z,580000,False,,,0,,CLE 8-second-violation Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,,,,,,,,,
61,PT06M07.00S,2024-11-01T23:26:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,5.863994743758213,49.50980392156863,1610612753,17,12,2024-11-01T23:26:25Z,600000,False,2.0,3.0,1,left,A. Black alley-oop Layup (2 PTS) (F. Wagner 1 AST),"[1641710, 1630532]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.36,Made,2.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
63,PT05M55.00S,2024-11-01T23:26:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.06636005256242,54.166666666666664,1610612739,17,12,2024-11-01T23:26:38Z,620000,False,21.0,22.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
64,PT05M53.00S,2024-11-01T23:26:34.6Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,17,12,2024-11-01T23:26:38Z,630000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT05M48.00S,2024-11-01T23:26:39.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629021,19.136005256241788,93.13725490196079,1610612753,17,12,2024-11-01T23:27:27Z,640000,False,-216.0,127.0,1,left,MISS M. Wagner 25' running 3PT,[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
66,PT05M45.00S,2024-11-01T23:26:42.6Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,17,12,2024-11-01T23:26:45Z,650000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,
67,PT05M38.00S,2024-11-01T23:26:50.4Z,1,REGULAR,3pt,Jump Shot,[],1629731,95.0886990801577,3.1862745098039214,1610612739,20,12,2024-11-01T23:26:54Z,660000,False,-234.0,-6.0,1,right,D. Wade 3PT  (3 PTS) (C. LeVert 1 AST),"[1629731, 1627747]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,23.42,Made,3.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
69,PT05M16.00S,2024-11-01T23:27:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.5722733245729295,52.20588235294118,1610612753,20,12,2024-11-01T23:27:17Z,680000,False,-11.0,19.0,1,left,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
70,PT05M14.00S,2024-11-01T23:27:13.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,20,12,2024-11-01T23:27:17Z,690000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,
71,PT05M10.00S,2024-11-01T23:27:23.0Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612739,20,12,2024-11-01T23:27:47Z,700000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Garland 2 FT),"[203484, 1629636]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,1.0,0.0,Garland,1629636.0,,
73,PT05M10.00S,2024-11-01T23:27:57.4Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,21,12,2024-11-01T23:27:57Z,720000,False,,,0,,D. Garland Free Throw 1 of 2 (1 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
74,PT05M10.00S,2024-11-01T23:28:00.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612739,21,12,2024-11-01T23:28:15Z,730000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M10.00S,2024-11-01T23:28:00.2Z,1,REGULAR,substitution,out,[],1630591,,,1610612739,21,12,2024-11-01T23:28:15Z,740000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M10.00S,2024-11-01T23:28:00.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612739,21,12,2024-11-01T23:28:15Z,750000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M10.00S,2024-11-01T23:28:00.2Z,1,REGULAR,substitution,in,[],1641783,,,1610612739,21,12,2024-11-01T23:28:15Z,760000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M10.00S,2024-11-01T23:28:23.5Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,22,12,2024-11-01T23:28:23Z,770000,False,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
79,PT04M52.00S,2024-11-01T23:28:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.338370565045992,51.71568627450981,1610612753,22,14,2024-11-01T23:28:52Z,780000,False,-9.0,-2.0,1,left,M. Wagner Layup (6 PTS) (A. Black 2 AST),"[1629021, 1641710]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,A. Black,1641710.0,2.0,,,,,,,,,,,,,,
81,PT04M52.00S,2024-11-01T23:28:49.7Z,1,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612753,22,14,2024-11-01T23:28:59Z,800000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Wagner 1 FT),"[1630241, 1629021]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,1.0,0.0,Wagner,1629021.0,,
83,PT04M52.00S,2024-11-01T23:29:13.3Z,1,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,22,14,2024-11-01T23:29:16Z,820000,False,,,0,,MISS M. Wagner Free Throw 1 of 1,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT04M50.00S,2024-11-01T23:29:15.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,14,2024-11-01T23:29:16Z,830000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,
85,PT04M37.00S,2024-11-01T23:29:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,49.754901960784316,1610612739,22,14,2024-11-01T23:56:00Z,840000,False,-1.0,15.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
