actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M18.00S,2024-12-04T00:12:15.0Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,5,2,2024-12-04T00:12:21Z,180000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1641731]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,Coulibaly,1641731.0,,,,,,
19,PT10M18.00S,2024-12-04T00:12:15.0Z,1,REGULAR,steal,,[],1641731,,,1610612764,5,2,2024-12-04T00:12:16Z,190000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
20,PT10M06.00S,2024-12-04T00:12:27.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,40.949408672798945,41.66666666666667,1610612764,5,2,2024-12-04T00:15:52Z,200000,False,42.0,332.0,1,left,MISS J. Poole 33' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,33.5,Missed,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2024-12-04T00:12:30.2Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,5,2,2024-12-04T00:12:36Z,210000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M56.00S,2024-12-04T00:12:37.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,75.90341655716163,13.480392156862745,1610612739,8,2,2024-12-04T00:12:42Z,220000,False,-183.0,174.0,1,right,D. Mitchell 25' 3PT pullup (3 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,,,3.0,,,,,,,,,,,
23,PT09M44.00S,2024-12-04T00:12:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.258212877792378,52.450980392156865,1610612764,8,4,2024-12-04T00:12:55Z,230000,False,-12.0,6.0,1,left,M. Brogdon driving reverse Layup (2 PTS),[1627763],1610612764.0,WAS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,2.0,,,,,,,,,,,
24,PT09M37.00S,2024-12-04T00:12:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630171,80.50262812089356,93.62745098039215,1610612739,11,4,2024-12-04T00:13:02Z,240000,False,218.0,131.0,1,right,I. Okoro 25' 3PT  (3 PTS) (D. Mitchell 3 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.43,Made,,,,,,,3.0,D. Mitchell,1628378.0,3.0,,,,,,,,
26,PT09M37.00S,2024-12-04T00:13:00.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,4,2024-12-04T00:13:00Z,260000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2024-12-04T00:16:09.2Z,1,REGULAR,2pt,Jump Shot,[],1627763,21.632720105124836,42.8921568627451,1610612764,11,4,2024-12-04T00:19:34Z,270000,False,36.0,151.0,1,left,MISS M. Brogdon 15' pullup Shot,[1627763],1610612764.0,WAS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2024-12-04T00:16:13.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,11,4,2024-12-04T00:18:42Z,280000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT08M59.00S,2024-12-04T00:16:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.51182654402102,51.71568627450981,1610612739,11,4,2024-12-04T00:16:45Z,290000,False,9.0,8.0,1,right,MISS I. Okoro driving reverse Layup,[1630171],1610612739.0,CLE,driving reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
30,PT08M58.00S,2024-12-04T00:16:31.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,11,4,2024-12-04T00:16:31Z,300000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT08M53.00S,2024-12-04T00:16:37.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,93.38042049934296,50.73529411764706,1610612739,13,4,2024-12-04T00:16:49Z,310000,False,4.0,10.0,1,right,E. Mobley finger roll Layup (7 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,7.0,I. Okoro,1630171.0,1.0,,,,,,,,
32,PT08M36.00S,2024-12-04T00:16:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.249671484888305,45.760569852941174,1610612764,13,6,2024-12-04T00:17:01Z,320000,False,21.0,44.0,1,left,J. Valančiūnas Hook (4 PTS) (B. Coulibaly 2 AST),"[202685, 1641731]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,4.0,B. Coulibaly,1641731.0,2.0,,,,,,,,
35,PT08M23.00S,2024-12-04T00:17:06.2Z,1,REGULAR,3pt,Jump Shot,[],1630596,69.59592641261499,28.676470588235293,1610612739,13,6,2024-12-04T00:17:14Z,340000,False,-107.0,233.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
36,PT08M21.00S,2024-12-04T00:17:08.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,13,6,2024-12-04T00:17:14Z,350000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M09.00S,2024-12-04T00:17:20.1Z,1,REGULAR,3pt,Jump Shot,[],1642259,9.806176084099869,3.431372549019608,1610612764,13,6,2024-12-04T00:17:31Z,360000,False,233.0,40.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,23.62,Missed,,,,,,,,,,,,,,,,,,
38,PT08M08.00S,2024-12-04T00:17:21.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,13,6,2024-12-04T00:17:31Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,37.0,,,,,,,,,,,,,,,,,
41,PT08M01.00S,2024-12-04T00:17:53.5Z,1,REGULAR,foul,personal,['3freethrow'],1627763,,,1610612739,13,6,2024-12-04T00:32:04Z,400000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Mitchell 3 FT),"[1627763, 1628378]",1610612764.0,WAS,shooting,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,200833.0,,,,,,,,1.0,0.0,Mitchell,1628378.0,,
43,PT08M01.00S,2024-12-04T00:18:21.8Z,1,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,14,6,2024-12-04T00:18:21Z,420000,False,,,0,,D. Mitchell Free Throw 1 of 3 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
44,PT08M01.00S,2024-12-04T00:18:40.7Z,1,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,15,6,2024-12-04T00:18:40Z,430000,False,,,0,,D. Mitchell Free Throw 2 of 3 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
45,PT08M01.00S,2024-12-04T00:18:57.7Z,1,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,16,6,2024-12-04T00:18:57Z,440000,False,,,0,,D. Mitchell Free Throw 3 of 3 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
47,PT07M51.00S,2024-12-04T00:19:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,16,6,2024-12-04T00:19:39Z,460000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,200833.0,1.0,,,,,,,,,,,,
48,PT07M43.00S,2024-12-04T00:19:43.9Z,1,REGULAR,foul,offensive,[],1630171,,,1610612739,16,6,2024-12-04T00:20:07Z,470000,False,,,0,,I. Okoro offensive FOUL (1 PF),"[1630171, 1641731]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,200833.0,,,,,,,,1.0,0.0,Coulibaly,1641731.0,,
50,PT07M43.00S,2024-12-04T00:19:43.9Z,1,REGULAR,turnover,offensive foul,[],1630171,,,1610612739,16,6,2024-12-04T00:20:07Z,490000,False,,,0,,I. Okoro offensive foul TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,200833.0,1.0,,,,,,,,,,,,
51,PT07M30.00S,2024-12-04T00:20:05.0Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612764,16,6,2024-12-04T00:20:18Z,500000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 1628386]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,Allen,1628386.0,,,,,,
52,PT07M30.00S,2024-12-04T00:20:05.0Z,1,REGULAR,steal,,[],1628386,,,1610612739,16,6,2024-12-04T00:20:08Z,510000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2024-12-04T00:20:12.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,92.72339027595268,2.450980392156863,1610612739,19,6,2024-12-04T00:21:07Z,520000,False,-238.0,16.0,1,right,D. Garland 3PT  (3 PTS) (D. Mitchell 4 AST),"[1629636, 1628378]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.82,Made,,,,,,,3.0,D. Mitchell,1628378.0,4.0,,,,,,,,
55,PT07M11.00S,2024-12-04T00:20:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,16.63929040735874,52.94117647058824,1610612764,19,6,2024-12-04T00:21:05Z,540000,False,-15.0,104.0,1,left,MISS J. Poole 10' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,10.49,Missed,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2024-12-04T00:20:23.1Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,19,6,2024-12-04T00:21:05Z,550000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT07M11.00S,2024-12-04T00:20:26.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612764,19,6,2024-12-04T00:20:26Z,560000,False,0.0,0.0,1,left,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2024-12-04T00:20:28.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,19,6,2024-12-04T00:20:28Z,570000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,57.0,4.0,2.0,2.0,,,,,,,,,,,,,,
59,PT07M11.00S,2024-12-04T00:20:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612764,19,6,2024-12-04T00:20:28Z,580000,False,0.0,0.0,1,left,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
60,PT07M11.00S,2024-12-04T00:20:36.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,19,6,2024-12-04T00:20:36Z,590000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,59.0,5.0,2.0,3.0,,,,,,,,,,,,,,
61,PT07M11.00S,2024-12-04T00:20:37.2Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612764,19,6,2024-12-04T00:20:46Z,600000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1628386, 202685]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,,1.0,0.0,Valančiūnas,202685.0,,
63,PT07M11.00S,2024-12-04T00:20:53.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612764,19,7,2024-12-04T00:20:53Z,620000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (5 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
64,PT07M11.00S,2024-12-04T00:20:55.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612764,19,7,2024-12-04T00:21:04Z,630000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M11.00S,2024-12-04T00:20:55.2Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,19,7,2024-12-04T00:21:04Z,640000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M11.00S,2024-12-04T00:20:55.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612764,19,7,2024-12-04T00:21:04Z,650000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M11.00S,2024-12-04T00:20:55.2Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,19,7,2024-12-04T00:21:04Z,660000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M11.00S,2024-12-04T00:21:08.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612764,19,7,2024-12-04T00:21:14Z,670000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M11.00S,2024-12-04T00:21:08.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612764,19,7,2024-12-04T00:21:14Z,680000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M11.00S,2024-12-04T00:21:17.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612764,19,8,2024-12-04T00:21:17Z,690000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (6 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
71,PT06M55.00S,2024-12-04T00:21:35.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,95.0886990801577,95.58823529411765,1610612739,19,8,2024-12-04T00:21:41Z,700000,False,228.0,-6.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2024-12-04T00:21:38.9Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,19,8,2024-12-04T00:21:41Z,710000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT06M48.00S,2024-12-04T00:21:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612764,19,8,2024-12-04T00:21:52Z,720000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1629636, 1641731]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,1.0,0.0,Coulibaly,1641731.0,,
75,PT06M48.00S,2024-12-04T00:22:10.8Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,19,9,2024-12-04T00:22:10Z,740000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
76,PT06M48.00S,2024-12-04T00:22:29.5Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,19,10,2024-12-04T00:22:29Z,750000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
77,PT06M36.00S,2024-12-04T00:22:44.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,66.70499342969777,30.392156862745097,1610612739,19,10,2024-12-04T00:22:51Z,760000,False,-98.0,260.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
78,PT06M34.00S,2024-12-04T00:22:46.7Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,19,10,2024-12-04T00:22:51Z,770000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT06M29.00S,2024-12-04T00:22:52.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629673,6.652431011826544,35.53921568627451,1610612764,19,12,2024-12-04T00:23:13Z,780000,False,72.0,10.0,1,left,J. Poole 7' driving floating bank Jump Shot (2 PTS) (K. George 1 AST),"[1629673, 1642273]",1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,2.0,K. George,1642273.0,1.0,,,,,,,,
81,PT06M15.00S,2024-12-04T00:23:08.6Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,19,12,2024-12-04T00:23:33Z,800000,False,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,lost ball,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,1.0,,,,,,,,,,,,
82,PT06M15.00S,2024-12-04T00:23:14.3Z,1,REGULAR,substitution,out,[],1630171,,,1610612764,19,12,2024-12-04T00:23:21Z,810000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M15.00S,2024-12-04T00:23:14.3Z,1,REGULAR,substitution,out,[],1627763,,,1610612764,19,12,2024-12-04T00:23:21Z,820000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M15.00S,2024-12-04T00:23:14.3Z,1,REGULAR,substitution,in,[],1630241,,,1610612764,19,12,2024-12-04T00:23:21Z,830000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M15.00S,2024-12-04T00:23:14.3Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,19,12,2024-12-04T00:23:21Z,840000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M06.00S,2024-12-04T00:23:39.3Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612764,19,12,2024-12-04T00:23:44Z,850000,False,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,2.0,,,,,,,,,,,,
