actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-11T23:10:41.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-11T23:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-11T23:10:45.0Z,1,REGULAR,jumpball,recovered,[],1630533,,,1610612751,0,0,2025-03-11T23:10:45Z,40000,False,,,0,,Jump Ball N. Claxton vs. J. Allen: Tip to Z. Williams,"[1630533, 1629651, 1628386]",1610612751.0,BKN,startperiod,Z. Williams,1630533.0,Williams,Z. Williams,Claxton,1629651.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M32.00S,2025-03-11T23:11:07.7Z,1,REGULAR,3pt,Jump Shot,[],1629651,30.962549277266753,68.38235294117648,1610612751,0,0,2025-03-11T23:11:11Z,70000,False,-92.0,239.0,1,left,MISS N. Claxton 25' 3PT,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2025-03-11T23:11:10.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2025-03-11T23:11:10Z,80000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-03-11T23:11:19.0Z,1,REGULAR,foul,personal,[],1630553,,,1610612739,0,0,2025-03-11T23:11:27Z,90000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1628386]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
11,PT11M12.00S,2025-03-11T23:11:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.28449408672799,51.470588235294116,1610612739,0,0,2025-03-11T23:12:05Z,110000,False,7.0,76.0,1,right,MISS E. Mobley 7' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-03-11T23:11:50.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,0,2025-03-11T23:11:52Z,120000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT11M04.00S,2025-03-11T23:11:55.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,93.38042049934296,2.696078431372549,1610612739,3,0,2025-03-11T23:12:00Z,140000,False,-237.0,10.0,1,right,D. Garland 3PT  (3 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,
16,PT10M43.00S,2025-03-11T23:12:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630553,9.017739816031538,2.941176470588235,1610612751,3,0,2025-03-11T23:12:20Z,160000,False,235.0,32.0,1,left,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2025-03-11T23:12:18.3Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,3,0,2025-03-11T23:15:51Z,170000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
