actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M58.00S,2025-03-02T20:42:52.6Z,1,REGULAR,steal,,[],1642270,,,1610612757,0,2,2025-03-02T20:42:54Z,150000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
17,PT10M54.00S,2025-03-02T20:42:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,93.9060446780552,50.0,1610612757,0,4,2025-03-02T20:43:05Z,160000,False,0.0,5.0,1,right,D. Avdija running Layup (2 PTS) (D. Clingan 1 AST),"[1630166, 1642270]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,2.0,,,,D. Clingan,1642270.0,1.0,,,,,,,
18,PT10M47.00S,2025-03-02T20:43:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.251642575558476,54.166666666666664,1610612739,0,4,2025-03-02T20:45:02Z,170000,False,-21.0,53.0,1,left,MISS E. Mobley driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2025-03-02T20:43:02.7Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,4,2025-03-02T20:43:08Z,180000,False,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,2.0,0.0,2.0,,,,,,,,,,,,,,
21,PT10M44.00S,2025-03-02T20:43:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612739,0,4,2025-03-02T20:43:20Z,200000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Hunter 2 FT),"[1642270, 1629631]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628954.0,1.0,0.0,Hunter,1629631.0,,
23,PT10M44.00S,2025-03-02T20:43:33.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629631,,,1610612739,1,4,2025-03-02T20:43:33Z,220000,False,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
25,PT10M44.00S,2025-03-02T20:43:52.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629631,,,1610612739,2,4,2025-03-02T20:43:52Z,230000,False,,,0,,D. Hunter Free Throw 2 of 2 (2 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
27,PT10M26.00S,2025-03-02T20:44:29.6Z,1,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,2,4,2025-03-02T20:44:35Z,250000,False,,,0,,A. Simons bad pass out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,1628954.0,,,,,,
28,PT10M02.00S,2025-03-02T20:44:58.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,4.155716162943495,95.09803921568627,1610612739,2,4,2025-03-02T20:46:51Z,260000,False,-225.0,-13.0,1,left,MISS D. Garland step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,
29,PT10M02.00S,2025-03-02T20:44:58.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,2,4,2025-03-02T20:46:51Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,28.0,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2025-03-02T20:45:02.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,2,4,2025-03-02T20:46:57Z,280000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627541.0,,,,,,
31,PT09M49.00S,2025-03-02T20:45:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612757,2,4,2025-03-02T20:45:29Z,290000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Clingan 2 FT),"[1630596, 1642270]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Clingan,1642270.0,,
33,PT09M49.00S,2025-03-02T20:45:47.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1642270,,,1610612757,2,4,2025-03-02T20:45:47Z,310000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M49.00S,2025-03-02T20:45:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,2,4,2025-03-02T20:45:47Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
35,PT09M49.00S,2025-03-02T20:46:02.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1642270,,,1610612757,2,5,2025-03-02T20:46:02Z,330000,False,,,0,,D. Clingan Free Throw 2 of 2 (1 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
36,PT09M37.00S,2025-03-02T20:46:16.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,11.777266754270697,70.09803921568627,1610612739,2,5,2025-03-02T20:49:19Z,340000,False,-100.0,58.0,1,left,MISS D. Garland 11' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,11.61,Missed,,,,,,,,,,,,,,,,,,
37,PT09M34.00S,2025-03-02T20:46:19.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,5,2025-03-02T20:46:23Z,350000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT09M30.00S,2025-03-02T20:46:23.7Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,2,5,2025-03-02T20:46:28Z,360000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1629622]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Strus,1629622.0,,,,,,,,,,
39,PT09M30.00S,2025-03-02T20:46:23.7Z,1,REGULAR,steal,,[],1629622,,,1610612739,2,5,2025-03-02T20:46:25Z,370000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
40,PT09M20.00S,2025-03-02T20:46:34.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,8.09789750328515,25.245098039215684,1610612739,2,5,2025-03-02T20:46:40Z,380000,False,124.0,24.0,1,left,MISS D. Hunter 12' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,12.6,Missed,,,,,,,,,,,,,,,,,,
41,PT09M19.00S,2025-03-02T20:46:35.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,2,5,2025-03-02T20:46:40Z,390000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,40.0,,,,,,,,,,,,,,,,,
43,PT09M05.00S,2025-03-02T20:46:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.80354796320631,49.50980392156863,1610612757,2,5,2025-03-02T20:47:14Z,410000,False,-2.0,25.0,1,right,MISS A. Simons driving Layup - blocked,"[1629014, 1628386]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
75,PT09M05.00S,2025-03-02T20:46:57.0Z,1,REGULAR,block,,[],1628386,,,1610612757,2,5,2025-03-02T20:52:21Z,420000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT09M05.00S,2025-03-02T20:46:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,2,5,2025-03-02T20:47:14Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,43.0,,,,,,,,,,,,,,,,,
47,PT08M59.00S,2025-03-02T20:47:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,69.33311432325887,26.715686274509803,1610612757,2,8,2025-03-02T20:47:26Z,450000,False,-116.0,236.0,1,right,S. Sharpe 26' 3PT step back (5 PTS) (D. Clingan 2 AST),"[1631101, 1642270]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,5.0,,,,D. Clingan,1642270.0,2.0,,,,,,,
49,PT08M46.00S,2025-03-02T20:47:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612739,2,8,2025-03-02T20:47:48Z,470000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Garland 2 FT),"[1641739, 1629636]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627541.0,1.0,0.0,Garland,1629636.0,,
51,PT08M46.00S,2025-03-02T20:48:01.2Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,3,8,2025-03-02T20:48:01Z,490000,False,,,0,,D. Garland Free Throw 1 of 2 (1 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
52,PT08M46.00S,2025-03-02T20:48:19.3Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,4,8,2025-03-02T20:48:19Z,500000,False,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
53,PT08M21.00S,2025-03-02T20:48:45.9Z,1,REGULAR,2pt,Jump Shot,[],1629014,90.75229960578186,28.921568627450984,1610612757,4,8,2025-03-02T20:48:50Z,510000,False,-105.0,34.0,1,right,MISS A. Simons 11' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,11.09,Missed,,,,,,,,,,,,,,,,,,
54,PT08M19.00S,2025-03-02T20:48:47.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,8,2025-03-02T20:48:50Z,520000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT08M16.00S,2025-03-02T20:48:51.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,28.203022339027594,8.57843137254902,1610612739,7,8,2025-03-02T20:49:00Z,530000,False,207.0,213.0,1,left,D. Garland 29' 3PT running (5 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,29.68,Made,,,,,5.0,,,,E. Mobley,1630596.0,1.0,,,,,,,
57,PT07M53.00S,2025-03-02T20:49:13.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,94.03745072273325,49.01960784313725,1610612757,7,10,2025-03-02T20:49:18Z,550000,False,-5.0,4.0,1,right,T. Camara cutting DUNK (2 PTS) (D. Avdija 1 AST),"[1641739, 1630166]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,2.0,,,,D. Avdija,1630166.0,1.0,,,,,,,
59,PT07M37.00S,2025-03-02T20:49:29.4Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,7,10,2025-03-02T20:50:08Z,570000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1641739]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Camara,1641739.0,,,,,,,,,,
60,PT07M37.00S,2025-03-02T20:49:29.4Z,1,REGULAR,steal,,[],1641739,,,1610612757,7,10,2025-03-02T20:49:32Z,580000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
61,PT07M29.00S,2025-03-02T20:49:40.9Z,1,REGULAR,foul,personal,[],1629631,,,1610612757,7,10,2025-03-02T20:49:48Z,590000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1630166]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Avdija,1630166.0,,
63,PT07M29.00S,2025-03-02T20:49:47.2Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,7,10,2025-03-02T20:49:51Z,610000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M29.00S,2025-03-02T20:49:47.2Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,7,10,2025-03-02T20:49:51Z,620000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M20.00S,2025-03-02T20:50:25.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631101,82.9993429697766,44.11764705882353,1610612757,7,10,2025-03-02T20:54:39Z,645000,False,-29.0,107.0,1,right,MISS S. Sharpe 11' driving floating Shot - blocked,"[1631101, 1628386]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,11.13,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
73,PT07M20.00S,2025-03-02T20:50:25.0Z,1,REGULAR,block,,[],1628386,,,1610612757,7,10,2025-03-02T20:51:57Z,647500,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
74,PT07M20.00S,2025-03-02T20:50:25.0Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,7,10,2025-03-02T20:51:57Z,648750,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT07M02.00S,2025-03-02T20:50:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.95335085413929,49.50980392156863,1610612739,7,10,2025-03-02T20:51:57Z,650000,False,2.0,116.0,1,left,MISS D. Hunter 11' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
68,PT07M00.00S,2025-03-02T20:50:36.0Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,7,10,2025-03-02T20:50:39Z,660000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M52.00S,2025-03-02T20:50:46.0Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612757,7,10,2025-03-02T20:50:53Z,670000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Clingan 2 FT),"[1630596, 1642270]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,2.0,0.0,Clingan,1642270.0,,
71,PT06M52.00S,2025-03-02T20:51:04.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,7,10,2025-03-02T20:51:04Z,690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M52.00S,2025-03-02T20:51:08.8Z,1,REGULAR,substitution,out,[],1630596,,,1610612757,7,10,2025-03-02T20:53:49Z,700000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M52.00S,2025-03-02T20:51:08.8Z,1,REGULAR,substitution,out,[],1629631,,,1610612757,7,10,2025-03-02T20:53:49Z,710000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M52.00S,2025-03-02T20:51:08.8Z,1,REGULAR,substitution,in,[],1629660,,,1610612757,7,10,2025-03-02T20:53:49Z,720000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M52.00S,2025-03-02T20:51:08.8Z,1,REGULAR,substitution,in,[],1629731,,,1610612757,7,10,2025-03-02T20:53:49Z,730000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M52.00S,2025-03-02T20:54:05.4Z,1,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,7,10,2025-03-02T20:54:05Z,740000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT06M52.00S,2025-03-02T20:54:05.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,7,10,2025-03-02T20:54:05Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
82,PT06M52.00S,2025-03-02T20:54:26.8Z,1,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,7,11,2025-03-02T20:54:26Z,760000,False,,,0,,D. Clingan Free Throw 2 of 2 (2 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
83,PT06M28.00S,2025-03-02T20:54:56.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,7,11,2025-03-02T21:52:31Z,770000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627541.0,,,,,,
84,PT06M11.00S,2025-03-02T20:55:19.9Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,7,11,2025-03-02T20:55:24Z,780000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1629660]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Jerome,1629660.0,,,,,,,,,,
85,PT06M11.00S,2025-03-02T20:55:19.9Z,1,REGULAR,steal,,[],1629660,,,1610612739,7,11,2025-03-02T20:55:22Z,790000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
86,PT06M06.00S,2025-03-02T20:55:24.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629731,6.389618922470433,50.245098039215684,1610612739,9,11,2025-03-02T20:55:30Z,800000,False,-1.0,8.0,1,left,D. Wade running Layup (2 PTS) (T. Jerome 1 AST),"[1629731, 1629660]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,T. Jerome,1629660.0,1.0,,,,,,,
88,PT05M55.00S,2025-03-02T20:55:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,88.12417871222075,55.14705882352941,1610612757,9,13,2025-03-02T20:55:42Z,820000,False,26.0,59.0,1,right,D. Avdija 6' driving floating Jump Shot (4 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,4.0,,,,T. Camara,1641739.0,1.0,,,,,,,
90,PT05M42.00S,2025-03-02T20:55:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629622,30.17411300919842,75.98039215686273,1610612739,9,13,2025-03-02T20:55:53Z,840000,False,-130.0,231.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
91,PT05M39.00S,2025-03-02T20:55:52.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,9,13,2025-03-02T20:55:53Z,850000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
