actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-16T17:11:06.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-16T17:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-16T17:11:08.8Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2025-03-16T17:11:08Z,40000,False,,,0,,Jump Ball J. Allen vs. W. Carter Jr.: Tip to D. Garland,"[1629636, 1628386, 1628976]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-16T17:11:20.6Z,1,REGULAR,3pt,Jump Shot,[],1629631,92.06636005256242,3.9215686274509802,1610612739,0,0,2025-03-16T17:11:26Z,70000,False,-230.0,22.0,1,right,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-03-16T17:11:23.6Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,0,2025-03-16T17:11:26Z,80000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2025-03-16T17:11:29.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203484,5.863994743758213,52.69607843137255,1610612753,0,0,2025-03-16T17:21:09Z,90000,False,-13.0,3.0,1,left,MISS K. Caldwell-Pope running reverse Layup,[203484],1610612753.0,ORL,running reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
11,PT11M33.00S,2025-03-16T17:11:33.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,0,0,2025-03-16T17:11:36Z,110000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M28.00S,2025-03-16T17:11:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.03745072273325,50.98039215686274,1610612739,2,0,2025-03-16T17:12:34Z,120000,False,5.0,4.0,1,right,J. Allen cutting Layup (2 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,
14,PT11M03.00S,2025-03-16T17:12:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630532,19.267411300919843,76.22549019607843,1610612753,2,0,2025-03-16T17:12:09Z,140000,False,-131.0,129.0,1,left,MISS F. Wagner 18' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
15,PT10M59.00S,2025-03-16T17:12:06.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,0,2025-03-16T17:12:06Z,150000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M49.00S,2025-03-16T17:12:15.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,92.32917214191852,63.725490196078425,1610612739,2,0,2025-03-16T17:12:19Z,160000,False,69.0,20.0,1,right,MISS J. Allen 7' driving Hook,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
