actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-24T00:14:00.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-24T00:14:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-02-24T00:14:05.2Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-02-24T00:14:05Z,40000,False,,,0,,Jump Ball Z. Edey vs. J. Allen: Tip to J. Jackson Jr.,"[1628991, 1641744, 1628386]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-02-24T00:14:11.7Z,1,REGULAR,2pt,Jump Shot,[],1630217,75.64060446780552,65.19607843137256,1610612763,0,0,2025-02-24T00:14:16Z,70000,False,76.0,176.0,1,right,MISS D. Bane 19' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,19.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2025-02-24T00:14:15.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2025-02-24T00:14:16Z,80000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2025-02-24T00:14:22.0Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,0,0,2025-02-24T00:14:26Z,90000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1628991]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,
10,PT11M37.00S,2025-02-24T00:14:22.0Z,1,REGULAR,steal,,[],1628991,,,1610612763,0,0,2025-02-24T00:14:23Z,100000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M33.00S,2025-02-24T00:14:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642377,93.38042049934296,50.0,1610612763,0,2,2025-02-24T00:14:33Z,110000,False,0.0,10.0,1,right,J. Wells running alley-oop Layup (2 PTS) (J. Morant 1 AST),"[1642377, 1629630]",1610612763.0,MEM,running alley-oop,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,
13,PT11M11.00S,2025-02-24T00:14:48.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,22.026938239159,23.774509803921568,1610612739,0,2,2025-02-24T00:14:56Z,130000,False,131.0,155.0,1,left,MISS D. Mitchell 20' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,20.27,Missed,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2025-02-24T00:14:50.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,0,2,2025-02-24T00:14:56Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Right Center,,,13.0,,,,,,,,,,,,,,,,,
16,PT10M59.00S,2025-02-24T00:15:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.94809461235218,45.34313725490196,1610612763,0,4,2025-02-24T00:15:11Z,160000,False,-23.0,117.0,1,right,J. Morant 11' pullup Jump Shot (2 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.95,Made,,,,,,,,2.0,,,,,,,,,,
17,PT10M36.00S,2025-02-24T00:15:30.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.783837056504599,46.81372549019608,1610612739,2,4,2025-02-24T00:15:35Z,170000,False,16.0,11.0,1,left,J. Allen cutting DUNK (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.95,Made,,,,,,,,2.0,E. Mobley,1630596.0,1.0,,,,,,,
19,PT10M27.00S,2025-02-24T00:15:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628991,70.64717477003943,22.54901960784314,1610612763,2,4,2025-02-24T00:15:41Z,190000,False,-137.0,223.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2025-02-24T00:15:40.2Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,2,4,2025-02-24T00:15:41Z,200000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M21.00S,2025-02-24T00:15:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612739,2,4,2025-02-24T00:16:05Z,210000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Okoro 2 FT),"[1629630, 1630171]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Okoro,1630171.0,,
