actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-30T23:11:28.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-30T23:11:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2024-10-30T23:11:34.1Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2024-10-30T23:11:34Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Allen: Tip to D. Russell,"[1626156, 203076, 1628386]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-10-30T23:11:45.0Z,1,REGULAR,2pt,Jump Shot,[],1630559,76.95466491458606,39.950980392156865,1610612747,0,2,2024-10-30T23:11:53Z,70000,False,-50.0,164.0,1,right,A. Reaves 17' pullup Jump Shot (2 PTS) (D. Russell 1 AST),"[1630559, 1626156]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,17.16,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2024-10-30T23:12:07.9Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,0,2,2024-10-30T23:12:46Z,90000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203076]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Davis,203076.0,,,,,,,,,,,
10,PT11M19.00S,2024-10-30T23:12:07.9Z,1,REGULAR,steal,,[],203076,,,1610612747,0,2,2024-10-30T23:12:10Z,100000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M15.00S,2024-10-30T23:12:11.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.64323258869908,50.73529411764706,1610612747,0,4,2024-10-30T23:13:15Z,110000,False,4.0,7.0,1,right,L. James running DUNK (2 PTS) (D. Russell 2 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
13,PT11M05.00S,2024-10-30T23:12:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,4.5499342969776615,52.20588235294118,1610612739,2,4,2024-10-30T23:12:26Z,130000,False,-11.0,-10.0,1,left,D. Mitchell driving Layup (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-10-30T23:12:39.2Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612747,2,4,2024-10-30T23:12:53Z,140000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Russell 2 FT),"[1629636, 1626156]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,1.0,0.0,Russell,1626156.0,,,,,,
16,PT10M53.00S,2024-10-30T23:12:59.4Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,2,5,2024-10-30T23:12:59Z,160000,False,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2024-10-30T23:13:14.1Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,2,6,2024-10-30T23:13:14Z,170000,False,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2024-10-30T23:13:35.6Z,1,REGULAR,foul,personal,[],1629060,,,1610612739,2,6,2024-10-30T23:13:57Z,180000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1628386]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,1.0,0.0,Allen,1628386.0,,,,,,
20,PT10M30.00S,2024-10-30T23:14:01.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,24.52365308804205,81.86274509803921,1610612739,5,6,2024-10-30T23:14:26Z,200000,False,-159.0,178.0,1,left,D. Mitchell 3PT step back (5 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,23.89,Made,5.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
22,PT10M09.00S,2024-10-30T23:14:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.64323258869908,49.754901960784316,1610612747,5,8,2024-10-30T23:14:29Z,220000,False,-1.0,7.0,1,right,A. Davis Layup (2 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.74,Made,2.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
24,PT10M00.00S,2024-10-30T23:14:32.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,17.559132720105126,32.84313725490196,1610612739,7,8,2024-10-30T23:14:37Z,240000,False,86.0,113.0,1,left,D. Mitchell 14' driving floating Jump Shot (7 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,14.16,Made,7.0,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2024-10-30T23:14:41.5Z,1,REGULAR,foul,personal,[],1629636,,,1610612747,7,8,2024-10-30T23:14:49Z,250000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1626156]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,1148.0,2.0,0.0,Russell,1626156.0,,,,,,
27,PT09M47.00S,2024-10-30T23:15:04.3Z,1,REGULAR,foul,personal,[],1628378,,,1610612747,7,8,2024-10-30T23:15:18Z,270000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1630559]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1629178.0,1.0,0.0,Reaves,1630559.0,,,,,,
30,PT09M32.00S,2024-10-30T23:15:52.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612747,7,8,2024-10-30T23:16:00Z,300000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2024-10-30T23:15:52.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612747,7,8,2024-10-30T23:16:00Z,310000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2024-10-30T23:16:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.11760840998686,51.9607843137255,1610612747,7,8,2024-10-30T23:16:19Z,320000,False,10.0,12.0,1,right,MISS L. James driving reverse Layup,[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2024-10-30T23:16:16.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,7,8,2024-10-30T23:16:19Z,330000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,
34,PT09M17.00S,2024-10-30T23:16:20.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,7.046649145860711,51.71568627450981,1610612739,9,8,2024-10-30T23:16:27Z,340000,False,-9.0,14.0,1,left,E. Mobley cutting DUNK (2 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
36,PT08M52.00S,2024-10-30T23:16:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.85479632063075,50.73529411764706,1610612747,9,10,2024-10-30T23:16:52Z,360000,False,4.0,15.0,1,right,R. Hachimura cutting finger roll Layup (2 PTS) (D. Russell 4 AST),"[1629060, 1626156]",1610612747.0,LAL,cutting finger roll,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,
38,PT08M41.00S,2024-10-30T23:16:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,5.863994743758213,50.245098039215684,1610612739,11,10,2024-10-30T23:17:20Z,380000,False,-1.0,3.0,1,left,E. Mobley bank Jump Shot (4 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.29,Made,4.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
40,PT08M30.00S,2024-10-30T23:17:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630559,66.96780551905388,30.14705882352941,1610612747,11,13,2024-10-30T23:21:54Z,400000,False,-99.0,258.0,1,right,A. Reaves 27' 3PT pullup (5 PTS) (A. Davis 1 AST),"[1630559, 203076]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.64,Made,5.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
42,PT08M18.00S,2024-10-30T23:17:19.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.40801576872536,54.41176470588235,1610612739,11,13,2024-10-30T23:17:24Z,420000,False,-22.0,252.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2024-10-30T23:17:21.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,11,13,2024-10-30T23:17:24Z,430000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,
44,PT08M12.00S,2024-10-30T23:17:26.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,73.14388961892247,14.950980392156863,1610612747,11,13,2024-10-30T23:17:33Z,440000,False,-175.0,200.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2024-10-30T23:17:30.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,11,13,2024-10-30T23:17:33Z,450000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,44.0,2.0,2.0,0.0,,
46,PT08M02.00S,2024-10-30T23:17:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629731,6.521024967148489,2.2058823529411766,1610612739,14,13,2024-10-30T23:17:40Z,460000,False,239.0,9.0,1,left,D. Wade 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.92,Made,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
48,PT07M37.00S,2024-10-30T23:18:03.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,92.72339027595268,50.98039215686274,1610612747,14,15,2024-10-30T23:18:24Z,480000,False,5.0,16.0,1,right,A. Davis driving Hook (4 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,,,,,,,,,,,
