actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
18,PT11M15.00S,2025-03-06T00:15:13.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,0,0,2025-03-06T00:15:13Z,180000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT11M15.00S,2025-03-06T00:15:13.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,0,0,2025-03-06T00:15:13Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,
20,PT11M15.00S,2025-03-06T00:15:30.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,1,0,2025-03-06T00:15:30Z,200000,False,,,0,,E. Mobley Free Throw 2 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
21,PT10M55.00S,2025-03-06T00:15:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,11.645860709592641,48.28431372549019,1610612748,1,2,2025-03-06T00:15:57Z,210000,False,9.0,57.0,1,left,B. Adebayo turnaround fadeaway Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,,,,,,,,2.0,,,,,,
22,PT10M46.00S,2025-03-06T00:16:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,92.9862023653088,63.48039215686274,1610612739,1,2,2025-03-06T00:16:06Z,220000,False,67.0,13.0,1,right,MISS J. Allen 6' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
23,PT10M43.00S,2025-03-06T00:16:03.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,1,2,2025-03-06T00:16:03Z,230000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M31.00S,2025-03-06T00:16:15.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,32.670827858081466,57.59803921568627,1610612748,1,2,2025-03-06T00:16:21Z,240000,False,-38.0,255.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
25,PT10M28.00S,2025-03-06T00:16:18.5Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,1,2,2025-03-06T00:16:21Z,250000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M11.00S,2025-03-06T00:16:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,85.89027595269383,50.73529411764706,1610612739,1,2,2025-03-06T00:17:29Z,260000,False,4.0,80.0,1,right,MISS J. Allen 8' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2025-03-06T00:16:38.3Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,1,2,2025-03-06T00:16:40Z,270000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT10M04.00S,2025-03-06T00:16:44.8Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,1,2,2025-03-06T00:16:50Z,280000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612748.0,MIA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,1626300.0,,,,,,1.0,,,,,
29,PT09M51.00S,2025-03-06T00:17:18.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,67.36202365308804,65.44117647058823,1610612739,4,2,2025-03-06T00:18:02Z,290000,False,77.0,254.0,1,right,D. Mitchell 26' 3PT pullup (3 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.58,Made,,,,,,,,,,,,3.0,,,,,,
30,PT09M51.00S,2025-03-06T00:17:21.3Z,1,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612739,4,2,2025-03-06T00:17:36Z,300000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630558, 1628378]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1626300.0,1.0,0.0,Mitchell,1628378.0,,,,,,,
32,PT09M51.00S,2025-03-06T00:17:48.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628378,,,1610612739,5,2,2025-03-06T00:17:48Z,320000,False,,,0,,D. Mitchell Free Throw 1 of 1 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
34,PT09M35.00S,2025-03-06T00:18:04.9Z,1,REGULAR,3pt,Jump Shot,[],201567,30.699737187910642,70.34313725490196,1610612748,5,2,2025-03-06T00:19:02Z,330000,False,-102.0,236.0,1,left,MISS K. Love 25' pullup 3PT,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
35,PT09M32.00S,2025-03-06T00:18:07.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,2,2025-03-06T00:18:09Z,340000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M23.00S,2025-03-06T00:18:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,94.82588699080158,3.431372549019608,1610612739,8,2,2025-03-06T00:18:21Z,350000,False,-233.0,-4.0,1,right,D. Garland 3PT  (3 PTS) (M. Strus 1 AST),"[1629636, 1629622]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,,,3.0,,M. Strus,1629622.0,1.0,,
38,PT09M10.00S,2025-03-06T00:18:29.2Z,1,REGULAR,3pt,Jump Shot,[],202692,25.04927726675427,13.970588235294118,1610612748,8,5,2025-03-06T00:18:33Z,370000,False,180.0,183.0,1,left,A. Burks 25' 3PT  (3 PTS) (B. Adebayo 1 AST),"[202692, 1628389]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,,,,3.0,,B. Adebayo,1628389.0,1.0,,
40,PT09M01.00S,2025-03-06T00:18:38.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,67.49342969776609,52.20588235294118,1610612739,8,5,2025-03-06T00:18:43Z,390000,False,11.0,253.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
41,PT08M59.00S,2025-03-06T00:18:40.0Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,8,5,2025-03-06T00:18:43Z,400000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M49.00S,2025-03-06T00:18:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628389,4.155716162943495,97.05882352941177,1610612748,8,8,2025-03-06T00:18:54Z,410000,False,-235.0,-13.0,1,left,B. Adebayo 3PT  (5 PTS) (A. Burks 1 AST),"[1628389, 202692]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,,,,,,,,5.0,,A. Burks,202692.0,1.0,,
44,PT08M37.00S,2025-03-06T00:19:04.7Z,1,REGULAR,foul,offensive,[],1630596,,,1610612739,8,8,2025-03-06T00:19:13Z,430000,False,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1626179]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,1626300.0,1.0,0.0,Rozier,1626179.0,,,,,,,
46,PT08M37.00S,2025-03-06T00:19:04.7Z,1,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,8,8,2025-03-06T00:19:04Z,450000,False,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,1626300.0,,,,,,1.0,,,,,
47,PT08M22.00S,2025-03-06T00:19:33.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,6.521024967148489,78.18627450980392,1610612748,8,10,2025-03-06T00:19:40Z,460000,False,-141.0,9.0,1,left,B. Adebayo 14' pullup Jump Shot (7 PTS) (D. Mitchell 1 AST),"[1628389, 1630558]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,14.12,Made,,,,,,,,,,,,7.0,,D. Mitchell,1630558.0,1.0,,
49,PT08M11.00S,2025-03-06T00:19:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,71.04139290407359,18.38235294117647,1610612739,8,10,2025-03-06T00:19:49Z,480000,False,-158.0,220.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
50,PT08M07.00S,2025-03-06T00:19:48.1Z,1,REGULAR,rebound,defensive,[],202692,,,1610612748,8,10,2025-03-06T00:19:49Z,490000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M50.00S,2025-03-06T00:20:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,17.95335085413929,38.970588235294116,1610612748,8,12,2025-03-06T00:20:12Z,500000,False,55.0,116.0,1,left,K. Love 12' fadeaway Jump Shot (2 PTS) (B. Adebayo 2 AST),"[201567, 1628389]",1610612748.0,MIA,fadeaway,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,,,,,,,,,,,,2.0,,B. Adebayo,1628389.0,2.0,,
53,PT07M36.00S,2025-03-06T00:20:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,89.43823915900131,41.911764705882355,1610612739,8,12,2025-03-06T00:21:57Z,520000,False,-40.0,47.0,1,right,MISS E. Mobley 6' driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2025-03-06T00:20:22.7Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,8,12,2025-03-06T00:21:57Z,530000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,,
55,PT07M34.00S,2025-03-06T00:20:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,89.96386333771353,51.470588235294116,1610612739,8,12,2025-03-06T00:22:43Z,540000,False,7.0,42.0,1,right,MISS E. Mobley putback Layup,[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,,
56,PT07M31.00S,2025-03-06T00:20:27.4Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,8,12,2025-03-06T00:22:43Z,550000,False,,,0,,E. Mobley REBOUND (Off:2 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,55.0,2.0,0.0,2.0,,,,,,,,,,,,,,
57,PT07M25.00S,2025-03-06T00:20:30.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,84.44480946123521,51.71568627450981,1610612739,10,12,2025-03-06T00:23:29Z,560000,False,9.0,94.0,1,right,E. Mobley 9' floating Jump Shot (3 PTS),[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,9.41,Made,,,,,,,,,,,,3.0,,,,,,
58,PT07M10.00S,2025-03-06T00:20:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628389,32.013797634691194,31.61764705882353,1610612748,10,12,2025-03-06T00:20:49Z,570000,False,92.0,248.0,1,left,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2025-03-06T00:20:47.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,10,12,2025-03-06T00:20:49Z,580000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,58.0,3.0,1.0,2.0,,,,,,,,,,,,,,
60,PT07M01.00S,2025-03-06T00:20:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.1688567674113,49.754901960784316,1610612739,12,12,2025-03-06T00:21:00Z,590000,False,-1.0,2.0,1,right,E. Mobley cutting Layup (5 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,,,,5.0,,D. Garland,1629636.0,1.0,,
62,PT06M38.00S,2025-03-06T00:21:17.4Z,1,REGULAR,3pt,Jump Shot,[],201567,29.25427069645204,73.52941176470588,1610612748,12,12,2025-03-06T00:24:11Z,610000,False,-118.0,222.0,1,left,MISS K. Love 25' pullup 3PT,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2025-03-06T00:21:20.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,12,12,2025-03-06T00:21:21Z,620000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M25.00S,2025-03-06T00:21:30.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,65.65374507227332,54.166666666666664,1610612739,15,12,2025-03-06T00:21:35Z,630000,False,21.0,270.0,1,right,D. Garland 27' 3PT step back (6 PTS) (D. Mitchell 1 AST),"[1629636, 1628378]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,27.12,Made,,,,,,,,,,,,6.0,,D. Mitchell,1628378.0,1.0,,
65,PT06M07.00S,2025-03-06T00:21:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.652431011826544,48.77450980392157,1610612748,15,14,2025-03-06T00:25:13Z,640000,False,6.0,10.0,1,left,D. Mitchell driving finger roll Layup (2 PTS),[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,,,2.0,,,,,,
66,PT05M53.00S,2025-03-06T00:22:02.5Z,1,REGULAR,3pt,Jump Shot,[],1629622,93.77463863337714,97.05882352941177,1610612739,18,14,2025-03-06T00:22:07Z,650000,False,235.0,6.0,1,right,M. Strus 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629622, 1628378]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,,,,,,3.0,,D. Mitchell,1628378.0,2.0,,
68,PT05M53.00S,2025-03-06T00:22:08.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,14,2025-03-06T00:22:08Z,670000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M53.00S,2025-03-06T00:23:33.3Z,1,REGULAR,substitution,out,[],1630596,,,1610612748,18,14,2025-03-06T00:25:49Z,680000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M53.00S,2025-03-06T00:23:33.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612748,18,14,2025-03-06T00:25:49Z,690000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2025-03-06T00:23:33.3Z,1,REGULAR,substitution,in,[],1629660,,,1610612748,18,14,2025-03-06T00:25:49Z,700000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2025-03-06T00:23:33.3Z,1,REGULAR,substitution,in,[],1629631,,,1610612748,18,14,2025-03-06T00:25:49Z,710000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M34.00S,2025-03-06T00:26:18.4Z,1,REGULAR,2pt,Jump Shot,[],1626179,8.229303547963205,28.921568627450984,1610612748,18,14,2025-03-06T00:27:10Z,720000,False,105.0,25.0,1,left,MISS T. Rozier 10' driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,10.83,Missed,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2025-03-06T00:26:18.4Z,1,REGULAR,rebound,offensive,[],201567,,,1610612748,18,14,2025-03-06T00:26:31Z,730000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT05M34.00S,2025-03-06T00:26:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612748,18,14,2025-03-06T00:26:39Z,740000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Love 2 FT),"[1629631, 201567]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,1626300.0,1.0,0.0,Love,201567.0,,,,,,,
78,PT05M34.00S,2025-03-06T00:26:50.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612748,18,15,2025-03-06T00:26:50Z,760000,False,,,0,,K. Love Free Throw 1 of 2 (3 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
79,PT05M34.00S,2025-03-06T00:26:51.4Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,18,15,2025-03-06T00:27:06Z,770000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M34.00S,2025-03-06T00:26:51.4Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,18,15,2025-03-06T00:27:06Z,780000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2025-03-06T00:27:17.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,18,16,2025-03-06T00:27:17Z,790000,False,,,0,,K. Love Free Throw 2 of 2 (4 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
82,PT05M25.00S,2025-03-06T00:27:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,82.21090670170827,56.86274509803921,1610612739,20,16,2025-03-06T00:28:38Z,800000,False,34.0,115.0,1,right,D. Hunter 11' turnaround Jump Shot (2 PTS) (D. Garland 2 AST),"[1629631, 1629636]",1610612739.0,CLE,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,11.97,Made,,,,,,,,,,,,2.0,,D. Garland,1629636.0,2.0,,
84,PT05M08.00S,2025-03-06T00:27:47.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,15.456636005256241,49.754901960784316,1610612748,20,18,2025-03-06T00:28:58Z,820000,False,1.0,93.0,1,left,B. Adebayo 9' driving Hook (9 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,,,,,,,,,,,9.0,,,,,,
85,PT05M08.00S,2025-03-06T00:27:51.3Z,1,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612748,20,18,2025-03-06T00:28:00Z,830000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1628386, 1628389]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2534.0,1.0,0.0,Adebayo,1628389.0,,,,,,,
87,PT05M08.00S,2025-03-06T00:28:03.2Z,1,REGULAR,substitution,out,[],1629622,,,1610612748,20,18,2025-03-06T00:29:39Z,850000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
