actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
18,PT11M02.00S,2024-12-06T00:12:34.3Z,1,REGULAR,3pt,Jump Shot,[],1630171,78.40013140604468,90.68627450980392,1610612739,0,4,2024-12-06T00:12:48Z,180000,False,203.0,151.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
19,PT10M59.00S,2024-12-06T00:12:37.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,4,2024-12-06T00:12:37Z,190000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M49.00S,2024-12-06T00:12:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.258212877792378,50.0,1610612743,0,4,2024-12-06T00:14:32Z,200000,False,0.0,6.0,1,left,MISS N. Jokić driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
21,PT10M48.00S,2024-12-06T00:12:50.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,4,2024-12-06T00:14:32Z,210000,False,,,0,,N. Jokić REBOUND (Off:2 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,20.0,2.0,0.0,2.0,,,,,,,,,,,,,,
24,PT10M43.00S,2024-12-06T00:12:58.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.30946123521682,53.92156862745098,1610612743,0,4,2024-12-06T00:23:17Z,240000,False,-20.0,16.0,1,left,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
25,PT10M42.00S,2024-12-06T00:12:59.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,4,2024-12-06T00:22:47Z,250000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M34.00S,2024-12-06T00:13:01.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,93.64323258869908,51.71568627450981,1610612739,2,4,2024-12-06T00:16:06Z,260000,False,9.0,7.0,1,right,J. Allen running alley-oop Layup (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,running alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,,,,,,,,,E. Mobley,1630596.0,1.0,,
28,PT10M10.00S,2024-12-06T00:13:25.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.835085413929041,48.77450980392157,1610612743,2,4,2024-12-06T00:13:31Z,280000,False,6.0,21.0,1,left,MISS N. Jokić driving Hook,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
29,PT10M10.00S,2024-12-06T00:13:25.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,4,2024-12-06T00:13:31Z,290000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT10M00.00S,2024-12-06T00:13:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,74.58935611038108,86.27450980392157,1610612739,2,4,2024-12-06T00:17:01Z,300000,False,181.0,186.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
31,PT09M58.00S,2024-12-06T00:13:40.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,4,2024-12-06T00:17:01Z,310000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M47.00S,2024-12-06T00:13:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,5.863994743758213,49.26470588235294,1610612743,2,4,2024-12-06T00:17:27Z,320000,False,4.0,3.0,1,left,MISS J. Murray turnaround bank Shot,[1627750],1610612743.0,DEN,turnaround bank,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
33,PT09M46.00S,2024-12-06T00:13:52.5Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,2,4,2024-12-06T00:17:27Z,330000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT09M45.00S,2024-12-06T00:13:57.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627750,5.590000152587891,50.0,1610612743,2,6,2024-12-06T00:17:47Z,340000,False,0.0,0.0,1,left,J. Murray tip Layup (2 PTS),[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
35,PT09M33.00S,2024-12-06T00:14:03.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.12417871222075,58.333333333333336,1610612739,4,6,2024-12-06T00:14:08Z,350000,False,42.0,59.0,1,right,E. Mobley 7' turnaround Hook (2 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.23,Made,,,,,2.0,,,,,,,,,,,,,
36,PT09M10.00S,2024-12-06T00:14:26.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,5.601182654402102,39.705882352941174,1610612743,4,8,2024-12-06T00:14:33Z,360000,False,51.0,0.0,1,left,N. Jokić turnaround Hook (4 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,,,,,4.0,,,,,,,,,,,,,
37,PT09M00.00S,2024-12-06T00:14:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,79.31997371879106,5.637254901960785,1610612739,7,8,2024-12-06T00:14:44Z,370000,False,-222.0,142.0,1,right,D. Garland 26' 3PT step back (3 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.33,Made,,,,,3.0,,,,,,,,,,,,,
38,PT08M52.00S,2024-12-06T00:14:43.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.783837056504599,50.73529411764706,1610612743,7,10,2024-12-06T00:14:53Z,380000,False,-4.0,11.0,1,left,A. Gordon cutting DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,2.0,,,,,,,,,J. Murray,1627750.0,1.0,,
40,PT08M52.00S,2024-12-06T00:14:49.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,7,10,2024-12-06T00:14:49Z,400000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M41.00S,2024-12-06T00:17:48.2Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,7,10,2024-12-06T00:17:55Z,410000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1631128]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Braun,1631128.0,,,,,,,,,,
42,PT08M41.00S,2024-12-06T00:17:48.2Z,1,REGULAR,steal,,[],1631128,,,1610612743,7,10,2024-12-06T00:17:52Z,420000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
43,PT08M35.00S,2024-12-06T00:17:54.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,7,10,2024-12-06T00:18:03Z,430000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1630596]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Mobley,1630596.0,,,,,,,,,,
44,PT08M35.00S,2024-12-06T00:17:54.1Z,1,REGULAR,steal,,[],1630596,,,1610612739,7,10,2024-12-06T00:17:56Z,440000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M28.00S,2024-12-06T00:18:00.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,74.72076215505913,82.59803921568627,1610612739,10,10,2024-12-06T00:25:07Z,450000,False,163.0,185.0,1,right,D. Mitchell 24' 3PT  (3 PTS) (I. Okoro 1 AST),"[1628378, 1630171]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,3.0,,,,,,,,,I. Okoro,1630171.0,1.0,,
47,PT08M09.00S,2024-12-06T00:18:19.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,21.632720105124836,70.58823529411765,1610612743,10,10,2024-12-06T00:18:23Z,470000,False,-103.0,151.0,1,left,MISS M. Porter Jr. 18' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,18.26,Missed,,,,,,,,,,,,,,,,,,
48,PT08M07.00S,2024-12-06T00:18:21.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,10,10,2024-12-06T00:18:23Z,480000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M01.00S,2024-12-06T00:18:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.41327201051249,72.54901960784314,1610612739,10,10,2024-12-06T00:25:25Z,490000,False,113.0,244.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2024-12-06T00:18:33.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,10,2024-12-06T00:25:25Z,500000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT07M54.00S,2024-12-06T00:18:34.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630596,92.85479632063075,97.54901960784314,1610612739,13,10,2024-12-06T00:18:39Z,510000,False,238.0,15.0,1,right,E. Mobley 3PT  (5 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,23.82,Made,,,,,5.0,,,,,,,,,J. Allen,1628386.0,1.0,,
53,PT07M50.00S,2024-12-06T00:18:42.9Z,1,REGULAR,turnover,traveling,[],1631128,,,1610612743,13,10,2024-12-06T00:18:55Z,530000,False,,,0,,C. Braun traveling TURNOVER (1 TO),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,,
54,PT07M43.00S,2024-12-06T00:19:08.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,92.72339027595268,96.32352941176471,1610612739,16,10,2024-12-06T00:19:14Z,540000,False,232.0,16.0,1,right,I. Okoro 3PT  (3 PTS) (D. Mitchell 1 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.21,Made,,,,,3.0,,,,,,,,,D. Mitchell,1628378.0,1.0,,
56,PT07M42.00S,2024-12-06T00:19:15.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,10,2024-12-06T00:19:15Z,560000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M31.00S,2024-12-06T00:22:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612743,16,10,2024-12-06T00:22:31Z,570000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629636, 203932]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1830.0,1.0,0.0,Gordon,203932.0,,,,,
59,PT07M31.00S,2024-12-06T00:22:41.8Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,16,10,2024-12-06T00:22:41Z,590000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M31.00S,2024-12-06T00:22:41.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,16,10,2024-12-06T00:22:41Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,
61,PT07M31.00S,2024-12-06T00:22:58.2Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,16,11,2024-12-06T00:22:58Z,610000,False,,,0,,A. Gordon Free Throw 2 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
62,PT07M18.00S,2024-12-06T00:23:12.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,72.7496714848883,28.921568627450984,1610612739,16,11,2024-12-06T00:26:57Z,620000,False,-105.0,204.0,1,right,MISS D. Garland 22' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,22.94,Missed,,,,,,,,,,,,,,,,,,
63,PT07M14.00S,2024-12-06T00:23:15.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,11,2024-12-06T00:23:15Z,630000,False,,,0,,N. Jokić REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,62.0,3.0,1.0,2.0,,,,,,,,,,,,,,
64,PT07M11.00S,2024-12-06T00:23:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,7.440867279894875,51.225490196078425,1610612743,16,13,2024-12-06T00:23:36Z,640000,False,-6.0,17.0,1,left,C. Braun running Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,,,,,,,,,N. Jokić,203999.0,1.0,,
66,PT06M59.00S,2024-12-06T00:23:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,50.49019607843137,1610612739,18,13,2024-12-06T00:27:41Z,660000,False,2.0,8.0,1,right,D. Mitchell driving Layup (5 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,5.0,,,,,,,,,,,,,
67,PT06M46.00S,2024-12-06T00:23:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,7.046649145860711,57.84313725490197,1610612743,18,13,2024-12-06T00:23:47Z,670000,False,-39.0,14.0,1,left,MISS J. Murray turnaround bank Shot,[1627750],1610612743.0,DEN,turnaround bank,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,,,,,,
68,PT06M43.00S,2024-12-06T00:23:46.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,18,13,2024-12-06T00:23:47Z,680000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT06M39.00S,2024-12-06T00:23:51.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,18,13,2024-12-06T00:23:56Z,690000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 203999]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,3.0,Jokić,203999.0,,,,,,,,,,
70,PT06M39.00S,2024-12-06T00:23:51.0Z,1,REGULAR,steal,,[],203999,,,1610612743,18,13,2024-12-06T00:23:53Z,700000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2024-12-06T00:23:57.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,6.521024967148489,49.01960784313725,1610612743,18,13,2024-12-06T00:30:25Z,710000,False,5.0,9.0,1,left,MISS C. Braun running Layup - blocked,"[1631128, 1628378]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,Mitchell,1628378.0
72,PT06M35.00S,2024-12-06T00:23:57.0Z,1,REGULAR,block,,[],1628378,,,1610612743,18,13,2024-12-06T00:24:00Z,720000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M35.00S,2024-12-06T00:23:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,18,13,2024-12-06T00:24:03Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,71.0,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,out,[],1630596,,,1610612743,18,13,2024-12-06T00:24:18Z,750000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612743,18,13,2024-12-06T00:24:18Z,760000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,18,13,2024-12-06T00:24:18Z,770000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612743,18,13,2024-12-06T00:24:18Z,780000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612743,18,13,2024-12-06T00:24:18Z,790000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M35.00S,2024-12-06T00:24:03.8Z,1,REGULAR,substitution,in,[],201566,,,1610612743,18,13,2024-12-06T00:24:18Z,800000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M25.00S,2024-12-06T00:24:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,7.966491458607096,48.03921568627451,1610612743,18,15,2024-12-06T00:24:32Z,810000,False,10.0,22.0,1,left,R. Westbrook cutting Layup (2 PTS) (N. Jokić 2 AST),"[201566, 203999]",1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,2.0,,,,,,,,,N. Jokić,203999.0,2.0,,
84,PT06M00.00S,2024-12-06T00:25:13.5Z,1,REGULAR,2pt,Jump Shot,[],1627747,90.62089356110381,28.676470588235293,1610612739,18,15,2024-12-06T00:32:58Z,840000,False,-107.0,36.0,1,right,MISS C. LeVert 11' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,11.24,Missed,,,,,,,,,,,,,,,,,,
85,PT05M59.00S,2024-12-06T00:25:14.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,15,2024-12-06T00:32:58Z,850000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,84.0,4.0,2.0,2.0,,,,,,,,,,,,,,
132,PT05M53.00S,2024-12-06T00:25:34.0Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612743,18,15,2024-12-06T01:29:29Z,865000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
