actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M38.00S,2024-11-05T00:12:59.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,20,10,2024-11-05T00:13:05Z,870000,False,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,88.0,5.0,5.0,0.0,,,,,,,,,,,,,,
90,PT05M33.00S,2024-11-05T00:13:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,83.52496714848883,38.970588235294116,1610612739,20,10,2024-11-05T00:20:26Z,880000,False,-55.0,102.0,1,right,MISS J. Allen 11' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
91,PT05M30.00S,2024-11-05T00:13:08.6Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,20,10,2024-11-05T00:13:10Z,890000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT05M23.00S,2024-11-05T00:13:16.6Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,20,10,2024-11-05T00:13:23Z,900000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (2 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,202007.0,2.0,,,,,,,,,,,
93,PT05M23.00S,2024-11-05T00:13:19.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,20,10,2024-11-05T00:13:28Z,910000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M23.00S,2024-11-05T00:13:19.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,20,10,2024-11-05T00:13:28Z,920000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M14.00S,2024-11-05T00:13:48.4Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612739,20,10,2024-11-05T00:13:59Z,930000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Garland 2 FT),"[1629018, 1629636]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,1626301.0,,,,,1.0,0.0,Garland,1629636.0,,,,
97,PT05M14.00S,2024-11-05T00:14:12.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,21,10,2024-11-05T00:14:12Z,950000,False,,,0,,D. Garland Free Throw 1 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
98,PT05M14.00S,2024-11-05T00:14:14.0Z,1,REGULAR,substitution,out,[],1629018,,,1610612739,21,10,2024-11-05T00:14:19Z,960000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M14.00S,2024-11-05T00:14:14.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612739,21,10,2024-11-05T00:14:19Z,970000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M14.00S,2024-11-05T00:14:31.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,22,10,2024-11-05T00:14:31Z,980000,False,,,0,,D. Garland Free Throw 2 of 2 (8 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
101,PT04M57.00S,2024-11-05T00:14:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,17.296320630749015,44.36274509803921,1610612749,22,12,2024-11-05T00:21:55Z,990000,False,28.0,110.0,1,left,B. Lopez 11' floating Jump Shot (4 PTS) (P. Connaughton 1 AST),"[201572, 1626192]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,,,,,4.0,,,P. Connaughton,1626192.0,1.0,,,,,,,,
103,PT04M30.00S,2024-11-05T00:15:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,89.70105124835742,40.44117647058824,1610612739,24,12,2024-11-05T00:22:13Z,1010000,False,-48.0,44.0,1,right,D. Garland 6' driving Layup (10 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,,,,,10.0,,,,,,,,,,,,,
104,PT04M09.00S,2024-11-05T00:15:39.2Z,1,REGULAR,3pt,Jump Shot,[],201572,29.911300919842315,71.07843137254902,1610612749,24,12,2024-11-05T00:15:42Z,1020000,False,-105.0,229.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
105,PT04M07.00S,2024-11-05T00:15:41.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,24,12,2024-11-05T00:15:42Z,1030000,False,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,104.0,6.0,6.0,0.0,,,,,,,,,,,,,,
106,PT04M02.00S,2024-11-05T00:15:47.2Z,1,REGULAR,turnover,out-of-bounds,[],1630241,,,1610612739,24,12,2024-11-05T00:22:40Z,1040000,False,,,0,,S. Merrill bad pass out-of-bounds TURNOVER (1 TO),[1630241],1610612739.0,CLE,bad pass,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Left Center,,,,,,,,1830.0,1.0,,,,,,,,,,,
108,PT04M02.00S,2024-11-05T00:15:52.9Z,1,REGULAR,substitution,out,[],1630171,,,1610612749,24,12,2024-11-05T00:15:56Z,1060000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M02.00S,2024-11-05T00:15:52.9Z,1,REGULAR,substitution,in,[],1629660,,,1610612749,24,12,2024-11-05T00:15:56Z,1070000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M44.00S,2024-11-05T00:16:22.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,30.962549277266753,25.735294117647058,1610612749,24,15,2024-11-05T00:16:27Z,1080000,False,121.0,239.0,1,left,P. Connaughton 26' 3PT  (3 PTS) (A. Green 1 AST),"[1626192, 1631260]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,26.76,Made,,,,,3.0,,,A. Green,1631260.0,1.0,,,,,,,,
112,PT03M29.00S,2024-11-05T00:16:36.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,75.77201051248358,88.48039215686273,1610612739,24,15,2024-11-05T00:16:40Z,1100000,False,192.0,175.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2024-11-05T00:16:38.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,24,15,2024-11-05T00:16:40Z,1110000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M18.00S,2024-11-05T00:16:48.2Z,1,REGULAR,3pt,Jump Shot,[],203081,28.597240473061763,72.30392156862744,1610612749,24,18,2024-11-05T00:16:52Z,1120000,False,-112.0,216.0,1,left,D. Lillard 24' 3PT  (8 PTS) (P. Connaughton 2 AST),"[203081, 1626192]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,24.33,Made,,,,,8.0,,,P. Connaughton,1626192.0,2.0,,,,,,,,
116,PT03M01.00S,2024-11-05T00:17:04.5Z,1,REGULAR,2pt,Jump Shot,[],1630241,69.72733245729303,49.754901960784316,1610612739,26,18,2024-11-05T00:17:16Z,1140000,False,-1.0,232.0,1,right,S. Merrill 23' step back Jump Shot (2 PTS) (J. Allen 1 AST),"[1630241, 1628386]",1610612739.0,CLE,step back,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Center,23.21,Made,,,,,2.0,,,J. Allen,1628386.0,1.0,,,,,,,,
118,PT02M42.00S,2024-11-05T00:17:23.3Z,1,REGULAR,3pt,Jump Shot,[],1631260,8.09789750328515,3.9215686274509802,1610612749,26,21,2024-11-05T00:17:28Z,1160000,False,230.0,24.0,1,left,A. Green 3PT  (3 PTS) (P. Connaughton 3 AST),"[1631260, 1626192]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,3.0,,,P. Connaughton,1626192.0,3.0,,,,,,,,
120,PT02M29.00S,2024-11-05T00:17:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,80.76544021024968,38.23529411764706,1610612739,28,21,2024-11-05T00:17:42Z,1180000,False,-59.0,128.0,1,right,D. Garland 14' driving floating Jump Shot (12 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,14.11,Made,,,,,12.0,,,,,,,,,,,,,
121,PT02M09.00S,2024-11-05T00:17:57.5Z,1,REGULAR,3pt,Jump Shot,[],1631260,2.578843626806833,97.30392156862744,1610612749,28,24,2024-11-05T00:18:02Z,1190000,False,-237.0,-28.0,1,left,A. Green 3PT  (6 PTS) (P. Connaughton 4 AST),"[1631260, 1626192]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.82,Made,,,,,6.0,,,P. Connaughton,1626192.0,4.0,,,,,,,,
123,PT02M09.00S,2024-11-05T00:18:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,28,24,2024-11-05T00:18:02Z,1210000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,28,24,2024-11-05T00:20:46Z,1220000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,28,24,2024-11-05T00:20:46Z,1230000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,out,[],201572,,,1610612739,28,24,2024-11-05T00:20:46Z,1240000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,28,24,2024-11-05T00:20:46Z,1250000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,28,24,2024-11-05T00:20:46Z,1260000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M09.00S,2024-11-05T00:19:19.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612739,28,24,2024-11-05T00:20:46Z,1270000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M44.00S,2024-11-05T00:21:25.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,89.70105124835742,39.950980392156865,1610612739,28,24,2024-11-05T00:21:31Z,1280000,False,-50.0,44.0,1,right,MISS E. Mobley 6' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
131,PT01M41.00S,2024-11-05T00:21:28.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,24,2024-11-05T00:21:31Z,1290000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,3.0,3.0,0.0,,,,,,,,,,,,,,
132,PT01M37.00S,2024-11-05T00:21:36.2Z,1,REGULAR,foul,personal,[],1627777,,,1610612749,28,24,2024-11-05T00:21:45Z,1300000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 203081]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,,,,,1.0,0.0,Lillard,203081.0,,,,
134,PT01M26.00S,2024-11-05T00:22:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,6.652431011826544,63.725490196078425,1610612749,28,26,2024-11-05T00:22:11Z,1320000,False,-69.0,10.0,1,left,B. Portis 6' turnaround bank Jump Shot (5 PTS) (P. Connaughton 5 AST),"[1626171, 1626192]",1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,,,,,5.0,,,P. Connaughton,1626192.0,5.0,,,,,,,,
136,PT01M11.00S,2024-11-05T00:22:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,51.470588235294116,1610612739,30,26,2024-11-05T00:25:14Z,1340000,False,7.0,8.0,1,right,D. Mitchell driving Layup (10 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,10.0,,,,,,,,,,,,,
137,PT01M01.00S,2024-11-05T00:22:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,5.075558475689881,48.77450980392157,1610612749,30,28,2024-11-05T00:22:32Z,1350000,False,6.0,-5.0,1,left,P. Connaughton cutting Layup (5 PTS) (D. Lillard 1 AST),"[1626192, 203081]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,5.0,,,D. Lillard,203081.0,1.0,,,,,,,,
139,PT00M49.70S,2024-11-05T00:22:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630241,73.01248357424441,15.686274509803921,1610612739,30,28,2024-11-05T00:27:25Z,1370000,False,-172.0,201.0,1,right,MISS S. Merrill 26' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
140,PT00M47.50S,2024-11-05T00:22:45.2Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,30,28,2024-11-05T00:27:25Z,1380000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M31.30S,2024-11-05T00:22:59.4Z,1,REGULAR,3pt,Jump Shot,[],1641748,7.046649145860711,2.941176470588235,1610612749,30,31,2024-11-05T00:23:04Z,1390000,False,235.0,14.0,1,left,A. Jackson Jr. 3PT  (3 PTS) (D. Lillard 2 AST),"[1641748, 203081]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.57,Made,,,,,3.0,,,D. Lillard,203081.0,2.0,,,,,,,,
143,PT00M12.50S,2024-11-05T00:23:22.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,78.0059132720105,6.61764705882353,1610612739,33,31,2024-11-05T00:23:27Z,1410000,False,-217.0,154.0,1,right,D. Mitchell 26' 3PT step back (13 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,13.0,,,,,,,,,,,,,
144,PT00M05.70S,2024-11-05T00:23:33.3Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,33,31,2024-11-05T00:28:10Z,1420000,False,,,0,,D. Lillard lost ball TURNOVER (3 TO),"[203081, 1629660]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,,,,,Jerome,1629660.0,,
145,PT00M05.70S,2024-11-05T00:23:33.3Z,1,REGULAR,steal,,[],1629660,,,1610612739,33,31,2024-11-05T00:23:35Z,1430000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
146,PT00M02.10S,2024-11-05T00:23:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629660,94.1688567674113,50.49019607843137,1610612739,35,31,2024-11-05T01:07:07Z,1440000,False,2.0,2.0,1,right,T. Jerome Layup (2 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,2.0,,,,,,,,,,,,,
147,PT00M00.00S,2024-11-05T00:23:45.1Z,1,REGULAR,period,end,[],0,,,1610612749,35,31,2024-11-05T00:23:45Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-11-05T00:24:05.9Z,2,REGULAR,substitution,out,['startperiod'],1630241,,,1610612749,35,31,2024-11-05T00:26:11Z,1460000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-11-05T00:24:05.9Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,35,31,2024-11-05T00:26:11Z,1470000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-11-05T00:24:05.9Z,2,REGULAR,substitution,in,['startperiod'],1641854,,,1610612749,35,31,2024-11-05T00:26:11Z,1480000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-11-05T00:24:05.9Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612749,35,31,2024-11-05T00:26:11Z,1490000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-05T00:26:29.6Z,2,REGULAR,period,start,[],0,,,1610612749,35,31,2024-11-05T00:26:29Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M46.00S,2024-11-05T00:26:43.5Z,2,REGULAR,turnover,bad pass,[],1631260,,,1610612749,35,31,2024-11-05T00:26:48Z,1510000,False,,,0,,A. Green bad pass TURNOVER (1 TO),"[1631260, 1627777]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,Niang,1627777.0,,
154,PT11M46.00S,2024-11-05T00:26:43.5Z,2,REGULAR,steal,,[],1627777,,,1610612739,35,31,2024-11-05T00:33:04Z,1520000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
155,PT11M40.00S,2024-11-05T00:26:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,93.11760840998686,50.49019607843137,1610612739,35,31,2024-11-05T00:30:08Z,1530000,False,2.0,12.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2024-11-05T00:26:54.9Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,35,31,2024-11-05T00:30:08Z,1540000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,155.0,2.0,2.0,0.0,,,,,,,,,,,,,,
157,PT11M27.00S,2024-11-05T00:27:02.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,10.988830486202366,41.42156862745098,1610612749,35,31,2024-11-05T00:30:34Z,1550000,False,43.0,51.0,1,left,MISS B. Portis 6' driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
158,PT11M24.00S,2024-11-05T00:27:05.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,35,31,2024-11-05T00:30:34Z,1560000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT11M15.00S,2024-11-05T00:27:13.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.56307490144546,49.50980392156863,1610612739,37,31,2024-11-05T00:27:19Z,1570000,False,-2.0,-1.0,1,right,E. Mobley driving reverse DUNK (6 PTS),[1630596],1610612739.0,CLE,driving reverse,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,6.0,,,,,,,,,,,,,
160,PT10M52.00S,2024-11-05T00:27:35.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,31.61957950065703,36.27450980392157,1610612749,37,31,2024-11-05T00:27:39Z,1580000,False,69.0,245.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
161,PT10M50.00S,2024-11-05T00:27:37.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,31,2024-11-05T00:27:39Z,1590000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT10M40.00S,2024-11-05T00:27:52.3Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612739,37,31,2024-11-05T00:28:05Z,1600000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Mobley 2 FT),"[1626171, 1630596]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,,,,,2.0,0.0,Mobley,1630596.0,,,,
164,PT10M40.00S,2024-11-05T00:28:26.0Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,38,31,2024-11-05T00:28:50Z,1620000,False,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
165,PT10M40.00S,2024-11-05T00:28:26.0Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,38,31,2024-11-05T00:28:50Z,1630000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT10M37.00S,2024-11-05T00:28:29.0Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,38,31,2024-11-05T00:35:58Z,1640000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:3),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,165.0,3.0,3.0,0.0,,,,,,,,,,,,,,
167,PT10M24.00S,2024-11-05T00:28:59.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,14.799605781865965,95.34313725490196,1610612749,38,34,2024-11-05T00:29:04Z,1650000,False,-227.0,87.0,1,left,A. Green 24' 3PT  (9 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,9.0,,,B. Portis,1626171.0,1.0,,,,,,,,
169,PT10M13.00S,2024-11-05T00:29:11.4Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,38,34,2024-11-05T00:29:14Z,1670000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1626192]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,Connaughton,1626192.0,,
170,PT10M13.00S,2024-11-05T00:29:11.4Z,2,REGULAR,steal,,[],1626192,,,1610612749,38,34,2024-11-05T00:29:13Z,1680000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
171,PT09M54.00S,2024-11-05T00:29:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,21.76412614980289,4.411764705882353,1610612749,38,34,2024-11-05T00:33:22Z,1690000,False,228.0,152.0,1,left,MISS A. Green 27' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
172,PT09M51.00S,2024-11-05T00:29:35.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,38,34,2024-11-05T00:33:22Z,1700000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,171.0,,,,,,,,,,,,,,,,,
