actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M08.00S,2024-11-10T00:43:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,69.07030223390277,65.19607843137256,1610612739,5,4,2024-11-10T00:43:51Z,170000,False,76.0,238.0,1,right,E. Mobley 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,25.0,Made,,,,,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,
19,PT09M57.00S,2024-11-10T00:43:57.7Z,1,REGULAR,3pt,Jump Shot,[],1630560,25.837713534822605,79.65686274509804,1610612751,5,4,2024-11-10T00:44:34Z,190000,False,-148.0,190.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.13,Missed,,,,,,,,,,,,,,,,,,
20,PT09M55.00S,2024-11-10T00:43:59.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,4,2024-11-10T00:44:34Z,200000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M48.00S,2024-11-10T00:44:08.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,80.76544021024968,95.09803921568627,1610612739,8,4,2024-11-10T00:45:04Z,210000,False,225.0,128.0,1,right,D. Mitchell 25' 3PT running (3 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,,,,
23,PT09M27.00S,2024-11-10T00:44:25.8Z,1,REGULAR,3pt,Jump Shot,[],203471,25.443495400788436,83.33333333333334,1610612751,8,7,2024-11-10T00:44:30Z,230000,False,-167.0,187.0,1,left,D. Schröder 25' 3PT  (3 PTS) (C. Thomas 2 AST),"[203471, 1630560]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,3.0,C. Thomas,1630560.0,2.0,,,,,,,,,,
25,PT09M11.00S,2024-11-10T00:44:44.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,74.98357424441524,16.666666666666664,1610612739,8,7,2024-11-10T00:45:48Z,250000,False,-167.0,183.0,1,right,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
26,PT09M09.00S,2024-11-10T00:44:46.0Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,8,7,2024-11-10T00:45:48Z,260000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M05.00S,2024-11-10T00:44:52.4Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612751,8,7,2024-11-10T00:45:02Z,270000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628378, 1629661]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,1.0,0.0,Johnson,1629661.0,,,,
29,PT09M05.00S,2024-11-10T00:45:19.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612751,8,8,2024-11-10T00:45:20Z,290000,False,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
30,PT09M05.00S,2024-11-10T00:45:36.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612751,8,9,2024-11-10T00:45:36Z,300000,False,,,0,,C. Johnson Free Throw 2 of 2 (2 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
31,PT08M47.00S,2024-11-10T00:45:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,92.85479632063075,49.01960784313725,1610612739,10,9,2024-11-10T00:52:11Z,310000,False,-5.0,15.0,1,right,I. Okoro driving floating Jump Shot (2 PTS),[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,2.0,,,,,,,,,,,,,
33,PT08M27.00S,2024-11-10T00:46:16.8Z,1,REGULAR,3pt,Jump Shot,[],203471,15.062417871222076,97.30392156862744,1610612751,10,9,2024-11-10T00:46:21Z,330000,False,-237.0,89.0,1,left,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,25.27,Missed,,,,,,,,,,,,,,,,,,
34,PT08M23.00S,2024-11-10T00:46:20.8Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,10,9,2024-11-10T00:46:21Z,340000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M14.00S,2024-11-10T00:46:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,65.91655716162943,22.058823529411764,1610612739,13,9,2024-11-10T00:46:33Z,350000,False,-140.0,268.0,1,right,D. Mitchell 30' 3PT pullup (6 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,30.21,Made,,,,,6.0,,,,,,,,,,,,,
36,PT07M54.00S,2024-11-10T00:46:48.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,28.86005256241787,24.019607843137255,1610612751,13,12,2024-11-10T00:46:53Z,360000,False,130.0,219.0,1,left,D. Finney-Smith 25' 3PT  (5 PTS) (C. Thomas 3 AST),"[1627827, 1630560]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,5.0,C. Thomas,1630560.0,3.0,,,,,,,,,,
38,PT07M42.00S,2024-11-10T00:47:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,80.6340341655716,94.6078431372549,1610612739,16,12,2024-11-10T00:47:07Z,380000,False,223.0,130.0,1,right,D. Mitchell 25' 3PT step back (9 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.79,Made,,,,,9.0,,,,,,,,,,,,,
39,PT07M25.00S,2024-11-10T00:47:17.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,6.389618922470433,2.696078431372549,1610612751,16,15,2024-11-10T00:47:21Z,390000,False,237.0,8.0,1,left,D. Finney-Smith 3PT  (8 PTS) (C. Thomas 4 AST),"[1627827, 1630560]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,8.0,C. Thomas,1630560.0,4.0,,,,,,,,,,
41,PT07M00.00S,2024-11-10T00:47:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612739,16,15,2024-11-10T00:47:56Z,410000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Okoro 2 FT),"[1630560, 1630171]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,,1.0,0.0,Okoro,1630171.0,,,,
43,PT07M00.00S,2024-11-10T00:48:13.8Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,16,15,2024-11-10T00:48:13Z,430000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT07M00.00S,2024-11-10T00:48:13.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,16,15,2024-11-10T00:48:13Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
45,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,16,15,2024-11-10T00:48:33Z,450000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,16,15,2024-11-10T00:48:33Z,460000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612739,16,15,2024-11-10T00:48:33Z,470000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,out,[],203471,,,1610612739,16,15,2024-11-10T00:48:33Z,480000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,16,15,2024-11-10T00:48:33Z,490000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,16,15,2024-11-10T00:48:33Z,500000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,in,[],1641730,,,1610612739,16,15,2024-11-10T00:48:33Z,510000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2024-11-10T00:48:14.7Z,1,REGULAR,substitution,in,[],1629003,,,1610612739,16,15,2024-11-10T00:48:33Z,520000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M00.00S,2024-11-10T00:48:45.3Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,17,15,2024-11-10T00:48:45Z,530000,False,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
54,PT06M48.00S,2024-11-10T00:49:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.30946123521682,50.0,1610612751,17,15,2024-11-10T00:49:35Z,540000,False,0.0,16.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
55,PT06M46.00S,2024-11-10T00:49:04.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,15,2024-11-10T00:49:35Z,550000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M36.00S,2024-11-10T00:49:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630171,90.22667542706965,95.34313725490196,1610612739,17,15,2024-11-10T00:49:16Z,560000,False,227.0,39.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
57,PT06M33.00S,2024-11-10T00:49:15.2Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,17,15,2024-11-10T00:49:16Z,570000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M17.00S,2024-11-10T00:49:33.7Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612751,17,15,2024-11-10T00:49:42Z,580000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629636, 1630560]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,,1.0,0.0,Thomas,1630560.0,,,,
60,PT06M17.00S,2024-11-10T00:49:46.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,15,2024-11-10T00:49:46Z,600000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M17.00S,2024-11-10T00:49:48.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,17,15,2024-11-10T00:52:34Z,610000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2024-11-10T00:49:48.6Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,17,15,2024-11-10T00:52:34Z,620000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2024-11-10T00:52:59.0Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,17,16,2024-11-10T00:52:59Z,630000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
64,PT06M17.00S,2024-11-10T00:53:14.8Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,17,17,2024-11-10T00:53:14Z,640000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
65,PT06M02.00S,2024-11-10T00:53:36.8Z,1,REGULAR,3pt,Jump Shot,[],1630241,74.72076215505913,16.176470588235293,1610612739,20,17,2024-11-10T00:53:43Z,650000,False,-169.0,185.0,1,right,S. Merrill 25' 3PT  (3 PTS) (C. LeVert 1 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,3.0,C. LeVert,1627747.0,1.0,,,,,,,,,,
67,PT05M39.00S,2024-11-10T00:54:00.6Z,1,REGULAR,turnover,bad pass,[],1641730,,,1610612751,20,17,2024-11-10T00:54:32Z,670000,False,,,0,,N. Clowney bad pass TURNOVER (1 TO),"[1641730, 1629636]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Garland,1629636.0,,
68,PT05M39.00S,2024-11-10T00:54:00.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,20,17,2024-11-10T00:54:02Z,680000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
69,PT05M35.00S,2024-11-10T00:54:04.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,94.43166885676742,51.470588235294116,1610612739,22,17,2024-11-10T00:54:52Z,690000,False,7.0,0.0,1,right,C. LeVert running reverse Layup (2 PTS) (S. Merrill 1 AST),"[1627747, 1630241]",1610612739.0,CLE,running reverse,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,S. Merrill,1630241.0,1.0,,,,,,,,,,
71,PT05M12.00S,2024-11-10T00:54:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.389618922470433,49.01960784313725,1610612751,22,19,2024-11-10T00:54:34Z,710000,False,5.0,8.0,1,left,C. Johnson cutting Layup (4 PTS) (N. Clowney 1 AST),"[1629661, 1641730]",1610612751.0,BKN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,4.0,N. Clowney,1641730.0,1.0,,,,,,,,,,
73,PT05M12.00S,2024-11-10T00:54:34.1Z,1,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612751,22,19,2024-11-10T00:55:01Z,730000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630171, 1629661]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,1.0,0.0,Johnson,1629661.0,,,,
75,PT05M12.00S,2024-11-10T00:54:50.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612751,22,19,2024-11-10T00:54:58Z,750000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2024-11-10T00:54:50.5Z,1,REGULAR,substitution,in,[],1627777,,,1610612751,22,19,2024-11-10T00:54:58Z,760000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M12.00S,2024-11-10T00:55:09.6Z,1,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,22,20,2024-11-10T00:55:15Z,770000,False,,,0,,C. Johnson Free Throw 1 of 1 (5 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
78,PT04M55.00S,2024-11-10T00:55:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,93.51182654402102,51.71568627450981,1610612739,24,20,2024-11-10T00:55:38Z,780000,False,9.0,8.0,1,right,D. Garland driving floating bank Jump Shot (4 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,4.0,,,,,,,,,,,,,
80,PT04M30.00S,2024-11-10T00:55:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,10.200394218134035,60.78431372549019,1610612751,24,20,2024-11-10T00:56:26Z,800000,False,-54.0,43.0,1,left,MISS C. Johnson 6' driving floating Shot,[1629661],1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2024-11-10T00:55:59.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,24,20,2024-11-10T00:56:26Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,80.0,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2024-11-10T00:56:06.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,24,20,2024-11-10T00:56:14Z,820000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,,,,,,,
83,PT04M29.00S,2024-11-10T00:56:09.7Z,1,REGULAR,substitution,out,[],1629661,,,1610612739,24,20,2024-11-10T00:56:21Z,830000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M29.00S,2024-11-10T00:56:09.7Z,1,REGULAR,substitution,out,[],1630560,,,1610612739,24,20,2024-11-10T00:56:21Z,840000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2024-11-10T00:56:09.7Z,1,REGULAR,substitution,in,[],203471,,,1610612739,24,20,2024-11-10T00:56:21Z,850000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2024-11-10T00:56:09.7Z,1,REGULAR,substitution,in,[],1630592,,,1610612739,24,20,2024-11-10T00:56:21Z,860000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M16.00S,2024-11-10T00:56:30.5Z,1,REGULAR,turnover,lost ball,[],1627777,,,1610612739,24,20,2024-11-10T00:58:03Z,870000,False,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 1630533]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,Williams,1630533.0,,
88,PT04M16.00S,2024-11-10T00:56:30.5Z,1,REGULAR,steal,,[],1630533,,,1610612751,24,20,2024-11-10T00:56:32Z,880000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
