actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-30T19:40:49.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-30T19:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-30T19:40:53.6Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2025-03-30T19:40:53Z,40000,False,,,0,,Jump Ball J. Allen vs. I. Zubac: Tip to D. Garland,"[1629636, 1628386, 1627826]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-30T19:41:03.1Z,1,REGULAR,3pt,Jump Shot,[],1630596,8.623521681997373,1.9607843137254901,1610612739,3,0,2025-03-30T19:41:08Z,70000,False,240.0,29.0,1,left,E. Mobley 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,24.19,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-03-30T19:41:26.2Z,1,REGULAR,2pt,Jump Shot,[],1626181,92.9862023653088,17.647058823529413,1610612746,3,0,2025-03-30T19:41:36Z,90000,False,-162.0,13.0,1,right,MISS N. Powell 16' step back Shot,[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left,16.24,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2025-03-30T19:41:28.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,0,2025-03-30T19:41:31Z,100000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2025-03-30T19:41:41.5Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,3,0,2025-03-30T19:41:46Z,110000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1627739]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,,
12,PT11M07.00S,2025-03-30T19:41:41.5Z,1,REGULAR,steal,,[],1627739,,,1610612746,3,0,2025-03-30T19:41:43Z,120000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
13,PT10M56.00S,2025-03-30T19:41:51.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,70.77858081471747,76.47058823529412,1610612746,3,0,2025-03-30T19:41:58Z,130000,False,132.0,222.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2025-03-30T19:41:52.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,3,0,2025-03-30T19:41:58Z,140000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M46.00S,2025-03-30T19:42:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.389618922470433,47.30392156862745,1610612739,3,0,2025-03-30T19:42:06Z,150000,False,13.0,8.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
16,PT10M44.00S,2025-03-30T19:42:04.6Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,3,0,2025-03-30T19:42:06Z,160000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M36.00S,2025-03-30T19:42:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,94.56307490144546,50.245098039215684,1610612746,3,2,2025-03-30T19:42:16Z,170000,False,1.0,-1.0,1,right,I. Zubac Layup (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.18,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
19,PT10M21.00S,2025-03-30T19:42:26.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,22.28975032851511,88.48039215686273,1610612739,3,2,2025-03-30T19:42:31Z,190000,False,-192.0,157.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
20,PT10M19.00S,2025-03-30T19:42:28.5Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,3,2,2025-03-30T19:42:31Z,200000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M11.00S,2025-03-30T19:42:37.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,14.668199737187912,26.47058823529412,1610612739,3,2,2025-03-30T19:42:41Z,210000,False,118.0,85.0,1,left,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,14.53,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2025-03-30T19:42:39.3Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,3,2,2025-03-30T19:42:39Z,220000,False,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M07.00S,2025-03-30T19:42:41.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,33.196452036793694,25.49019607843137,1610612739,3,2,2025-03-30T19:42:45Z,230000,False,123.0,260.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,28.7,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2025-03-30T19:42:44.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,3,2,2025-03-30T19:42:45Z,240000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M56.00S,2025-03-30T19:42:52.5Z,1,REGULAR,3pt,Jump Shot,[],201935,62.63140604467805,40.931372549019606,1610612746,3,5,2025-03-30T19:42:58Z,250000,False,-45.0,299.0,1,right,J. Harden 30' 3PT  (3 PTS) (D. Jones Jr. 1 AST),"[201935, 1627884]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,30.22,Made,3.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
27,PT09M43.00S,2025-03-30T19:43:05.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,34.510512483574246,49.754901960784316,1610612739,3,5,2025-03-30T19:43:24Z,270000,False,1.0,272.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2025-03-30T19:43:07.2Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,3,5,2025-03-30T19:43:08Z,280000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M40.00S,2025-03-30T19:43:10.7Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612746,3,5,2025-03-30T19:43:18Z,290000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1628378, 1627884]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,Jones Jr.,1627884.0,,
31,PT09M40.00S,2025-03-30T19:43:43.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627884,,,1610612746,3,5,2025-03-30T19:43:43Z,310000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 2,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
