actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
21,PT10M47.00S,2025-02-11T00:13:01.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,0,2025-02-11T00:20:15Z,210000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M41.00S,2025-02-11T00:13:04.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,77.18462549277267,87.74509803921569,1610612739,0,0,2025-02-11T00:13:09Z,220000,False,189.0,162.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
23,PT10M41.00S,2025-02-11T00:13:04.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,0,0,2025-02-11T00:13:09Z,230000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M28.00S,2025-02-11T00:13:16.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,22.78252299605782,49.26470588235294,1610612750,0,0,2025-02-11T00:13:23Z,240000,False,4.0,162.0,1,left,MISS A. Edwards 16' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,16.17,Missed,,,,,,,,,,,,,,,,,,
25,PT10M24.00S,2025-02-11T00:13:20.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,0,0,2025-02-11T00:13:23Z,250000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M21.00S,2025-02-11T00:13:24.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,93.87319316688567,2.6960784313725554,1610612739,0,0,2025-02-11T00:13:30Z,260000,False,-237.0,5.0,1,right,MISS D. Hunter running 3PT,[1629631],1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
27,PT10M18.00S,2025-02-11T00:13:27.0Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,0,0,2025-02-11T00:13:30Z,270000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT10M12.00S,2025-02-11T00:13:34.6Z,1,REGULAR,foul,personal,[],1630596,,,1610612750,0,0,2025-02-11T00:13:45Z,280000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1629675]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,101284.0,1.0,0.0,Reid,1629675.0,,,,,,
30,PT10M06.00S,2025-02-11T00:13:54.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,34.21484888304862,72.30392156862744,1610612750,0,0,2025-02-11T00:15:43Z,300000,False,-112.0,269.0,1,left,MISS N. Reid 29' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,29.13,Missed,,,,,,,,,,,,,,,,,,
31,PT10M02.00S,2025-02-11T00:13:58.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,0,2025-02-11T00:13:59Z,310000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT09M50.00S,2025-02-11T00:14:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.30289093298292,50.73529411764706,1610612739,0,0,2025-02-11T00:14:19Z,320000,False,4.0,67.0,1,right,MISS E. Mobley 6' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
33,PT09M49.00S,2025-02-11T00:14:11.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,0,0,2025-02-11T00:14:19Z,330000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT09M49.00S,2025-02-11T00:14:18.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,2,0,2025-02-11T00:14:36Z,340000,False,0.0,0.0,1,right,E. Mobley putback Layup (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,2.0,,,,,
35,PT09M49.00S,2025-02-11T00:14:19.6Z,1,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612739,2,0,2025-02-11T00:14:34Z,350000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Mobley 1 FT),"[1629675, 1630596]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Mobley,1630596.0,,,,,,
37,PT09M49.00S,2025-02-11T00:14:41.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630596,,,1610612739,2,0,2025-02-11T00:14:44Z,370000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT09M48.00S,2025-02-11T00:14:42.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,2,0,2025-02-11T00:17:01Z,380000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M37.00S,2025-02-11T00:14:51.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,2,0,2025-02-11T00:14:56Z,390000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1630596]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Mobley,1630596.0,,,,,,,,,,,
40,PT09M37.00S,2025-02-11T00:14:51.8Z,1,REGULAR,steal,,[],1630596,,,1610612739,2,0,2025-02-11T00:14:54Z,400000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
41,PT09M24.00S,2025-02-11T00:15:05.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,93.61038107752957,48.774509803921575,1610612739,4,0,2025-02-11T00:15:12Z,410000,False,-6.0,8.0,1,right,E. Mobley cutting DUNK (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,,,4.0,D. Mitchell,1628378.0,1.0,,
43,PT09M01.00S,2025-02-11T00:15:27.9Z,1,REGULAR,3pt,Jump Shot,[],1630183,7.539421813403408,96.32352941176471,1610612750,4,0,2025-02-11T00:15:31Z,430000,False,-232.0,18.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
44,PT08M58.00S,2025-02-11T00:15:30.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,4,0,2025-02-11T00:15:31Z,440000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,43.0,3.0,2.0,1.0,,,,,,,,,,,,,,
45,PT08M51.00S,2025-02-11T00:15:38.0Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,4,0,2025-02-11T00:15:41Z,450000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1630183]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
46,PT08M51.00S,2025-02-11T00:15:38.0Z,1,REGULAR,steal,,[],1630183,,,1610612750,4,0,2025-02-11T00:15:39Z,460000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT08M50.00S,2025-02-11T00:15:41.3Z,1,REGULAR,foul,personal,[],1628378,,,1610612750,4,0,2025-02-11T00:15:50Z,470000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1630183]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628487.0,1.0,0.0,McDaniels,1630183.0,,,,,,
49,PT08M26.00S,2025-02-11T00:16:25.3Z,1,REGULAR,2pt,Layup,['fromturnover'],1630183,8.590670170827863,67.40196078431373,1610612750,4,0,2025-02-11T00:16:38Z,490000,False,-87.0,28.0,1,left,MISS J. McDaniels 9' driving Layup - blocked,"[1630183, 1630596]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,9.15,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
50,PT08M26.00S,2025-02-11T00:16:25.3Z,1,REGULAR,block,,[],1630596,,,1610612750,4,0,2025-02-11T00:16:27Z,500000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
51,PT08M25.00S,2025-02-11T00:16:26.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,0,2025-02-11T00:41:16Z,510000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT08M20.00S,2025-02-11T00:16:35.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630596,93.61038107752957,50.245098039215684,1610612739,6,0,2025-02-11T00:41:25Z,550000,False,1.0,8.0,1,right,E. Mobley running Layup (6 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,6.0,,,,,
56,PT08M02.00S,2025-02-11T00:16:49.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,35.00328515111694,50.245098039215684,1610612750,6,0,2025-02-11T00:16:53Z,560000,False,-1.0,277.0,1,left,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
57,PT07M59.00S,2025-02-11T00:16:52.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,6,0,2025-02-11T00:16:53Z,570000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT07M52.00S,2025-02-11T00:17:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.3318002628121,52.205882352941174,1610612739,6,0,2025-02-11T00:17:13Z,580000,False,11.0,85.0,1,right,MISS D. Garland 8' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
59,PT07M50.00S,2025-02-11T00:17:03.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,6,0,2025-02-11T00:17:03Z,590000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,58.0,4.0,2.0,2.0,,,,,,,,,,,,,,
60,PT07M49.00S,2025-02-11T00:17:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,82.83508541392904,53.18627450980392,1610612739,6,0,2025-02-11T00:17:18Z,600000,False,16.0,109.0,1,right,MISS E. Mobley 11' turnaround fadeaway Shot - blocked,"[1630596, 1629675]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,11.01,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
61,PT07M49.00S,2025-02-11T00:17:04.4Z,1,REGULAR,block,,[],1629675,,,1610612739,6,0,2025-02-11T00:17:07Z,610000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M49.00S,2025-02-11T00:17:04.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,6,0,2025-02-11T00:17:18Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,60.0,,,,,,,,,,,,,,,,,
63,PT07M49.00S,2025-02-11T00:17:32.8Z,1,REGULAR,jumpball,recovered,[],1629631,,,1610612739,6,0,2025-02-11T00:19:45Z,630000,False,,,0,,Jump Ball E. Mobley vs. N. Reid: Tip to D. Hunter,"[1629631, 1630596, 1629675]",1610612739.0,CLE,heldball,D. Hunter,1629631.0,Hunter,D. Hunter,Mobley,1630596.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
66,PT07M45.00S,2025-02-11T00:17:37.8Z,1,REGULAR,foul,personal,[],1630183,,,1610612739,6,0,2025-02-11T00:17:44Z,660000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628378]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200834.0,1.0,0.0,Mitchell,1628378.0,,,,,,
68,PT07M35.00S,2025-02-11T00:18:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,79.94415243101183,58.33333333333333,1610612739,8,0,2025-02-11T00:18:12Z,680000,False,42.0,136.0,1,right,D. Mitchell 14' fadeaway Jump Shot (2 PTS),[1628378],1610612739.0,CLE,fadeaway,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,14.22,Made,,,,,,,,,,,,,2.0,,,,,
69,PT07M11.00S,2025-02-11T00:18:28.4Z,1,REGULAR,3pt,Jump Shot,[],1629638,29.61563731931669,25.24509803921569,1610612750,8,0,2025-02-11T00:18:40Z,690000,False,124.0,226.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
70,PT07M07.00S,2025-02-11T00:18:32.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,8,0,2025-02-11T00:18:32Z,700000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,,
71,PT07M06.00S,2025-02-11T00:18:33.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,19.628777923784497,6.372549019607845,1610612750,8,0,2025-02-11T00:18:42Z,710000,False,218.0,132.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
72,PT07M03.00S,2025-02-11T00:18:36.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,8,0,2025-02-11T00:18:42Z,720000,False,,,0,,R. Gobert REBOUND (Off:2 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,71.0,2.0,0.0,2.0,,,,,,,,,,,,,,
73,PT07M01.00S,2025-02-11T00:18:38.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,31.980946123521676,66.91176470588235,1610612750,8,0,2025-02-11T00:18:44Z,730000,False,-85.0,248.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
74,PT07M01.00S,2025-02-11T00:18:38.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,8,0,2025-02-11T00:18:44Z,740000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,73.0,,,,,,,,,,,,,,,,,
76,PT06M59.00S,2025-02-11T00:18:50.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,8,0,2025-02-11T00:18:50Z,760000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M59.00S,2025-02-11T00:20:04.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,8,0,2025-02-11T00:21:47Z,770000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M59.00S,2025-02-11T00:20:04.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,8,0,2025-02-11T00:21:47Z,780000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M59.00S,2025-02-11T00:20:04.5Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,8,0,2025-02-11T00:21:47Z,790000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M59.00S,2025-02-11T00:20:04.5Z,1,REGULAR,substitution,in,[],1629660,,,1610612739,8,0,2025-02-11T00:21:47Z,800000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M49.00S,2025-02-11T00:22:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.47897503285151,53.67647058823529,1610612739,8,0,2025-02-11T00:22:07Z,810000,False,18.0,9.0,1,right,MISS D. Garland driving finger roll Layup - blocked,"[1629636, 1629675]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
82,PT06M49.00S,2025-02-11T00:22:00.1Z,1,REGULAR,block,,[],1629675,,,1610612739,8,0,2025-02-11T00:22:02Z,820000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT06M46.00S,2025-02-11T00:22:03.1Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,8,0,2025-02-11T00:22:07Z,830000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT06M37.00S,2025-02-11T00:22:11.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,13.978318002628114,59.31372549019608,1610612750,8,0,2025-02-11T00:22:16Z,840000,False,-47.0,79.0,1,left,MISS N. Reid 9' driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
85,PT06M35.00S,2025-02-11T00:22:13.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,0,2025-02-11T00:22:16Z,850000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,84.0,4.0,3.0,1.0,,,,,,,,,,,,,,
86,PT06M25.00S,2025-02-11T00:22:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,83.22930354796321,50.49019607843137,1610612739,10,0,2025-02-11T00:22:39Z,860000,False,2.0,105.0,1,right,T. Jerome 10' driving floating Jump Shot (2 PTS) (J. Allen 1 AST),"[1629660, 1628386]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,10.51,Made,,,,,,,,,,,,,2.0,J. Allen,1628386.0,1.0,,
