actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT11M03.00S,2024-12-14T00:11:54.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,85.75886990801577,66.66666666666666,1610612739,3,0,2024-12-14T00:12:06Z,160000,False,83.0,81.0,1,right,D. Mitchell 11' driving floating Jump Shot (2 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.65,Made,,,,,,,,,,2.0,,,,,,,,
17,PT10M51.00S,2024-12-14T00:12:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.258212877792378,53.18627450980392,1610612764,3,0,2024-12-14T00:12:11Z,170000,False,-16.0,6.0,1,left,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
18,PT10M49.00S,2024-12-14T00:12:08.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,0,2024-12-14T00:12:11Z,180000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M44.00S,2024-12-14T00:12:13.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,69.33311432325887,20.588235294117645,1610612739,6,0,2024-12-14T00:12:28Z,190000,False,-147.0,236.0,1,right,D. Mitchell 27' 3PT running pullup (5 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.79,Made,,,,,,,,,,5.0,D. Garland,1629636.0,1.0,,,,,
20,PT10M22.00S,2024-12-14T00:12:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,12.220762155059134,64.30759803921569,1610612764,6,2,2024-12-14T00:14:07Z,200000,False,-72.0,62.0,1,left,B. Coulibaly 9' pullup Jump Shot (2 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,9.49,Made,,,,,,,,,,2.0,,,,,,,,
21,PT10M07.00S,2024-12-14T00:12:51.9Z,1,REGULAR,2pt,Jump Shot,[],1629636,83.52496714848883,68.87254901960785,1610612739,6,2,2024-12-14T00:14:54Z,210000,False,94.0,102.0,1,right,MISS D. Garland 13' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,13.93,Missed,,,,,,,,,,,,,,,,,,
22,PT10M05.00S,2024-12-14T00:12:53.9Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,6,2,2024-12-14T00:14:54Z,220000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Mid-Range,8-16 Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M01.00S,2024-12-14T00:12:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,27.808804204993432,86.51960784313727,1610612764,6,2,2024-12-14T00:15:33Z,230000,False,-183.0,209.0,1,left,MISS J. Poole 27' running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,27.75,Missed,,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2024-12-14T00:13:01.6Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,6,2,2024-12-14T00:15:33Z,240000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M51.00S,2024-12-14T00:13:13.0Z,1,REGULAR,foul,personal,[],1629673,,,1610612739,6,2,2024-12-14T00:13:21Z,250000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1628386]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
27,PT09M38.00S,2024-12-14T00:13:44.8Z,1,REGULAR,3pt,Jump Shot,[],1629731,93.38042049934296,2.941176470588235,1610612739,6,2,2024-12-14T00:16:04Z,270000,False,-235.0,10.0,1,right,MISS D. Wade pullup 3PT,[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2024-12-14T00:13:46.8Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,6,2,2024-12-14T00:16:04Z,280000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M29.00S,2024-12-14T00:13:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,5.863994743758213,48.529411764705884,1610612764,6,4,2024-12-14T00:13:59Z,290000,False,7.0,3.0,1,left,J. Poole running Layup (2 PTS),[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,2.0,,,,,,,,
31,PT09M17.00S,2024-12-14T00:14:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,92.9862023653088,52.20588235294118,1610612739,8,4,2024-12-14T00:14:13Z,310000,False,11.0,13.0,1,right,D. Wade driving Layup (2 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,2.0,D. Garland,1629636.0,2.0,,,,,
33,PT09M17.00S,2024-12-14T00:14:10.4Z,1,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612739,8,4,2024-12-14T00:14:19Z,330000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Wade 1 FT),"[1642259, 1629731]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,2.0,0.0,Wade,1629731.0,,,,,,,,,
35,PT09M17.00S,2024-12-14T00:14:32.0Z,1,REGULAR,freethrow,1 of 1,[],1629731,,,1610612739,8,4,2024-12-14T00:14:32Z,350000,False,,,0,,MISS D. Wade Free Throw 1 of 1,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M15.00S,2024-12-14T00:14:34.0Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,8,4,2024-12-14T00:14:34Z,360000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M58.00S,2024-12-14T00:14:49.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,11.645860709592641,45.83333333333333,1610612764,8,6,2024-12-14T00:14:59Z,370000,False,21.0,57.0,1,left,A. Sarr 6' driving Hook (2 PTS) (C. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,,,,,,,,,,2.0,C. Carrington,1642267.0,1.0,,,,,
39,PT08M46.00S,2024-12-14T00:15:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.77463863337714,50.98039215686274,1610612739,10,6,2024-12-14T00:15:11Z,390000,False,5.0,6.0,1,right,J. Allen driving reverse Layup (3 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,driving reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,3.0,D. Mitchell,1628378.0,1.0,,,,,
41,PT08M29.00S,2024-12-14T00:15:21.2Z,1,REGULAR,3pt,Jump Shot,[],1630551,5.995400788436268,96.32352941176471,1610612764,10,6,2024-12-14T00:17:28Z,410000,False,-232.0,4.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2024-12-14T00:15:23.2Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,10,6,2024-12-14T00:17:28Z,420000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M20.00S,2024-12-14T00:15:31.7Z,1,REGULAR,2pt,Jump Shot,[],1628378,71.43561103810775,31.127450980392158,1610612739,10,6,2024-12-14T00:19:34Z,430000,False,-94.0,216.0,1,right,MISS D. Mitchell 23' Jump Shot,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,23.57,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2024-12-14T00:15:33.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,10,6,2024-12-14T00:19:34Z,440000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M07.00S,2024-12-14T00:15:43.4Z,1,REGULAR,2pt,Jump Shot,[],1642267,18.478975032851512,19.362745098039216,1610612764,10,6,2024-12-14T00:19:59Z,450000,False,153.0,121.0,1,left,MISS C. Carrington 19' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Right Center,19.53,Missed,,,,,,,,,,,,,,,,,,
46,PT08M05.00S,2024-12-14T00:15:45.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,10,6,2024-12-14T00:19:59Z,460000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M01.00S,2024-12-14T00:15:50.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,93.51182654402102,49.50980392156863,1610612739,10,6,2024-12-14T00:20:19Z,470000,False,-2.0,8.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 1629673]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,Poole,1629673.0,,,
48,PT08M01.00S,2024-12-14T00:15:50.2Z,1,REGULAR,block,,[],1629673,,,1610612739,10,6,2024-12-14T00:15:52Z,480000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M59.00S,2024-12-14T00:15:52.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,10,6,2024-12-14T00:20:19Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,47.0,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2024-12-14T00:16:11.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,82.21090670170827,3.9215686274509802,1610612739,10,6,2024-12-14T00:20:49Z,500000,False,-230.0,115.0,1,right,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
51,PT07M56.00S,2024-12-14T00:16:13.3Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,10,6,2024-12-14T00:20:49Z,510000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M48.00S,2024-12-14T00:16:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642259,13.485545335085414,3.431372549019608,1610612764,10,9,2024-12-14T00:16:25Z,520000,False,233.0,74.0,1,left,A. Sarr 24' 3PT running (5 PTS) (B. Coulibaly 1 AST),"[1642259, 1641731]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,24.44,Made,,,,,,,,,,5.0,B. Coulibaly,1641731.0,1.0,,,,,
54,PT07M29.00S,2024-12-14T00:16:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.07293035479631,65.44117647058823,1610612739,10,9,2024-12-14T00:21:15Z,540000,False,77.0,69.0,1,right,MISS D. Mitchell 10' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,10.35,Missed,,,,,,,,,,,,,,,,,,
55,PT07M27.00S,2024-12-14T00:16:43.4Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,10,9,2024-12-14T00:43:05Z,550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,
57,PT07M10.00S,2024-12-14T00:17:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,6.389618922470433,50.245098039215684,1610612764,10,11,2024-12-14T00:17:24Z,570000,False,-1.0,8.0,1,left,B. Coulibaly driving finger roll Layup (4 PTS),[1641731],1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,4.0,,,,,,,,
58,PT07M10.00S,2024-12-14T00:17:24.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,11,2024-12-14T00:17:24Z,580000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M10.00S,2024-12-14T00:17:26.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,10,11,2024-12-14T00:20:12Z,590000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M10.00S,2024-12-14T00:17:26.9Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,10,11,2024-12-14T00:20:12Z,600000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M10.00S,2024-12-14T00:17:26.9Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,10,11,2024-12-14T00:20:12Z,610000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M10.00S,2024-12-14T00:17:26.9Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,10,11,2024-12-14T00:20:12Z,620000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2024-12-14T00:20:39.2Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612739,10,11,2024-12-14T00:20:56Z,630000,False,,,0,,C. Carrington shooting personal FOUL (1 PF) (LeVert 2 FT),"[1642267, 1627747]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,
67,PT06M48.00S,2024-12-14T00:21:01.8Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,11,11,2024-12-14T00:21:01Z,650000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
68,PT06M48.00S,2024-12-14T00:21:15.6Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,12,11,2024-12-14T00:21:15Z,660000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
69,PT06M25.00S,2024-12-14T00:21:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,10.5946123521682,43.38235294117647,1610612764,12,13,2024-12-14T00:21:49Z,670000,False,33.0,47.0,1,left,A. Sarr turnaround Jump Shot (7 PTS),[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,,,,,,7.0,,,,,,,,
70,PT06M08.00S,2024-12-14T00:21:59.3Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,12,13,2024-12-14T00:24:09Z,680000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1629673]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Poole,1629673.0
71,PT06M08.00S,2024-12-14T00:21:59.3Z,1,REGULAR,steal,,[],1629673,,,1610612764,12,13,2024-12-14T00:24:09Z,690000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
72,PT06M03.00S,2024-12-14T00:22:04.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630551,3.4986859395532193,99.50980392156863,1610612764,12,13,2024-12-14T00:24:27Z,700000,False,-248.0,-20.0,1,left,MISS J. Champagnie 24' running 3PT,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.83,Missed,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2024-12-14T00:22:07.6Z,1,REGULAR,rebound,offensive,[],1642267,,,1610612764,12,13,2024-12-14T00:24:27Z,710000,False,,,0,,C. Carrington REBOUND (Off:1 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Left Corner 3,24+ Left,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT05M47.00S,2024-12-14T00:22:17.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641731,28.33442838370565,7.107843137254902,1610612764,12,13,2024-12-14T00:22:22Z,720000,False,214.0,214.0,1,left,MISS B. Coulibaly 30' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,30.29,Missed,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2024-12-14T00:22:19.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,12,13,2024-12-14T00:22:22Z,730000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,
76,PT05M41.00S,2024-12-14T00:22:28.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612739,12,13,2024-12-14T00:22:36Z,740000,False,,,0,,J. Champagnie personal FOUL (1 PF) (LeVert 2 FT),"[1630551, 1627747]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right,,,,,,,2003.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,
78,PT05M41.00S,2024-12-14T00:22:51.0Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,12,13,2024-12-14T00:22:51Z,760000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
79,PT05M41.00S,2024-12-14T00:22:51.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,12,13,2024-12-14T00:22:51Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2024-12-14T00:22:52.3Z,1,REGULAR,substitution,out,[],1642267,,,1610612739,12,13,2024-12-14T00:22:59Z,780000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2024-12-14T00:22:52.3Z,1,REGULAR,substitution,in,[],1631098,,,1610612739,12,13,2024-12-14T00:22:59Z,790000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2024-12-14T00:23:07.0Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,13,13,2024-12-14T00:23:07Z,800000,False,,,0,,C. LeVert Free Throw 2 of 2 (3 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
83,PT05M26.00S,2024-12-14T00:23:24.6Z,1,REGULAR,2pt,Jump Shot,[],1629673,25.18068331143233,37.254901960784316,1610612764,13,13,2024-12-14T00:25:15Z,810000,False,64.0,184.0,1,left,MISS J. Poole 19' fadeaway Shot - blocked,"[1629673, 1630171]",1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,19.49,Missed,,,,,,,,,,,,,,Okoro,1630171.0,,,
84,PT05M26.00S,2024-12-14T00:23:24.6Z,1,REGULAR,block,,[],1630171,,,1610612764,13,13,2024-12-14T00:23:27Z,820000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
