actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-17T23:11:55.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-17T23:11:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-17T23:11:58.7Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2024-11-17T23:11:58Z,40000,False,,,0,,Jump Ball J. Allen vs. G. Williams: Tip to D. Garland,"[1629636, 1628386, 1629684]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-11-17T23:12:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,90.3580814717477,62.99019607843137,1610612739,2,0,2024-11-17T23:12:17Z,70000,False,65.0,38.0,1,right,T. Jerome 7' driving floating bank Jump Shot (2 PTS) (D. Garland 1 AST),"[1629660, 1629636]",1610612739.0,CLE,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-11-17T23:12:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,22.815374507227332,7.8431372549019605,1610612766,2,0,2024-11-17T23:12:32Z,90000,False,211.0,162.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2024-11-17T23:12:31.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,0,2024-11-17T23:12:31Z,100000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M12.00S,2024-11-17T23:12:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.1688567674113,49.01960784313725,1610612739,4,0,2024-11-17T23:12:57Z,110000,False,-5.0,2.0,1,right,J. Allen Layup (2 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
13,PT10M51.00S,2024-11-17T23:13:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,8.754927726675426,50.98039215686274,1610612766,4,0,2024-11-17T23:13:08Z,130000,False,-5.0,30.0,1,left,MISS G. Williams cutting Layup,[1629684],1610612766.0,CHA,cutting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2024-11-17T23:13:08.2Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,4,0,2024-11-17T23:13:08Z,150000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M41.00S,2024-11-17T23:13:13.9Z,1,REGULAR,3pt,Jump Shot,[],1629660,92.72339027595268,96.07843137254902,1610612739,4,0,2024-11-17T23:13:18Z,160000,False,230.0,16.0,1,right,MISS T. Jerome 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
17,PT10M38.00S,2024-11-17T23:13:16.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,4,0,2024-11-17T23:13:18Z,170000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M35.00S,2024-11-17T23:13:19.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630182,6.1268068331143235,50.0,1610612766,4,2,2024-11-17T23:15:05Z,180000,False,0.0,5.0,1,left,J. Green running reverse Layup (2 PTS) (B. Miller 1 AST),"[1630182, 1641706]",1610612766.0,CHA,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
20,PT10M17.00S,2024-11-17T23:13:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630171,93.11760840998686,95.34313725490196,1610612739,4,2,2024-11-17T23:13:40Z,200000,False,227.0,12.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
21,PT10M15.00S,2024-11-17T23:13:39.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,2,2024-11-17T23:13:40Z,210000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
