actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-12T23:10:59.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-12T23:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-12T23:11:02.8Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2025-01-12T23:11:02Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Turner: Tip to E. Mobley,"[1630596, 1628386, 1626167]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-01-12T23:11:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.258212877792378,49.01960784313725,1610612739,2,0,2025-01-12T23:11:18Z,70000,False,5.0,6.0,1,left,J. Allen alley-oop DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-01-12T23:11:32.1Z,1,REGULAR,3pt,Jump Shot,[],1631097,66.83639947437582,51.71568627450981,1610612754,2,0,2025-01-12T23:11:35Z,90000,False,9.0,259.0,1,right,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2025-01-12T23:11:35.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,0,2025-01-12T23:11:35Z,100000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2025-01-12T23:11:44.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,7.178055190538765,35.78431372549019,1610612739,4,0,2025-01-12T23:12:08Z,110000,False,71.0,15.0,1,left,E. Mobley 7' turnaround bank Hook (2 PTS),[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2025-01-12T23:11:58.8Z,1,REGULAR,2pt,Jump Shot,[],1629614,87.99277266754271,21.07843137254902,1610612754,4,0,2025-01-12T23:12:33Z,120000,False,-145.0,60.0,1,right,MISS A. Nembhard 15' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,15.67,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2025-01-12T23:12:00.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,0,2025-01-12T23:12:03Z,130000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,
14,PT10M44.00S,2025-01-12T23:12:14.9Z,1,REGULAR,3pt,Jump Shot,[],1630596,29.6484888304862,67.64705882352942,1610612739,7,0,2025-01-12T23:12:18Z,140000,False,-88.0,226.0,1,left,E. Mobley 24' 3PT  (5 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,24.28,Made,5.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
16,PT10M25.00S,2025-01-12T23:12:33.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,67.23061760840999,12.5,1610612754,7,0,2025-01-12T23:12:36Z,160000,False,-188.0,256.0,1,right,MISS A. Nembhard 31' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,31.69,Missed,,,,,,,,,,,,,,,,,,
17,PT10M22.00S,2025-01-12T23:12:36.1Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,7,0,2025-01-12T23:12:36Z,170000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M17.00S,2025-01-12T23:12:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,92.85479632063075,2.450980392156863,1610612754,7,0,2025-01-12T23:12:45Z,180000,False,-238.0,15.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
