actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-30T23:11:04.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-30T23:11:04Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-30T23:11:08.5Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2025-11-30T23:11:08Z,40000,False,,,0,,Jump Ball X. Tillman vs. E. Mobley: Tip to J. Brown,"[1627759, 1630214, 1630596]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Tillman,1630214.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M51.00S,2025-11-30T23:11:12.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,31.09395532194481,65.93137254901961,1610612738,0,3,2025-11-30T23:11:16Z,70000,False,-80.0,240.0,1,left,P. Pritchard 25' 3PT  (3 PTS) (J. Brown 1 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.27,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2025-11-30T23:11:25.6Z,1,REGULAR,foul,personal,[],1630202,,,1610612739,0,3,2025-11-30T23:11:37Z,90000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1630596]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,,202026.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
11,PT11M32.00S,2025-11-30T23:11:51.1Z,1,REGULAR,3pt,Jump Shot,[],1642281,87.07293035479631,96.56862745098039,1610612739,0,3,2025-11-30T23:11:54Z,110000,False,233.0,69.0,1,right,MISS J. Tyson 24' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
12,PT11M29.00S,2025-11-30T23:11:54.1Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,0,3,2025-11-30T23:11:54Z,120000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M14.00S,2025-11-30T23:12:08.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,22.683968462549277,65.44117647058823,1610612738,0,5,2025-11-30T23:12:30Z,130000,False,-77.0,161.0,1,left,J. Brown 17' pullup Jump Shot (2 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,17.83,Made,2.0,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-11-30T23:12:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,72.35545335085413,82.1078431372549,1610612739,0,5,2025-11-30T23:12:23Z,140000,False,161.0,207.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
15,PT11M00.00S,2025-11-30T23:12:23.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,5,2025-11-30T23:12:23Z,150000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT10M52.00S,2025-11-30T23:12:31.1Z,1,REGULAR,2pt,Jump Shot,[],1630202,22.552562417871222,15.441176470588236,1610612738,0,7,2025-11-30T23:12:37Z,160000,False,173.0,159.0,1,left,P. Pritchard 23' step back Jump Shot (5 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,23.52,Made,5.0,,,,,,,,,,,,,,,,,
