actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT11M04.00S,2025-11-20T00:14:41.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,0,2,2025-11-20T00:14:46Z,160000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M52.00S,2025-11-20T00:14:53.5Z,1,REGULAR,3pt,Jump Shot,[],1631095,73.40670170827858,85.29411764705883,1610612745,0,5,2025-11-20T00:14:58Z,170000,False,176.0,197.0,1,right,J. Smith Jr. 26' 3PT  (3 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.49,Made,,,,,,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,
19,PT10M37.00S,2025-11-20T00:15:08.7Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612739,0,5,2025-11-20T00:15:12Z,190000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1641708]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Thompson,1641708.0,,
20,PT10M37.00S,2025-11-20T00:15:08.7Z,1,REGULAR,steal,,[],1641708,,,1610612745,0,5,2025-11-20T00:15:10Z,200000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
21,PT10M33.00S,2025-11-20T00:15:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.67214191852825,51.470588235294116,1610612745,0,5,2025-11-20T00:15:18Z,210000,False,7.0,26.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2025-11-20T00:15:14.7Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,0,5,2025-11-20T00:15:14Z,220000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,21.0,3.0,1.0,2.0,,,,,,,,,,,,,,
23,PT10M25.00S,2025-11-20T00:15:23.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,93.51182654402102,51.9607843137255,1610612745,0,5,2025-11-20T00:19:40Z,222500,False,10.0,8.0,1,right,MISS A. Sengun driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
24,PT10M25.00S,2025-11-20T00:15:23.5Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,0,5,2025-11-20T00:19:40Z,223750,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,23.0,4.0,1.0,3.0,,,,,,,,,,,,,,
31,PT10M24.00S,2025-11-20T00:15:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,91.80354796320631,46.568627450980394,1610612745,0,7,2025-11-20T00:20:08Z,225000,False,-17.0,25.0,1,right,S. Adams tip Layup (4 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,4.0,,,,,,,,
26,PT10M23.00S,2025-11-20T00:16:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,0,7,2025-11-20T00:19:40Z,260000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT10M03.00S,2025-11-20T00:19:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612739,0,7,2025-11-20T00:19:36Z,300000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Tomlin 2 FT),"[1631095, 1641772]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,1.0,0.0,Tomlin,1641772.0,,,,,,,,,
34,PT10M03.00S,2025-11-20T00:19:45.9Z,1,REGULAR,freethrow,1 of 2,[],1641772,,,1610612739,0,7,2025-11-20T00:19:45Z,320000,False,,,0,,MISS N. Tomlin Free Throw 1 of 2,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT10M03.00S,2025-11-20T00:19:45.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,0,7,2025-11-20T00:19:45Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,
36,PT10M03.00S,2025-11-20T00:19:56.8Z,1,REGULAR,freethrow,2 of 2,[],1641772,,,1610612739,1,7,2025-11-20T00:19:56Z,340000,False,,,0,,N. Tomlin Free Throw 2 of 2 (1 PTS),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
37,PT09M42.00S,2025-11-20T00:20:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.86793692509855,40.19607843137255,1610612745,1,7,2025-11-20T00:21:44Z,350000,False,-49.0,109.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.91,Missed,,,,,,,,,,,,,,,,,,
38,PT09M39.00S,2025-11-20T00:20:22.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,1,7,2025-11-20T00:20:23Z,360000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M31.00S,2025-11-20T00:20:31.3Z,1,REGULAR,3pt,Jump Shot,[],1629631,8.623521681997373,4.166666666666666,1610612739,4,7,2025-11-20T00:20:35Z,370000,False,229.0,29.0,1,left,D. Hunter 3PT  (3 PTS) (J. Allen 1 AST),"[1629631, 1628386]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.1,Made,,,,,,,,,,3.0,J. Allen,1628386.0,1.0,,,,,
42,PT09M14.00S,2025-11-20T00:21:06.6Z,1,REGULAR,3pt,Jump Shot,[],1631095,93.77463863337714,1.715686274509804,1610612745,4,7,2025-11-20T00:21:11Z,400000,False,-241.0,6.0,1,right,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
43,PT09M11.00S,2025-11-20T00:21:09.6Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,4,7,2025-11-20T00:21:11Z,410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT09M03.00S,2025-11-20T00:21:18.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,31.750985545335087,45.83333333333333,1610612739,7,7,2025-11-20T00:22:28Z,420000,False,21.0,246.0,1,left,D. Hunter 24' 3PT pullup (6 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.69,Made,,,,,,,,,,6.0,,,,,,,,
45,PT08M39.00S,2025-11-20T00:21:42.1Z,1,REGULAR,2pt,Jump Shot,[],1630578,79.31997371879106,54.90196078431373,1610612745,7,9,2025-11-20T00:21:47Z,430000,False,25.0,142.0,1,right,A. Sengun 14' turnaround Jump Shot (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,14.4,Made,,,,,,,,,,2.0,,,,,,,,
46,PT08M16.00S,2025-11-20T00:22:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,20.318659658344284,46.568627450980394,1610612739,9,9,2025-11-20T00:22:13Z,440000,False,17.0,138.0,1,left,D. Hunter 13' pullup Jump Shot (8 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,13.96,Made,,,,,,,,,,8.0,,,,,,,,
47,PT08M02.00S,2025-11-20T00:22:18.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,87.59855453350855,59.068627450980394,1610612745,9,11,2025-11-20T00:22:25Z,450000,False,45.0,64.0,1,right,A. Thompson 7' bank Jump Shot (2 PTS),[1641708],1610612745.0,HOU,bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,,,,,,,,,,2.0,,,,,,,,
48,PT07M49.00S,2025-11-20T00:22:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.389618922470433,39.705882352941174,1610612739,9,11,2025-11-20T00:22:36Z,460000,False,51.0,8.0,1,left,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
49,PT07M48.00S,2025-11-20T00:22:32.8Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,9,11,2025-11-20T00:28:54Z,470000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT07M44.00S,2025-11-20T00:22:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,27.54599211563732,12.745098039215685,1610612739,9,11,2025-11-20T00:22:40Z,480000,False,186.0,206.0,1,left,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.8,Missed,,,,,,,,,,,,,,,,,,
51,PT07M41.00S,2025-11-20T00:22:39.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,9,11,2025-11-20T00:22:39Z,490000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M35.00S,2025-11-20T00:22:45.7Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612745,9,11,2025-11-20T00:22:50Z,500000,False,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1628386]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
53,PT07M35.00S,2025-11-20T00:22:45.7Z,1,REGULAR,steal,,[],1628386,,,1610612739,9,11,2025-11-20T00:23:24Z,510000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2025-11-20T00:22:50.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,11.12023653088042,43.38235294117647,1610612739,11,11,2025-11-20T00:27:38Z,520000,False,33.0,52.0,1,left,D. Mitchell 6' driving floating Jump Shot (2 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,,,,2.0,,,,,,,,
55,PT07M15.00S,2025-11-20T00:23:09.5Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,11,11,2025-11-20T00:23:17Z,530000,False,,,0,,A. Sengun step out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,step,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,,,,,,,,,1.0,,,,
56,PT06M56.00S,2025-11-20T00:23:42.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,14.668199737187912,36.51960784313725,1610612739,13,11,2025-11-20T00:30:19Z,540000,False,67.0,85.0,1,left,E. Mobley 10' driving Hook (2 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,10.88,Made,,,,,,,,,,2.0,,,,,,,,
58,PT06M37.00S,2025-11-20T00:24:01.0Z,1,REGULAR,turnover,bad pass,[],1641708,,,1610612745,13,11,2025-11-20T00:24:06Z,560000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1628378]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
59,PT06M37.00S,2025-11-20T00:24:01.0Z,1,REGULAR,steal,,[],1628378,,,1610612739,13,11,2025-11-20T00:24:03Z,570000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
60,PT06M32.00S,2025-11-20T00:24:06.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,21.107095926412615,90.93137254901961,1610612739,13,11,2025-11-20T00:24:13Z,580000,False,-205.0,146.0,1,left,MISS D. Mitchell 25' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
61,PT06M27.00S,2025-11-20T00:24:11.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,13,11,2025-11-20T00:24:13Z,590000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M18.00S,2025-11-20T00:24:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,92.72339027595268,51.9607843137255,1610612745,13,11,2025-11-20T00:31:10Z,600000,False,10.0,16.0,1,right,MISS J. Smith Jr. driving reverse Layup,[1631095],1610612745.0,HOU,driving reverse,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2025-11-20T00:24:20.0Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,13,11,2025-11-20T00:31:48Z,610000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,
64,PT06M18.00S,2025-11-20T00:24:25.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631095,94.40999984741211,50.0,1610612745,13,13,2025-11-20T00:31:38Z,620000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (5 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,5.0,,,,,,,,
65,PT06M05.00S,2025-11-20T00:24:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,13.61695137976347,58.82352941176471,1610612739,15,13,2025-11-20T00:24:38Z,630000,False,-44.0,75.0,1,left,E. Mobley 8' turnaround fadeaway Jump Shot (4 PTS) (D. Hunter 1 AST),"[1630596, 1629631]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,,,,,,,,,,4.0,D. Hunter,1629631.0,1.0,,,,,
66,PT05M52.00S,2025-11-20T00:24:47.0Z,1,REGULAR,foul,personal,['3freethrow'],1629631,,,1610612745,15,13,2025-11-20T00:28:37Z,640000,False,,,0,,D. Hunter flagrant-type-1 personal FOUL (1 PF) (Durant 3 FT),"[1629631, 201142]",1610612739.0,CLE,flagrant-type-1,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,202007.0,1.0,0.0,Durant,201142.0,,,,,,,,,
70,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612745,15,13,2025-11-20T00:27:51Z,670000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],1630596,,,1610612745,15,13,2025-11-20T00:27:51Z,680000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,15,13,2025-11-20T00:27:51Z,690000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],203500,,,1610612745,15,13,2025-11-20T00:27:51Z,700000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,15,13,2025-11-20T00:27:51Z,710000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],1641854,,,1610612745,15,13,2025-11-20T00:27:51Z,720000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],1628366,,,1610612745,15,13,2025-11-20T00:27:51Z,730000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,15,13,2025-11-20T00:27:51Z,740000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],1629006,,,1610612745,15,13,2025-11-20T00:27:51Z,750000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],203991,,,1610612745,15,13,2025-11-20T00:27:51Z,760000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612745,15,13,2025-11-20T00:30:50Z,765000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M52.00S,2025-11-20T00:27:17.4Z,1,REGULAR,substitution,in,[],1629731,,,1610612745,15,13,2025-11-20T00:30:50Z,767500,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M52.00S,2025-11-20T00:27:56.3Z,1,REGULAR,freethrow,1 of 3,[],201142,,,1610612745,15,14,2025-11-20T00:28:58Z,770000,False,,,0,,K. Durant flagrant Free Throw 1 of 3 (1 PTS),[201142],1610612745.0,HOU,flagrant,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
81,PT05M52.00S,2025-11-20T00:27:56.3Z,1,REGULAR,freethrow,2 of 3,[],201142,,,1610612745,15,15,2025-11-20T00:28:58Z,780000,False,,,0,,K. Durant flagrant Free Throw 2 of 3 (2 PTS),[201142],1610612745.0,HOU,flagrant,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
82,PT05M52.00S,2025-11-20T00:27:56.3Z,1,REGULAR,freethrow,3 of 3,[],201142,,,1610612745,15,16,2025-11-20T00:28:58Z,790000,False,,,0,,K. Durant flagrant Free Throw 3 of 3 (3 PTS),[201142],1610612745.0,HOU,flagrant,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
83,PT05M45.00S,2025-11-20T00:28:51.8Z,1,REGULAR,3pt,Jump Shot,[],1642263,68.64323258869908,26.960784313725497,1610612745,15,16,2025-11-20T00:36:02Z,800000,False,-115.0,242.0,1,right,MISS R. Sheppard 26' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2025-11-20T00:28:54.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,16,2025-11-20T00:36:02Z,810000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
