actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-12T22:10:39.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-12T22:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-04-12T22:10:43.7Z,1,REGULAR,jumpball,recovered,[],1630551,,,1610612764,0,0,2026-04-12T22:10:43Z,40000,False,,,0,,Jump Ball A. Gill vs. N. Tomlin: Tip to J. Champagnie,"[1630551, 1630264, 1641772]",1610612764.0,WAS,startperiod,J. Champagnie,1630551.0,Champagnie,J. Champagnie,Gill,1630264.0,Tomlin,1641772.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-04-12T22:10:56.4Z,1,REGULAR,3pt,Jump Shot,[],1642860,31.488173455978973,31.127450980392158,1610612764,0,0,2026-04-12T22:11:02Z,70000,False,94.0,243.0,1,left,MISS W. Riley 26' step back 3PT,[1642860],1610612764.0,WAS,step back,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2026-04-12T22:11:00.4Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,0,0,2026-04-12T22:11:02Z,80000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2026-04-12T22:11:04.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626204,95.3515111695138,48.529411764705884,1610612739,2,0,2026-04-12T22:11:11Z,90000,False,-7.0,-9.0,1,right,L. Nance Jr. running DUNK (2 PTS) (M. Strus 1 AST),"[1626204, 1629622]",1610612739.0,CLE,running,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,
12,PT11M19.00S,2026-04-12T22:11:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,6.521024967148489,50.0,1610612764,2,0,2026-04-12T22:11:34Z,120000,False,0.0,9.0,1,left,MISS W. Riley driving Layup,[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
13,PT11M16.00S,2026-04-12T22:11:33.1Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612739,2,0,2026-04-12T22:11:34Z,130000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M11.00S,2026-04-12T22:11:38.2Z,1,REGULAR,3pt,Jump Shot,[],1642281,87.86136662286465,3.431372549019608,1610612739,5,0,2026-04-12T22:11:50Z,140000,False,-233.0,62.0,1,right,J. Tyson 24' 3PT  (3 PTS) (N. Tomlin 1 AST),"[1642281, 1641772]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Left Corner 3,24+ Left,24.08,Made,,,,,3.0,N. Tomlin,1641772.0,1.0,,,,,,,,,,
16,PT10M53.00S,2026-04-12T22:11:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.389618922470433,51.9607843137255,1610612764,5,0,2026-04-12T22:13:02Z,160000,False,-10.0,8.0,1,left,MISS J. Champagnie driving Layup - blocked,"[1630551, 1626204]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,Nance Jr.,1626204.0,,,,,,,,
17,PT10M53.00S,2026-04-12T22:11:54.9Z,1,REGULAR,block,,[],1626204,,,1610612764,5,0,2026-04-12T22:11:58Z,170000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M50.00S,2026-04-12T22:11:57.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,5,0,2026-04-12T22:12:05Z,180000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M36.00S,2026-04-12T22:12:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,81.8166885676741,34.31372549019608,1610612739,5,0,2026-04-12T22:12:16Z,190000,False,-78.0,118.0,1,right,MISS J. Tyson 14' driving floating Shot,[1642281],1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Left,14.2,Missed,,,,,,,,,,,,,,,,,,
20,PT10M33.00S,2026-04-12T22:12:15.7Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,5,0,2026-04-12T22:12:16Z,200000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Left,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M29.00S,2026-04-12T22:12:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,19.267411300919843,94.11764705882352,1610612764,5,0,2026-04-12T22:12:25Z,210000,False,-221.0,129.0,1,left,MISS B. Carrington 25' running pullup 3PT,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
22,PT10M26.00S,2026-04-12T22:12:22.2Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,5,0,2026-04-12T22:12:25Z,220000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M20.00S,2026-04-12T22:12:29.7Z,1,REGULAR,3pt,Jump Shot,[],1642281,89.56964520367937,95.83333333333334,1610612739,5,0,2026-04-12T22:12:34Z,230000,False,229.0,46.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2026-04-12T22:12:34.7Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,5,0,2026-04-12T22:12:34Z,240000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M05.00S,2026-04-12T22:12:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,18.2161629434954,97.79411764705883,1610612764,5,0,2026-04-12T22:12:47Z,250000,False,-239.0,119.0,1,left,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
