actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-15T22:11:44.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-15T22:11:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-15T22:12:15.8Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-11-15T22:12:15Z,40000,False,,,0,,Jump Ball Z. Edey vs. J. Allen: Tip to J. Jackson Jr.,"[1628991, 1641744, 1628386]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-11-15T22:12:24.1Z,1,REGULAR,3pt,Jump Shot,[],1642907,10.726018396846255,98.52941176470588,1610612763,0,0,2025-11-15T22:12:28Z,70000,False,-243.0,48.0,1,left,MISS C. Coward 24' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,24.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2025-11-15T22:12:27.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,0,2025-11-15T22:12:28Z,80000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2025-11-15T22:12:38.2Z,1,REGULAR,foul,personal,[],1642377,,,1610612739,0,0,2025-11-15T22:13:44Z,90000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1628386]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,1627519.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
11,PT11M33.00S,2025-11-15T22:12:59.8Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.23061760840999,50.73529411764706,1610612739,3,0,2025-11-15T22:13:08Z,110000,False,4.0,256.0,1,right,D. Mitchell 25' 3PT pullup bank (3 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup bank,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.55,Made,,,,,,,,,,3.0,J. Allen,1628386.0,1.0,,,,,
13,PT11M33.00S,2025-11-15T22:13:03.1Z,1,REGULAR,foul,personal,['1freethrow'],1642377,,,1610612739,3,0,2025-11-15T22:13:10Z,130000,False,,,0,,J. Wells shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1642377, 1628378]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,1626301.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,
15,PT11M33.00S,2025-11-15T22:13:26.6Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,4,0,2025-11-15T22:13:26Z,150000,False,,,0,,D. Mitchell Free Throw 1 of 1 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
16,PT11M25.00S,2025-11-15T22:13:35.4Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,4,0,2025-11-15T22:13:39Z,160000,False,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1630241]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Merrill,1630241.0,,
17,PT11M25.00S,2025-11-15T22:13:35.4Z,1,REGULAR,steal,,[],1630241,,,1610612739,4,0,2025-11-15T22:13:37Z,170000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
