actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
33,PT09M05.00S,2025-11-06T00:14:32.2Z,1,REGULAR,steal,,[],1631133,,,1610612755,12,4,2025-11-06T00:14:35Z,330000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M01.00S,2025-11-06T00:14:36.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642845,22.026938239159,10.784313725490197,1610612755,12,4,2025-11-06T00:14:42Z,340000,False,196.0,155.0,1,left,MISS V. Edgecombe 24' running 3PT,[1642845],1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
35,PT08M57.00S,2025-11-06T00:14:40.7Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,12,4,2025-11-06T00:14:42Z,350000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M53.00S,2025-11-06T00:14:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.11760840998686,50.98039215686274,1610612739,14,4,2025-11-06T00:14:53Z,360000,False,5.0,12.0,1,right,D. Mitchell running finger roll Layup (5 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,5.0,,,,,,,,,,,,,
37,PT08M39.00S,2025-11-06T00:14:57.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,5.732588699080158,4.6568627450980395,1610612755,14,4,2025-11-06T00:15:01Z,370000,False,227.0,1.0,1,left,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
38,PT08M37.00S,2025-11-06T00:14:59.7Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612755,14,4,2025-11-06T00:15:01Z,380000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M34.00S,2025-11-06T00:15:03.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642845,27.414586070959263,22.058823529411764,1610612755,14,4,2025-11-06T00:15:07Z,390000,False,140.0,205.0,1,left,MISS V. Edgecombe 24' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
40,PT08M30.00S,2025-11-06T00:15:07.4Z,1,REGULAR,rebound,offensive,[],1642845,,,1610612755,14,4,2025-11-06T00:15:07Z,400000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:0),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M29.00S,2025-11-06T00:15:08.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,22.421156373193167,88.72549019607843,1610612755,14,4,2025-11-06T00:15:13Z,410000,False,-194.0,158.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2025-11-06T00:15:10.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,14,4,2025-11-06T00:15:13Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,41.0,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2025-11-06T00:15:40.7Z,1,REGULAR,3pt,Jump Shot,[],1628386,91.67214191852825,3.431372549019608,1610612739,14,4,2025-11-06T00:15:46Z,440000,False,-233.0,26.0,1,right,MISS J. Allen 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
45,PT08M01.00S,2025-11-06T00:15:45.7Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,14,4,2025-11-06T00:15:46Z,450000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Left Corner 3,24+ Left,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M00.00S,2025-11-06T00:15:47.0Z,1,REGULAR,turnover,bad pass,[],1641737,,,1610612755,14,4,2025-11-06T00:15:50Z,460000,False,,,0,,A. Bona bad pass TURNOVER (1 TO),"[1641737, 1628386]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Allen,1628386.0,,,,,,,,,,
47,PT08M00.00S,2025-11-06T00:15:47.0Z,1,REGULAR,steal,,[],1628386,,,1610612739,14,4,2025-11-06T00:15:49Z,470000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2025-11-06T00:15:50.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,76.42904073587385,10.784313725490197,1610612739,17,4,2025-11-06T00:15:57Z,480000,False,-196.0,169.0,1,right,D. Mitchell 25' 3PT running (8 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,8.0,,,,J. Allen,1628386.0,1.0,,,,,,,
50,PT07M57.00S,2025-11-06T00:15:56.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,17,4,2025-11-06T00:15:56Z,500000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M57.00S,2025-11-06T00:17:03.9Z,1,REGULAR,substitution,out,[],1631133,,,1610612755,17,4,2025-11-06T00:18:51Z,510000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M57.00S,2025-11-06T00:17:03.9Z,1,REGULAR,substitution,out,[],1641737,,,1610612755,17,4,2025-11-06T00:18:51Z,520000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M57.00S,2025-11-06T00:17:03.9Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,17,4,2025-11-06T00:18:51Z,530000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2025-11-06T00:17:03.9Z,1,REGULAR,substitution,in,[],203083,,,1610612755,17,4,2025-11-06T00:18:51Z,540000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2025-11-06T00:19:10.5Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612755,17,4,2025-11-06T00:19:22Z,550000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630596, 1626162]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,1.0,0.0,Oubre Jr.,1626162.0,,
57,PT07M39.00S,2025-11-06T00:19:36.4Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,17,5,2025-11-06T00:19:54Z,570000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
58,PT07M39.00S,2025-11-06T00:19:36.4Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,17,5,2025-11-06T00:19:54Z,580000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT07M37.00S,2025-11-06T00:19:38.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,5,2025-11-06T00:19:54Z,590000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M25.00S,2025-11-06T00:20:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,92.06636005256242,59.31372549019608,1610612739,17,5,2025-11-06T00:20:11Z,600000,False,47.0,22.0,1,right,MISS E. Mobley fadeaway bank Shot,[1630596],1610612739.0,CLE,fadeaway bank,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2025-11-06T00:20:09.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,17,5,2025-11-06T00:20:11Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,60.0,,,,,,,,,,,,,,,,,
63,PT07M22.00S,2025-11-06T00:20:12.8Z,1,REGULAR,substitution,out,[],1628386,,,1610612755,17,5,2025-11-06T00:20:30Z,630000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M22.00S,2025-11-06T00:20:12.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612755,17,5,2025-11-06T00:20:30Z,640000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M22.00S,2025-11-06T00:20:12.8Z,1,REGULAR,substitution,in,[],1629731,,,1610612755,17,5,2025-11-06T00:20:30Z,650000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M22.00S,2025-11-06T00:20:12.8Z,1,REGULAR,substitution,in,[],1628366,,,1610612755,17,5,2025-11-06T00:20:30Z,660000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M06.00S,2025-11-06T00:21:01.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.09395532194481,33.82352941176471,1610612755,17,8,2025-11-06T00:21:06Z,680000,False,81.0,240.0,1,left,K. Oubre Jr. 25' 3PT  (4 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,4.0,,,,T. Maxey,1630178.0,1.0,,,,,,,
70,PT06M51.00S,2025-11-06T00:21:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.10183968462549,58.333333333333336,1610612739,19,8,2025-11-06T00:21:21Z,700000,False,42.0,88.0,1,right,E. Mobley 9' turnaround fadeaway Jump Shot (4 PTS) (D. Wade 1 AST),"[1630596, 1629731]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,9.69,Made,,,,,4.0,,,,D. Wade,1629731.0,1.0,,,,,,,
73,PT06M44.00S,2025-11-06T00:21:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642845,5.387647831800263,48.349417892156865,1610612755,19,10,2025-11-06T00:22:17Z,730000,False,8.0,-2.0,1,left,V. Edgecombe driving finger roll Layup (4 PTS) (T. Maxey 2 AST),"[1642845, 1630178]",1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,,,,T. Maxey,1630178.0,2.0,,,,,,,
75,PT06M44.00S,2025-11-06T00:21:43.6Z,1,REGULAR,violation,defensive goaltending,[],1630596,,,1610612755,19,10,2025-11-06T00:22:17Z,750000,False,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,
76,PT06M44.00S,2025-11-06T00:21:55.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,19,10,2025-11-06T00:21:55Z,760000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M44.00S,2025-11-06T00:23:05.1Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,19,10,2025-11-06T00:24:14Z,770000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M44.00S,2025-11-06T00:23:05.1Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,19,10,2025-11-06T00:24:14Z,780000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M33.00S,2025-11-06T00:24:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630241,86.28449408672799,96.56862745098039,1610612739,22,10,2025-11-06T00:24:51Z,790000,False,233.0,76.0,1,right,S. Merrill 24' 3PT  (3 PTS) (D. Garland 1 AST),"[1630241, 1629636]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,24.5,Made,,,,,3.0,,,,D. Garland,1629636.0,1.0,,,,,,,
82,PT06M06.00S,2025-11-06T00:25:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,9.149145860709593,41.66666666666667,1610612755,22,10,2025-11-06T00:26:06Z,810000,False,42.0,34.0,1,left,MISS V. Edgecombe floating Shot,[1642845],1610612755.0,PHI,floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
83,PT06M05.00S,2025-11-06T00:25:06.7Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,22,10,2025-11-06T00:25:06Z,820000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
84,PT06M05.00S,2025-11-06T00:25:08.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,22,10,2025-11-06T00:25:42Z,860000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629171.0,,,,,,
85,PT06M05.00S,2025-11-06T00:25:22.6Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,22,10,2025-11-06T00:25:48Z,870000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M05.00S,2025-11-06T00:25:22.6Z,1,REGULAR,substitution,in,[],1626204,,,1610612739,22,10,2025-11-06T00:25:48Z,880000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M50.00S,2025-11-06T00:25:50.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,82.60512483574244,5.88235294117647,1610612739,22,10,2025-11-06T00:25:53Z,890000,False,-221.0,111.0,1,right,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
88,PT05M49.00S,2025-11-06T00:25:51.8Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,22,10,2025-11-06T00:25:51Z,900000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,,,
