actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
88,PT05M30.00S,2026-03-09T23:26:30.5Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612739,9,12,2026-03-09T23:26:30Z,850000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
90,PT05M25.00S,2026-03-09T23:26:41.1Z,1,REGULAR,foul,personal,[],1642281,,,1610612755,9,12,2026-03-09T23:26:52Z,860000,False,,,0,,J. Tyson personal FOUL (1 PF),"[1642281, 1630570]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1151.0,1.0,0.0,Watford,1630570.0,,,,,,,,
92,PT05M25.00S,2026-03-09T23:26:49.3Z,1,REGULAR,substitution,out,[],1630596,,,1610612755,9,12,2026-03-09T23:26:54Z,880000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M25.00S,2026-03-09T23:26:49.3Z,1,REGULAR,substitution,in,[],1628418,,,1610612755,9,12,2026-03-09T23:26:54Z,890000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M11.00S,2026-03-09T23:27:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,13.354139290407357,53.431372549019606,1610612755,9,14,2026-03-09T23:27:24Z,900000,False,-17.0,73.0,1,left,D. Barlow 7' Jump Shot (4 PTS) (T. Watford 1 AST),"[1631230, 1630570]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,,,,,4.0,,,,,,,,,T. Watford,1630570.0,1.0,,
96,PT05M02.00S,2026-03-09T23:27:28.7Z,1,REGULAR,3pt,Jump Shot,[],203471,72.35545335085413,18.137254901960784,1610612739,9,14,2026-03-09T23:29:14Z,920000,False,-159.0,207.0,1,right,MISS D. Schröder 26' pullup 3PT,[203471],1610612739.0,CLE,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
97,PT04M59.00S,2026-03-09T23:27:31.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612755,9,14,2026-03-09T23:27:33Z,930000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M54.00S,2026-03-09T23:27:40.0Z,1,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612755,9,14,2026-03-09T23:27:49Z,940000,False,,,0,,T. Watford bad pass out-of-bounds TURNOVER (1 TO),[1630570],1610612755.0,PHI,bad pass,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,200832.0,,,,,,,1.0,,,,,
99,PT04M54.00S,2026-03-09T23:27:44.2Z,1,REGULAR,substitution,out,[],1631230,,,1610612739,9,14,2026-03-09T23:27:49Z,950000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M54.00S,2026-03-09T23:27:44.2Z,1,REGULAR,substitution,in,[],1631133,,,1610612739,9,14,2026-03-09T23:27:49Z,960000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M28.00S,2026-03-09T23:28:30.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628418,94.1688567674113,49.754901960784316,1610612739,11,14,2026-03-09T23:28:34Z,970000,False,-1.0,2.0,1,right,T. Bryant DUNK (2 PTS) (J. Harden 1 AST),"[1628418, 201935]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,,,,,,,,,J. Harden,201935.0,1.0,,
103,PT04M15.00S,2026-03-09T23:28:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630570,29.6484888304862,20.588235294117645,1610612755,11,14,2026-03-09T23:28:47Z,990000,False,147.0,226.0,1,left,MISS T. Watford 26' 3PT,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2026-03-09T23:28:44.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612739,11,14,2026-03-09T23:34:57Z,1000000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT04M03.00S,2026-03-09T23:28:56.3Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612739,11,14,2026-03-09T23:29:07Z,1010000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Harden 2 FT),"[1631133, 201935]",1610612755.0,PHI,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,1.0,0.0,Harden,201935.0,,,,,,,,
107,PT04M03.00S,2026-03-09T23:29:24.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612739,12,14,2026-03-09T23:29:24Z,1030000,False,,,0,,J. Harden Free Throw 1 of 2 (3 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
108,PT04M03.00S,2026-03-09T23:29:25.9Z,1,REGULAR,substitution,out,[],1641737,,,1610612739,12,14,2026-03-09T23:29:29Z,1040000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M03.00S,2026-03-09T23:29:25.9Z,1,REGULAR,substitution,in,[],203083,,,1610612739,12,14,2026-03-09T23:29:29Z,1050000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2026-03-09T23:29:47.1Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612739,13,14,2026-03-09T23:29:47Z,1060000,False,,,0,,J. Harden Free Throw 2 of 2 (4 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
111,PT03M47.00S,2026-03-09T23:30:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,7.835085413929041,39.21568627450981,1610612755,13,14,2026-03-09T23:30:11Z,1070000,False,54.0,21.0,1,left,MISS J. Walker Layup,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
112,PT03M42.00S,2026-03-09T23:30:09.7Z,1,REGULAR,rebound,offensive,[],1626166,,,1610612755,13,14,2026-03-09T23:30:09Z,1080000,False,,,0,,C. Payne REBOUND (Off:1 Def:2),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,111.0,3.0,2.0,1.0,,,,,,,,,,,,,,
113,PT03M42.00S,2026-03-09T23:30:09.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626166,5.590000152587891,50.0,1610612755,13,16,2026-03-09T23:32:22Z,1090000,False,0.0,0.0,1,left,C. Payne putback Layup (2 PTS),[1626166],1610612755.0,PHI,putback,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
114,PT03M30.00S,2026-03-09T23:30:22.3Z,1,REGULAR,3pt,Jump Shot,[],201935,78.9257555847569,89.4607843137255,1610612739,16,16,2026-03-09T23:30:26Z,1100000,False,197.0,146.0,1,right,J. Harden 24' 3PT  (7 PTS) (J. Tyson 1 AST),"[201935, 1642281]",1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.52,Made,,,,,7.0,,,,,,,,,J. Tyson,1642281.0,1.0,,
116,PT03M19.00S,2026-03-09T23:30:32.5Z,1,REGULAR,3pt,Jump Shot,[],1626166,26.10052562417871,10.049019607843137,1610612755,16,16,2026-03-09T23:32:59Z,1120000,False,200.0,193.0,1,left,MISS C. Payne 27' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2026-03-09T23:30:34.5Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,16,16,2026-03-09T23:30:36Z,1130000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT03M10.00S,2026-03-09T23:30:42.6Z,1,REGULAR,3pt,Jump Shot,[],201935,82.47371879106439,95.34313725490196,1610612739,16,16,2026-03-09T23:34:50Z,1140000,False,227.0,112.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612739.0,CLE,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
120,PT03M07.00S,2026-03-09T23:30:45.6Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,16,16,2026-03-09T23:30:47Z,1160000,False,,,0,,C. Payne REBOUND (Off:1 Def:3),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,118.0,4.0,3.0,1.0,,,,,,,,,,,,,,
121,PT03M05.00S,2026-03-09T23:30:47.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631133,6.258212877792378,51.470588235294116,1610612755,16,18,2026-03-09T23:30:55Z,1170000,False,-7.0,6.0,1,left,J. Walker running Layup (2 PTS) (T. Watford 2 AST),"[1631133, 1630570]",1610612755.0,PHI,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,2.0,,,,,,,,,T. Watford,1630570.0,2.0,,
123,PT03M05.00S,2026-03-09T23:30:54.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,18,2026-03-09T23:30:54Z,1190000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M05.00S,2026-03-09T23:30:55.6Z,1,REGULAR,substitution,out,[],201935,,,1610612739,16,18,2026-03-09T23:33:44Z,1200000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M05.00S,2026-03-09T23:30:55.6Z,1,REGULAR,substitution,out,[],1626166,,,1610612739,16,18,2026-03-09T23:33:44Z,1210000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2026-03-09T23:30:55.6Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,16,18,2026-03-09T23:33:44Z,1220000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M05.00S,2026-03-09T23:30:55.6Z,1,REGULAR,substitution,in,[],1631213,,,1610612739,16,18,2026-03-09T23:33:44Z,1230000,False,,,0,,SUB in: T. Martin,[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M44.00S,2026-03-09T23:34:13.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,95.3515111695138,60.5392156862745,1610612739,16,18,2026-03-09T23:34:17Z,1240000,False,53.0,-9.0,1,right,MISS T. Bryant Hook,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
129,PT02M42.00S,2026-03-09T23:34:15.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,16,18,2026-03-09T23:34:17Z,1250000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT02M36.00S,2026-03-09T23:34:23.4Z,1,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612755,16,18,2026-03-09T23:34:30Z,1260000,False,,,0,,T. Watford bad pass out-of-bounds TURNOVER (2 TO),[1630570],1610612755.0,PHI,bad pass,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,1151.0,,,,,,,2.0,,,,,
131,PT02M27.00S,2026-03-09T23:34:35.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631165,95.48291721419186,3.1862745098039214,1610612739,19,18,2026-03-09T23:34:39Z,1270000,False,-234.0,-10.0,1,right,K. Ellis 3PT  (3 PTS) (D. Mitchell 1 AST),"[1631165, 1628378]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.43,Made,,,,,3.0,,,,,,,,,D. Mitchell,1628378.0,1.0,,
133,PT01M59.00S,2026-03-09T23:35:05.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,11.908672798948752,99.01960784313727,1610612755,19,18,2026-03-09T23:38:32Z,1290000,False,-245.0,59.0,1,left,MISS Q. Grimes 25' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,25.22,Missed,,,,,,,,,,,,,,,,,,
134,PT01M59.00S,2026-03-09T23:35:05.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,19,18,2026-03-09T23:35:10Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,133.0,,,,,,,,,,,,,,,,,
135,PT01M59.00S,2026-03-09T23:35:08.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,19,18,2026-03-09T23:35:26Z,1340000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,,,,,,,,,,,,
136,PT01M59.00S,2026-03-09T23:35:14.4Z,1,REGULAR,substitution,out,[],1631133,,,1610612739,19,18,2026-03-09T23:35:41Z,1345000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2026-03-09T23:35:14.4Z,1,REGULAR,substitution,in,[],1642348,,,1610612739,19,18,2026-03-09T23:35:41Z,1347500,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M41.00S,2026-03-09T23:35:59.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628418,67.36202365308804,46.32352941176471,1610612739,19,18,2026-03-09T23:36:02Z,1360000,False,-18.0,254.0,1,right,MISS T. Bryant 25' 3PT,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
140,PT01M39.00S,2026-03-09T23:36:01.1Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612755,19,18,2026-03-09T23:36:02Z,1370000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT01M22.00S,2026-03-09T23:36:18.2Z,1,REGULAR,2pt,Jump Shot,[],1631213,19.267411300919843,27.696078431372552,1610612755,19,18,2026-03-09T23:36:23Z,1380000,False,112.0,129.0,1,left,MISS T. Martin 17' pullup Shot,[1631213],1610612755.0,PHI,pullup,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,17.02,Missed,,,,,,,,,,,,,,,,,,
142,PT01M19.00S,2026-03-09T23:36:21.2Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,19,18,2026-03-09T23:36:23Z,1390000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,
143,PT01M15.00S,2026-03-09T23:36:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,7.30946123521682,50.49019607843137,1610612755,19,18,2026-03-09T23:36:30Z,1400000,False,-2.0,16.0,1,left,MISS T. Watford cutting finger roll Layup - blocked,"[1630570, 1628418]",1610612755.0,PHI,cutting finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,Bryant,1628418.0,,,,,,
144,PT01M15.00S,2026-03-09T23:36:24.4Z,1,REGULAR,block,,[],1628418,,,1610612755,19,18,2026-03-09T23:36:27Z,1410000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M12.00S,2026-03-09T23:36:27.4Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,19,18,2026-03-09T23:36:30Z,1420000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M11.00S,2026-03-09T23:36:32.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612739,19,18,2026-03-09T23:36:47Z,1430000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Schröder 2 FT),"[203083, 203471]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,1.0,0.0,Schröder,203471.0,,,,,,,,
148,PT01M11.00S,2026-03-09T23:37:00.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203471,,,1610612739,20,18,2026-03-09T23:39:54Z,1450000,False,,,0,,D. Schröder Free Throw 1 of 2 (1 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
149,PT01M11.00S,2026-03-09T23:37:00.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203471,,,1610612739,21,18,2026-03-09T23:39:54Z,1460000,False,,,0,,D. Schröder Free Throw 2 of 2 (2 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
150,PT01M08.00S,2026-03-09T23:37:30.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612755,21,18,2026-03-09T23:37:37Z,1470000,False,,,0,,D. Schröder personal FOUL (1 PF) (Martin 2 FT),"[203471, 1631213]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,,,,,,,,1627519.0,1.0,0.0,Martin,1631213.0,,,,,,,,
152,PT01M08.00S,2026-03-09T23:38:15.2Z,1,REGULAR,freethrow,1 of 2,[],1631213,,,1610612755,21,18,2026-03-09T23:38:43Z,1490000,False,,,0,,MISS T. Martin Free Throw 1 of 2,[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT01M08.00S,2026-03-09T23:38:15.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,21,18,2026-03-09T23:38:43Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,
154,PT01M08.00S,2026-03-09T23:38:16.5Z,1,REGULAR,substitution,out,[],1630570,,,1610612755,21,18,2026-03-09T23:38:19Z,1510000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M08.00S,2026-03-09T23:38:16.5Z,1,REGULAR,substitution,in,[],1631207,,,1610612755,21,18,2026-03-09T23:38:19Z,1520000,False,,,0,,SUB in: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M08.00S,2026-03-09T23:38:15.2Z,1,REGULAR,freethrow,2 of 2,[],1631213,,,1610612755,21,18,2026-03-09T23:38:43Z,1530000,False,,,0,,MISS T. Martin Free Throw 2 of 2,[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
157,PT01M05.00S,2026-03-09T23:38:18.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,21,18,2026-03-09T23:38:43Z,1540000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,
159,PT00M50.40S,2026-03-09T23:39:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,82.86793692509855,65.19607843137256,1610612739,23,18,2026-03-09T23:39:15Z,1560000,False,76.0,109.0,1,right,D. Schröder 13' pullup Jump Shot (4 PTS),[203471],1610612739.0,CLE,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,13.25,Made,,,,,4.0,,,,,,,,,,,,,
160,PT00M35.00S,2026-03-09T23:39:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629656,32.802233902759525,48.03921568627451,1610612755,23,18,2026-03-09T23:39:32Z,1570000,False,10.0,256.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
161,PT00M32.30S,2026-03-09T23:39:30.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,23,18,2026-03-09T23:39:32Z,1580000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT00M20.20S,2026-03-09T23:39:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,91.01511169513797,40.931372549019606,1610612739,23,18,2026-03-09T23:41:44Z,1590000,False,-45.0,32.0,1,right,MISS J. Tyson cutting Layup - blocked,"[1642281, 1631213]",1610612739.0,CLE,cutting,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,Martin,1631213.0,,,,,,
163,PT00M20.20S,2026-03-09T23:39:42.8Z,1,REGULAR,block,,[],1631213,,,1610612739,23,18,2026-03-09T23:42:26Z,1600000,False,,,0,,T. Martin BLOCK (1 BLK),[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT00M16.90S,2026-03-09T23:39:46.1Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612755,23,18,2026-03-09T23:39:46Z,1610000,False,,,0,,T. Martin REBOUND (Off:0 Def:2),[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT00M07.50S,2026-03-09T23:39:58.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612755,23,18,2026-03-09T23:40:04Z,1620000,False,,,0,,D. Schröder personal FOUL (2 PF) (Grimes 2 FT),"[203471, 1629656]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,,200832.0,2.0,0.0,Grimes,1629656.0,,,,,,,,
167,PT00M07.50S,2026-03-09T23:40:23.1Z,1,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,23,19,2026-03-09T23:40:23Z,1640000,False,,,0,,Q. Grimes Free Throw 1 of 2 (7 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
168,PT00M07.50S,2026-03-09T23:40:47.8Z,1,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,23,20,2026-03-09T23:40:47Z,1650000,False,,,0,,Q. Grimes Free Throw 2 of 2 (8 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
169,PT00M00.00S,2026-03-09T23:41:00.0Z,1,REGULAR,3pt,Jump Shot,[],1642281,84.97043363994744,96.56862745098039,1610612739,26,20,2026-03-09T23:41:04Z,1660000,False,233.0,89.0,1,right,J. Tyson 24' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1642281, 1628378]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,24.92,Made,,,,,3.0,,,,,,,,,D. Mitchell,1628378.0,2.0,,
171,PT00M00.00S,2026-03-09T23:41:03.0Z,1,REGULAR,period,end,[],0,,,1610612755,26,20,2026-03-09T23:41:03Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-09T23:41:33.6Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612755,26,20,2026-03-09T23:43:34Z,1700000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-09T23:41:33.6Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,26,20,2026-03-09T23:43:34Z,1710000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-09T23:41:33.6Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612755,26,20,2026-03-09T23:43:34Z,1720000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
