actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
22,PT10M51.00S,2025-11-22T00:15:14.8Z,1,REGULAR,steal,,[],1629631,,,1610612739,2,2,2025-11-22T00:15:16Z,220000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
23,PT10M29.00S,2025-11-22T00:15:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642281,8.623521681997373,50.0,1610612739,4,2,2025-11-22T00:15:46Z,230000,False,0.0,29.0,1,left,J. Tyson cutting Layup (2 PTS) (D. Garland 1 AST),"[1642281, 1629636]",1610612739.0,CLE,cutting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,,,,,,,,,D. Garland,1629636.0,1.0,,
25,PT10M10.00S,2025-11-22T00:15:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629614,68.01905387647832,16.176470588235293,1610612754,4,5,2025-11-22T00:15:59Z,250000,False,-169.0,248.0,1,right,A. Nembhard 30' 3PT step back (3 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,30.02,Made,3.0,,,,,,,,,,,,,,,,,
26,PT09M58.00S,2025-11-22T00:16:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,47.30392156862745,1610612739,4,5,2025-11-22T00:16:10Z,260000,False,13.0,253.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
27,PT09M55.00S,2025-11-22T00:16:09.9Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,4,5,2025-11-22T00:16:10Z,270000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,
28,PT09M45.00S,2025-11-22T00:16:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,79.84559789750328,37.99019607843137,1610612754,4,5,2025-11-22T00:16:25Z,280000,False,-60.0,137.0,1,right,MISS A. Nembhard 14' Jump Shot,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2025-11-22T00:16:24.1Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,4,5,2025-11-22T00:16:25Z,290000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
30,PT09M32.00S,2025-11-22T00:16:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,19.004599211563733,93.87254901960785,1610612739,4,5,2025-11-22T00:16:36Z,300000,False,-219.0,126.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
31,PT09M30.00S,2025-11-22T00:16:35.5Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,4,5,2025-11-22T00:16:36Z,310000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M30.00S,2025-11-22T00:16:39.7Z,1,REGULAR,foul,personal,[],1629631,,,1610612754,4,5,2025-11-22T00:16:52Z,320000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1627783]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
34,PT09M26.00S,2025-11-22T00:17:12.6Z,1,REGULAR,foul,personal,[],1629636,,,1610612754,4,5,2025-11-22T00:17:25Z,340000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629614]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,1151.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,
36,PT09M23.00S,2025-11-22T00:17:32.1Z,1,REGULAR,2pt,Jump Shot,[],1629614,79.71419185282524,29.411764705882355,1610612754,4,5,2025-11-22T00:17:38Z,360000,False,-103.0,138.0,1,right,MISS A. Nembhard 17' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,17.23,Missed,,,,,,,,,,,,,,,,,,
37,PT09M23.00S,2025-11-22T00:17:34.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,4,5,2025-11-22T00:17:34Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,36.0,,,,,,,,,,,
39,PT09M05.00S,2025-11-22T00:17:59.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,18.873193166885677,5.147058823529411,1610612739,4,5,2025-11-22T00:18:04Z,390000,False,224.0,125.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
40,PT09M01.00S,2025-11-22T00:18:02.0Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,4,5,2025-11-22T00:18:02Z,400000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT08M57.00S,2025-11-22T00:18:06.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,75.50919842312747,89.2156862745098,1610612754,4,5,2025-11-22T00:19:17Z,410000,False,196.0,178.0,1,right,MISS B. Mathurin 26' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2025-11-22T00:18:08.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,4,5,2025-11-22T00:19:17Z,420000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT08M50.00S,2025-11-22T00:18:14.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,7.30946123521682,51.470588235294116,1610612739,6,5,2025-11-22T00:22:40Z,430000,False,-7.0,16.0,1,left,E. Mobley running DUNK (2 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,,,,,,,,,,,,,D. Garland,1629636.0,2.0,,
45,PT08M49.00S,2025-11-22T00:18:21.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,6,5,2025-11-22T00:18:21Z,450000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M29.00S,2025-11-22T00:22:06.9Z,1,REGULAR,3pt,Jump Shot,[],1629614,74.85216819973719,3.9215686274509802,1610612754,6,8,2025-11-22T00:22:11Z,460000,False,-230.0,184.0,1,right,A. Nembhard 29' 3PT  (6 PTS) (P. Siakam 1 AST),"[1629614, 1627783]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,29.48,Made,6.0,,,,,,,,,,,,,P. Siakam,1627783.0,1.0,,
48,PT08M19.00S,2025-11-22T00:22:17.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.469776609724048,50.73529411764706,1610612739,8,8,2025-11-22T00:25:10Z,480000,False,-4.0,-1.0,1,left,E. Mobley cutting DUNK (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.39,Made,4.0,,,,,,,,,,,,,D. Mitchell,1628378.0,1.0,,
50,PT08M11.00S,2025-11-22T00:22:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,95.22010512483574,50.73529411764706,1610612754,8,8,2025-11-22T00:22:35Z,500000,False,4.0,-8.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 1630596]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
51,PT08M11.00S,2025-11-22T00:22:24.9Z,1,REGULAR,block,,[],1630596,,,1610612754,8,8,2025-11-22T00:22:27Z,510000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT08M10.00S,2025-11-22T00:22:25.9Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,8,8,2025-11-22T00:22:35Z,520000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,
53,PT08M06.00S,2025-11-22T00:22:30.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,22.683968462549277,87.74509803921569,1610612739,8,8,2025-11-22T00:22:38Z,530000,False,-189.0,161.0,1,left,MISS D. Garland 24' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
54,PT08M06.00S,2025-11-22T00:22:30.3Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612739,8,8,2025-11-22T00:22:38Z,540000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,,,
55,PT07M57.00S,2025-11-22T00:22:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642281,7.046649145860711,50.49019607843137,1610612739,10,8,2025-11-22T00:22:45Z,550000,False,-2.0,14.0,1,left,J. Tyson Layup (4 PTS) (D. Garland 3 AST),"[1642281, 1629636]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,,,,,,,,,D. Garland,1629636.0,3.0,,
57,PT07M41.00S,2025-11-22T00:22:53.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,93.38042049934296,2.696078431372549,1610612754,10,8,2025-11-22T00:22:57Z,570000,False,-237.0,10.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2025-11-22T00:22:55.9Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,10,8,2025-11-22T00:22:57Z,580000,False,,,0,,J. Tyson REBOUND (Off:0 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Left Corner 3,24+ Left,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,
59,PT07M28.00S,2025-11-22T00:23:08.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.389618922470433,50.0,1610612739,12,8,2025-11-22T00:23:13Z,590000,False,0.0,8.0,1,left,E. Mobley DUNK (6 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.76,Made,6.0,,,,,,,,,,,,,,,,,
60,PT07M10.00S,2025-11-22T00:23:25.5Z,1,REGULAR,3pt,Jump Shot,[],1627783,73.32457293035479,16.934742647058822,1610612754,12,11,2025-11-22T00:23:35Z,600000,False,-165.0,198.0,1,right,P. Siakam 25' 3PT  (5 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.81,Made,5.0,,,,,,,,,,,,,A. Nembhard,1629614.0,1.0,,
62,PT07M08.00S,2025-11-22T00:23:33.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,12,11,2025-11-22T00:23:39Z,620000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,,,,
63,PT06M54.00S,2025-11-22T00:23:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,18.610381077529567,5.392156862745098,1610612739,15,11,2025-11-22T00:24:07Z,630000,False,223.0,122.0,1,left,D. Garland 25' 3PT step back (3 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.44,Made,3.0,,,,,,,,,,,,,,,,,
64,PT06M33.00S,2025-11-22T00:24:21.4Z,1,REGULAR,2pt,Jump Shot,[],1629614,90.22667542706965,19.607843137254903,1610612754,15,13,2025-11-22T00:24:26Z,640000,False,-152.0,39.0,1,right,A. Nembhard 15' fadeaway Jump Shot (8 PTS),[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,15.7,Made,8.0,,,,,,,,,,,,,,,,,
65,PT06M23.00S,2025-11-22T00:24:34.5Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612739,15,13,2025-11-22T00:24:48Z,650000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630543, 1630596]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,1193.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,
67,PT06M23.00S,2025-11-22T00:24:56.7Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,16,13,2025-11-22T00:24:56Z,670000,False,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
68,PT06M23.00S,2025-11-22T00:24:59.0Z,1,REGULAR,substitution,out,[],1630543,,,1610612739,16,13,2025-11-22T00:25:05Z,680000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2025-11-22T00:24:59.0Z,1,REGULAR,substitution,in,[],1628396,,,1610612739,16,13,2025-11-22T00:25:05Z,690000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2025-11-22T00:25:10.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,16,13,2025-11-22T00:25:16Z,700000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2025-11-22T00:25:10.8Z,1,REGULAR,substitution,in,[],1628366,,,1610612739,16,13,2025-11-22T00:25:16Z,710000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M23.00S,2025-11-22T00:25:24.0Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,17,13,2025-11-22T00:25:24Z,720000,False,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-11-22T00:25:47.9Z,1,REGULAR,substitution,out,[],1630596,,,1610612754,17,13,2025-11-22T00:25:55Z,740000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2025-11-22T00:25:47.9Z,1,REGULAR,substitution,in,[],1629731,,,1610612754,17,13,2025-11-22T00:25:55Z,750000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2025-11-22T00:26:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,93.24901445466492,50.98039215686274,1610612754,17,15,2025-11-22T00:26:13Z,760000,False,5.0,11.0,1,right,A. Nembhard Layup (10 PTS) (B. Sheppard 1 AST),"[1629614, 1641767]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.2,Made,10.0,,,,,,,,,,,,,B. Sheppard,1641767.0,1.0,,
78,PT05M38.00S,2025-11-22T00:26:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.389618922470433,50.49019607843137,1610612739,17,15,2025-11-22T00:26:41Z,780000,False,-2.0,8.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2025-11-22T00:26:35.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,17,15,2025-11-22T00:26:41Z,790000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,
80,PT05M27.00S,2025-11-22T00:26:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.64323258869908,50.98039215686274,1610612754,17,17,2025-11-22T00:26:46Z,800000,False,5.0,7.0,1,right,B. Mathurin driving Layup (2 PTS) (B. Sheppard 2 AST),"[1631097, 1641767]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,,,,,,,,,B. Sheppard,1641767.0,2.0,,
82,PT05M14.00S,2025-11-22T00:26:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,27.94021024967148,78.18627450980392,1610612739,17,17,2025-11-22T00:30:42Z,820000,False,-141.0,210.0,1,left,MISS D. Hunter 25' pullup 3PT,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
83,PT05M11.00S,2025-11-22T00:26:58.5Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,17,17,2025-11-22T00:26:58Z,830000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,
84,PT05M03.00S,2025-11-22T00:27:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,90.22667542706965,55.88235294117647,1610612754,17,17,2025-11-22T01:29:49Z,840000,False,29.0,39.0,1,right,MISS T. Bradley floating Shot,[1628396],1610612754.0,IND,floating,,,Bradley,T. Bradley,,,,,In The Paint (Non-RA),0-8 Center,4.92,Missed,,,,,,,,,,,,,,,,,,
85,PT05M01.00S,2025-11-22T00:27:07.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,17,17,2025-11-22T00:27:10Z,850000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,
